KO	GeneNumber	Description
K06949	1	 rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
K03547	1	 sbcD, mre11; DNA repair protein SbcD/Mre11
K01750	1	 E4.3.1.12, ocd; ornithine cyclodeaminase [EC:4.3.1.12]
K01473	1	 hyuA; N-methylhydantoinase A [EC:3.5.2.14]
K03088	10	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K00166	1	 BCKDHA, bkdA1; 2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]
K06929	1	 K06929; uncharacterized protein
K03595	1	 era, ERAL1; GTPase
K12573	1	 rnr, vacB; ribonuclease R [EC:3.1.-.-]
K09808	1	 lolC_E; lipoprotein-releasing system permease protein
K04567	1	 KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
K02836	1	 prfB; peptide chain release factor 2
K03307	5	 TC.SSS; solute:Na+ symporter, SSS family
K18660	1	 ACSF3; malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]
K11085	3	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K03465	1	 thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]
K03269	1	 lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]
K05569	1	 mnhE, mrpE; multicomponent Na+:H+ antiporter subunit E
K05570	1	 mnhF, mrpF; multicomponent Na+:H+ antiporter subunit F
K05571	1	 mnhG, mrpG; multicomponent Na+:H+ antiporter subunit G
K05566	2	 mnhB, mrpB; multicomponent Na+:H+ antiporter subunit B
K05567	1	 mnhC, mrpC; multicomponent Na+:H+ antiporter subunit C
K05568	3	 mnhD, mrpD; multicomponent Na+:H+ antiporter subunit D
K01749	2	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K03272	2	 gmhC, hldE, waaE, rfaE; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]
K00989	1	 rph; ribonuclease PH [EC:2.7.7.56]
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K00428	1	 E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
K00605	2	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K07088	1	 K07088; uncharacterized protein
K01840	1	 manB; phosphomannomutase [EC:5.4.2.8]
K01758	1	 CTH; cystathionine gamma-lyase [EC:4.4.1.1]
K01945	1	 purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K10563	1	 mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
K03183	1	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K03593	1	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K00294	1	 E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]
K00845	1	 glk; glucokinase [EC:2.7.1.2]
K03596	1	 lepA; GTP-binding protein LepA
K00602	1	 purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
K11175	1	 purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]
K03273	1	 gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]
K01042	1	 selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]
K17836	2	 penP; beta-lactamase class A [EC:3.5.2.6]
K06016	2	 pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]
K14155	1	 patB, malY; cystathione beta-lyase [EC:4.4.1.8]
K01610	1	 E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]
K03101	1	 lspA; signal peptidase II [EC:3.4.23.36]
K03699	1	 tlyC; putative hemolysin
K03274	1	 gmhD, rfaD; ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]
K02014	5	 TC.FEV.OM; iron complex outermembrane recepter protein
K01673	1	 cynT, can; carbonic anhydrase [EC:4.2.1.1]
K06942	1	 ychF; ribosome-binding ATPase
K00675	2	 nhoA; N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]
K07302	1	 iorA; isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]
K07303	1	 iorB; isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]
K00111	1	 glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
K00479	1	 gbcA; glycine betaine catabolism A
K01426	7	 E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K00648	2	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K16052	1	 ynaI, mscMJ; MscS family membrane protein
K01011	2	 TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K02426	1	 sufE; cysteine desulfuration protein SufE
K01872	2	 AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]
K01939	1	 purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]
K03106	1	 SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]
K03711	3	 fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator
K06881	1	 nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K11381	1	 bkdA; 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]
K21147	2	 moeZR, moeBR; sulfur-carrier protein adenylyltransferase/sulfurtransferase [EC:2.7.7.80 2.7.7.- 2.8.1.11 2.8.1.-]
K09022	3	 ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]
K01273	5	 DPEP; membrane dipeptidase [EC:3.4.13.19]
K12132	5	 prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
K02106	1	 atoE; short-chain fatty acids transporter
K09005	1	 K09005; uncharacterized protein
K03686	2	 dnaJ; molecular chaperone DnaJ
K02687	1	 prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
K11178	3	 yagS; xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]
K00127	1	 fdoI, fdsG; formate dehydrogenase subunit gamma
K03734	3	 apbE; FAD:protein FMN transferase [EC:2.7.1.180]
K00117	3	 gcd; quinoprotein glucose dehydrogenase [EC:1.1.5.2]
K00639	2	 kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K02160	1	 accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
K02356	1	 efp; elongation factor P
K03786	1	 aroQ, qutE; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
K03770	2	 ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
K02523	1	 ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]
K00603	1	 fctD; glutamate formiminotransferase [EC:2.1.2.5]
K03118	1	 tatC; sec-independent protein translocase protein TatC
K07738	1	 nrdR; transcriptional repressor NrdR
K03640	1	 pal; peptidoglycan-associated lipoprotein
K03641	1	 tolB; TolB protein
K03832	1	 tonB; periplasmic protein TonB
K03560	1	 tolR; biopolymer transport protein TolR
K03562	1	 tolQ; biopolymer transport protein TolQ
K01784	1	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K03630	1	 radC; DNA repair protein RadC
K01733	2	 thrC; threonine synthase [EC:4.2.3.1]
K00872	1	 thrB1; homoserine kinase [EC:2.7.1.39]
K03654	1	 recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K16898	1	addA; ATP-dependent helicase/nuclease subunit A [EC:3.1.-.- 3.6.4.12]
K02913	1	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K03669	1	 mdoH; membrane glycosyltransferase [EC:2.4.1.-]
K03670	1	 mdoG; periplasmic glucans biosynthesis protein
K09128	1	 K09128; uncharacterized protein
K09123	1	 lhpI; cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]
K01075	1	 E3.1.2.23; 4-hydroxybenzoyl-CoA thioesterase [EC:3.1.2.23]
K01754	4	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K01915	1	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K06921	1	 K06921; uncharacterized protein
K02470	1	 gyrB; DNA gyrase subunit B [EC:5.99.1.3]
K03629	1	 recF; DNA replication and repair protein RecF
K01715	2	 crt; enoyl-CoA hydratase [EC:4.2.1.17]
K00074	3	 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K07508	1	 ACAA2; acetyl-CoA acyltransferase 2 [EC:2.3.1.16]
K00052	1	 leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]
K01474	1	 hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K11211	1	 kdkA; 3-deoxy-D-manno-octulosonic acid kinase [EC:2.7.1.166]
K12982	1	 opsX; heptosyltransferase I [EC:2.4.-.-]
K02652	2	 pilB; type IV pilus assembly protein PilB
K02549	1	 menC; O-succinylbenzoate synthase [EC:4.2.1.113]
K01295	1	 cpg; glutamate carboxypeptidase [EC:3.4.17.11]
K11473	1	 glcF; glycolate oxidase iron-sulfur subunit
K11472	1	 glcE; glycolate oxidase FAD binding subunit
K00104	1	 glcD; glycolate oxidase [EC:1.1.3.15]
K08968	1	 msrC; L-methionine (R)-S-oxide reductase [EC:1.8.4.14]
K07113	1	 fxsA; UPF0716 protein FxsA
K03527	1	 ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]
K15973	1	 mhqR; MarR family transcriptional regulator, 2-MHQ and catechol-resistance regulon repressor
K00382	1	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K00627	1	 DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K00162	1	 PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
K00161	1	 PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
K03644	1	 lipA; lipoyl synthase [EC:2.8.1.8]
K18928	1	 lldE; L-lactate dehydrogenase complex protein LldE
K07116	1	 pvdQ, quiP; acyl-homoserine-lactone acylase [EC:3.5.1.97]
K07259	2	 dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K02347	1	 polX, dpx; DNA polymerase (family X)
K07301	2	 yrbG; cation:H+ antiporter
K00208	1	 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K07250	1	 gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22]
K06019	1	 ppaX; pyrophosphatase PpaX [EC:3.6.1.1]
K03652	1	 MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]
K00666	2	 ACSF2; fatty-acyl-CoA synthase [EC:6.2.1.-]
K01735	1	 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
K05366	1	 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K07082	1	 K07082; UPF0755 protein
K07053	1	 E3.1.3.97; 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]
K02114	1	 ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon
K02112	1	 ATPF1B, atpD; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]
K02115	1	 ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K02111	1	 ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02113	1	 ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K02109	1	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K02654	1	 pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
K03437	1	 spoU; RNA methyltransferase, TrmH family
K00941	1	 thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]
K03783	2	 punA, PNP; purine-nucleoside phosphorylase [EC:2.4.2.1]
K03317	2	 TC.CNT; concentrative nucleoside transporter, CNT family
K04043	1	 dnaK, HSPA9; molecular chaperone DnaK
K04771	2	 degP, htrA; serine protease Do [EC:3.4.21.107]
K03545	1	 tig; trigger factor
K01358	1	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K03544	1	 clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K03978	1	 engB; GTP-binding protein
K03667	1	 hslU; ATP-dependent HslUV protease ATP-binding subunit HslU
K01419	1	 hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]
K01849	1	 E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]
K01848	2	 E5.4.99.2A, mcmA1; methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]
K07588	1	 argK; LAO/AO transport system kinase [EC:2.7.-.-]
K06213	1	 mgtE; magnesium transporter
K07042	1	 ybeY, yqfG; probable rRNA maturation factor
K07037	1	 K07037; uncharacterized protein
K06217	1	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins
K01876	1	 aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K06941	1	 rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
K03100	2	 lepB; signal peptidase I [EC:3.4.21.89]
K01695	1	 trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
K01696	1	 trpB; tryptophan synthase beta chain [EC:4.2.1.20]
K01817	1	 trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]
K01609	1	 trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]
K01356	2	 lexA; repressor LexA [EC:3.4.21.88]
K00766	1	 trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
K06173	1	 truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
K00616	1	 E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K01613	1	 psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]
K17103	1	 CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
K01952	3	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K00764	1	 purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K03631	1	 recN; DNA repair protein RecN (Recombination protein N)
K02078	2	 acpP; acyl carrier protein
K09458	2	 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K16203	3	 dppA1; D-amino peptidase [EC:3.4.11.-]
K00318	1	 PRODH; proline dehydrogenase [EC:1.5.-.-]
K06015	12	 E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
K01494	1	 dcd; dCTP deaminase [EC:3.5.4.13]
K00330	1	 nuoA; NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]
K00331	1	 nuoB; NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]
K00332	1	 nuoC; NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]
K00333	1	 nuoD; NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]
K00334	1	 nuoE; NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]
K00335	2	 nuoF; NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]
K00336	1	 nuoG; NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]
K00337	1	 nuoH; NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]
K00338	1	 nuoI; NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]
K00812	2	 aspB; aspartate aminotransferase [EC:2.6.1.1]
K01104	3	 E3.1.3.48; protein-tyrosine phosphatase [EC:3.1.3.48]
K11927	1	 rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]
K19055	1	 prdX, proX; Ala-tRNA(Pro) deacylase [EC:3.1.1.-]
K12373	1	 HEXA_B; hexosaminidase [EC:3.2.1.52]
K00135	1	 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K03305	1	 TC.POT; proton-dependent oligopeptide transporter, POT family
K10716	1	 kch, trkA, mthK, pch; voltage-gated potassium channel
K05396	1	 dcyD; D-cysteine desulfhydrase [EC:4.4.1.15]
K03709	2	 troR; DtxR family transcriptional regulator, Mn-dependent transcriptional regulator
K06195	1	 apaG; ApaG protein
K07263	2	 pqqL; zinc protease [EC:3.4.24.-]
K00809	1	 DHPS, dys; deoxyhypusine synthase [EC:2.5.1.46]
K06207	1	 typA, bipA; GTP-binding protein
K01493	1	 comEB; dCMP deaminase [EC:3.5.4.12]
K12410	1	 npdA; NAD-dependent deacetylase [EC:3.5.1.-]
K08223	1	 fsr; MFS transporter, FSR family, fosmidomycin resistance protein
K10914	1	 crp; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein
K03642	1	 rlpA; rare lipoprotein A
K01775	1	 alr; alanine racemase [EC:5.1.1.1]
K01893	1	 NARS, asnS; asparaginyl-tRNA synthetase [EC:6.1.1.22]
K03655	1	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K03553	1	 recA; recombination protein RecA
K03271	1	 gmhA, lpcA; D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]
K00974	1	 cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]
K07478	1	 ycaJ; putative ATPase
K03665	1	 hflX; GTPase
K03474	1	 pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]
K07027	2	 K07027; glycosyltransferase 2 family protein
K00919	1	 ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
K00948	1	 PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
K02897	1	 RP-L25, rplY; large subunit ribosomal protein L25
K01056	1	 PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
K15987	1	 hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K09710	1	 ybeB; ribosome-associated protein
K03529	1	 smc; chromosome segregation protein
K03856	1	 AROA2, aroA; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K07460	1	 yraN; putative endonuclease
K02343	1	 dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
K09747	1	 K09747; uncharacterized protein
K06187	1	 recR; recombination protein RecR
K06883	1	 K06883; uncharacterized protein
K00995	1	 pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K03742	1	 pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
K03687	1	 GRPE; molecular chaperone GrpE
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K04487	1	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K01463	1	 bshB1; N-acetylglucosamine malate deacetylase 1 [EC:3.5.1.-]
K02004	6	 ABC.CD.P; putative ABC transport system permease protein
K02005	1	 ABC.CD.TX; HlyD family secretion protein
K07114	4	 yfbK; Ca-activated chloride channel homolog
K02844	1	 waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]
K00832	1	 tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57]
K17285	2	 SELENBP1; selenium-binding protein 1
K00767	1	 nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K03517	1	 nadA; quinolinate synthase [EC:2.5.1.72]
K03773	1	 fklB; FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]
K07030	1	 K07030; uncharacterized protein
K07101	1	 K07101; uncharacterized protein
K03628	2	 rho; transcription termination factor Rho
K02066	2	 mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein
K02065	2	 mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
K02067	2	 mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
K21567	1	 fnr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K03793	1	 PTR1; pteridine reductase [EC:1.5.1.33]
K01679	1	 E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]
K16089	2	 TC.FEV.OM2, cirA, cfrA, hmuR; outer membrane receptor for ferrienterochelin and colicins
K01151	1	 nfo; deoxyribonuclease IV [EC:3.1.21.2]
K01737	1	 queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
K01495	1	 GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]
K07397	1	 yhfA; putative redox protein
K01897	1	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
K03926	1	 cutA; periplasmic divalent cation tolerance protein
K09807	1	 K09807; uncharacterized protein
K00973	2	 E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
K01649	1	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K07657	1	 phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
