KO	GeneNumber	Description
K03558	1	 cvpA; membrane protein required for colicin V production
K07114	2	 yfbK; Ca-activated chloride channel homolog
K02536	1	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K06885	1	 K06885; uncharacterized protein
K12573	1	 rnr, vacB; ribonuclease R [EC:3.1.-.-]
K01633	1	 folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]
K01886	1	 QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]
K01885	1	 EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K03495	1	 gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme
K02341	1	 holB; DNA polymerase III subunit delta' [EC:2.7.7.7]
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K03116	2	 tatA; sec-independent protein translocase protein TatA
K01945	1	 purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K02613	1	 paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K02110	1	 ATPF0C, atpE; F-type H+-transporting ATPase subunit c
K02109	1	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b
K02113	1	 ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K02111	1	 ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02115	1	 ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K01520	1	 dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]
K00973	1	 E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
K04096	1	 smf; DNA processing protein
K01867	1	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K00655	2	 plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
K03553	1	 recA; recombination protein RecA
K07146	1	 K07146; UPF0176 protein
K05366	1	 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
K01737	2	 queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
K13766	1	 liuC; methylglutaconyl-CoA hydratase [EC:4.2.1.18]
K07112	2	 K07112; uncharacterized protein
K01420	1	 fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
K16091	1	 fecA; Fe(3+) dicitrate transport protein
K13043	1	 argF; N-succinyl-L-ornithine transcarbamylase [EC:2.1.3.11]
K00930	1	 argB; acetylglutamate kinase [EC:2.7.2.8]
K01438	1	 argE; acetylornithine deacetylase [EC:3.5.1.16]
K01755	1	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]
K00382	2	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K03315	1	 nhaC; Na+:H+ antiporter, NhaC family
K03386	1	 PRDX2_4, ahpC; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]
K03466	1	 ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
K07091	1	 lptF; lipopolysaccharide export system permease protein
K14652	1	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K01992	1	 ABC-2.P; ABC-2 type transport system permease protein
K02338	1	 dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]
K00639	1	 kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K01697	1	 CBS; cystathionine beta-synthase [EC:4.2.1.22]
K01354	1	 ptrB; oligopeptidase B [EC:3.4.21.83]
K02836	1	 prfB; peptide chain release factor 2
K01560	1	 E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
K02314	1	 dnaB; replicative DNA helicase [EC:3.6.4.12]
K01962	1	 accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
K11720	1	 lptG; lipopolysaccharide export system permease protein
K00773	1	 tgt, QTRT1; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
K00615	2	 E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K03530	2	 hupB; DNA-binding protein HU-beta
K00604	1	 MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]
K03654	2	 recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K09158	1	 K09158; uncharacterized protein
K00790	2	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K01669	3	 phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
K06876	1	 K06876; deoxyribodipyrimidine photolyase-related protein
K01883	1	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K12257	1	 secDF; SecD/SecF fusion protein
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K02470	1	 gyrB; DNA gyrase subunit B [EC:5.99.1.3]
K01953	1	 asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
K09812	1	 ftsE; cell division transport system ATP-binding protein
K17989	1	 SDS, SDH, CHA1; L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19]
K07444	1	 ypsC; putative N6-adenine-specific DNA methylase [EC:2.1.1.-]
K03215	1	 rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]
K00819	1	 rocD, OAT; ornithine--oxo-acid transaminase [EC:2.6.1.13]
K04487	1	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K09888	1	 zapA; cell division protein ZapA
K18682	1	 rny; ribonucrease Y [EC:3.1.-.-]
K02440	1	 GLPF; glycerol uptake facilitator protein
K00111	1	 glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
K00864	1	 glpK, GK; glycerol kinase [EC:2.7.1.30]
K06201	1	 cutC; copper homeostasis protein
K00496	1	 alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]
K01816	1	 hyi, gip; hydroxypyruvate isomerase [EC:5.3.1.22]
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K02935	1	 RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K00600	1	 glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K07107	1	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K00616	1	 E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]
K01890	1	 FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]
K03655	1	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K03657	1	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K02557	2	 motB; chemotaxis protein MotB
K07011	1	 K07011; uncharacterized protein
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K06966	1	 ppnN; pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]
K00681	2	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K01840	1	 manB; phosphomannomutase [EC:5.4.2.8]
K02517	1	 lpxL, htrB; Kdo2-lipid IVA lauroyltransferase [EC:2.3.1.241]
K01736	1	 aroC; chorismate synthase [EC:4.2.3.5]
K02274	1	 coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]
K03551	1	 ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]
K18979	1	 queG; epoxyqueuosine reductase [EC:1.17.99.6]
K03771	2	 surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]
K15746	2	 crtZ; beta-carotene 3-hydroxylase [EC:1.14.15.24]
K03977	1	 engA, der; GTPase
K03595	1	 era, ERAL1; GTPase
K03924	1	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K03665	1	 hflX; GTPase
K03269	1	 lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]
K01760	2	 metC; cystathionine beta-lyase [EC:4.4.1.8]
K05799	1	 pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
K02316	1	 dnaG; DNA primase [EC:2.7.7.-]
K01916	1	 nadE; NAD+ synthase [EC:6.3.1.5]
K03978	1	 engB; GTP-binding protein
K03925	1	 mraZ; MraZ protein
K03438	1	 mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
K03587	1	 ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
K01928	1	 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
K01000	1	 mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
K01925	1	 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
K03588	1	 ftsW, spoVE; cell division protein FtsW
K02563	1	 murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
K01924	1	 murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
K03589	1	 ftsQ; cell division protein FtsQ
K03590	1	 ftsA; cell division protein FtsA
K03531	1	 ftsZ; cell division protein FtsZ
K09117	1	 K09117; uncharacterized protein
K01892	1	 HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K02963	1	 RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K04066	1	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
K07058	1	 K07058; membrane protein
K00783	1	 rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
K02428	2	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K16092	1	 btuB; vitamin B12 transporter
K01955	1	 carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K02914	1	 RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34
K06975	1	 K06975; uncharacterized protein
K18707	1	 mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]
K02035	1	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K02909	1	 RP-L31, rpmE; large subunit ribosomal protein L31
K11085	1	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K03500	2	 rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]
K01952	2	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K01897	2	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
K00821	1	 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K00145	1	 argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
K01940	1	 argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K04075	1	 tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]
K04084	1	 dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]
K02014	4	 TC.FEV.OM; iron complex outermembrane recepter protein
K07391	2	 comM; magnesium chelatase family protein
K00874	1	 kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]
K01625	1	 eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]
K00029	1	 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K02437	1	 gcvH, GCSH; glycine cleavage system H protein
K03832	3	 tonB; periplasmic protein TonB
K01640	1	 E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
K00088	1	 IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]
K01724	2	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K01785	1	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]
K08138	1	 xylE; MFS transporter, SP family, xylose:H+ symportor
K01176	1	 AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]
K14445	2	 SLC13A2_3_5; solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5
K06015	2	 E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
K06911	1	 K06911; uncharacterized protein
K00849	1	 galK; galactokinase [EC:2.7.1.6]
K01784	1	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K01556	1	 KYNU, kynU; kynureninase [EC:3.7.1.3]
K03316	1	 TC.CPA1; monovalent cation:H+ antiporter, CPA1 family
K00793	1	 ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
K00097	1	 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K02911	1	 RP-L32, MRPL32, rpmF; large subunit ribosomal protein L32
K00648	3	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K02160	1	 accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
K01961	1	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K01322	1	 PREP; prolyl oligopeptidase [EC:3.4.21.26]
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K01775	1	 alr; alanine racemase [EC:5.1.1.1]
K00857	1	 tdk, TK; thymidine kinase [EC:2.7.1.21]
K07056	2	 rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]
K07462	1	 recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
K01810	1	 GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]
K03703	1	 uvrC; excinuclease ABC subunit C
K01934	1	 MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
K03101	1	 lspA; signal peptidase II [EC:3.4.23.36]
K01870	1	 IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K16087	1	 TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR; hemoglobin/transferrin/lactoferrin receptor protein
K03584	1	 recO; DNA repair protein RecO (recombination protein O)
K00262	1	 E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
K04485	1	 radA, sms; DNA repair protein RadA/Sms
K07027	1	 K07027; glycosyltransferase 2 family protein
K01579	1	 panD; aspartate 1-decarboxylase [EC:4.1.1.11]
K01918	1	 panC; pantoate--beta-alanine ligase [EC:6.3.2.1]
K00703	1	 glgA; starch synthase [EC:2.4.1.21]	Glc a1-4 Glc
K01929	1	 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
