KO	GeneNumber	Description
K03544	1	 clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K03575	1	 mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
K12661	4	 LRA3, yfaW; L-rhamnonate dehydratase [EC:4.2.1.90]
K13574	5	 ybiC; uncharacterized oxidoreductase [EC:1.1.1.-]
K00627	4	 DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K00549	3	 metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
K21495	1	 fitA; antitoxin FitA
K11085	3	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K07075	8	 K07075; uncharacterized protein
K21619	1	 uxaE; tagaturonate epimerase [EC:5.1.2.7]
K02026	57	 ABC.MS.P1; multiple sugar transport system permease protein
K21416	3	 acoA; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha [EC:1.1.1.-]
K21417	4	 acoB; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta [EC:1.1.1.-]
K02025	44	 ABC.MS.P; multiple sugar transport system permease protein
K11381	3	 bkdA; 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]
K00046	2	 idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]
K00058	10	 serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
K05814	1	 ugpA; sn-glycerol 3-phosphate transport system permease protein
K01053	5	 E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
K01876	1	 aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K07053	1	 E3.1.3.97; 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]
K01775	2	 alr; alanine racemase [EC:5.1.1.1]
K10773	2	 NTH; endonuclease III [EC:4.2.99.18]
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K01684	11	 dgoD; galactonate dehydratase [EC:4.2.1.6]
K01812	1	 uxaC; glucuronate isomerase [EC:5.3.1.12]
K01886	1	 QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]
K02549	1	 menC; O-succinylbenzoate synthase [EC:4.2.1.113]
K00008	5	 SORD, gutB; L-iditol 2-dehydrogenase [EC:1.1.1.14]
K00796	1	 folP; dihydropteroate synthase [EC:2.5.1.15]
K13541	1	 cbiGH-cobJ; cobalt-precorrin 5A hydrolase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.131]
K02303	1	 cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
K03517	1	 nadA; quinolinate synthase [EC:2.5.1.72]
K00767	1	 nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K17758	2	 nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]
K17759	2	 AIBP, nnrE; NAD(P)H-hydrate epimerase [EC:5.1.99.6]
K09793	1	 K09793; uncharacterized protein
K00949	1	 thiN, TPK1, THI80; thiamine pyrophosphokinase [EC:2.7.6.2]
K13292	2	 lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
K03596	1	 lepA; GTP-binding protein LepA
K02528	1	 ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
K04763	1	 xerD; integrase/recombinase XerD
K02275	1	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K02274	1	 coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]
K02276	1	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K14998	1	 SURF1, SHY1; surfeit locus 1 family protein
K01250	1	 rihA; pyrimidine-specific ribonucleoside hydrolase [EC:3.2.-.-]
K08223	3	 fsr; MFS transporter, FSR family, fosmidomycin resistance protein
K01060	1	 cah; cephalosporin-C deacetylase [EC:3.1.1.41]
K01686	6	 uxuA; mannonate dehydratase [EC:4.2.1.8]
K07304	1	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K00605	2	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K02020	1	 modA; molybdate transport system substrate-binding protein
K02018	1	 modB; molybdate transport system permease protein
K00603	1	 fctD; glutamate formiminotransferase [EC:2.1.2.5]
K03705	1	 hrcA; heat-inducible transcriptional repressor
K03687	1	 GRPE; molecular chaperone GrpE
K08972	1	 K08972; putative membrane protein
K03547	2	 sbcD, mre11; DNA repair protein SbcD/Mre11
K03546	1	 sbcC, rad50; DNA repair protein SbcC/Rad50
K03534	5	 rhaM; L-rhamnose mutarotase [EC:5.1.3.32]
K07046	4	 K07046; L-fuconolactonase [EC:3.1.1.-]
K10117	6	 msmE; raffinose/stachyose/melibiose transport system substrate-binding protein
K03654	2	 recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K00931	1	 proB; glutamate 5-kinase [EC:2.7.2.11]
K02114	1	 ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon
K02112	1	 ATPF1B, atpD; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]
K02115	1	 ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K02111	1	 ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02113	1	 ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K02109	1	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b
K02110	1	 ATPF0C, atpE; F-type H+-transporting ATPase subunit c
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K02030	5	 ABC.PA.S; polar amino acid transport system substrate-binding protein
K00826	4	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K07161	2	 K07161; uncharacterized protein
K09927	1	 K09927; uncharacterized protein
K01889	1	 FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
K12567	1	 TTN; titin [EC:2.7.11.1]
K17108	1	 GBA2; non-lysosomal glucosylceramidase [EC:3.2.1.45]
K06976	1	 K06976; uncharacterized protein
K10118	5	 msmF; raffinose/stachyose/melibiose transport system permease protein
K06973	1	 K06973; uncharacterized protein
K03980	3	 murJ, mviN; putative peptidoglycan lipid II flippase
K21471	1	 cwlO; peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]
K07478	1	 ycaJ; putative ATPase
K03070	1	 secA; preprotein translocase subunit SecA
K01893	1	 NARS, asnS; asparaginyl-tRNA synthetase [EC:6.1.1.22]
K02851	2	 wecA, tagO, rfe; UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]
K01409	1	 KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
K01206	2	 FUCA; alpha-L-fucosidase [EC:3.2.1.51]
K06199	1	 crcB, FEX; fluoride exporter
K00567	1	 ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]
K07045	14	 K07045; uncharacterized protein
K01494	1	 dcd; dCTP deaminase [EC:3.5.4.13]
K09125	1	 K09125; uncharacterized protein
K01955	1	 carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K00928	1	 lysC; aspartate kinase [EC:2.7.2.4]
K12524	1	 thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K03798	3	 ftsH, hflB; cell division protease FtsH [EC:3.4.24.-]
K16329	1	 psuG; pseudouridylate synthase [EC:4.2.1.70]
K22024	1	 pdxA2; 4-phospho-D-threonate 3-dehydrogenase / 4-phospho-D-erythronate 3-dehydrogenase [EC:1.1.1.408 1.1.1.409]
K10914	2	 crp; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein
K01151	1	 nfo; deoxyribonuclease IV [EC:3.1.21.2]
K14742	1	 tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
K03789	2	 rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
K01174	1	 nuc; micrococcal nuclease [EC:3.1.31.1]
K03292	1	 TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family
K00790	1	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K02470	1	 gyrB; DNA gyrase subunit B [EC:5.99.1.3]
K03086	2	 rpoD; RNA polymerase primary sigma factor
K00145	1	 argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
K03218	2	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K00930	1	 argB; acetylglutamate kinase [EC:2.7.2.8]
K00821	1	 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
K00619	1	 argA; amino-acid N-acetyltransferase [EC:2.3.1.1]
K01956	1	 carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
K08999	2	 K08999; uncharacterized protein
K00015	6	 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K14274	2	 xylC; xylonolactonase [EC:3.1.1.-]
K02035	43	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K02033	38	 ABC.PE.P; peptide/nickel transport system permease protein
K02031	14	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K02034	44	 ABC.PE.P1; peptide/nickel transport system permease protein
K10823	4	 oppF; oligopeptide transport system ATP-binding protein
K00010	4	 iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
K15580	5	 oppA, mppA; oligopeptide transport system substrate-binding protein
K08234	3	 yaeR; glyoxylase I family protein
K10440	4	 rbsC; ribose transport system permease protein
K10439	5	 rbsB; ribose transport system substrate-binding protein
K02056	4	 ABC.SS.A; simple sugar transport system ATP-binding protein [EC:3.6.3.17]
K16306	1	 K16306; fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:4.1.2.13 2.2.1.10]
K04077	6	 groEL, HSPD1; chaperonin GroEL
K10674	1	 ectD; ectoine hydroxylase [EC:1.14.11.55]
K02032	11	 ABC.PE.A1; peptide/nickel transport system ATP-binding protein
K01193	3	 INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]
K00053	3	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K10119	3	 msmG; raffinose/stachyose/melibiose transport system permease protein
K00658	4	 DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K00382	1	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K07107	1	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K06024	1	 scpB; segregation and condensation protein B
K22010	1	 pdtaR; two-component system, response regulator PdtaR
K00936	1	 pdtaS; two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]
K01961	1	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K01966	1	 PCCB, pccB; propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15]
K03524	1	 birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
K04517	2	 tyrA2; prephenate dehydrogenase [EC:1.3.1.12]
K05825	1	 LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]
K01845	6	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K00074	1	 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K07335	3	 bmpA, bmpB, tmpC; basic membrane protein A and related proteins
K00477	7	 PHYH; phytanoyl-CoA hydroxylase [EC:1.14.11.18]
K01952	2	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K01588	1	 purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
K01589	1	 purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
K00764	1	 purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K01945	1	 purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K00021	1	 HMGCR; hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]
K01885	1	 EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K18910	2	 dpe, lre; D-psicose/D-tagatose/L-ribulose 3-epimerase [EC:5.1.3.30 5.1.3.31]
K15634	2	 gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]
K01491	1	 folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
K11337	1	 bchC; bacteriochlorophyllide a dehydrogenase [EC:1.1.1.396]
K01784	6	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K05520	1	 pfpI; protease I [EC:3.5.1.124]
K01560	1	 E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
K00763	1	 pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]
K06168	1	 miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
K07301	1	 yrbG; cation:H+ antiporter
K07114	2	 yfbK; Ca-activated chloride channel homolog
K14080	1	 mtaA; [methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.246]
K00548	2	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K01816	3	 hyi, gip; hydroxypyruvate isomerase [EC:5.3.1.22]
K00765	2	 hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
K01496	1	 hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
K04042	1	 glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
K01489	1	 cdd, CDA; cytidine deaminase [EC:3.5.4.5]
K02057	7	 ABC.SS.P; simple sugar transport system permease protein
K09166	1	 K09166; uncharacterized protein
K07302	1	 iorA; isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]
K07303	1	 iorB; isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]
K08226	1	 pucC; MFS transporter, BCD family, chlorophyll transporter
K01551	2	 arsA, ASNA1, GET3; arsenite/tail-anchored protein-transporting ATPase [EC:3.6.3.16 3.6.3.-]
K06176	1	 truD, PUS7; tRNA pseudouridine13 synthase [EC:5.4.99.27]
K07157	1	 K07157; uncharacterized protein
K01625	2	 eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]
K03621	1	 plsX; glycerol-3-phosphate acyltransferase PlsX [EC:2.3.1.15]
K03630	1	 radC; DNA repair protein RadC
K00858	1	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]
K03703	1	 uvrC; excinuclease ABC subunit C
K01434	2	 E3.5.1.11; penicillin amidase [EC:3.5.1.11]
K05786	1	 rarD; chloramphenicol-sensitive protein RarD
K01873	1	 VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]
K02636	2	 petC; cytochrome b6-f complex iron-sulfur subunit [EC:1.10.9.1]
K02346	1	 dinB; DNA polymerase IV [EC:2.7.7.7]
K07056	1	 rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]
K03088	4	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K12132	2	 prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
K01620	1	 ltaE; threonine aldolase [EC:4.1.2.48]
K00208	1	 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K09992	3	 K09992; uncharacterized protein
K14415	1	 RTCB, rtcB; tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]
K01061	1	 E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
K00772	3	 mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]
K02050	4	 ABC.SN.P; NitT/TauT family transport system permease protein
K02049	3	 ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K02051	4	 ABC.SN.S; NitT/TauT family transport system substrate-binding protein
K21929	1	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K06871	1	 K06871; uncharacterized protein
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K02963	1	 RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K02200	1	 ccmH; cytochrome c-type biogenesis protein CcmH
K03709	2	 troR; DtxR family transcriptional regulator, Mn-dependent transcriptional regulator
K17315	1	 gtsA, glcE; glucose/mannose transport system substrate-binding protein
K10202	1	 ABC.NGC.P1; N-acetylglucosamine transport system permease protein
K03924	4	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K01807	1	 rpiA; ribose 5-phosphate isomerase A [EC:5.3.1.6]
K13810	1	 tal-pgi; transaldolase / glucose-6-phosphate isomerase [EC:2.2.1.2 5.3.1.9]
K00616	2	 E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]
K00886	1	 ppgK; polyphosphate glucokinase [EC:2.7.1.63]
K03551	1	 ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]
K00761	1	 upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]
K06997	1	 yggS, PROSC; PLP dependent protein
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K02221	1	 yggT; YggT family protein
K05878	1	 dhaK; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]
K05879	1	 dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]
K00864	1	 glpK, GK; glycerol kinase [EC:2.7.1.30]
K02768	2	 PTS-Fru-EIIA, fruB; PTS system, fructose-specific IIA component [EC:2.7.1.202]
K08483	3	 PTS-EI.PTSI, ptsI; phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]
K11183	3	 PTS-HPR.FRUB, fruB, fpr; phosphocarrier protein FPr
K00111	1	 glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
K00112	1	 glpB; glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]
K00113	1	 glpC; glycerol-3-phosphate dehydrogenase subunit C [EC:1.1.5.3]
K00077	2	 panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]
K21000	1	 pslG; polysaccharide biosynthesis protein PslG
K19147	1	 mcrC; 5-methylcytosine-specific restriction enzyme subunit McrC
K07452	1	 mcrB; 5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-]
K15583	3	 oppD; oligopeptide transport system ATP-binding protein
K03335	8	 iolE; inosose dehydratase [EC:4.2.1.44]
K04940	1	 odh; opine dehydrogenase [EC:1.5.1.28]
K07250	1	 gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22]
K02510	13	 hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]
K18981	3	 udh; uronate dehydrogenase [EC:1.1.1.203]
K03366	1	 butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]
K01186	4	 NEU1; sialidase-1 [EC:3.2.1.18]
K10112	5	 msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein
K01652	11	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K00528	1	 fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K13652	1	 K13652; AraC family transcriptional regulator
K07406	9	 melA; alpha-galactosidase [EC:3.2.1.22]
K20569	1	 btrE; NAD+-dependent dehydrogenase [EC:1.1.1.-]
K03336	2	 iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]
K06605	1	 iolH; myo-inositol catabolism protein IolH
K10441	1	 rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
K17836	1	 penP; beta-lactamase class A [EC:3.5.2.6]
K19373	1	 DNAJC28; DnaJ homolog subfamily C member 28
K07052	3	 K07052; uncharacterized protein
K01755	1	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]
K01448	3	 amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K15539	1	 rodZ; cytoskeleton protein RodZ
K07098	2	 K07098; uncharacterized protein
K00615	1	 E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K07263	3	 pqqL; zinc protease [EC:3.4.24.-]
K01990	7	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K01992	10	 ABC-2.P; ABC-2 type transport system permease protein
K03470	1	 rnhB; ribonuclease HII [EC:3.1.26.4]
K06877	1	 K06877; DEAD/DEAH box helicase domain-containing protein
K06988	1	 fno; 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]
K03215	1	 rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]
K00518	1	 sodN; nickel superoxide dismutase [EC:1.15.1.1]
K01438	3	 argE; acetylornithine deacetylase [EC:3.5.1.16]
K00852	3	 rbsK, RBKS; ribokinase [EC:2.7.1.15]
K01486	1	 ade; adenine deaminase [EC:3.5.4.2]
K00813	1	 aspC; aspartate aminotransferase [EC:2.6.1.1]
K07090	1	 K07090; uncharacterized protein
K07516	1	 fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
K00632	1	 fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
K00384	3	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K05830	1	 lysJ, argD; LysW-gamma-L-lysine/LysW-L-ornithine aminotransferase [EC:2.6.1.-]
K05828	1	 lysZ, argB; LysW-gamma-L-alpha-aminoadipate/LysW-L-glutamate kinase [EC:2.7.2.-]
K03499	2	 trkA, ktrA; trk system potassium uptake protein
K00013	1	 hisD; histidinol dehydrogenase [EC:1.1.1.23]
K00817	1	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K02004	7	 ABC.CD.P; putative ABC transport system permease protein
K02003	8	 ABC.CD.A; putative ABC transport system ATP-binding protein
K01262	1	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K00602	1	 purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
K00033	1	 PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]
K09807	3	 K09807; uncharacterized protein
K02897	1	 RP-L25, rplY; large subunit ribosomal protein L25
K00760	1	 hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
K04075	1	 tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]
K03569	2	 mreB; rod shape-determining protein MreB and related proteins
K03570	1	 mreC; rod shape-determining protein MreC
K03571	1	 mreD; rod shape-determining protein MreD
K05515	1	 mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K03610	1	 minC; septum site-determining protein MinC
K03609	1	 minD; septum site-determining protein MinD
K05837	1	 rodA, mrdB; rod shape determining protein RodA
K00343	2	 nuoN; NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]
K00342	2	 nuoM; NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]
K00341	2	 nuoL; NADH-quinone oxidoreductase subunit L [EC:1.6.5.3]
K00340	2	 nuoK; NADH-quinone oxidoreductase subunit K [EC:1.6.5.3]
K00339	2	 nuoJ; NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]
K00338	2	 nuoI; NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]
K00337	2	 nuoH; NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]
K00336	1	 nuoG; NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]
K00335	2	 nuoF; NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]
K00331	2	 nuoB; NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]
K00330	2	 nuoA; NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]
K01869	1	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
