KO	GeneNumber	Description
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K01834	1	 PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]
K03075	1	 secG; preprotein translocase subunit SecG
K01999	6	 livK; branched-chain amino acid transport system substrate-binding protein
K01998	4	 livM; branched-chain amino acid transport system permease protein
K01995	4	 livG; branched-chain amino acid transport system ATP-binding protein
K01996	2	 livF; branched-chain amino acid transport system ATP-binding protein
K00153	1	 E1.1.1.306; S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]
K02050	12	 ABC.SN.P; NitT/TauT family transport system permease protein
K06605	1	 iolH; myo-inositol catabolism protein IolH
K02056	12	 ABC.SS.A; simple sugar transport system ATP-binding protein [EC:3.6.3.17]
K02057	22	 ABC.SS.P; simple sugar transport system permease protein
K02058	5	 ABC.SS.S; simple sugar transport system substrate-binding protein
K06978	10	 K06978; uncharacterized protein
K01933	1	 purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K01945	1	 purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K00764	1	 purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K01589	1	 purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
K01588	1	 purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K01952	2	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K01684	2	 dgoD; galactonate dehydratase [EC:4.2.1.6]
K14080	2	 mtaA; [methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.246]
K00104	2	 glcD; glycolate oxidase [EC:1.1.3.15]
K02433	8	 gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K02035	18	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K02033	19	 ABC.PE.P; peptide/nickel transport system permease protein
K02034	21	 ABC.PE.P1; peptide/nickel transport system permease protein
K02031	15	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K02032	5	 ABC.PE.A1; peptide/nickel transport system ATP-binding protein
K10823	5	 oppF; oligopeptide transport system ATP-binding protein
K01473	6	 hyuA; N-methylhydantoinase A [EC:3.5.2.14]
K01474	8	 hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K07258	2	 dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
K21481	1	 mhuD, hmoB; heme oxygenase (mycobilin-producing) [EC:1.14.99.57]
K03738	2	 aor; aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]
K01464	4	 DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]
K15583	4	 oppD; oligopeptide transport system ATP-binding protein
K01011	4	 TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K01720	2	 prpD; 2-methylcitrate dehydratase [EC:4.2.1.79]
K07749	3	 frc; formyl-CoA transferase [EC:2.8.3.16]
K06219	1	 smtA; S-adenosylmethionine-dependent methyltransferase
K00059	17	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K01438	4	 argE; acetylornithine deacetylase [EC:3.5.1.16]
K07043	2	 K07043; uncharacterized protein
K15581	2	 oppB; oligopeptide transport system permease protein
K07046	1	 K07046; L-fuconolactonase [EC:3.1.1.-]
K00812	2	 aspB; aspartate aminotransferase [EC:2.6.1.1]
K02510	2	 hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]
K00020	2	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K01775	1	 alr; alanine racemase [EC:5.1.1.1]
K21929	2	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K06925	1	 tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
K14742	1	 tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
K03789	1	 rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
K01409	1	 KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
K04078	1	 groES, HSPE1; chaperonin GroES
K04077	1	 groEL, HSPD1; chaperonin GroEL
K05396	2	 dcyD; D-cysteine desulfhydrase [EC:4.4.1.15]
K01681	1	 ACO, acnA; aconitate hydratase [EC:4.2.1.3]
K03593	2	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K06153	1	 bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]
K03752	1	 mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
K08591	1	 plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]
K00963	1	 UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]
K03750	1	 moeA; molybdopterin molybdotransferase [EC:2.10.1.1]
K03637	1	 moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
K07477	1	 K07477; translin
K04096	2	 smf; DNA processing protein
K07391	1	 comM; magnesium chelatase family protein
K07460	1	 yraN; putative endonuclease
K03100	2	 lepB; signal peptidase I [EC:3.4.21.89]
K02884	1	 RP-L19, MRPL19, rplS; large subunit ribosomal protein L19
K00554	1	 trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
K11779	2	 fbiC; FO synthase [EC:2.5.1.77]
K03321	2	 TC.SULP; sulfate permease, SulP family
K02860	1	 rimM; 16S rRNA processing protein RimM
K06960	1	 K06960; uncharacterized protein
K02959	1	 RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16
K03106	1	 SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]
K00761	1	 upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]
K00756	1	 pdp; pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]
K03521	2	 fixA, etfB; electron transfer flavoprotein beta subunit
K03522	2	 fixB, etfA; electron transfer flavoprotein alpha subunit
K02613	2	 paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
K01489	1	 cdd, CDA; cytidine deaminase [EC:3.5.4.5]
K03110	1	 ftsY; fused signal recognition particle receptor
K03529	1	 smc; chromosome segregation protein
K10563	2	 mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
K03685	1	 rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]
K03621	1	 plsX; glycerol-3-phosphate acyltransferase PlsX [EC:2.3.1.15]
K07040	1	 K07040; uncharacterized protein
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K08316	1	 rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
K03655	8	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K03704	1	 cspA; cold shock protein (beta-ribbon, CspA family)
K01921	1	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K01929	1	 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
K00208	1	 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K01644	2	 citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
K03644	1	 lipA; lipoyl synthase [EC:2.8.1.8]
K00658	2	 DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K00382	2	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K09013	2	 sufC; Fe-S cluster assembly ATP-binding protein
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K04488	1	 iscU, nifU; nitrogen fixation protein NifU and related proteins
K01679	1	 E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]
K07669	1	 mprA; two-component system, OmpR family, response regulator MprA
K07653	1	 mprB; two-component system, OmpR family, sensor histidine kinase MprB [EC:2.7.13.3]
K05710	1	 hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K03086	3	 rpoD; RNA polymerase primary sigma factor
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K00266	1	 gltD; glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]
K00265	1	 gltB; glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]
K09123	2	 lhpI; cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]
K09128	2	 K09128; uncharacterized protein
K07157	1	 K07157; uncharacterized protein
K03338	1	 iolC; 5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]
K00010	1	 iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
K00067	1	 rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
K01915	4	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K01754	2	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K06147	4	 ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K05522	1	 nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]
K03724	1	 lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
K06971	1	 K06971; uncharacterized protein
K06966	2	 ppnN; pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]
K00302	2	 soxA; sarcosine oxidase, subunit alpha [EC:1.5.3.1]
K00303	4	 soxB; sarcosine oxidase, subunit beta [EC:1.5.3.1]
K22085	1	 mgdB; methylglutamate dehydrogenase subunit B [EC:1.5.99.5]
K07171	4	 mazF, ndoA, chpA; mRNA interferase MazF [EC:3.1.-.-]
K01524	1	 ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
K09882	1	 cobS; cobaltochelatase CobS [EC:6.6.1.2]
K00215	1	 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
K01714	5	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K12574	1	 rnj; ribonuclease J [EC:3.1.-.-]
K03466	1	 ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
K00627	5	 DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K00150	1	 gap2; glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59]
K03742	1	 pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
K13963	1	 SERPINB; serpin B
K00989	1	 rph; ribonuclease PH [EC:2.7.7.56]
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K02030	3	 ABC.PA.S; polar amino acid transport system substrate-binding protein
K06987	1	 K06987; uncharacterized protein
K01997	3	 livH; branched-chain amino acid transport system permease protein
K06994	2	 K06994; putative drug exporter of the RND superfamily
K03545	1	 tig; trigger factor
K01358	1	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K03544	1	 clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K01873	1	 VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]
K11754	1	 folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
K00940	1	 ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]
K03569	1	 mreB; rod shape-determining protein MreB and related proteins
K03570	1	 mreC; rod shape-determining protein MreC
K05515	1	 mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K05837	1	 rodA, mrdB; rod shape determining protein RodA
K08300	1	 rne; ribonuclease E [EC:3.1.26.12]
K02888	1	 RP-L21, MRPL21, rplU; large subunit ribosomal protein L21
K02899	1	 RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27
K03979	1	 obgE, cgtA; GTPase [EC:3.6.5.-]
K00931	1	 proB; glutamate 5-kinase [EC:2.7.2.11]
K03498	1	 trkH, trkG, ktrB; trk system potassium uptake protein
K03499	1	 trkA, ktrA; trk system potassium uptake protein
K00969	1	 nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]
K09710	1	 ybeB; ribosome-associated protein
K07010	1	 K07010; putative glutamine amidotransferase
K01869	1	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K01992	8	 ABC-2.P; ABC-2 type transport system permease protein
K01990	8	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K02237	1	 comEA; competence protein ComEA
K02238	1	 comEC; competence protein ComEC
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K03705	1	 hrcA; heat-inducible transcriptional repressor
K03686	2	 dnaJ; molecular chaperone DnaJ
K06217	1	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins
K07037	1	 K07037; uncharacterized protein
K07042	1	 ybeY, yqfG; probable rRNA maturation factor
K03595	1	 era, ERAL1; GTPase
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K03584	1	 recO; DNA repair protein RecO (recombination protein O)
K00806	1	 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
K01880	1	 GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]
K03527	2	 ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]
K01341	1	 KEX2; kexin [EC:3.4.21.61]
K20755	2	 E3.4.21.121; Lys-Lys/Arg-Xaa endopeptidase [EC:3.4.21.121]
K00175	1	 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K00174	1	 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K00518	1	 sodN; nickel superoxide dismutase [EC:1.15.1.1]
K01874	1	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K09760	1	 rmuC; DNA recombination protein RmuC
K00077	1	 panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]
K10117	3	 msmE; raffinose/stachyose/melibiose transport system substrate-binding protein
K10118	3	 msmF; raffinose/stachyose/melibiose transport system permease protein
K10119	3	 msmG; raffinose/stachyose/melibiose transport system permease protein
K03665	1	 hflX; GTPase
K00886	1	 ppgK; polyphosphate glucokinase [EC:2.7.1.63]
K03741	1	 ARSC2, arsC; arsenate reductase [EC:1.20.4.1]
K00033	1	 PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]
K00571	2	 E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
K01809	1	 manA, MPI; mannose-6-phosphate isomerase [EC:5.3.1.8]
K08776	1	 NPEPPS; puromycin-sensitive aminopeptidase [EC:3.4.11.-]
K07301	1	 yrbG; cation:H+ antiporter
K04516	1	 AROA1, aroA; chorismate mutase [EC:5.4.99.5]
K13292	1	 lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
K01704	1	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K01703	1	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K00140	1	 mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K00823	3	 puuE; 4-aminobutyrate aminotransferase [EC:2.6.1.19]
K02051	6	 ABC.SN.S; NitT/TauT family transport system substrate-binding protein
K02049	9	 ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K02283	2	 cpaF, tadA; pilus assembly protein CpaF
K09819	2	 ABC.MN.P; manganese/iron transport system permease protein
K16264	2	 czcD, zitB; cobalt-zinc-cadmium efflux system protein
K06877	1	 K06877; DEAD/DEAH box helicase domain-containing protein
K00101	1	 lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K01638	1	 aceB, glcB; malate synthase [EC:2.3.3.9]
K02355	2	 fusA, GFM, EFG; elongation factor G
K02992	1	 RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02950	1	 RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K12567	2	 TTN; titin [EC:2.7.11.1]
K01133	2	 betC; choline-sulfatase [EC:3.1.6.6]
K01619	2	 deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]
K01247	1	 alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]
K01057	1	 PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]
K07020	1	 K07020; uncharacterized protein
K01804	3	 araA; L-arabinose isomerase [EC:5.3.1.4]
K07048	22	 PTER, php; phosphotriesterase-related protein
K04771	2	 degP, htrA; serine protease Do [EC:3.4.21.107]
K03470	2	 rnhB; ribonuclease HII [EC:3.1.26.4]
K00548	3	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K03520	13	 coxL, cutL; aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]
K01808	1	 rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]
K07588	1	 argK; LAO/AO transport system kinase [EC:2.7.-.-]
K04487	1	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K00674	2	 dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
K01439	1	 dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
K00703	1	 glgA; starch synthase [EC:2.4.1.21]	Glc a1-4 Glc
K02435	1	 gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
K02434	1	 gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
K01095	1	 pgpA; phosphatidylglycerophosphatase A [EC:3.1.3.27]
K00826	3	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K01885	1	 EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K05521	1	 draG; ADP-ribosyl-[dinitrogen reductase] hydrolase [EC:3.2.2.24]
K03427	3	 hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
K00605	5	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K07045	17	 K07045; uncharacterized protein
K03337	1	 iolB; 5-deoxy-glucuronate isomerase [EC:5.3.1.30]
K03336	1	 iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]
K01674	1	 cah; carbonic anhydrase [EC:4.2.1.1]
K03335	1	 iolE; inosose dehydratase [EC:4.2.1.44]
K06889	1	 K06889; uncharacterized protein
K10671	1	 grdE; glycine reductase complex component B subunit alpha and beta [EC:1.21.4.2]
K10672	2	 grdB; glycine reductase complex component B subunit gamma [EC:1.21.4.2]
K02548	1	 menA; 1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.74 2.5.1.-]
K00163	2	 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K04127	1	 cefD; isopenicillin-N epimerase [EC:5.1.1.17]
K03639	1	 moaA, CNX2; GTP 3',8-cyclase [EC:4.1.99.22]
K17840	1	 aac2-I; aminoglycoside 2'-N-acetyltransferase I [EC:2.3.1.59]
K01586	2	 lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
K09144	3	 K09144; uncharacterized protein
K08483	2	 PTS-EI.PTSI, ptsI; phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]
K01092	2	 E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
K00009	1	 mtlD; mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]
K02768	1	 PTS-Fru-EIIA, fruB; PTS system, fructose-specific IIA component [EC:2.7.1.202]
K11183	1	 PTS-HPR.FRUB, fruB, fpr; phosphocarrier protein FPr
K02799	1	 PTS-Mtl-EIIB, mtlA, cmtA; PTS system, mannitol-specific IIB component [EC:2.7.1.197]
K02800	1	 PTS-Mtl-EIIC, mtlA, cmtA; PTS system, mannitol-specific IIC component
K22205	1	 K22205; S-adenosyl-L-methionine hydrolase (adenosine-forming) [EC:3.13.1.8]
K02275	2	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K00404	1	 ccoN; cytochrome c oxidase cbb3-type subunit I [EC:1.9.3.1]
K02636	1	 petC; cytochrome b6-f complex iron-sulfur subunit [EC:1.10.9.1]
K01926	1	 rex; redox-sensing transcriptional repressor
K00620	2	 argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K03611	1	 dsbB; disulfide bond formation protein DsbB
K00615	1	 E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K09692	2	 tagG; teichoic acid transport system permease protein
K09691	2	 ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein
K07027	2	 K07027; glycosyltransferase 2 family protein
K03582	1	 recB; exodeoxyribonuclease V beta subunit [EC:3.1.11.5]
K03583	1	 recC; exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]
K00666	3	 ACSF2; fatty-acyl-CoA synthase [EC:6.2.1.-]
K07246	1	 ttuC, dmlA; tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]
K02316	3	 dnaG; DNA primase [EC:2.7.7.-]
K03497	2	 parB, spo0J; chromosome partitioning protein, ParB family
K00525	2	 E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
K20466	1	 mmpL11; heme transporter
K03218	1	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K01883	1	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K12506	2	 ispDF; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]
K07736	1	 carD; CarD family transcriptional regulator
K07067	1	 disA; diadenylate cyclase [EC:2.7.7.85]
K01239	2	 iunH; purine nucleosidase [EC:3.2.2.1]
K07335	6	 bmpA, bmpB, tmpC; basic membrane protein A and related proteins
K03696	2	 clpC; ATP-dependent Clp protease ATP-binding subunit ClpC
K00805	1	 hepST; heptaprenyl diphosphate synthase [EC:2.5.1.30]
K03525	1	 coaX; type III pantothenate kinase [EC:2.7.1.33]
K01918	1	 panC; pantoate--beta-alanine ligase [EC:6.3.2.1]
K00950	1	 folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
K00796	1	 folP; dihydropteroate synthase [EC:2.5.1.15]
