KO	GeneNumber	Description
K00287	1	 DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]
K07119	4	 K07119; uncharacterized protein
K03413	2	 cheY; two-component system, chemotaxis family, chemotaxis protein CheY
K03412	1	 cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
K03411	1	 cheD; chemotaxis protein CheD [EC:3.5.1.44]
K00575	1	 cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
K03406	1	 mcp; methyl-accepting chemotaxis protein
K02616	1	 paaX; phenylacetic acid degradation operon negative regulatory protein
K01912	1	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K00101	2	 lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K09461	2	 E1.14.13.40; anthraniloyl-CoA monooxygenase [EC:1.14.13.40]
K07407	1	 E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]
K03307	4	 TC.SSS; solute:Na+ symporter, SSS family
K03119	4	 tauD; taurine dioxygenase [EC:1.14.11.17]
K00799	1	 GST, gst; glutathione S-transferase [EC:2.5.1.18]
K01785	1	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]
K01854	1	 glf; UDP-galactopyranose mutase [EC:5.4.99.9]
K07146	1	 K07146; UPF0176 protein
K17760	3	 qheDH, qbdA; quinohemoprotein ethanol dehydrogenase [EC:1.1.9.1]
K00666	4	 ACSF2; fatty-acyl-CoA synthase [EC:6.2.1.-]
K03654	1	 recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K01915	5	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K16238	1	 eat, eutP; ethanolamine permease
K01607	1	 pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
K00315	3	 DMGDH; dimethylglycine dehydrogenase [EC:1.5.8.4]
K01845	2	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K01491	1	 folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
K00263	2	 E1.4.1.9; leucine dehydrogenase [EC:1.4.1.9]
K07304	1	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K03799	1	 htpX; heat shock protein HtpX [EC:3.4.24.-]
K03310	3	 TC.AGCS; alanine or glycine:cation symporter, AGCS family
K03308	3	 TC.NSS; neurotransmitter:Na+ symporter, NSS family
K02463	1	 gspN; general secretion pathway protein N
K02462	1	 gspM; general secretion pathway protein M
K02461	2	 gspL; general secretion pathway protein L
K02460	2	 gspK; general secretion pathway protein K
K02459	2	 gspJ; general secretion pathway protein J
K02458	2	 gspI; general secretion pathway protein I
K02457	2	 gspH; general secretion pathway protein H
K02456	3	 gspG; general secretion pathway protein G
K02455	1	 gspF; general secretion pathway protein F
K02454	3	 gspE; general secretion pathway protein E
K01772	1	 hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9]
K16267	1	 zipB; zinc and cadmium transporter
K00931	1	 proB; glutamate 5-kinase [EC:2.7.2.11]
K03979	1	 obgE, cgtA; GTPase [EC:3.6.5.-]
K02899	1	 RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27
K02888	1	 RP-L21, MRPL21, rplU; large subunit ribosomal protein L21
K02523	1	 ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]
K01840	1	 manB; phosphomannomutase [EC:5.4.2.8]
K00963	1	 UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]
K16011	1	 algA, xanB, rfbA, wbpW, pslB; mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]
K01070	1	 frmB, ESD, fghA; S-formylglutathione hydrolase [EC:3.1.2.12]
K00121	1	 frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
K03519	1	 coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]
K00252	1	 GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K07516	1	 fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
K00179	1	 iorA; indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]
K00180	1	 iorB; indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]
K06147	3	 ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K05800	2	 ybaO; Lrp/AsnC family transcriptional regulator
K04773	2	 sppA; protease IV [EC:3.4.21.-]
K09857	1	 K09857; uncharacterized protein
K06192	1	 pqiB; paraquat-inducible protein B
K02065	1	 mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
K02066	1	 mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein
K01714	1	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K07287	1	 bamC; outer membrane protein assembly factor BamC
K02517	2	 lpxL, htrB; Kdo2-lipid IVA lauroyltransferase [EC:2.3.1.241]
K15984	1	 rsmJ; 16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]
K01439	1	 dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
K00674	1	 dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
K10773	1	 NTH; endonuclease III [EC:4.2.99.18]
K14267	1	 dapC; N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]
K00990	1	 glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]
K01265	1	 map; methionyl aminopeptidase [EC:3.4.11.18]
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K02357	1	 tsf, TSFM; elongation factor Ts
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K00806	1	 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
K00981	1	 E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
K00099	1	 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
K11749	1	 rseP; regulator of sigma E protease [EC:3.4.24.-]
K07277	1	 SAM50, TOB55, bamA; outer membrane protein insertion porin family
K06142	1	 hlpA, ompH; outer membrane protein
K02536	1	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K02372	1	 fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
K00677	1	 lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
K00748	1	 lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
K11906	1	 vasD, lip; type VI secretion system protein VasD
K11902	1	 impA; type VI secretion system protein ImpA
K11901	1	 impB; type VI secretion system protein ImpB
K11900	1	 impC; type VI secretion system protein ImpC
K11903	1	 hcp; type VI secretion system secreted protein Hcp
K11898	1	 impE; type VI secretion system protein ImpE
K00464	1	 diox1; all-trans-8'-apo-beta-carotenal 15,15'-oxygenase [EC:1.13.11.75]
K00274	1	 MAO, aofH; monoamine oxidase [EC:1.4.3.4]
K08738	2	 CYC; cytochrome c
K01799	1	 nicE, maiA; maleate isomerase [EC:5.2.1.1]
K00128	2	 ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
K17486	1	 dmdA; dimethylsulfoniopropionate demethylase [EC:2.1.1.269]
K14392	1	 panF; sodium/pantothenate symporter
K03442	3	 mscS; small conductance mechanosensitive channel
K06015	2	 E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
K06169	2	 miaE; tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
K00163	1	 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K00627	2	 DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K00209	1	 fabV, ter; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]
K20034	1	 dmdB; 3-(methylthio)propionyl---CoA ligase [EC:6.2.1.44]
K00126	1	 fdsD; formate dehydrogenase subunit delta [EC:1.17.1.9]
K00123	1	 fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
K00124	1	 fdoH, fdsB; formate dehydrogenase iron-sulfur subunit
K00127	1	 fdoI, fdsG; formate dehydrogenase subunit gamma
K02379	1	 fdhD; FdhD protein
K01938	1	 fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3]
K01907	1	 AACS, acsA; acetoacetyl-CoA synthetase [EC:6.2.1.16]
K07003	3	 K07003; uncharacterized protein
K01011	1	 TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K12343	1	 SRD5A1; 3-oxo-5-alpha-steroid 4-dehydrogenase 1 [EC:1.3.1.22]
K00259	1	 ald; alanine dehydrogenase [EC:1.4.1.1]
K01638	1	 aceB, glcB; malate synthase [EC:2.3.3.9]
K20035	1	 dmdC; 3-(methylthio)propanoyl-CoA dehydrogenase [EC:1.3.8.-]
K02553	1	 rraA, menG; regulator of ribonuclease activity A
K00767	1	 nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K03806	1	 ampD; N-acetyl-anhydromuramoyl-L-alanine amidase [EC:3.5.1.28]
K03807	1	 ampE; AmpE protein
K07729	2	 K07729; putative transcriptional regulator
K03833	1	 selB, EEFSEC; selenocysteine-specific elongation factor
K01042	1	 selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]
K01779	1	 racD; aspartate racemase [EC:5.1.1.13]
K15509	1	 hpsN; sulfopropanediol 3-dehydrogenase [EC:1.1.1.308]
K17950	1	 cuyA; L-cysteate sulfo-lyase [EC:4.4.1.25]
K04940	1	 odh; opine dehydrogenase [EC:1.5.1.28]
K00055	1	 E1.1.1.90; aryl-alcohol dehydrogenase [EC:1.1.1.90]
K00059	6	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K21802	1	 vdh; vanillin dehydrogenase [EC:1.2.1.67]
K06871	1	 K06871; uncharacterized protein
K17224	1	 soxB; S-sulfosulfanyl-L-cysteine sulfohydrolase [EC:3.1.6.20]
K17223	1	 soxX; sulfur-oxidizing protein SoxX
K17222	1	 soxA; sulfur-oxidizing protein SoxA
K17227	1	 soxZ; sulfur-oxidizing protein SoxZ
K17226	1	 soxY; sulfur-oxidizing protein SoxY
K02275	2	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K05592	1	 deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
K01207	1	 nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]
K08296	2	 sixA; phosphohistidine phosphatase [EC:3.1.3.-]
K01866	1	 YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
K09001	1	 anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
K15724	1	 erpA; iron-sulfur cluster insertion protein
K00145	1	 argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
K08973	1	 K08973; putative membrane protein
K01698	1	 hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]
K04084	1	 dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]
K09796	1	 pccA; periplasmic copper chaperone A
K02687	1	 prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
K01961	1	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K02160	1	 accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
K00876	1	 udk, UCK; uridine kinase [EC:2.7.1.48]
K00432	2	 gpx; glutathione peroxidase [EC:1.11.1.9]
K04761	2	 oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
K07109	1	 K07109; uncharacterized protein
K10716	1	 kch, trkA, mthK, pch; voltage-gated potassium channel
K10804	1	 tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]
K02003	1	 ABC.CD.A; putative ABC transport system ATP-binding protein
K02004	1	 ABC.CD.P; putative ABC transport system permease protein
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K14058	1	 ttcA; tRNA 2-thiocytidine biosynthesis protein TtcA
K02193	1	 ccmA; heme exporter protein A [EC:3.6.3.41]
K02194	1	 ccmB; heme exporter protein B
K02195	1	 ccmC; heme exporter protein C
K02197	1	 ccmE; cytochrome c-type biogenesis protein CcmE
K02198	2	 ccmF; cytochrome c-type biogenesis protein CcmF
K02199	2	 ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
K02200	1	 ccmH; cytochrome c-type biogenesis protein CcmH
K07006	1	 K07006; uncharacterized protein
K00626	7	 E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K03637	1	 moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
K03636	1	 moaD, cysO; sulfur-carrier protein
K03635	1	 MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]
K03564	1	 BCP, PRXQ, DOT5; peroxiredoxin Q/BCP [EC:1.11.1.15]
K01142	2	 E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K03210	1	 yajC; preprotein translocase subunit YajC
K05396	1	 dcyD; D-cysteine desulfhydrase [EC:4.4.1.15]
K01081	1	 E3.1.3.5; 5'-nucleotidase [EC:3.1.3.5]
K13634	1	 cysB; LysR family transcriptional regulator, cys regulon transcriptional activator
K01665	1	 pabB; para-aminobenzoate synthetase component I [EC:2.6.1.85]
K07552	2	 bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein
K03710	1	 K03710; GntR family transcriptional regulator
K11928	1	 putP; sodium/proline symporter
K01703	2	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K01704	2	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K01640	2	 E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
K06893	1	 K06893; uncharacterized protein
K00174	1	 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K00175	1	 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K01738	1	 cysK; cysteine synthase [EC:2.5.1.47]
K01259	1	 pip; proline iminopeptidase [EC:3.4.11.5]
K00316	3	 spdH; spermidine dehydrogenase [EC:1.5.99.6]
K07395	1	 K07395; putative proteasome-type protease
K01480	2	 speB; agmatinase [EC:3.5.3.11]
K16090	1	 fiu; catecholate siderophore receptor
K00548	3	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K15866	3	 paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K04040	1	 chlG, bchG; chlorophyll/bacteriochlorophyll a synthase [EC:2.5.1.62 2.5.1.133]
K08226	2	 pucC; MFS transporter, BCD family, chlorophyll transporter
K10960	1	 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K04035	1	 E1.14.13.81, acsF, chlE; magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase [EC:1.14.13.81]
K10941	1	 fleQ, flrA; sigma-54 dependent transcriptional regulator, flagellar regulatory protein
K10942	1	 flrB, fleS; two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]
K10943	1	 flrC, fleR; two-component system, response regulator FlrC
K02408	1	 fliE; flagellar hook-basal body complex protein FliE
K02409	1	 fliF; flagellar M-ring protein FliF
K02410	1	 fliG; flagellar motor switch protein FliG
K02411	1	 fliH; flagellar assembly protein FliH
K02412	1	 fliI; flagellum-specific ATP synthase [EC:3.6.3.14]
K02413	1	 fliJ; flagellar FliJ protein
K12573	2	 rnr, vacB; ribonuclease R [EC:3.1.-.-]
K03218	2	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K02963	1	 RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K02314	1	 dnaB; replicative DNA helicase [EC:3.6.4.12]
K03438	1	 mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
K03586	1	 ftsL; cell division protein FtsL
K03587	1	 ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
K01928	1	 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
K01929	1	 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
K01000	1	 mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
K01925	1	 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
K03588	1	 ftsW, spoVE; cell division protein FtsW
K02563	1	 murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
K01924	1	 murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
K01921	1	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K03589	1	 ftsQ; cell division protein FtsQ
K03590	1	 ftsA; cell division protein FtsA
K03531	1	 ftsZ; cell division protein FtsZ
K02535	1	 lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]
K03070	1	 secA; preprotein translocase subunit SecA
K00620	1	 argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K03574	1	 mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K02654	1	 pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
K02653	1	 pilC; type IV pilus assembly protein PilC
K02652	1	 pilB; type IV pilus assembly protein PilB
K19745	1	 acuI; acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]
K09780	2	 K09780; uncharacterized protein
K21416	1	 acoA; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha [EC:1.1.1.-]
K21417	1	 acoB; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta [EC:1.1.1.-]
K00297	2	 metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
K14083	2	 mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]
K07124	2	 K07124; uncharacterized protein
K06001	1	 trpB; tryptophan synthase beta chain [EC:4.2.1.20]
K18364	1	 bphH, xylJ, tesE; 2-oxopent-4-enoate/cis-2-oxohex-4-enoate hydratase [EC:4.2.1.80 4.2.1.132]
K18366	1	 bphJ, xylQ, nahO, tesF; acetaldehyde/propanal dehydrogenase [EC:1.2.1.10 1.2.1.87]
K18365	1	 bphI, xylK, nahM, tesG; 4-hydroxy-2-oxovalerate/4-hydroxy-2-oxohexanoate aldolase [EC:4.1.3.39 4.1.3.43]
K03216	1	 trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]
K02302	1	 cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]
K00390	1	 cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
K02346	1	 dinB; DNA polymerase IV [EC:2.7.7.7]
K07560	1	 dtd, DTD; D-aminoacyl-tRNA deacylase [EC:3.1.1.96]
K03972	1	 pspE; phage shock protein E
K02017	1	 modC; molybdate transport system ATP-binding protein [EC:3.6.3.29]
K02018	1	 modB; molybdate transport system permease protein
K02020	1	 modA; molybdate transport system substrate-binding protein
K03317	1	 TC.CNT; concentrative nucleoside transporter, CNT family
K07263	1	 pqqL; zinc protease [EC:3.4.24.-]
K13979	1	 yahK; uncharacterized zinc-type alcohol dehydrogenase-like protein [EC:1.-.-.-]
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K18850	1	 ycfD; 50S ribosomal protein L16 3-hydroxylase [EC:1.14.11.47]
K17758	1	 nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]
K17759	1	 AIBP, nnrE; NAD(P)H-hydrate epimerase [EC:5.1.99.6]
K01847	1	 MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]
K05606	1	 MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
K18138	1	 acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump
K03585	1	 acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system
K03575	1	 mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
K01693	1	 hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
K02501	1	 hisH; glutamine amidotransferase [EC:2.4.2.-]
K01814	1	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K02500	1	 hisF; cyclase [EC:4.1.3.-]
K09798	1	 K09798; uncharacterized protein
K03797	2	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K15633	1	 gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
K03676	1	 grxC, GLRX, GLRX2; glutaredoxin 3
K03071	1	 secB; preprotein translocase subunit SecB
K07712	1	 glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG
K07708	1	 glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
K06207	1	 typA, bipA; GTP-binding protein
K02348	1	 elaA; ElaA protein
K02621	1	 parC; topoisomerase IV subunit A [EC:5.99.1.-]
K01079	1	 serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]
K02356	1	 efp; elongation factor P
K04568	1	 epmA, poxA; elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]
K07107	3	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K03315	1	 nhaC; Na+:H+ antiporter, NhaC family
K00574	1	 cfa; cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
K09701	1	 K09701; uncharacterized protein
K01875	1	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K06199	1	 crcB, FEX; fluoride exporter
K07478	1	 ycaJ; putative ATPase
K03634	1	 lolA; outer membrane lipoprotein carrier protein
K03466	1	 ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
K04755	3	 fdx; ferredoxin, 2Fe-2S
K03812	1	 rmf; ribosome modulation factor
K03924	3	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K07114	4	 yfbK; Ca-activated chloride channel homolog
