KO	GeneNumber	Description
K00220	1	 tyrC; cyclohexadieny/prephenate dehydrogenase [EC:1.3.1.43 1.3.1.12]
K00817	3	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K07110	2	 ramB; XRE family transcriptional regulator, fatty acid utilization regulator
K00830	1	 AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]
K00018	1	 hprA; glycerate dehydrogenase [EC:1.1.1.29]
K01775	1	 alr; alanine racemase [EC:5.1.1.1]
K02066	1	 mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein
K02065	1	 mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
K04485	1	 radA, sms; DNA repair protein RadA/Sms
K03558	1	 cvpA; membrane protein required for colicin V production
K00764	1	 purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K09808	1	 lolC_E; lipoprotein-releasing system permease protein
K09810	1	 lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K02622	1	 parE; topoisomerase IV subunit B [EC:5.99.1.-]
K21430	1	 yliI; aldose sugar dehydrogenase [EC:1.1.5.-]
K09992	1	 K09992; uncharacterized protein
K01881	1	 PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K00937	1	 ppk; polyphosphate kinase [EC:2.7.4.1]
K02337	1	 dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K01008	1	 selD, SEPHS; selenide, water dikinase [EC:2.7.9.3]
K06917	1	 selU; tRNA 2-selenouridine synthase [EC:2.9.1.-]
K00010	4	 iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
K17247	2	 msrQ; methionine sulfoxide reductase heme-binding subunit
K18983	1	 gci; D-galactarolactone cycloisomerase [EC:5.5.1.27]
K00065	1	 kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]
K22104	2	 nanR; GntR family transcriptional regulator, sialic acid-inducible nan operon repressor
K00874	1	 kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]
K21802	3	 vdh; vanillin dehydrogenase [EC:1.2.1.67]
K11475	2	 vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
K17735	2	 lcdH, cdhA; carnitine 3-dehydrogenase [EC:1.1.1.108]
K02946	1	 RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K02906	1	 RP-L3, MRPL3, rplC; large subunit ribosomal protein L3
K02926	1	 RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K02892	1	 RP-L23, MRPL23, rplW; large subunit ribosomal protein L23
K02886	1	 RP-L2, MRPL2, rplB; large subunit ribosomal protein L2
K02965	1	 RP-S19, rpsS; small subunit ribosomal protein S19
K02890	1	 RP-L22, MRPL22, rplV; large subunit ribosomal protein L22
K02982	1	 RP-S3, rpsC; small subunit ribosomal protein S3
K02878	1	 RP-L16, MRPL16, rplP; large subunit ribosomal protein L16
K02904	1	 RP-L29, rpmC; large subunit ribosomal protein L29
K02961	1	 RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17
K02874	1	 RP-L14, MRPL14, rplN; large subunit ribosomal protein L14
K02895	1	 RP-L24, MRPL24, rplX; large subunit ribosomal protein L24
K02931	1	 RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K02954	1	 RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14
K02994	1	 RP-S8, rpsH; small subunit ribosomal protein S8
K02933	1	 RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K02881	1	 RP-L18, MRPL18, rplR; large subunit ribosomal protein L18
K02988	1	 RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5
K02907	1	 RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30
K02876	1	 RP-L15, MRPL15, rplO; large subunit ribosomal protein L15
K03076	1	 secY; preprotein translocase subunit SecY
K00939	1	 adk, AK; adenylate kinase [EC:2.7.4.3]
K02952	1	 RP-S13, rpsM; small subunit ribosomal protein S13
K02948	1	 RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K03040	1	 rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
K02879	1	 RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17
K07478	1	 ycaJ; putative ATPase
K06199	1	 crcB, FEX; fluoride exporter
K06179	1	 rluC; 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]
K09969	2	 aapJ, bztA; general L-amino acid transport system substrate-binding protein
K09970	2	 aapQ, bztB; general L-amino acid transport system permease protein
K09971	2	 aapM, bztC; general L-amino acid transport system permease protein
K09972	2	 aapP, bztD; general L-amino acid transport system ATP-binding protein [EC:3.6.3.-]
K08296	1	 sixA; phosphohistidine phosphatase [EC:3.1.3.-]
K00666	6	 ACSF2; fatty-acyl-CoA synthase [EC:6.2.1.-]
K00930	1	 argB; acetylglutamate kinase [EC:2.7.2.8]
K03978	1	 engB; GTP-binding protein
K07140	1	 K07140; uncharacterized protein
K03217	1	 yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase
K14058	1	 ttcA; tRNA 2-thiocytidine biosynthesis protein TtcA
K03536	1	 rnpA; ribonuclease P protein component [EC:3.1.26.5]
K02914	1	 RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34
K00949	1	 thiN, TPK1, THI80; thiamine pyrophosphokinase [EC:2.7.6.2]
K00230	1	 hemG; menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]
K00525	2	 E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
K00765	1	 hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
K02502	1	 hisZ; ATP phosphoribosyltransferase regulatory subunit
K01892	1	 HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
K00285	2	 dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]
K05396	1	 dcyD; D-cysteine desulfhydrase [EC:4.4.1.15]
K02051	5	 ABC.SN.S; NitT/TauT family transport system substrate-binding protein
K02049	5	 ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K02050	7	 ABC.SN.P; NitT/TauT family transport system permease protein
K05936	1	 cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]
K02224	1	 cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]
K02303	1	 cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
K02228	1	 cobF; precorrin-6A synthase [EC:2.1.1.152]
K07341	1	 doc; death on curing protein
K03168	2	 topA; DNA topoisomerase I [EC:5.99.1.2]
K18843	3	 hicB; antitoxin HicB
K02002	5	 proX; glycine betaine/proline transport system substrate-binding protein
K02000	5	 proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]
K02001	5	 proW; glycine betaine/proline transport system permease protein
K00606	2	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K08319	2	 ltnD; L-threonate 2-dehydrogenase [EC:1.1.1.411]
K02529	8	 lacI, galR; LacI family transcriptional regulator
K06867	1	 K06867; uncharacterized protein
K07726	1	 K07726; putative transcriptional regulator
K20532	2	 trbG; type IV secretion system protein TrbG
K20527	1	 trbB; type IV secretion system protein TrbB
K20528	1	 trbC; type IV secretion system protein TrbC
K20530	1	 trbE; type IV secretion system protein TrbE
K20266	1	 trbJ; type IV secretion system protein TrbJ
K20531	1	 trbF; type IV secretion system protein TrbF
K20533	2	 trbI; type IV secretion system protein TrbI
K03205	2	 virD4, lvhD4; type IV secretion system protein VirD4
K10716	1	 kch, trkA, mthK, pch; voltage-gated potassium channel
K07319	1	 yhdJ; adenine-specific DNA-methyltransferase [EC:2.1.1.72]
K01239	1	 iunH; purine nucleosidase [EC:3.2.2.1]
K04765	1	 mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]
K02835	1	 prfA, MTRF1, MRF1; peptide chain release factor 1
K02493	1	 hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K02528	1	 ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
K00097	2	 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K03771	1	 surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]
K04744	1	 lptD, imp, ostA; LPS-assembly protein
K11720	1	 lptG; lipopolysaccharide export system permease protein
K07091	1	 lptF; lipopolysaccharide export system permease protein
K02339	1	 holC; DNA polymerase III subunit chi [EC:2.7.7.7]
K06985	1	 K06985; aspartyl protease family protein
K01635	1	 lacD; tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]
K00845	3	 glk; glucokinase [EC:2.7.1.2]
K10440	7	 rbsC; ribose transport system permease protein
K10439	7	 rbsB; ribose transport system substrate-binding protein
K21621	1	 fk; tagatose kinase [EC:2.7.1.101]
K21622	1	 tag6PK; D-tagatose 6-phosphate 4-epimerase [EC:5.1.3.40]
K00651	1	 metA; homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]
K01524	2	 ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
K00611	1	 OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K00821	1	 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
K13583	1	 gcrA; GcrA cell cycle regulator
K04518	1	 pheA2; prephenate dehydratase [EC:4.2.1.51]
K08738	5	 CYC; cytochrome c
K13893	2	 yejA; microcin C transport system substrate-binding protein
K13894	1	 yejB; microcin C transport system permease protein
K13895	1	 yejE; microcin C transport system permease protein
K13896	1	 yejF; microcin C transport system ATP-binding protein
K01915	5	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K06889	3	 K06889; uncharacterized protein
K01920	1	 gshB; glutathione synthase [EC:6.3.2.3]
K13038	1	 coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
K01520	1	 dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]
K00812	1	 aspB; aspartate aminotransferase [EC:2.6.1.1]
K09159	1	 cptB; antitoxin CptB
K01759	3	 GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]
K03465	1	 thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]
K03704	4	 cspA; cold shock protein (beta-ribbon, CspA family)
K15977	1	 K15977; putative oxidoreductase
K09930	1	 K09930; uncharacterized protein
K01868	1	 TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]
K13795	1	 citB, tcuB; citrate/tricarballylate utilization protein
K13796	2	 cobZ, tcuA; tricarballylate dehydrogenase
K21686	1	 prpR; XRE family transcriptional regulator, fatty acid utilization regulator
K07552	2	 bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein
K01966	1	 PCCB, pccB; propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15]
K01965	1	 PCCA, pccA; propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]
K01847	1	 MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]
K03823	1	 pat; phosphinothricin acetyltransferase [EC:2.3.1.183]
K03111	1	 ssb; single-strand DNA-binding protein
K00134	2	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K03593	2	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K04755	1	 fdx; ferredoxin, 2Fe-2S
K01679	1	 E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]
K06196	1	 ccdA; cytochrome c-type biogenesis protein
K04085	1	 tusA, sirA; tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]
K08300	1	 rne; ribonuclease E [EC:3.1.26.12]
K10125	2	 dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]
K01952	3	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K00140	2	 mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K11751	1	 ushA; 5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
K08720	4	 ompU; outer membrane protein OmpU
K09862	1	 K09862; uncharacterized protein
K06287	2	 maf; septum formation protein
K02518	1	 infA; translation initiation factor IF-1
K03741	1	 ARSC2, arsC; arsenate reductase [EC:1.20.4.1]
K00013	1	 hisD; histidinol dehydrogenase [EC:1.1.1.23]
K00790	1	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K01814	1	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K01939	1	 purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]
K11532	1	 glpX-SEBP; fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]
K07462	2	 recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
K00305	2	 soxG; sarcosine oxidase, subunit gamma [EC:1.5.3.1]
K00302	2	 soxA; sarcosine oxidase, subunit alpha [EC:1.5.3.1]
K00304	3	 soxD; sarcosine oxidase, subunit delta [EC:1.5.3.1]
K00303	3	 soxB; sarcosine oxidase, subunit beta [EC:1.5.3.1]
K02200	2	 ccmH; cytochrome c-type biogenesis protein CcmH
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K06938	1	 K06938; uncharacterized protein
K03572	1	 mutL; DNA mismatch repair protein MutL
K00773	1	 tgt, QTRT1; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
K03770	1	 ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
K01657	1	 trpE; anthranilate synthase component I [EC:4.1.3.27]
K07334	4	 higB-1; toxin HigB-1
K00799	9	 GST, gst; glutathione S-transferase [EC:2.5.1.18]
K03576	2	 metR; LysR family transcriptional regulator, regulator for metE and metH
K00297	2	 metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
K00020	4	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K01434	1	 E3.5.1.11; penicillin amidase [EC:3.5.1.11]
K03665	1	 hflX; GTPase
K03666	1	 hfq; host factor-I protein
K03498	2	 trkH, trkG, ktrB; trk system potassium uptake protein
K03499	1	 trkA, ktrA; trk system potassium uptake protein
K13599	1	 ntrX; two-component system, NtrC family, nitrogen regulation response regulator NtrX
K13598	1	 ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]
K07712	1	 glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG
K07708	1	 glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
K12506	2	 ispDF; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]
K01095	1	 pgpA; phosphatidylglycerophosphatase A [EC:3.1.3.27]
K03743	1	 pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
K03320	2	 amt, AMT, MEP; ammonium transporter, Amt family
K01799	2	 nicE, maiA; maleate isomerase [EC:5.2.1.1]
K02160	2	 accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
K01961	3	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K00684	1	 aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
K02067	1	 mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
K13874	1	 K13874, araB; L-arabinonolactonase [EC:3.1.1.15]
K22185	2	 xylB; D-xylose 1-dehydrogenase [EC:1.1.1.175]
K00064	2	 E1.1.1.122; D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]
K05539	1	 dusA; tRNA-dihydrouridine synthase A [EC:1.-.-.-]
K10674	1	 ectD; ectoine hydroxylase [EC:1.14.11.55]
K00135	4	 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K08351	1	 bisC; biotin/methionine sulfoxide reductase [EC:1.-.-.-]
K01432	2	 AFMID; arylformamidase [EC:3.5.1.9]
K01996	11	 livF; branched-chain amino acid transport system ATP-binding protein
K01995	11	 livG; branched-chain amino acid transport system ATP-binding protein
K01998	11	 livM; branched-chain amino acid transport system permease protein
K01997	11	 livH; branched-chain amino acid transport system permease protein
K01999	11	 livK; branched-chain amino acid transport system substrate-binding protein
K00452	1	 HAAO; 3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6]
K01714	5	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K06989	1	 nadX, ASPDH; aspartate dehydrogenase [EC:1.4.1.21]
K03801	1	 lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]
K01055	2	 pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
K01754	2	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K07303	2	 iorB; isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]
K19147	2	 mcrC; 5-methylcytosine-specific restriction enzyme subunit McrC
K06919	1	 K06919; putative DNA primase/helicase
K12214	1	 icmL, traM, dotI; intracellular multiplication protein IcmL
K12213	1	 icmK, traN, dotH; intracellular multiplication protein IcmK
K12209	1	 icmE, dotG; intracellular multiplication protein IcmE
K12204	1	 dotC, traI; defect in organelle trafficking protein DotC
K12203	1	 dotB, traJ; defect in organelle trafficking protein DotB
K12222	1	 icmT, traK; intracellular multiplication protein IcmT
K03805	1	 dsbG; thiol:disulfide interchange protein DsbG
K09964	1	 K09964; uncharacterized protein
K02335	1	 polA; DNA polymerase I [EC:2.7.7.7]
K14160	1	 imuA; protein ImuA
K01874	1	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K11209	3	 yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]
K07088	2	 K07088; uncharacterized protein
K00208	2	 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K00647	1	 fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
K01716	1	 fabA; 3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:4.2.1.59 5.3.3.14]
K09826	1	 irr; Fur family transcriptional regulator, iron response regulator
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K02963	1	 RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K01669	1	 phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
K03925	1	 mraZ; MraZ protein
K03438	1	 mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
K03587	1	 ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
K01928	1	 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
K01929	1	 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
K01000	1	 mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
K01925	1	 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
K00616	1	 E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]
K04066	1	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
K07304	2	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K02687	1	 prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
K01420	1	 fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
K01560	2	 E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
K12262	1	 cybB; cytochrome b561
K10111	5	 malK, mtlK, thuK; multiple sugar transport system ATP-binding protein [EC:3.6.3.-]
K01193	2	 INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]
K02026	12	 ABC.MS.P1; multiple sugar transport system permease protein
K02025	10	 ABC.MS.P; multiple sugar transport system permease protein
K02027	10	 ABC.MS.S; multiple sugar transport system substrate-binding protein
K01644	1	 citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
K00101	3	 lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K00558	4	 DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
K01154	3	 hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
