KO	GeneNumber	Description
K01814	1	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K02500	1	 hisF; cyclase [EC:4.1.3.-]
K03495	1	 gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme
K03741	1	 ARSC2, arsC; arsenate reductase [EC:1.20.4.1]
K01588	1	 purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
K00031	1	 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K19784	1	 chrR, NQR; chromate reductase, NAD(P)H dehydrogenase (quinone)
K02510	6	 hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]
K03782	1	 katG; catalase-peroxidase [EC:1.11.1.21]
K00548	2	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K01929	1	 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
K01000	1	 mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
K00611	1	 OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K21498	5	 higA-1; antitoxin HigA-1
K01206	2	 FUCA; alpha-L-fucosidase [EC:3.2.1.51]
K00573	3	 E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K09121	1	 larC; pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12]
K06898	1	 larB; pyridinium-3,5-biscarboxylic acid mononucleotide synthase [EC:2.5.1.143]
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K14274	1	 xylC; xylonolactonase [EC:3.1.1.-]
K03086	3	 rpoD; RNA polymerase primary sigma factor
K04077	3	 groEL, HSPD1; chaperonin GroEL
K03750	3	 moeA; molybdopterin molybdotransferase [EC:2.10.1.1]
K07219	1	 K07219; putative molybdopterin biosynthesis protein
K06168	1	 miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
K00067	1	 rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
K03687	2	 GRPE; molecular chaperone GrpE
K03686	1	 dnaJ; molecular chaperone DnaJ
K02687	1	 prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
K02503	5	 HINT1, hinT, hit; histidine triad (HIT) family protein
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K02992	1	 RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02355	2	 fusA, GFM, EFG; elongation factor G
K02358	1	 tuf, TUFM; elongation factor Tu
K02946	1	 RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K02906	1	 RP-L3, MRPL3, rplC; large subunit ribosomal protein L3
K02926	1	 RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K02892	1	 RP-L23, MRPL23, rplW; large subunit ribosomal protein L23
K02886	1	 RP-L2, MRPL2, rplB; large subunit ribosomal protein L2
K02965	1	 RP-S19, rpsS; small subunit ribosomal protein S19
K02890	1	 RP-L22, MRPL22, rplV; large subunit ribosomal protein L22
K02982	1	 RP-S3, rpsC; small subunit ribosomal protein S3
K02878	1	 RP-L16, MRPL16, rplP; large subunit ribosomal protein L16
K02904	1	 RP-L29, rpmC; large subunit ribosomal protein L29
K02961	1	 RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17
K02874	1	 RP-L14, MRPL14, rplN; large subunit ribosomal protein L14
K02895	1	 RP-L24, MRPL24, rplX; large subunit ribosomal protein L24
K02931	1	 RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K02954	1	 RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14
K02994	1	 RP-S8, rpsH; small subunit ribosomal protein S8
K02933	1	 RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K02881	1	 RP-L18, MRPL18, rplR; large subunit ribosomal protein L18
K02988	1	 RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5
K02907	1	 RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30
K02876	1	 RP-L15, MRPL15, rplO; large subunit ribosomal protein L15
K03076	1	 secY; preprotein translocase subunit SecY
K00939	1	 adk, AK; adenylate kinase [EC:2.7.4.3]
K01265	1	 map; methionyl aminopeptidase [EC:3.4.11.18]
K02518	1	 infA; translation initiation factor IF-1
K02952	1	 RP-S13, rpsM; small subunit ribosomal protein S13
K02948	1	 RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K02986	1	 RP-S4, rpsD; small subunit ribosomal protein S4
K03040	1	 rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
K02879	1	 RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17
K06173	1	 truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
K02871	1	 RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
K02996	1	 RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9
K06024	1	 scpB; segregation and condensation protein B
K05896	1	 scpA; segregation and condensation protein A
K22205	1	 K22205; S-adenosyl-L-methionine hydrolase (adenosine-forming) [EC:3.13.1.8]
K19701	1	 ywaD; aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
K02499	1	 yabN; tetrapyrrole methylase family protein / MazG family protein
K02437	1	 gcvH, GCSH; glycine cleavage system H protein
K00282	1	 gcvPA; glycine dehydrogenase subunit 1 [EC:1.4.4.2]
K00283	1	 gcvPB; glycine dehydrogenase subunit 2 [EC:1.4.4.2]
K02026	7	 ABC.MS.P1; multiple sugar transport system permease protein
K02025	8	 ABC.MS.P; multiple sugar transport system permease protein
K02027	23	 ABC.MS.S; multiple sugar transport system substrate-binding protein
K00826	3	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K03685	2	 rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]
K03529	2	 smc; chromosome segregation protein
K12132	3	 prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
K03797	2	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K09812	2	 ftsE; cell division transport system ATP-binding protein
K09811	1	 ftsX; cell division transport system permease protein
K02836	1	 prfB; peptide chain release factor 2
K03070	1	 secA; preprotein translocase subunit SecA
K04565	1	 SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]
K02314	1	 dnaB; replicative DNA helicase [EC:3.6.4.12]
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K03628	1	 rho; transcription termination factor Rho
K09764	1	 K09764; uncharacterized protein
K03106	1	 SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]
K02035	4	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K02033	4	 ABC.PE.P; peptide/nickel transport system permease protein
K02034	5	 ABC.PE.P1; peptide/nickel transport system permease protein
K00790	1	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K02114	1	 ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon
K02112	1	 ATPF1B, atpD; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]
K02115	1	 ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K02111	1	 ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02113	1	 ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K02109	1	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b
K02110	1	 ATPF0C, atpE; F-type H+-transporting ATPase subunit c
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K03791	1	 K03791; putative chitinase
K11529	1	 gck, gckA, GLYCTK; glycerate 2-kinase [EC:2.7.1.165]
K01870	1	 IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K06346	2	 jag; spoIIIJ-associated protein
K03217	1	 yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase
K08998	1	 K08998; uncharacterized protein
K03536	1	 rnpA; ribonuclease P protein component [EC:3.1.26.5]
K01647	1	 CS, gltA; citrate synthase [EC:2.3.3.1]
K00058	6	 serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
K00014	1	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K01736	1	 aroC; chorismate synthase [EC:4.2.3.5]
K01620	2	 ltaE; threonine aldolase [EC:4.1.2.48]
K01998	2	 livM; branched-chain amino acid transport system permease protein
K11956	1	 natD; neutral amino acid transport system permease protein
K01996	2	 livF; branched-chain amino acid transport system ATP-binding protein
K01995	2	 livG; branched-chain amino acid transport system ATP-binding protein
K05813	2	 ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein
K01470	5	 E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]
K07401	1	 K07401; selenoprotein W-related protein
K03649	1	 mug; double-stranded uracil-DNA glycosylase [EC:3.2.2.28]
K00760	1	 hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
K22129	1	 dtnK, denK; D-threonate/D-erythronate kinase [EC:2.7.1.219 2.7.1.220]
K22024	1	 pdxA2; 4-phospho-D-threonate 3-dehydrogenase / 4-phospho-D-erythronate 3-dehydrogenase [EC:1.1.1.408 1.1.1.409]
K15372	1	 toa; taurine---2-oxoglutarate transaminase [EC:2.6.1.55]
K03885	1	 ndh; NADH dehydrogenase [EC:1.6.99.3]
K00074	2	 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K02347	1	 polX, dpx; DNA polymerase (family X)
K00033	1	 PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]
K01159	1	 ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K03551	1	 ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]
K01512	1	 acyP; acylphosphatase [EC:3.6.1.7]
K00997	1	 acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7]
K03565	1	 recX; regulatory protein
K08591	3	 plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]
K03977	1	 engA, der; GTPase
K00655	1	 plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K00215	1	 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
K00962	1	 pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
K02956	1	 RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15
K02002	1	 proX; glycine betaine/proline transport system substrate-binding protein
K02001	1	 proW; glycine betaine/proline transport system permease protein
K02000	1	 proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]
K02341	1	 holB; DNA polymerase III subunit delta' [EC:2.7.7.7]
K01915	1	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K00762	2	 pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
K01921	1	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K03088	4	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K01784	3	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K00091	2	 E1.1.1.219; dihydroflavonol-4-reductase [EC:1.1.1.219]
K01665	1	 pabB; para-aminobenzoate synthetase component I [EC:2.6.1.85]
K00973	2	 E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
K01951	1	 guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
K01945	1	 purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K01923	3	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K01952	3	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K00764	1	 purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K01933	1	 purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K11175	1	 purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]
K00602	1	 purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
K03644	1	 lipA; lipoyl synthase [EC:2.8.1.8]
K00163	1	 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K00627	2	 DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K00382	1	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K10823	1	 oppF; oligopeptide transport system ATP-binding protein
K15583	1	 oppD; oligopeptide transport system ATP-binding protein
K01474	3	 hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K01473	3	 hyuA; N-methylhydantoinase A [EC:3.5.2.14]
K00244	2	 frdA; fumarate reductase flavoprotein subunit [EC:1.3.5.4]
K01628	1	 fucA; L-fuculose-phosphate aldolase [EC:4.1.2.17]
K00880	1	 lyxK; L-xylulokinase [EC:2.7.1.53]
K11216	1	 lsrK; autoinducer-2 kinase [EC:2.7.1.189]
K01042	2	 selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]
K15635	1	 apgM; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K01657	1	 trpE; anthranilate synthase component I [EC:4.1.3.27]
K01658	1	 trpG; anthranilate synthase component II [EC:4.1.3.27]
K00766	1	 trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
K01609	1	 trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]
K01817	2	 trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]
K01696	1	 trpB; tryptophan synthase beta chain [EC:4.2.1.20]
K01426	1	 E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K02040	1	 pstS; phosphate transport system substrate-binding protein
K07491	1	 K07491; putative transposase
K03624	1	 greA; transcription elongation factor GreA
K04567	1	 KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
K01875	1	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K12339	1	 cysM; S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144]
K01992	14	 ABC-2.P; ABC-2 type transport system permease protein
K01990	15	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K01926	1	 rex; redox-sensing transcriptional repressor
K00330	1	 nuoA; NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]
K00332	1	 nuoC; NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]
K07025	9	 K07025; putative hydrolase of the HAD superfamily
K07316	1	 mod; adenine-specific DNA-methyltransferase [EC:2.1.1.72]
K01156	1	 res; type III restriction enzyme [EC:3.1.21.5]
K05979	1	 comB; 2-phosphosulfolactate phosphatase [EC:3.1.3.71]
K03153	1	 thiO; glycine oxidase [EC:1.4.3.19]
K06147	15	 ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K03110	1	 ftsY; fused signal recognition particle receptor
K13628	1	 iscA; iron-sulfur cluster assembly protein
K04487	2	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K03517	1	 nadA; quinolinate synthase [EC:2.5.1.72]
K02493	1	 hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K04066	1	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
K01462	2	 PDF, def; peptide deformylase [EC:3.5.1.88]
K00604	1	 MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]
K06973	1	 K06973; uncharacterized protein
K06941	1	 rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
K01783	1	 rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
K07030	1	 K07030; uncharacterized protein
K03655	2	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K08316	1	 rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K07040	1	 K07040; uncharacterized protein
K00645	1	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K00059	2	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K01961	1	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K03625	1	 nusB; N utilization substance protein B
K03118	1	 tatC; sec-independent protein translocase protein TatC
K06180	1	 rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
K03100	1	 lepB; signal peptidase I [EC:3.4.21.89]
K19710	1	 E2.7.7.53; ATP adenylyltransferase [EC:2.7.7.53]
K05825	2	 LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]
K07334	1	 higB-1; toxin HigB-1
K01999	2	 livK; branched-chain amino acid transport system substrate-binding protein
K05520	1	 pfpI; protease I [EC:3.5.1.124]
K12251	2	 aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]
K00681	4	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K11085	5	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K00648	1	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K07448	1	 mrr; restriction system protein
K02343	1	 dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
K09747	1	 K09747; uncharacterized protein
K06187	1	 recR; recombination protein RecR
K07240	1	 chrA; chromate transporter
K07062	2	 fitB; toxin FitB [EC:3.1.-.-]
K19166	1	 higB; mRNA interferase HigB [EC:3.1.-.-]
K18831	1	 higA; HTH-type transcriptional regulator / antitoxin HigA
K07636	1	 phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
K14166	1	 ycnJ; copper transport protein
K03709	2	 troR; DtxR family transcriptional regulator, Mn-dependent transcriptional regulator
K11709	1	 troD, mntD, znuB; manganese/zinc/iron transport system permease protein
K11708	1	 troC, mntC, znuB; manganese/zinc/iron transport system permease protein
K11710	1	 troB, mntB, znuC; manganese/zinc/iron transport system ATP- binding protein
K11707	1	 troA, mntA, znuA; manganese/zinc/iron transport system substrate-binding protein
K03335	2	 iolE; inosose dehydratase [EC:4.2.1.44]
K00549	1	 metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
K01880	1	 GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]
K03584	1	 recO; DNA repair protein RecO (recombination protein O)
K00948	2	 PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
K04042	1	 glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
K00919	1	 ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
K07042	1	 ybeY, yqfG; probable rRNA maturation factor
K09117	1	 K09117; uncharacterized protein
K01714	4	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K01845	3	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K00010	3	 iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
K09791	1	 K09791; uncharacterized protein
K09691	1	 ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein
K09690	1	 ABC-2.LPSE.P; lipopolysaccharide transport system permease protein
K01997	1	 livH; branched-chain amino acid transport system permease protein
K05815	1	 ugpE; sn-glycerol 3-phosphate transport system permease protein
K07454	1	 K07454; putative restriction endonuclease
K03499	3	 trkA, ktrA; trk system potassium uptake protein
K00615	3	 E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K13639	1	 soxR; MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR
K02897	1	 RP-L25, rplY; large subunit ribosomal protein L25
K01881	1	 PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K17326	1	 bxlE; xylobiose transport system substrate-binding protein
K08602	1	 pepF, pepB; oligoendopeptidase F [EC:3.4.24.-]
K06048	2	 gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
K01686	2	 uxuA; mannonate dehydratase [EC:4.2.1.8]
K04063	1	 osmC; osmotically inducible protein OsmC
K03497	1	 parB, spo0J; chromosome partitioning protein, ParB family
K02313	1	 dnaA; chromosomal replication initiator protein
K01447	1	 xlyAB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K01687	1	 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
K03534	1	 rhaM; L-rhamnose mutarotase [EC:5.1.3.32]
K03426	1	 E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]
K06889	6	 K06889; uncharacterized protein
K07658	1	 phoB1, phoP; two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP
K02005	2	 ABC.CD.TX; HlyD family secretion protein
K02003	2	 ABC.CD.A; putative ABC transport system ATP-binding protein
K02004	1	 ABC.CD.P; putative ABC transport system permease protein
K07474	1	 xtmA; phage terminase small subunit
K04748	2	 norQ; nitric oxide reductase NorQ protein
K03630	4	 radC; DNA repair protein RadC
K00097	1	 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K01250	1	 rihA; pyrimidine-specific ribonucleoside hydrolase [EC:3.2.-.-]
K06994	3	 K06994; putative drug exporter of the RND superfamily
K04485	1	 radA, sms; DNA repair protein RadA/Sms
K00991	1	 ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
K00528	1	 fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K01770	1	 ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]
K01883	1	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K03218	1	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K01633	1	 folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]
K00943	3	 tmk, DTYMK; dTMP kinase [EC:2.7.4.9]
K01808	2	 rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]
K01495	1	 GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]
K03569	2	 mreB; rod shape-determining protein MreB and related proteins
K07090	1	 K07090; uncharacterized protein
K00662	3	 aacC; aminoglycoside 3-N-acetyltransferase [EC:2.3.1.81]
K03636	2	 moaD, cysO; sulfur-carrier protein
K03518	1	 coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]
K03519	1	 coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]
K20023	1	 talrD-galrD; L-talarate/galactarate dehydratase [EC:4.2.1.156 4.2.1.42]
K00247	1	 frdD; fumarate reductase subunit D
K00246	1	 frdC; fumarate reductase subunit C
K00245	1	 frdB; fumarate reductase iron-sulfur subunit [EC:1.3.5.4]
K02200	1	 ccmH; cytochrome c-type biogenesis protein CcmH
K02198	1	 ccmF; cytochrome c-type biogenesis protein CcmF
K02195	1	 ccmC; heme exporter protein C
K02193	1	 ccmA; heme exporter protein A [EC:3.6.3.41]
K02197	1	 ccmE; cytochrome c-type biogenesis protein CcmE
K01092	2	 E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
K00639	1	 kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
