KO	GeneNumber	Description
K00626	10	 E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K03977	1	 engA, der; GTPase
K09761	1	 rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
K03686	2	 dnaJ; molecular chaperone DnaJ
K03705	1	 hrcA; heat-inducible transcriptional repressor
K03596	1	 lepA; GTP-binding protein LepA
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K00796	2	 folP; dihydropteroate synthase [EC:2.5.1.15]
K02033	3	 ABC.PE.P; peptide/nickel transport system permease protein
K02031	4	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K02034	3	 ABC.PE.P1; peptide/nickel transport system permease protein
K01039	1	 gctA; glutaconate CoA-transferase, subunit A [EC:2.8.3.12]
K01244	1	 MTN; 5'-methylthioadenosine nucleosidase [EC:3.2.2.16]
K01104	2	 E3.1.3.48; protein-tyrosine phosphatase [EC:3.1.3.48]
K00790	1	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K04487	1	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K07025	3	 K07025; putative hydrolase of the HAD superfamily
K02435	1	 gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
K02433	3	 gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K02434	1	 gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
K01652	2	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K07171	1	 mazF, ndoA, chpA; mRNA interferase MazF [EC:3.1.-.-]
K05776	1	 modF; molybdate transport system ATP-binding protein
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K02521	1	 ilvY; LysR family transcriptional regulator, positive regulator for ilvC
K01990	5	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K00697	1	 otsA; trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]	Glc a1-a1 Glc
K01992	7	 ABC-2.P; ABC-2 type transport system permease protein
K10680	1	 nemA; N-ethylmaleimide reductase [EC:1.-.-.-]
K06876	1	 K06876; deoxyribodipyrimidine photolyase-related protein
K01951	2	 guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
K11263	1	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K00382	2	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K09691	1	 ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein
K12410	1	 npdA; NAD-dependent deacetylase [EC:3.5.1.-]
K01255	1	 CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]
K01195	1	 uidA, GUSB; beta-glucuronidase [EC:3.2.1.31]
K01740	3	 metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
K06929	1	 K06929; uncharacterized protein
K03644	1	 lipA; lipoyl synthase [EC:2.8.1.8]
K00658	1	 DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K07071	1	 K07071; uncharacterized protein
K03469	1	 rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]
K00163	1	 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K07064	1	 K07064; uncharacterized protein
K09013	2	 sufC; Fe-S cluster assembly ATP-binding protein
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K04488	1	 iscU, nifU; nitrogen fixation protein NifU and related proteins
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K05710	1	 hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K03575	1	 mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
K14448	1	 mcd; (2S)-methylsuccinyl-CoA dehydrogenase [EC:1.3.8.12]
K07282	1	 capA, pgsA; gamma-polyglutamate biosynthesis protein CapA
K01676	1	 E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]
K01739	1	 metB; cystathionine gamma-synthase [EC:2.5.1.48]
K01697	1	 CBS; cystathionine beta-synthase [EC:4.2.1.22]
K22010	1	 pdtaR; two-component system, response regulator PdtaR
K02335	2	 polA; DNA polymerase I [EC:2.7.7.7]
K14083	5	 mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]
K02945	1	 RP-S1, rpsA; small subunit ribosomal protein S1
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K03702	1	 uvrB; excinuclease ABC subunit B
K03701	1	 uvrA; excinuclease ABC subunit A
K03703	1	 uvrC; excinuclease ABC subunit C
K06958	1	 rapZ; RNase adapter protein RapZ
K00134	3	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K03075	1	 secG; preprotein translocase subunit SecG
K07119	1	 K07119; uncharacterized protein
K01563	2	 dhaA; haloalkane dehalogenase [EC:3.8.1.5]
K02035	2	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K01130	5	 E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]
K11991	1	 tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
K01698	1	 hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]
K02006	1	 cbiO; cobalt/nickel transport system ATP-binding protein
K02008	1	 cbiQ; cobalt/nickel transport system permease protein
K02007	1	 cbiM; cobalt/nickel transport system permease protein
K00320	1	 mer; 5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]
K03520	2	 coxL, cutL; aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]
K03294	1	 TC.APA; basic amino acid/polyamine antiporter, APA family
K06987	1	 K06987; uncharacterized protein
K05844	1	 rimK; ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]
K00128	3	 ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
K00957	1	 cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
K00955	1	 cysNC; bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]
K00860	1	 cysC; adenylylsulfate kinase [EC:2.7.1.25]
K01133	1	 betC; choline-sulfatase [EC:3.1.6.6]
K03892	1	 arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
K01061	2	 E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
K22027	1	 iacA; indole-3-acetate monooxygenase [EC:1.14.13.235]
K00121	5	 frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
K00259	1	 ald; alanine dehydrogenase [EC:1.4.1.1]
K21401	2	 menJ; menaquinone-9 beta-reductase [EC:1.3.99.38]
K03119	9	 tauD; taurine dioxygenase [EC:1.14.11.17]
K01012	1	 bioB; biotin synthase [EC:2.8.1.6]
K03648	1	 UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]
K07552	2	 bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein
K01661	1	 menB; naphthoate synthase [EC:4.1.3.36]
K15987	1	 hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]
K01934	1	 MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
K03499	1	 trkA, ktrA; trk system potassium uptake protein
K03498	2	 trkH, trkG, ktrB; trk system potassium uptake protein
K01267	1	 DNPEP; aspartyl aminopeptidase [EC:3.4.11.21]
K00966	1	 GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
K02377	1	 TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]
K00012	1	 UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
K03111	2	 ssb; single-strand DNA-binding protein
K00174	1	 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K00175	1	 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K06442	1	 tlyA; 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]
K00858	1	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]
K03631	1	 recN; DNA repair protein RecN (Recombination protein N)
K01937	1	 pyrG, CTPS; CTP synthase [EC:6.3.4.2]
K01515	1	 nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]
K04763	1	 xerD; integrase/recombinase XerD
K01867	1	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K01669	1	 phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
K05896	1	 scpA; segregation and condensation protein A
K06024	1	 scpB; segregation and condensation protein B
K06178	1	 rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
K04517	1	 tyrA2; prephenate dehydrogenase [EC:1.3.1.12]
K00800	1	 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K00655	4	 plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
K03527	1	 ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]
K02902	1	 RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28
K02913	1	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K01776	1	 murI; glutamate racemase [EC:5.1.1.3]
K00989	1	 rph; ribonuclease PH [EC:2.7.7.56]
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K01358	2	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K07006	1	 K07006; uncharacterized protein
K01783	1	 rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
K00876	1	 udk, UCK; uridine kinase [EC:2.7.1.48]
K01006	1	 ppdK; pyruvate, orthophosphate dikinase [EC:2.7.9.1]
K07090	2	 K07090; uncharacterized protein
K07010	1	 K07010; putative glutamine amidotransferase
K00471	4	 E1.14.11.1; gamma-butyrobetaine dioxygenase [EC:1.14.11.1]
K05592	1	 deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
K21672	1	 ord; 2,4-diaminopentanoate dehydrogenase [EC:1.4.1.12 1.4.1.26]
K00574	1	 cfa; cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
K01637	1	 E4.1.3.1, aceA; isocitrate lyase [EC:4.1.3.1]
K01638	2	 aceB, glcB; malate synthase [EC:2.3.3.9]
K06217	1	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins
K07042	1	 ybeY, yqfG; probable rRNA maturation factor
K03595	1	 era, ERAL1; GTPase
K03722	1	 dinG; ATP-dependent DNA helicase DinG [EC:3.6.4.12]
K00806	1	 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
K03584	1	 recO; DNA repair protein RecO (recombination protein O)
K01634	1	 SGPL1, DPL1; sphinganine-1-phosphate aldolase [EC:4.1.2.27]
K02314	1	 dnaB; replicative DNA helicase [EC:3.6.4.12]
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K02963	1	 RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K00606	1	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K00970	2	 pcnB; poly(A) polymerase [EC:2.7.7.19]
K03088	4	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K00384	1	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K03671	1	 trxA; thioredoxin 1
K01448	2	 amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K03497	1	 parB, spo0J; chromosome partitioning protein, ParB family
K03496	1	 parA, soj; chromosome partitioning protein
K03501	1	 gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]
K06346	1	 jag; spoIIIJ-associated protein
K03217	1	 yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase
K02313	1	 dnaA; chromosomal replication initiator protein
K02338	1	 dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]
K03629	1	 recF; DNA replication and repair protein RecF
K02470	2	 gyrB; DNA gyrase subunit B [EC:5.99.1.3]
K02469	2	 gyrA; DNA gyrase subunit A [EC:5.99.1.3]
K02405	2	 fliA; RNA polymerase sigma factor for flagellar operon FliA
K01907	1	 AACS, acsA; acetoacetyl-CoA synthetase [EC:6.2.1.16]
K15509	1	 hpsN; sulfopropanediol 3-dehydrogenase [EC:1.1.1.308]
K04762	1	 hslR; ribosome-associated heat shock protein Hsp15
K00648	3	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K01487	1	 E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]
K05786	1	 rarD; chloramphenicol-sensitive protein RarD
K06158	1	 ABCF3; ATP-binding cassette, subfamily F, member 3
K03787	1	 surE; 5'-nucleotidase [EC:3.1.3.5]
K07669	1	 mprA; two-component system, OmpR family, response regulator MprA
K07653	1	 mprB; two-component system, OmpR family, sensor histidine kinase MprB [EC:2.7.13.3]
K14267	1	 dapC; N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]
K16329	1	 psuG; pseudouridylate synthase [EC:4.2.1.70]
K15866	3	 paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K01556	1	 KYNU, kynU; kynureninase [EC:3.7.1.3]
K01897	4	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
K02552	1	 menF; menaquinone-specific isochorismate synthase [EC:5.4.4.2]
K02551	1	 menD; 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]
K08680	1	 menH; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]
K00681	1	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K09166	1	 K09166; uncharacterized protein
K01858	1	 INO1, ISYNA1; myo-inositol-1-phosphate synthase [EC:5.5.1.4]
K03741	1	 ARSC2, arsC; arsenate reductase [EC:1.20.4.1]
K11065	1	 tpx; thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]
K03976	1	 ybaK, ebsC; Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [EC:3.1.1.-]
K07401	1	 K07401; selenoprotein W-related protein
K00854	1	 xylB, XYLB; xylulokinase [EC:2.7.1.17]
K01805	1	 xylA; xylose isomerase [EC:5.3.1.5]
K15781	1	 serB-plsC; putative phosphoserine phosphatase / 1-acylglycerol-3-phosphate O-acyltransferase [EC:3.1.3.3 2.3.1.51]
K09121	2	 larC; pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12]
K06898	1	 larB; pyridinium-3,5-biscarboxylic acid mononucleotide synthase [EC:2.5.1.143]
K06864	1	 larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]
K17735	2	 lcdH, cdhA; carnitine 3-dehydrogenase [EC:1.1.1.108]
K13641	1	 iclR; IclR family transcriptional regulator, acetate operon repressor
K07284	1	 srtA; sortase A [EC:3.4.22.70]
K00605	3	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K00046	1	 idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]
K03790	1	 rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
K13766	1	 liuC; methylglutaconyl-CoA hydratase [EC:4.2.1.18]
K01524	1	 ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
K09009	1	 K09009; uncharacterized protein
K19190	1	 nboR; nicotine blue oxidoreductase [EC:1.1.1.328]
K07402	1	 xdhC; xanthine dehydrogenase accessory factor
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K02499	1	 yabN; tetrapyrrole methylase family protein / MazG family protein
K03723	1	 mfd; transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]
K01056	1	 PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
K02897	1	 RP-L25, rplY; large subunit ribosomal protein L25
K00948	1	 PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
K00919	1	 ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
K02528	1	 ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
K03424	1	 tatD; TatD DNase family protein [EC:3.1.21.-]
K01874	1	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K09760	1	 rmuC; DNA recombination protein RmuC
K07056	1	 rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]
K09005	1	 K09005; uncharacterized protein
K03921	1	 FAB2, SSI2, desA1; acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26]
K06942	1	 ychF; ribosome-binding ATPase
K00060	1	 tdh; threonine 3-dehydrogenase [EC:1.1.1.103]
K00639	1	 kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K07407	1	 E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]
K00849	1	 galK; galactokinase [EC:2.7.1.6]
K07335	2	 bmpA, bmpB, tmpC; basic membrane protein A and related proteins
K02056	3	 ABC.SS.A; simple sugar transport system ATP-binding protein [EC:3.6.3.17]
K02057	5	 ABC.SS.P; simple sugar transport system permease protein
K00477	1	 PHYH; phytanoyl-CoA hydroxylase [EC:1.14.11.18]
K01488	2	 add, ADA; adenosine deaminase [EC:3.5.4.4]
K00761	1	 upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]
K08776	1	 NPEPPS; puromycin-sensitive aminopeptidase [EC:3.4.11.-]
K14652	1	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K00793	1	 ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
K11753	1	 ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]
K03177	1	 truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]
K02834	1	 rbfA; ribosome-binding factor A
K02519	1	 infB, MTIF2; translation initiation factor IF-2
K02600	1	 nusA; N utilization substance protein A
K09748	1	 rimP; ribosome maturation factor RimP
K03526	1	 gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
K00099	1	 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
K00981	1	 E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K02357	1	 tsf, TSFM; elongation factor Ts
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K03733	1	 xerC; integrase/recombinase XerC
K02275	2	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K02884	1	 RP-L19, MRPL19, rplS; large subunit ribosomal protein L19
K00554	1	 trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
K02860	1	 rimM; 16S rRNA processing protein RimM
K06960	1	 K06960; uncharacterized protein
K02959	1	 RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16
K03106	1	 SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]
K03110	1	 ftsY; fused signal recognition particle receptor
K08372	1	 pepD; putative serine protease PepD [EC:3.4.21.-]
K06886	1	 glbN; hemoglobin
K16190	1	 GLCAK; glucuronokinase [EC:2.7.1.43]
K00847	1	 E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K07029	1	 dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
K12952	1	 ctpE; cation-transporting P-type ATPase E [EC:3.6.3.-]
K14161	1	 imuB; protein ImuB
K14162	1	 dnaE2; error-prone DNA polymerase [EC:2.7.7.7]
K02371	1	 fabK; enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9]
K01921	1	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
