KO	GeneNumber	Description
K09121	1	 larC; pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12]
K15866	6	 paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K03929	3	 pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]
K00558	3	 DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
K00104	2	 glcD; glycolate oxidase [EC:1.1.3.15]
K11472	1	 glcE; glycolate oxidase FAD binding subunit
K11473	1	 glcF; glycolate oxidase iron-sulfur subunit
K03321	3	 TC.SULP; sulfate permease, SulP family
K03320	5	 amt, AMT, MEP; ammonium transporter, Amt family
K01937	1	 pyrG, CTPS; CTP synthase [EC:6.3.4.2]
K01627	1	 kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K05589	1	 ftsB; cell division protein FtsB
K00573	2	 E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K08974	1	 K08974; putative membrane protein
K06194	1	 nlpD; lipoprotein NlpD
K05524	1	 fdxA; ferredoxin
K01796	3	 E5.1.99.4, AMACR, mcr; alpha-methylacyl-CoA racemase [EC:5.1.99.4]
K01908	1	 prpE; propionyl-CoA synthetase [EC:6.2.1.17]
K00537	1	 ARSC1, arsC; arsenate reductase [EC:1.20.4.1]
K09790	1	 K09790; uncharacterized protein
K05606	3	 MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
K02003	6	 ABC.CD.A; putative ABC transport system ATP-binding protein
K02004	7	 ABC.CD.P; putative ABC transport system permease protein
K02014	42	 TC.FEV.OM; iron complex outermembrane recepter protein
K07093	1	 K07093; uncharacterized protein
K03811	1	 pnuC; nicotinamide mononucleotide transporter
K01881	1	 PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K03981	1	 dsbC; thiol:disulfide interchange protein DsbC [EC:5.3.4.1]
K00003	1	 E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
K07462	1	 recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
K02836	1	 prfB; peptide chain release factor 2
K04567	1	 KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
K03648	3	 UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]
K00020	3	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K20807	1	 nthB; nitrile hydratase subunit beta [EC:4.2.1.84]
K01721	1	 nthA; nitrile hydratase subunit alpha [EC:4.2.1.84]
K06980	1	 ygfZ; tRNA-modifying protein YgfZ
K09159	1	 cptB; antitoxin CptB
K00278	1	 nadB; L-aspartate oxidase [EC:1.4.3.16]
K03088	3	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K03598	1	 rseB; sigma-E factor negative regulatory protein RseB
K04771	1	 degP, htrA; serine protease Do [EC:3.4.21.107]
K03596	1	 lepA; GTP-binding protein LepA
K03100	2	 lepB; signal peptidase I [EC:3.4.21.89]
K03685	1	 rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]
K03595	1	 era, ERAL1; GTPase
K03584	1	 recO; DNA repair protein RecO (recombination protein O)
K03215	1	 rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]
K00117	4	 gcd; quinoprotein glucose dehydrogenase [EC:1.1.5.2]
K01623	1	 ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
K00059	10	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K00076	1	 hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]
K05801	1	 djlA; DnaJ like chaperone protein
K07154	5	 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]
K07068	8	 K07068; uncharacterized protein
K02554	2	 mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]
K06889	1	 K06889; uncharacterized protein
K15868	1	 baiB; bile acid-coenzyme A ligase [EC:6.2.1.7]
K03366	2	 butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]
K05825	1	 LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]
K02523	1	 ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]
K02888	1	 RP-L21, MRPL21, rplU; large subunit ribosomal protein L21
K02899	1	 RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27
K03979	1	 obgE, cgtA; GTPase [EC:3.6.5.-]
K00931	1	 proB; glutamate 5-kinase [EC:2.7.2.11]
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K03980	1	 murJ, mviN; putative peptidoglycan lipid II flippase
K11753	1	 ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]
K03101	1	 lspA; signal peptidase II [EC:3.4.23.36]
K02655	1	 pilE; type IV pilus assembly protein PilE
K02671	1	 pilV; type IV pilus assembly protein PilV
K02672	1	 pilW; type IV pilus assembly protein PilW
K02673	1	 pilX; type IV pilus assembly protein PilX
K02674	1	 pilY1; type IV pilus assembly protein PilY1
K08084	1	 fimT; type IV fimbrial biogenesis protein FimT
K16248	1	 gutA, gutP; probable glucitol transport protein GutA
K06143	1	 creD; inner membrane protein
K01571	2	 oadA; oxaloacetate decarboxylase, alpha subunit [EC:4.1.1.3]
K01572	1	 oadB; oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]
K02433	2	 gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K01912	1	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K01703	4	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K01704	4	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K01640	2	 E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
K03710	1	 K03710; GntR family transcriptional regulator
K00274	1	 MAO, aofH; monoamine oxidase [EC:1.4.3.4]
K09780	2	 K09780; uncharacterized protein
K00483	3	 hpaB; 4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9]
K00797	1	 speE, SRM; spermidine synthase [EC:2.5.1.16]
K00276	1	 AOC3, AOC2, tynA; primary-amine oxidase [EC:1.4.3.21]
K08299	2	 caiD; crotonobetainyl-CoA hydratase [EC:4.2.1.149]
K03734	1	 apbE; FAD:protein FMN transferase [EC:2.7.1.180]
K09808	2	 lolC_E; lipoprotein-releasing system permease protein
K09810	1	 lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K09928	1	 K09928; uncharacterized protein
K02238	1	 comEC; competence protein ComEC
K03655	3	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K03695	1	 clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
K05889	4	 pvadh; polyvinyl alcohol dehydrogenase (cytochrome) [EC:1.1.2.6]
K06888	1	 K06888; uncharacterized protein
K08311	1	 nudH; putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]
K08484	1	 PTS-EI.PTSP, ptsP; phosphotransferase system, enzyme I, PtsP [EC:2.7.3.9]
K05710	2	 hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component
K18688	2	 fadD19; 3-oxocholest-4-en-26-oate---CoA ligase [EC:6.2.1.42]
K00477	3	 PHYH; phytanoyl-CoA hydroxylase [EC:1.14.11.18]
K15257	1	 cmoB; tRNA (mo5U34)-methyltransferase [EC:2.1.1.-]
K15256	1	 cmoA; tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]
K00937	1	 ppk; polyphosphate kinase [EC:2.7.4.1]
K01524	1	 ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
K12262	1	 cybB; cytochrome b561
K08744	2	 CRLS; cardiolipin synthase (CMP-forming) [EC:2.7.8.41]
K06149	1	 uspA; universal stress protein A
K07003	5	 K07003; uncharacterized protein
K17321	1	 glpV; glycerol transport system substrate-binding protein
K17323	1	 glpQ; glycerol transport system permease protein
K17322	1	 K17322, glpP; glycerol transport system permease protein
K17325	1	 K17325, glpT; glycerol transport system ATP-binding protein
K00151	3	 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K01676	1	 E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]
K01474	6	 hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K07048	1	 PTER, php; phosphotriesterase-related protein
K01473	5	 hyuA; N-methylhydantoinase A [EC:3.5.2.14]
K01118	2	 acpD, azoR; FMN-dependent NADH-azoreductase [EC:1.7.1.17]
K07116	4	 pvdQ, quiP; acyl-homoserine-lactone acylase [EC:3.5.1.97]
K03535	1	 gudP; MFS transporter, ACS family, glucarate transporter
K02050	1	 ABC.SN.P; NitT/TauT family transport system permease protein
K02049	1	 ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K01066	3	 aes; acetyl esterase [EC:3.1.1.-]
K00674	1	 dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
K01439	1	 dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
K02463	1	 gspN; general secretion pathway protein N
K02452	1	 gspC; general secretion pathway protein C
K02453	2	 gspD; general secretion pathway protein D
K00631	1	 plsB; glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]
K15984	1	 rsmJ; 16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]
K14742	1	 tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
K03750	1	 moeA; molybdopterin molybdotransferase [EC:2.10.1.1]
K00939	1	 adk, AK; adenylate kinase [EC:2.7.4.3]
K00951	1	 relA; GTP pyrophosphokinase [EC:2.7.6.5]
K01679	1	 E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]
K21430	4	 yliI; aldose sugar dehydrogenase [EC:1.1.5.-]
K07119	8	 K07119; uncharacterized protein
K02275	1	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K02274	1	 coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]
K02276	2	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K08234	1	 yaeR; glyoxylase I family protein
K15634	1	 gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]
K01647	2	 CS, gltA; citrate synthase [EC:2.3.3.1]
K03119	6	 tauD; taurine dioxygenase [EC:1.14.11.17]
K08963	1	 mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
K01011	4	 TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K04760	1	 greB; transcription elongation factor GreB
K00800	1	 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
K03451	2	 TC.BCT; betaine/carnitine transporter, BCCT family
K00567	1	 ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]
K07302	2	 iorA; isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]
K07303	2	 iorB; isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]
K03925	1	 mraZ; MraZ protein
K03438	1	 mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
K03586	1	 ftsL; cell division protein FtsL
K03587	1	 ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
K01928	1	 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
K01000	1	 mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
K01925	1	 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
K03588	1	 ftsW, spoVE; cell division protein FtsW
K01924	1	 murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
K03589	1	 ftsQ; cell division protein FtsQ
K03590	1	 ftsA; cell division protein FtsA
K03531	1	 ftsZ; cell division protein FtsZ
K03600	1	 sspB; stringent starvation protein B
K03599	1	 sspA, mglA; stringent starvation protein A
K00413	1	 CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit
K00412	1	 CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit
K00411	1	 UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.2]
K02996	1	 RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9
K02871	1	 RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
K07726	1	 K07726; putative transcriptional regulator
K01607	3	 pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
K06893	1	 K06893; uncharacterized protein
K03322	1	 mntH; manganese transport protein
K01130	2	 E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]
K00040	1	 uxuB; fructuronate reductase [EC:1.1.1.57]
K01812	1	 uxaC; glucuronate isomerase [EC:5.3.1.12]
K01686	1	 uxuA; mannonate dehydratase [EC:4.2.1.8]
K14155	1	 patB, malY; cystathione beta-lyase [EC:4.4.1.8]
K07390	1	 grxD, GLRX5; monothiol glutaredoxin
K03683	1	 rnt; ribonuclease T [EC:3.1.13.-]
K01940	1	 argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K10773	1	 NTH; endonuclease III [EC:4.2.99.18]
K03613	1	 rnfE; electron transport complex protein RnfE
K03612	1	 rnfG; electron transport complex protein RnfG
K03614	1	 rnfD; electron transport complex protein RnfD
K03616	1	 rnfB; electron transport complex protein RnfB
K03617	1	 rnfA; electron transport complex protein RnfA
K01874	1	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K03593	1	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K01494	2	 dcd; dCTP deaminase [EC:3.5.4.13]
K01933	1	 purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K09938	1	 K09938; uncharacterized protein
K10763	1	 hda; DnaA-homolog protein
K02563	1	 murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
K03111	1	 ssb; single-strand DNA-binding protein
K00799	10	 GST, gst; glutathione S-transferase [EC:2.5.1.18]
K01950	1	 E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
K03832	5	 tonB; periplasmic protein TonB
K12373	1	 HEXA_B; hexosaminidase [EC:3.2.1.52]
K06041	1	 kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]
K01693	1	 hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
K01814	1	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K00135	1	 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K01431	1	 UPB1, pydC; beta-ureidopropionase [EC:3.5.1.6]
K01464	1	 DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]
K03457	1	 TC.NCS1; nucleobase:cation symporter-1, NCS1 family
K00108	3	 betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K09017	1	 rutR; TetR/AcrR family transcriptional regulator
K00822	1	 E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]
K03797	2	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K15633	1	 gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
K03071	1	 secB; preprotein translocase subunit SecB
K07712	1	 glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG
K07708	1	 glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
K01915	3	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K07560	1	 dtd, DTD; D-aminoacyl-tRNA deacylase [EC:3.1.1.96]
K02182	3	 caiC; carnitine-CoA ligase [EC:6.2.1.48]
K01250	1	 rihA; pyrimidine-specific ribonucleoside hydrolase [EC:3.2.-.-]
K03118	1	 tatC; sec-independent protein translocase protein TatC
K03117	1	 tatB; sec-independent protein translocase protein TatB
K03116	1	 tatA; sec-independent protein translocase protein TatA
K03688	1	 ubiB, aarF; ubiquinone biosynthesis protein
K03183	1	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K03667	1	 hslU; ATP-dependent HslUV protease ATP-binding subunit HslU
K01419	1	 hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]
K07496	2	 K07496; putative transposase
K04066	1	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
K02909	1	 RP-L31, rpmE; large subunit ribosomal protein L31
K05366	1	 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
K02662	1	 pilM; type IV pilus assembly protein PilM
K02663	1	 pilN; type IV pilus assembly protein PilN
K02664	1	 pilO; type IV pilus assembly protein PilO
K02665	1	 pilP; type IV pilus assembly protein PilP
K02666	1	 pilQ; type IV pilus assembly protein PilQ
K00891	1	 E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]
K01735	1	 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
K06864	1	 larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]
K06898	1	 larB; pyridinium-3,5-biscarboxylic acid mononucleotide synthase [EC:2.5.1.143]
K07749	2	 frc; formyl-CoA transferase [EC:2.8.3.16]
K07038	2	 K07038; inner membrane protein
K01008	1	 selD, SEPHS; selenide, water dikinase [EC:2.7.9.3]
K06223	1	 dam; DNA adenine methylase [EC:2.1.1.72]
K07396	1	 K07396; putative protein-disulfide isomerase
K00641	2	 metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]
K01644	2	 citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
K08680	1	 menH; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]
K11940	1	 hspQ; heat shock protein HspQ
K17225	1	 soxC; sulfane dehydrogenase subunit SoxC
K08738	1	 CYC; cytochrome c
K09951	1	 cas2; CRISPR-associated protein Cas2
K15342	1	 cas1; CRISP-associated protein Cas1
K07062	2	 fitB; toxin FitB [EC:3.1.-.-]
K09803	3	 K09803; uncharacterized protein
K07012	1	 cas3; CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 3.6.4.-]
K19136	1	 csx17; CRISPR-associated protein Csx17
K19131	1	 csb1; CRISPR-associated protein Csb1
K19132	1	 csb2; CRISPR-associated protein Csb2
K00330	1	 nuoA; NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]
K00331	1	 nuoB; NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]
K13378	1	 nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:1.6.5.3]
K00334	1	 nuoE; NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]
K00335	1	 nuoF; NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]
K00042	1	 garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]
K00154	1	 E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
K00428	2	 E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
K20148	2	 dke1; acetylacetone-cleaving enzyme [EC:1.13.11.50]
K01907	1	 AACS, acsA; acetoacetyl-CoA synthetase [EC:6.2.1.16]
K00175	2	 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K00174	2	 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K03702	1	 uvrB; excinuclease ABC subunit B
K18829	1	 mvpT, vapB; antitoxin VapB
K18828	1	 mvpA, vapC; tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]
K18845	1	 rmt, armA; 16S rRNA (guanine(1405)-N(7))-methyltransferase [EC:2.1.1.179]
K01692	11	 paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]
K02371	1	 fabK; enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9]
K01465	1	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K13766	1	 liuC; methylglutaconyl-CoA hydratase [EC:4.2.1.18]
K06048	1	 gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
K01883	1	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K07535	1	 badH; 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase [EC:1.1.1.-]
K13075	1	 ahlD, aiiA, attM, blcC; N-acyl homoserine lactone hydrolase [EC:3.1.1.81]
K01920	2	 gshB; glutathione synthase [EC:6.3.2.3]
K07735	1	 algH; putative transcriptional regulator
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K02669	1	 pilT; twitching motility protein PilT
K06997	1	 yggS, PROSC; PLP dependent protein
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K02221	1	 yggT; YggT family protein
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K03439	1	 trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
K03089	1	 rpoH; RNA polymerase sigma-32 factor
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K03110	1	 ftsY; fused signal recognition particle receptor
K09812	1	 ftsE; cell division transport system ATP-binding protein
K06879	1	 queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]
K03310	4	 TC.AGCS; alanine or glycine:cation symporter, AGCS family
K05982	1	 E3.1.21.7, nfi; deoxyribonuclease V [EC:3.1.21.7]
K09931	1	 K09931; uncharacterized protein
K02426	1	 sufE; cysteine desulfuration protein SufE
K13628	1	 iscA; iron-sulfur cluster assembly protein
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K09013	1	 sufC; Fe-S cluster assembly ATP-binding protein
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K01322	1	 PREP; prolyl oligopeptidase [EC:3.4.21.26]
K03752	1	 mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
K00657	1	 speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]
K07064	4	 K07064; uncharacterized protein
K11912	1	 ppkA; serine/threonine-protein kinase PpkA [EC:2.7.11.1]
K01255	2	 CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]
K03426	1	 E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]
K01652	5	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K02517	2	 lpxL, htrB; Kdo2-lipid IVA lauroyltransferase [EC:2.3.1.241]
K01358	2	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K03545	1	 tig; trigger factor
K02055	2	 ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein
K03723	1	 mfd; transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]
K19696	1	 mtiP; 5'-methylthioinosine phosphorylase [EC:2.4.2.44]
K00760	1	 hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
K16052	1	 ynaI, mscMJ; MscS family membrane protein
K01356	1	 lexA; repressor LexA [EC:3.4.21.88]
K11159	5	 K11159; carotenoid cleavage dioxygenase
K01759	2	 GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]
K18990	1	 vexE; membrane fusion protein, multidrug efflux system
K18989	1	 vexF; multidrug efflux pump
K01784	1	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K11074	1	 potI; putrescine transport system permease protein
K11075	1	 potH; putrescine transport system permease protein
K11076	1	 potG; putrescine transport system ATP-binding protein
K11073	1	 potF; putrescine transport system substrate-binding protein
K07250	1	 gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22]
K00605	2	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K00479	1	 gbcA; glycine betaine catabolism A
K01737	1	 queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
K01560	1	 E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
K10805	4	 tesB; acyl-CoA thioesterase II [EC:3.1.2.-]
