KO	GeneNumber	Description
K11784	1	 mqnC; cyclic dehypoxanthinyl futalosine synthase [EC:1.21.98.1]
K01733	1	 thrC; threonine synthase [EC:4.2.3.1]
K06153	1	 bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]
K00554	1	 trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
K02051	1	 ABC.SN.S; NitT/TauT family transport system substrate-binding protein
K02906	1	 RP-L3, MRPL3, rplC; large subunit ribosomal protein L3
K02557	1	 motB; chemotaxis protein MotB
K02422	1	 fliS; flagellar protein FliS
K10112	1	 msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein
K07160	1	 K07160; UPF0271 protein
K10206	2	 E2.6.1.83; LL-diaminopimelate aminotransferase [EC:2.6.1.83]
K02233	1	 E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]
K01883	1	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K07042	1	 ybeY, yqfG; probable rRNA maturation factor
K02390	3	 flgE; flagellar hook protein FlgE
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K02357	1	 tsf, TSFM; elongation factor Ts
K02501	1	 hisH; glutamine amidotransferase [EC:2.4.2.-]
K04773	1	 sppA; protease IV [EC:3.4.21.-]
K00966	1	 GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
K13829	1	 aroKB; shikimate kinase / 3-dehydroquinate synthase [EC:2.7.1.71 4.2.3.4]
K00864	1	 glpK, GK; glycerol kinase [EC:2.7.1.30]
K00111	1	 glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
K12574	2	 rnj; ribonuclease J [EC:3.1.-.-]
K03723	1	 mfd; transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]
K00337	1	 nuoH; NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]
K00338	1	 nuoI; NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]
K00380	1	 cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
K07090	1	 K07090; uncharacterized protein
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K01610	1	 E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]
K03665	1	 hflX; GTPase
K02315	1	 dnaC; DNA replication protein DnaC
K07726	2	 K07726; putative transcriptional regulator
K01488	1	 add, ADA; adenosine deaminase [EC:3.5.4.4]
K04096	1	 smf; DNA processing protein
K09772	1	 sepF; cell division inhibitor SepF
K06997	1	 yggS, PROSC; PLP dependent protein
K00428	1	 E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
K02111	1	 ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02926	1	 RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K02892	1	 RP-L23, MRPL23, rplW; large subunit ribosomal protein L23
K02412	2	 fliI; flagellum-specific ATP synthase [EC:3.6.3.14]
K13292	1	 lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
K00762	2	 pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K07089	1	 K07089; uncharacterized protein
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K02396	1	 flgK; flagellar hook-associated protein 1 FlgK
K02397	1	 flgL; flagellar hook-associated protein 3 FlgL
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K02823	1	 pyrDII; dihydroorotate dehydrogenase electron transfer subunit
K03687	1	 GRPE; molecular chaperone GrpE
K03499	1	 trkA, ktrA; trk system potassium uptake protein
K06173	1	 truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
K07738	1	 nrdR; transcriptional repressor NrdR
K01770	1	 ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]
K01879	1	 glyS; glycyl-tRNA synthetase beta chain [EC:6.1.1.14]
K05837	1	 rodA, mrdB; rod shape determining protein RodA
K11085	1	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K00632	1	 fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
K03572	1	 mutL; DNA mismatch repair protein MutL
K03695	1	 clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
K03526	1	 gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
K00931	1	 proB; glutamate 5-kinase [EC:2.7.2.11]
K00031	1	 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K03820	1	 lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
K01159	1	 ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]
K08591	1	 plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]
K01921	1	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K01012	1	 bioB; biotin synthase [EC:2.8.1.6]
K03609	1	 minD; septum site-determining protein MinD
K03610	1	 minC; septum site-determining protein MinC
K00773	1	 tgt, QTRT1; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
K03657	2	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K07133	9	 K07133; uncharacterized protein
K07263	2	 pqqL; zinc protease [EC:3.4.24.-]
K07154	1	 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]
K01940	1	 argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K01952	2	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K00764	1	 purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K11175	1	 purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]
K01950	1	 E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
K01586	1	 lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
K01999	2	 livK; branched-chain amino acid transport system substrate-binding protein
K03926	1	 cutA; periplasmic divalent cation tolerance protein
K03217	1	 yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase
K01207	1	 nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]
K02899	1	 RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27
K21471	1	 cwlO; peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]
K07019	1	 K07019; uncharacterized protein
K01589	1	 purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
K01588	1	 purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
K00208	1	 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K00537	1	 ARSC1, arsC; arsenate reductase [EC:1.20.4.1]
K03644	1	 lipA; lipoyl synthase [EC:2.8.1.8]
K03800	1	 lplA, lplJ; lipoate---protein ligase [EC:6.3.1.20]
K03544	1	 clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K03503	1	 umuD; DNA polymerase V [EC:3.4.21.-]
K03502	1	 umuC; DNA polymerase V
K00075	1	 murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]
K03787	1	 surE; 5'-nucleotidase [EC:3.1.3.5]
K02406	6	 fliC; flagellin
K00556	1	 trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]
K08994	1	 yneE, BEST; ion channel-forming bestrophin family protein
K03110	1	 ftsY; fused signal recognition particle receptor
K03561	1	 exbB; biopolymer transport protein ExbB
K21600	1	 csoR, ricR; CsoR family transcriptional regulator, copper-sensing transcriptional repressor
K12267	1	 msrAB; peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]
K00700	1	 GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
K03182	1	 ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]
K02841	1	 waaC, rfaC; heptosyltransferase I [EC:2.4.-.-]
K03977	1	 engA, der; GTPase
K03281	1	 TC.CIC; chloride channel protein, CIC family
K02033	1	 ABC.PE.P; peptide/nickel transport system permease protein
K01925	1	 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
K03588	1	 ftsW, spoVE; cell division protein FtsW
K01627	1	 kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
K00059	3	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K00104	1	 glcD; glycolate oxidase [EC:1.1.3.15]
K00826	1	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K03525	1	 coaX; type III pantothenate kinase [EC:2.7.1.33]
K02493	1	 hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K07478	1	 ycaJ; putative ATPase
K06885	1	 K06885; uncharacterized protein
K00640	1	 cysE; serine O-acetyltransferase [EC:2.3.1.30]
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K01892	1	 HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K02416	1	 fliM; flagellar motor switch protein FliM
K02415	1	 fliL; flagellar FliL protein
K00969	1	 nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]
K00147	1	 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K02387	2	 flgB; flagellar basal-body rod protein FlgB
K02388	2	 flgC; flagellar basal-body rod protein FlgC
K01658	1	 trpG; anthranilate synthase component II [EC:4.1.3.27]
K02355	1	 fusA, GFM, EFG; elongation factor G
K02654	1	 pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
K00950	1	 folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
K03789	1	 rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
K06442	1	 tlyA; 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]
K00858	1	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]
K01928	1	 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
K02500	1	 hisF; cyclase [EC:4.1.3.-]
K21563	1	 dnr; CRP/FNR family transcriptional regulator, dissimilatory nitrate respiration regulator
K02575	2	 NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter
K00374	1	 narI, narV; nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]
K00373	1	 narJ, narW; nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW
K00371	1	 narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]
K00370	1	 narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]
K07216	1	 K07216; hemerythrin
K00029	1	 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K02401	2	 flhB; flagellar biosynthetic protein FlhB
K05516	1	 cbpA; curved DNA-binding protein
K03218	1	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K06182	1	 rluF; 23S rRNA pseudouridine2604 synthase [EC:5.4.99.21]
K06925	1	 tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
K00341	1	 nuoL; NADH-quinone oxidoreductase subunit L [EC:1.6.5.3]
K09822	1	 K09822; uncharacterized protein
K00175	3	 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K00174	3	 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K02469	1	 gyrA; DNA gyrase subunit A [EC:5.99.1.3]
K00060	1	 tdh; threonine 3-dehydrogenase [EC:1.1.1.103]
K00639	1	 kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K05808	1	 yhbH; putative sigma-54 modulation protein
K00760	1	 hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
K04075	1	 tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]
K02916	1	 RP-L35, MRPL35, rpmI; large subunit ribosomal protein L35
K02887	1	 RP-L20, MRPL20, rplT; large subunit ribosomal protein L20
K02503	1	 HINT1, hinT, hit; histidine triad (HIT) family protein
K14652	1	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K09949	1	 K09949; uncharacterized protein
K01839	1	 deoB; phosphopentomutase [EC:5.4.2.7]
K00974	1	 cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]
K00800	1	 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
K01703	1	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K02314	1	 dnaB; replicative DNA helicase [EC:3.6.4.12]
K01469	2	 OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]
K04094	1	 trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]
K01679	1	 E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K02434	1	 gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
K03168	1	 topA; DNA topoisomerase I [EC:5.99.1.2]
K03106	1	 SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]
K03531	1	 ftsZ; cell division protein FtsZ
K03585	1	 acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system
K18138	1	 acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump
K18831	1	 higA; HTH-type transcriptional regulator / antitoxin HigA
K03470	1	 rnhB; ribonuclease HII [EC:3.1.26.4]
K01810	2	 GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]
K02025	1	 ABC.MS.P; multiple sugar transport system permease protein
K00240	1	 sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
K03664	1	 smpB; SsrA-binding protein
K02078	1	 acpP; acyl carrier protein
K01845	1	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K03046	2	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K01866	1	 YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
K00936	1	 pdtaS; two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]
K22010	1	 pdtaR; two-component system, response regulator PdtaR
K06208	1	 aroH; chorismate mutase [EC:5.4.99.5]
K00995	1	 pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K03116	1	 tatA; sec-independent protein translocase protein TatA
K01251	1	 E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]
K02392	3	 flgG; flagellar basal-body rod protein FlgG
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K03088	1	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K00366	1	 nirA; ferredoxin-nitrite reductase [EC:1.7.7.1]
K00390	1	 cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
K02304	1	 MET8; precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]
K02303	1	 cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
K01710	1	 E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]
K00012	1	 UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
K03327	1	 TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family
K03768	1	 PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]
K00793	1	 ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
K05574	1	 ndhC; NAD(P)H-quinone oxidoreductase subunit 3 [EC:1.6.5.3]
K01491	1	 folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
K01929	1	 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
K04564	2	 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
K02666	1	 pilQ; type IV pilus assembly protein PilQ
K02888	1	 RP-L21, MRPL21, rplU; large subunit ribosomal protein L21
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K01255	2	 CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]
K00820	1	 glmS, GFPT; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]
K07037	1	 K07037; uncharacterized protein
K00791	1	 miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]
K01920	1	 gshB; glutathione synthase [EC:6.3.2.3]
K01791	1	 wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]
K02536	1	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K09013	1	 sufC; Fe-S cluster assembly ATP-binding protein
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K07390	1	 grxD, GLRX5; monothiol glutaredoxin
K00833	1	 bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
K02851	1	 wecA, tagO, rfe; UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]
K02358	1	 tuf, TUFM; elongation factor Tu
K09001	1	 anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
K00873	1	 PK, pyk; pyruvate kinase [EC:2.7.1.40]
K02394	1	 flgI; flagellar P-ring protein precursor FlgI
K02395	1	 flgJ; flagellar protein FlgJ
K07315	1	 rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
K03529	1	 smc; chromosome segregation protein
K00525	1	 E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
K09747	1	 K09747; uncharacterized protein
K06187	1	 recR; recombination protein RecR
K09858	1	 K09858; SEC-C motif domain protein
K02435	1	 gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
K06200	1	 cstA; carbon starvation protein
K03453	1	 TC.BASS; bile acid:Na+ symporter, BASS family
