KO	GeneNumber	Description
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K01902	1	 sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K00164	1	 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K01961	1	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K02160	1	 accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
K03786	1	 aroQ, qutE; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
K13590	1	 dgcB; diguanylate cyclase [EC:2.7.7.65]
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K00003	1	 E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
K08973	1	 K08973; putative membrane protein
K01599	1	 hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]
K09773	1	 ppsR; [pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]
K06287	3	 maf; septum formation protein
K00014	1	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K02342	1	 dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
K01142	2	 E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K09991	1	 K09991; uncharacterized protein
K12340	1	 tolC; outer membrane protein
K00573	1	 E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K14266	4	 prnA, rebH, ktzQ; tryptophan 7-halogenase [EC:1.14.19.9]
K01623	1	 ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
K00788	2	 thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
K21472	1	 lytH; peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]
K02356	1	 efp; elongation factor P
K01092	2	 E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
K12072	1	 traH; conjugative transfer pilus assembly protein TraH
K03168	2	 topA; DNA topoisomerase I [EC:5.99.1.2]
K04096	1	 smf; DNA processing protein
K08591	1	 plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]
K01776	1	 murI; glutamate racemase [EC:5.1.1.3]
K00643	1	 E2.3.1.37, ALAS; 5-aminolevulinate synthase [EC:2.3.1.37]
K11209	3	 yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]
K01581	1	 E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]
K13628	1	 iscA; iron-sulfur cluster assembly protein
K03772	1	 fkpA; FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
K02435	1	 gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
K02433	1	 gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K00101	1	 lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K01649	1	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K07462	1	 recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
K01066	1	 aes; acetyl esterase [EC:3.1.1.-]
K08311	1	 nudH; putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]
K03500	2	 rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]
K00088	1	 IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]
K00426	1	 cydB; cytochrome bd ubiquinol oxidase subunit II [EC:1.10.3.14]
K00425	1	 cydA; cytochrome bd ubiquinol oxidase subunit I [EC:1.10.3.14]
K01990	3	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K01669	1	 phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
K07038	1	 K07038; inner membrane protein
K00175	1	 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K06987	2	 K06987; uncharacterized protein
K06876	1	 K06876; deoxyribodipyrimidine photolyase-related protein
K10778	1	 ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
K02232	2	 cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]
K02227	2	 cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]
K02225	2	 cobC1, cobC; cobalamin biosynthetic protein CobC
K02231	2	 cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]
K02519	1	 infB, MTIF2; translation initiation factor IF-2
K02834	1	 rbfA; ribosome-binding factor A
K12942	1	 abgT; aminobenzoyl-glutamate transport protein
K01928	2	 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
K03217	1	 yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase
K07787	5	 cusA, silA; Cu(I)/Ag(I) efflux system membrane protein CusA/SilA
K02909	1	 RP-L31, rpmE; large subunit ribosomal protein L31
K02372	1	 fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
K07277	1	 SAM50, TOB55, bamA; outer membrane protein insertion porin family
K11749	1	 rseP; regulator of sigma E protease [EC:3.4.24.-]
K00099	1	 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
K00981	1	 E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
K00806	1	 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K07058	2	 K07058; membrane protein
K02871	1	 RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
K02996	1	 RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9
K08083	1	 algR; two-component system, LytTR family, response regulator AlgR
K05788	1	 ihfB, himD; integration host factor subunit beta
K07979	1	 ytrA; GntR family transcriptional regulator
K16264	3	 czcD, zitB; cobalt-zinc-cadmium efflux system protein
K16091	2	 fecA; Fe(3+) dicitrate transport protein
K07733	1	 alpA; prophage regulatory protein
K02470	1	 gyrB; DNA gyrase subunit B [EC:5.99.1.3]
K01870	1	 IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K03101	2	 lspA; signal peptidase II [EC:3.4.23.36]
K03699	1	 tlyC; putative hemolysin
K00339	1	 nuoJ; NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]
K03820	2	 lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
K02493	2	 hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K02835	2	 prfA, MTRF1, MRF1; peptide chain release factor 1
K14986	2	 fixL; two-component system, LuxR family, sensor kinase FixL [EC:2.7.13.3]
K05847	1	 opuA; osmoprotectant transport system ATP-binding protein
K05845	1	 opuC; osmoprotectant transport system substrate-binding protein
K05846	1	 opuBD; osmoprotectant transport system permease protein
K13292	1	 lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
K01515	1	 nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]
K08988	1	 K08988; putative membrane protein
K06872	1	 K06872; uncharacterized protein
K00919	1	 ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
K05592	1	 deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
K01083	1	 E3.1.3.8; 3-phytase [EC:3.1.3.8]
K10805	1	 tesB; acyl-CoA thioesterase II [EC:3.1.2.-]
K15987	1	 hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]
K00946	1	 thiL; thiamine-monophosphate kinase [EC:2.7.4.16]
K03625	1	 nusB; N utilization substance protein B
K00013	1	 hisD; histidinol dehydrogenase [EC:1.1.1.23]
K00765	1	 hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
K06911	2	 K06911; uncharacterized protein
K05527	1	 bolA; BolA family transcriptional regulator, general stress-responsive regulator
K00799	5	 GST, gst; glutathione S-transferase [EC:2.5.1.18]
K06996	1	 K06996; uncharacterized protein
K07032	1	 K07032; uncharacterized protein
K10027	2	 crtI; phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]
K06443	2	 lcyB, crtL1, crtY; lycopene beta-cyclase [EC:5.5.1.19]
K03310	1	 TC.AGCS; alanine or glycine:cation symporter, AGCS family
K03073	1	 secE; preprotein translocase subunit SecE
K02601	1	 nusG; transcriptional antiterminator NusG
K00336	1	 nuoG; NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]
K00337	1	 nuoH; NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]
K00338	1	 nuoI; NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]
K15727	6	 czcB; membrane fusion protein, cobalt-zinc-cadmium efflux system
K15725	5	 czcC; outer membrane protein, cobalt-zinc-cadmium efflux system
K00619	1	 argA; amino-acid N-acetyltransferase [EC:2.3.1.1]
K17662	1	 CBP3, UQCC; cytochrome b pre-mRNA-processing protein 3
K01419	1	 hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]
K03667	1	 hslU; ATP-dependent HslUV protease ATP-binding subunit HslU
K09964	1	 K09964; uncharacterized protein
K03321	3	 TC.SULP; sulfate permease, SulP family
K06147	2	 ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K03198	1	 virB3, lvhB3; type IV secretion system protein VirB3
K03197	1	 virB2, lvhB2; type IV secretion system protein VirB2
K17686	5	 copA, ATP7; Cu+-exporting ATPase [EC:3.6.3.54]
K00528	1	 fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K02338	1	 dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]
K00059	4	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K00453	1	 TDO2, kynA; tryptophan 2,3-dioxygenase [EC:1.13.11.11]
K07130	1	 kynB; arylformamidase [EC:3.5.1.9]
K01556	1	 KYNU, kynU; kynureninase [EC:3.7.1.3]
K01283	1	 CD143, ACE; angiotensin I converting enzyme (peptidyl-dipeptidase A) 1 [HSA:1636]
K05844	1	 rimK; ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]
K03185	2	 ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]
K01719	2	 hemD, UROS; uroporphyrinogen-III synthase [EC:4.2.1.75]
K01497	1	 ribA, RIB1; GTP cyclohydrolase II [EC:3.5.4.25]
K03824	1	 yhbS; putative acetyltransferase [EC:2.3.1.-]
K06889	2	 K06889; uncharacterized protein
K03654	1	 recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K06221	1	 dkgA; 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K09774	1	 lptA; lipopolysaccharide export system protein LptA
K15629	1	 CYP152A; fatty-acid peroxygenase [EC:1.11.2.4]
K06167	1	 phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]
K03424	1	 tatD; TatD DNase family protein [EC:3.1.21.-]
K01874	1	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K02341	1	 holB; DNA polymerase III subunit delta' [EC:2.7.7.7]
K00943	1	 tmk, DTYMK; dTMP kinase [EC:2.7.4.9]
K07258	1	 dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
K03642	2	 rlpA; rare lipoprotein A
K03455	2	 TC.KEF; monovalent cation:H+ antiporter-2, CPA2 family
K00382	2	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K16090	2	 fiu; catecholate siderophore receptor
K07302	1	 iorA; isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]
K03407	1	 cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
K03408	1	 cheW; purine-binding chemotaxis protein CheW
K03413	1	 cheY; two-component system, chemotaxis family, chemotaxis protein CheY
K03412	1	 cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
K00575	1	 cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
K00076	1	 hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]
K07127	1	 uraH, pucM, hiuH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]
K09914	1	 K09914; putative lipoprotein
K16052	2	 ynaI, mscMJ; MscS family membrane protein
K03719	1	 lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
K03195	1	 virB10, lvhB10; type IV secretion system protein VirB10
K03204	2	 virB9, lvhB9; type IV secretion system protein VirB9
K03201	1	 virB6, lvhB6; type IV secretion system protein VirB6
K00162	1	 PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
K02291	2	 crtB; 15-cis-phytoene synthase [EC:2.5.1.32]
K04094	1	 trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]
K02469	1	 gyrA; DNA gyrase subunit A [EC:5.99.1.3]
K13525	1	 VCP, CDC48; transitional endoplasmic reticulum ATPase
K04765	1	 mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]
K03665	1	 hflX; GTPase
K03666	1	 hfq; host factor-I protein
K13599	1	 ntrX; two-component system, NtrC family, nitrogen regulation response regulator NtrX
K13598	1	 ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]
K07712	2	 glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG
K07708	3	 glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
K05540	2	 dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]
K12506	1	 ispDF; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]
K18588	1	 COQ10; coenzyme Q-binding protein COQ10
K03644	1	 lipA; lipoyl synthase [EC:2.8.1.8]
K01673	2	 cynT, can; carbonic anhydrase [EC:4.2.1.1]
K12068	2	 traL; conjugal transfer pilus assembly protein TraL
K12067	3	 traE; conjugal transfer pilus assembly protein TraE
K12066	2	 traK; conjugal transfer pilus assembly protein TraK
K02472	1	 wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]
K00208	2	 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K00275	1	 pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]
K13283	1	 fieF; ferrous-iron efflux pump FieF
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K01187	3	 malZ; alpha-glucosidase [EC:3.2.1.20]
K07238	2	 TC.ZIP, zupT, ZRT3, ZIP2; zinc transporter, ZIP family
K00520	1	 merA; mercuric reductase [EC:1.16.1.1]
K08364	1	 merP; periplasmic mercuric ion binding protein
K08363	2	 merT; mercuric ion transport protein
K08365	3	 merR; MerR family transcriptional regulator, mercuric resistance operon regulatory protein
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K17103	1	 CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
K01613	2	 psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]
