KO	GeneNumber	Description
K00102	1	 LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]
K01262	1	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K09883	1	 cobT; cobaltochelatase CobT [EC:6.6.1.2]
K09882	1	 cobS; cobaltochelatase CobS [EC:6.6.1.2]
K05527	1	 bolA; BolA family transcriptional regulator, general stress-responsive regulator
K02434	1	 gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
K01638	1	 aceB, glcB; malate synthase [EC:2.3.3.9]
K07010	1	 K07010; putative glutamine amidotransferase
K01895	2	 ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K09013	1	 sufC; Fe-S cluster assembly ATP-binding protein
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K04487	1	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K13643	1	 iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
K07018	1	 K07018; uncharacterized protein
K09001	1	 anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
K01866	1	 YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K00140	2	 mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K00020	3	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K03701	1	 uvrA; excinuclease ABC subunit A
K01628	1	 fucA; L-fuculose-phosphate aldolase [EC:4.1.2.17]
K03111	2	 ssb; single-strand DNA-binding protein
K02469	1	 gyrA; DNA gyrase subunit A [EC:5.99.1.3]
K01894	1	 gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]
K01496	1	 hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
K03655	2	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K00382	2	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K07568	1	 queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]
K02836	1	 prfB; peptide chain release factor 2
K05366	1	 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
K08300	1	 rne; ribonuclease E [EC:3.1.26.12]
K02160	1	 accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
K01961	3	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K00684	1	 aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
K02067	1	 mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
K03544	1	 clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K01358	1	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K03545	1	 tig; trigger factor
K04751	1	 glnB; nitrogen regulatory protein P-II 1
K01915	6	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K14083	9	 mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]
K00315	10	 DMGDH; dimethylglycine dehydrogenase [EC:1.5.8.4]
K03327	2	 TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family
K02622	1	 parE; topoisomerase IV subunit B [EC:5.99.1.-]
K03770	1	 ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
K01657	1	 trpE; anthranilate synthase component I [EC:4.1.3.27]
K00766	1	 trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
K01609	1	 trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]
K03637	1	 moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
K03750	2	 moeA; molybdopterin molybdotransferase [EC:2.10.1.1]
K09992	1	 K09992; uncharacterized protein
K01356	1	 lexA; repressor LexA [EC:3.4.21.88]
K01885	2	 EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K01647	1	 CS, gltA; citrate synthase [EC:2.3.3.1]
K15866	1	 paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K02200	2	 ccmH; cytochrome c-type biogenesis protein CcmH
K02198	1	 ccmF; cytochrome c-type biogenesis protein CcmF
K02197	1	 ccmE; cytochrome c-type biogenesis protein CcmE
K00145	1	 argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
K02996	1	 RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9
K02871	1	 RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
K01299	1	 E3.4.17.19; carboxypeptidase Taq [EC:3.4.17.19]
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K01055	2	 pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
K10439	8	 rbsB; ribose transport system substrate-binding protein
K10440	7	 rbsC; ribose transport system permease protein
K02056	7	 ABC.SS.A; simple sugar transport system ATP-binding protein [EC:3.6.3.17]
K13874	2	 K13874, araB; L-arabinonolactonase [EC:3.1.1.15]
K00010	5	 iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
K07088	3	 K07088; uncharacterized protein
K02533	1	 lasT; tRNA/rRNA methyltransferase [EC:2.1.1.-]
K00254	1	 DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]
K00059	6	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K07258	1	 dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
K00943	1	 tmk, DTYMK; dTMP kinase [EC:2.7.4.9]
K02341	1	 holB; DNA polymerase III subunit delta' [EC:2.7.7.7]
K03424	1	 tatD; TatD DNase family protein [EC:3.1.21.-]
K06167	1	 phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]
K08720	3	 ompU; outer membrane protein OmpU
K02303	3	 cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
K02224	2	 cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]
K07075	2	 K07075; uncharacterized protein
K09940	1	 K09940; uncharacterized protein
K09823	1	 zur; Fur family transcriptional regulator, zinc uptake regulator
K02075	1	 ABC.ZM.P; zinc/manganese transport system permease protein
K02077	1	 ABC.ZM.S; zinc/manganese transport system substrate-binding protein
K09136	1	 ycaO; ribosomal protein S12 methylthiotransferase accessory factor
K07003	7	 K07003; uncharacterized protein
K14266	3	 prnA, rebH, ktzQ; tryptophan 7-halogenase [EC:1.14.19.9]
K00496	1	 alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]
K00163	1	 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K01470	2	 E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]
K02049	9	 ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K02050	11	 ABC.SN.P; NitT/TauT family transport system permease protein
K01485	2	 codA; cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]
K02051	8	 ABC.SN.S; NitT/TauT family transport system substrate-binding protein
K09017	1	 rutR; TetR/AcrR family transcriptional regulator
K01130	3	 E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]
K21498	7	 higA-1; antitoxin HigA-1
K07334	4	 higB-1; toxin HigB-1
K07006	2	 K07006; uncharacterized protein
K02035	32	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K02033	25	 ABC.PE.P; peptide/nickel transport system permease protein
K02034	26	 ABC.PE.P1; peptide/nickel transport system permease protein
K02031	20	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K02032	18	 ABC.PE.A1; peptide/nickel transport system ATP-binding protein
K01684	2	 dgoD; galactonate dehydratase [EC:4.2.1.6]
K02012	7	 afuA, fbpA; iron(III) transport system substrate-binding protein
K02011	5	 afuB, fbpB; iron(III) transport system permease protein
K07045	3	 K07045; uncharacterized protein
K07148	1	 K07148; uncharacterized protein
K03530	4	 hupB; DNA-binding protein HU-beta
K03657	2	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K03546	1	 sbcC, rad50; DNA repair protein SbcC/Rad50
K03205	2	 virD4, lvhD4; type IV secretion system protein VirD4
K19156	2	 prlF, sohA; antitoxin PrlF
K19155	2	 yhaV; toxin YhaV [EC:3.1.-.-]
K07726	6	 K07726; putative transcriptional regulator
K19191	5	 mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19]
K15783	2	 doeA; ectoine hydrolase [EC:3.5.4.44]
K01297	1	 ldcA; muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]
K06946	1	 K06946; uncharacterized protein
K00375	3	 K00375; GntR family transcriptional regulator / MocR family aminotransferase
K01687	3	 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
K00606	7	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K05710	5	 hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component
K21395	1	 yiaO; TRAP-type transport system periplasmic protein
K09803	1	 K09803; uncharacterized protein
K07746	2	 parD1_3_4; antitoxin ParD1/3/4
K07473	1	 dinJ; DNA-damage-inducible protein J
K03526	1	 gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
K09159	1	 cptB; antitoxin CptB
K00812	4	 aspB; aspartate aminotransferase [EC:2.6.1.1]
K05800	2	 ybaO; Lrp/AsnC family transcriptional regulator
K02302	1	 cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]
K00381	1	 cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
K03465	1	 thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]
K01759	2	 GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]
K09985	1	 K09985; uncharacterized protein
K01679	1	 E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]
K06196	1	 ccdA; cytochrome c-type biogenesis protein
K04085	1	 tusA, sirA; tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]
K00799	9	 GST, gst; glutathione S-transferase [EC:2.5.1.18]
K01952	3	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K07390	1	 grxD, GLRX5; monothiol glutaredoxin
K09888	1	 zapA; cell division protein ZapA
K00615	7	 E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K00161	1	 PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
K00162	1	 PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
K00627	3	 DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K00640	1	 cysE; serine O-acetyltransferase [EC:2.3.1.30]
K07082	1	 K07082; UPF0755 protein
K09458	1	 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K01814	2	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K02078	2	 acpP; acyl carrier protein
K00645	1	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K02963	1	 RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K09966	1	 K09966; uncharacterized protein
K21617	1	 hpbD; 4-hydroxyproline betaine 2-epimerase [EC:5.1.1.22]
K03851	1	 tpa; taurine-pyruvate aminotransferase [EC:2.6.1.77]
K01057	1	 PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]
K00036	1	 G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
K01735	1	 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
K00891	1	 E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]
K04763	1	 xerD; integrase/recombinase XerD
K14660	1	 nodE; nodulation protein E [EC:2.3.1.-]
K02536	1	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K00147	1	 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K00931	1	 proB; glutamate 5-kinase [EC:2.7.2.11]
K03979	1	 obgE, cgtA; GTPase [EC:3.6.5.-]
K02899	1	 RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27
K02888	1	 RP-L21, MRPL21, rplU; large subunit ribosomal protein L21
K19670	3	 phnA; phosphonoacetate hydrolase [EC:3.11.1.2]
K00616	2	 E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]
K14977	1	 ylbA, UGHY; (S)-ureidoglycine aminohydrolase [EC:3.5.3.26]
K00830	3	 AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]
K11085	1	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K06980	1	 ygfZ; tRNA-modifying protein YgfZ
K03088	1	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K01091	3	 gph; phosphoglycolate phosphatase [EC:3.1.3.18]
K01652	7	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K03780	1	 ttdB; L(+)-tartrate dehydratase beta subunit [EC:4.2.1.32]
K03779	1	 ttdA; L(+)-tartrate dehydratase alpha subunit [EC:4.2.1.32]
K00244	1	 frdA; fumarate reductase flavoprotein subunit [EC:1.3.5.4]
K00247	1	 frdD; fumarate reductase subunit D
K00246	1	 frdC; fumarate reductase subunit C
K00245	1	 frdB; fumarate reductase iron-sulfur subunit [EC:1.3.5.4]
K02064	1	 thiB, tbpA; thiamine transport system substrate-binding protein
K02063	1	 thiP; thiamine transport system permease protein
K02062	1	 thiQ; thiamine transport system ATP-binding protein
K06978	1	 K06978; uncharacterized protein
K01673	3	 cynT, can; carbonic anhydrase [EC:4.2.1.1]
K10823	6	 oppF; oligopeptide transport system ATP-binding protein
K19731	1	 cciR; LuxR family transcriptional regulator, quorum-sensing system regulator CciR
K01784	2	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K00791	1	 miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K00806	1	 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
K00981	1	 E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
K00099	1	 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
K11749	1	 rseP; regulator of sigma E protease [EC:3.4.24.-]
K07277	1	 SAM50, TOB55, bamA; outer membrane protein insertion porin family
K02372	1	 fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
K00677	1	 lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
K09949	1	 K09949; uncharacterized protein
K00748	1	 lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
K00982	1	 glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
K03644	1	 lipA; lipoyl synthase [EC:2.8.1.8]
K00760	1	 hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
K18588	1	 COQ10; coenzyme Q-binding protein COQ10
K03320	3	 amt, AMT, MEP; ammonium transporter, Amt family
K00897	1	 aphA; kanamycin kinase [EC:2.7.1.95]
K03743	1	 pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
K01095	1	 pgpA; phosphatidylglycerophosphatase A [EC:3.1.3.27]
K12506	1	 ispDF; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]
K07708	1	 glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
K07712	1	 glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG
K13598	1	 ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]
K13599	1	 ntrX; two-component system, NtrC family, nitrogen regulation response regulator NtrX
K03499	1	 trkA, ktrA; trk system potassium uptake protein
K03498	2	 trkH, trkG, ktrB; trk system potassium uptake protein
K03666	1	 hfq; host factor-I protein
K03665	3	 hflX; GTPase
K01434	2	 E3.5.1.11; penicillin amidase [EC:3.5.1.11]
K01783	1	 rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
K01698	1	 hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]
K03723	1	 mfd; transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]
K07552	4	 bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein
K16329	1	 psuG; pseudouridylate synthase [EC:4.2.1.70]
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K02357	1	 tsf, TSFM; elongation factor Ts
K03786	1	 aroQ, qutE; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
K05989	1	 ramA; alpha-L-rhamnosidase [EC:3.2.1.40]
K02026	14	 ABC.MS.P1; multiple sugar transport system permease protein
K10117	2	 msmE; raffinose/stachyose/melibiose transport system substrate-binding protein
K10235	2	 aglK; alpha-glucoside transport system ATP-binding protein
K07064	1	 K07064; uncharacterized protein
K09967	1	 K09967; uncharacterized protein
K00134	1	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K05816	2	 ugpC; sn-glycerol 3-phosphate transport system ATP-binding protein [EC:3.6.3.20]
K05815	2	 ugpE; sn-glycerol 3-phosphate transport system permease protein
K05814	2	 ugpA; sn-glycerol 3-phosphate transport system permease protein
K05813	2	 ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein
K07484	2	 K07484; transposase
K07454	2	 K07454; putative restriction endonuclease
K03168	2	 topA; DNA topoisomerase I [EC:5.99.1.2]
K00822	2	 E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]
K03852	1	 xsc; sulfoacetaldehyde acetyltransferase [EC:2.3.3.15]
K01079	1	 serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]
K00831	1	 serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]
K00058	6	 serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
K00674	1	 dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
K03518	4	 coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]
K03636	2	 moaD, cysO; sulfur-carrier protein
K03594	1	 bfr; bacterioferritin [EC:1.16.3.1]
K07261	1	 mepA; penicillin-insensitive murein DD-endopeptidase [EC:3.4.24.-]
K06902	1	 UMF1; MFS transporter, UMF1 family
K01432	2	 AFMID; arylformamidase [EC:3.5.1.9]
K00151	2	 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K01715	3	 crt; enoyl-CoA hydratase [EC:4.2.1.17]
K02025	15	 ABC.MS.P; multiple sugar transport system permease protein
K02221	1	 yggT; YggT family protein
K07304	2	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K01940	1	 argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K01624	3	 FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
K03337	1	 iolB; 5-deoxy-glucuronate isomerase [EC:5.3.1.30]
K03338	1	 iolC; 5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]
K03336	1	 iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]
K02014	1	 TC.FEV.OM; iron complex outermembrane recepter protein
K01473	8	 hyuA; N-methylhydantoinase A [EC:3.5.2.14]
K01474	8	 hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K10441	3	 rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
K01469	2	 OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]
K01465	4	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K02029	13	 ABC.PA.P; polar amino acid transport system permease protein
K11529	1	 gck, gckA, GLYCTK; glycerate 2-kinase [EC:2.7.1.165]
K00249	1	 ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
K01996	13	 livF; branched-chain amino acid transport system ATP-binding protein
K01995	13	 livG; branched-chain amino acid transport system ATP-binding protein
K01998	17	 livM; branched-chain amino acid transport system permease protein
K01997	16	 livH; branched-chain amino acid transport system permease protein
K01999	14	 livK; branched-chain amino acid transport system substrate-binding protein
K12410	1	 npdA; NAD-dependent deacetylase [EC:3.5.1.-]
K02027	15	 ABC.MS.S; multiple sugar transport system substrate-binding protein
K00098	2	 idnD; L-idonate 5-dehydrogenase [EC:1.1.1.264]
K10112	11	 msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein
K07222	3	 K07222; putative flavoprotein involved in K+ transport
K11475	2	 vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
K21802	1	 vdh; vanillin dehydrogenase [EC:1.2.1.67]
K01626	1	 E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K00655	2	 plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K20466	1	 mmpL11; heme transporter
K04765	1	 mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]
K01739	2	 metB; cystathionine gamma-synthase [EC:2.5.1.48]
K00769	1	 gpt; xanthine phosphoribosyltransferase [EC:2.4.2.22]
