KO	GeneNumber	Description
K00858	1	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]
K03631	1	 recN; DNA repair protein RecN (Recombination protein N)
K01937	1	 pyrG, CTPS; CTP synthase [EC:6.3.4.2]
K01515	1	 nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]
K04763	1	 xerD; integrase/recombinase XerD
K01867	1	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K05896	1	 scpA; segregation and condensation protein A
K06024	1	 scpB; segregation and condensation protein B
K06178	1	 rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
K04517	1	 tyrA2; prephenate dehydrogenase [EC:1.3.1.12]
K00800	1	 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
K02034	1	 ABC.PE.P1; peptide/nickel transport system permease protein
K02033	1	 ABC.PE.P; peptide/nickel transport system permease protein
K02035	1	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K02031	1	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K07090	4	 K07090; uncharacterized protein
K00003	1	 E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
K01733	1	 thrC; threonine synthase [EC:4.2.3.1]
K03628	1	 rho; transcription termination factor Rho
K02909	2	 RP-L31, rpmE; large subunit ribosomal protein L31
K02835	1	 prfA, MTRF1, MRF1; peptide chain release factor 1
K02493	1	 hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K04092	1	 tyrA1; chorismate mutase [EC:5.4.99.5]
K21401	3	 menJ; menaquinone-9 beta-reductase [EC:1.3.99.38]
K00886	1	 ppgK; polyphosphate glucokinase [EC:2.7.1.63]
K07301	1	 yrbG; cation:H+ antiporter
K00847	1	 E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K09748	1	 rimP; ribosome maturation factor RimP
K01881	1	 PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K01692	11	 paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]
K02182	2	 caiC; carnitine-CoA ligase [EC:6.2.1.48]
K02639	1	 petF; ferredoxin
K17285	1	 SELENBP1; selenium-binding protein 1
K03075	1	 secG; preprotein translocase subunit SecG
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K00134	2	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K06958	1	 rapZ; RNase adapter protein RapZ
K03703	1	 uvrC; excinuclease ABC subunit C
K00163	1	 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K03469	1	 rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]
K00620	1	 argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K07071	1	 K07071; uncharacterized protein
K00382	2	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K00632	1	 fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
K00111	2	 glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
K01886	1	 QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]
K01426	5	 E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K00991	1	 ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
K01770	1	 ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]
K03218	1	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K00876	1	 udk, UCK; uridine kinase [EC:2.7.1.48]
K00865	1	 glxK, garK; glycerate 2-kinase [EC:2.7.1.165]
K03636	1	 moaD, cysO; sulfur-carrier protein
K01999	2	 livK; branched-chain amino acid transport system substrate-binding protein
K00990	1	 glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]
K07150	1	 K07150; uncharacterized protein
K01939	1	 purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K10805	2	 tesB; acyl-CoA thioesterase II [EC:3.1.2.-]
K00762	1	 pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
K06891	1	 clpS; ATP-dependent Clp protease adaptor protein ClpS
K02301	1	 cyoE; protoheme IX farnesyltransferase [EC:2.5.1.-]
K02298	1	 cyoB; cytochrome o ubiquinol oxidase subunit I [EC:1.10.3.10]
K02276	1	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K02275	2	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K02274	1	 coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]
K02299	1	 cyoC; cytochrome o ubiquinol oxidase subunit III
K02277	1	 coxD, ctaF; cytochrome c oxidase subunit IV [EC:1.9.3.1]
K02862	1	 ctaG; putative membrane protein
K01875	1	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K00275	1	 pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]
K01265	1	 map; methionyl aminopeptidase [EC:3.4.11.18]
K09796	1	 pccA; periplasmic copper chaperone A
K07152	1	 SCO1_2; protein SCO1/2
K00867	1	 coaA; type I pantothenate kinase [EC:2.7.1.33]
K07025	2	 K07025; putative hydrolase of the HAD superfamily
K13288	1	 orn, REX2, REXO2; oligoribonuclease [EC:3.1.-.-]
K18958	1	 whiB7; WhiB family transcriptional regulator, redox-sensing transcriptional regulator
K03593	2	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K03286	1	 TC.OOP; OmpA-OmpF porin, OOP family
K01915	2	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K21481	1	 mhuD, hmoB; heme oxygenase (mycobilin-producing) [EC:1.14.99.57]
K00928	1	 lysC; aspartate kinase [EC:2.7.2.4]
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K01489	1	 cdd, CDA; cytidine deaminase [EC:3.5.4.5]
K04043	1	 dnaK, HSPA9; molecular chaperone DnaK
K03687	1	 GRPE; molecular chaperone GrpE
K13640	1	 hspR; MerR family transcriptional regulator, heat shock protein HspR
K14952	1	 namH; UDP-MurNAc hydroxylase
K03611	1	 dsbB; disulfide bond formation protein DsbB
K05606	1	 MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
K17829	1	 ccrA; crotonyl-CoA reductase [EC:1.3.1.86]
K00626	5	 E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K06187	1	 recR; recombination protein RecR
K02343	1	 dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
K14166	2	 ycnJ; copper transport protein
K03601	1	 xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
K13787	1	 idsA; geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]
K14447	1	 ecm; ethylmalonyl-CoA mutase [EC:5.4.99.63]
K00684	1	 aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
K13282	1	 cphB; cyanophycinase [EC:3.4.15.6]
K09964	1	 K09964; uncharacterized protein
K01950	1	 E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
K04485	1	 radA, sms; DNA repair protein RadA/Sms
K09927	1	 K09927; uncharacterized protein
K00281	1	 GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K00605	1	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K08999	1	 K08999; uncharacterized protein
K02437	1	 gcvH, GCSH; glycine cleavage system H protein
K08744	1	 CRLS; cardiolipin synthase (CMP-forming) [EC:2.7.8.41]
K03119	2	 tauD; taurine dioxygenase [EC:1.14.11.17]
K15634	6	 gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]
K03977	1	 engA, der; GTPase
K01710	1	 E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]
K01790	1	 rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]
K00973	1	 E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
K03524	1	 birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
K11263	1	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K04567	1	 KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
K00674	1	 dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
K03298	1	 TC.DME; drug/metabolite transporter, DME family
K21140	1	 mec; [CysO sulfur-carrier protein]-S-L-cysteine hydrolase [EC:3.13.1.6]
K03664	1	 smpB; SsrA-binding protein
K08351	1	 bisC; biotin/methionine sulfoxide reductase [EC:1.-.-.-]
K02355	1	 fusA, GFM, EFG; elongation factor G
K02992	1	 RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02950	1	 RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K02935	1	 RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K02864	1	 RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02601	1	 nusG; transcriptional antiterminator NusG
K03073	1	 secE; preprotein translocase subunit SecE
K02913	2	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K03438	1	 mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
K03587	1	 ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
K01928	1	 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
K02337	2	 dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K07018	1	 K07018; uncharacterized protein
K04078	2	 groES, HSPE1; chaperonin GroES
K01496	1	 hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
K01657	1	 trpE; anthranilate synthase component I [EC:4.1.3.27]
K06980	1	 ygfZ; tRNA-modifying protein YgfZ
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K03596	1	 lepA; GTP-binding protein LepA
K01669	2	 phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
K03705	1	 hrcA; heat-inducible transcriptional repressor
K09761	1	 rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
K01997	3	 livH; branched-chain amino acid transport system permease protein
K01998	3	 livM; branched-chain amino acid transport system permease protein
K01995	2	 livG; branched-chain amino acid transport system ATP-binding protein
K01996	2	 livF; branched-chain amino acid transport system ATP-binding protein
K00344	2	 qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]
K06991	1	 K06991; uncharacterized protein
K00015	1	 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K00031	1	 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K02203	1	 thrH; phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39]
K22044	1	 ybiO; moderate conductance mechanosensitive channel
K00012	2	 UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
K03281	1	 TC.CIC; chloride channel protein, CIC family
K00147	1	 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K01918	1	 panC; pantoate--beta-alanine ligase [EC:6.3.2.1]
K03929	1	 pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]
K01925	1	 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
K03588	1	 ftsW, spoVE; cell division protein FtsW
K02563	1	 murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
K01924	1	 murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
K00075	1	 murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]
K03589	1	 ftsQ; cell division protein FtsQ
K03531	1	 ftsZ; cell division protein FtsZ
K06997	1	 yggS, PROSC; PLP dependent protein
K09772	1	 sepF; cell division inhibitor SepF
K07052	1	 K07052; uncharacterized protein
K03798	1	 ftsH, hflB; cell division protease FtsH [EC:3.4.24.-]
K01711	1	 gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]
K11212	1	 cofD; LPPG:FO 2-phospho-L-lactate transferase [EC:2.7.8.28]
K00966	1	 GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
K01664	1	 pabA; para-aminobenzoate synthetase component II [EC:2.6.1.85]
K12132	3	 prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
K00215	1	 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
K00666	8	 ACSF2; fatty-acyl-CoA synthase [EC:6.2.1.-]
K01714	1	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K12574	1	 rnj; ribonuclease J [EC:3.1.-.-]
K00389	1	 yidH; putative membrane protein
K00648	2	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K04090	1	 E1.2.7.8; indolepyruvate ferredoxin oxidoreductase [EC:1.2.7.8]
K01278	1	 CD26, DPP4; dipeptidylpeptidase 4 [HSA:1803]
K01808	1	 rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]
K00600	1	 glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K02851	1	 wecA, tagO, rfe; UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K02110	1	 ATPF0C, atpE; F-type H+-transporting ATPase subunit c
K02109	2	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b
K02113	1	 ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K02111	1	 ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02115	1	 ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K02112	1	 ATPF1B, atpD; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]
K02114	1	 ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon
K02446	1	 glpX; fructose-1,6-bisphosphatase II [EC:3.1.3.11]
K00790	1	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K07588	1	 argK; LAO/AO transport system kinase [EC:2.7.-.-]
K16150	1	 K16150; glycogen synthase [EC:2.4.1.11]	Glc a1-4 Glc
K00700	1	 GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
K00965	2	 galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]
K04487	1	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K02549	1	 menC; O-succinylbenzoate synthase [EC:4.2.1.113]
K00058	1	 serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
K01591	1	 pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K05337	4	 fer; ferredoxin
K01649	2	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K01704	1	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K01703	1	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K03466	1	 ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
K03742	1	 pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
K07736	1	 carD; CarD family transcriptional regulator
K03574	2	 mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
K03545	2	 tig; trigger factor
K02837	1	 prfC; peptide chain release factor 3
K03635	1	 MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]
K03569	2	 mreB; rod shape-determining protein MreB and related proteins
K19577	1	 ydhP; MFS transporter, DHA1 family, inner membrane transport protein
K00655	2	 plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
K01187	1	 malZ; alpha-glucosidase [EC:3.2.1.20]
K00059	2	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K01011	2	 TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K02020	1	 modA; molybdate transport system substrate-binding protein
K02018	1	 modB; molybdate transport system permease protein
K02017	1	 modC; molybdate transport system ATP-binding protein [EC:3.6.3.29]
K01869	1	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K00598	1	 tam; trans-aconitate 2-methyltransferase [EC:2.1.1.144]
K05838	1	 ybbN; putative thioredoxin
K02433	2	 gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K07148	1	 K07148; uncharacterized protein
K07403	2	 nfeD; membrane-bound serine protease (ClpP class)
K01563	3	 dhaA; haloalkane dehalogenase [EC:3.8.1.5]
K07140	1	 K07140; uncharacterized protein
K00432	1	 gpx; glutathione peroxidase [EC:1.11.1.9]
K03625	2	 nusB; N utilization substance protein B
K02356	1	 efp; elongation factor P
K03786	1	 aroQ, qutE; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
K16020	1	 rifG, asm47; 5-deoxy-5-amino-3-dehydroquinate synthase
K01736	1	 aroC; chorismate synthase [EC:4.2.3.5]
K00014	1	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K07082	1	 K07082; UPF0755 protein
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K01872	1	 AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]
K03684	1	 rnd; ribonuclease D [EC:3.1.13.5]
K03752	1	 mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
K00873	1	 PK, pyk; pyruvate kinase [EC:2.7.1.40]
K01267	1	 DNPEP; aspartyl aminopeptidase [EC:3.4.11.21]
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K00088	1	 IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]
K07566	1	 tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K01255	1	 CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]
K12410	1	 npdA; NAD-dependent deacetylase [EC:3.5.1.-]
K11939	1	 rhtA; inner membrane transporter RhtA
K01848	2	 E5.4.99.2A, mcmA1; methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]
K21148	1	 cysM; [CysO sulfur-carrier protein]-thiocarboxylate-dependent cysteine synthase [EC:2.5.1.113]
K14683	1	 SLC34A, NPT, nptA; solute carrier family 34 (sodium-dependent phosphate cotransporter)
K01776	1	 murI; glutamate racemase [EC:5.1.1.3]
K00989	1	 rph; ribonuclease PH [EC:2.7.7.56]
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K01358	2	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K03733	1	 xerC; integrase/recombinase XerC
K02405	2	 fliA; RNA polymerase sigma factor for flagellar operon FliA
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K02357	1	 tsf, TSFM; elongation factor Ts
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K00981	1	 E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
K00099	1	 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
K03526	2	 gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
K01644	2	 citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
K08691	1	 mcl; malyl-CoA/(S)-citramalyl-CoA lyase [EC:4.1.3.24 4.1.3.25]
K07107	1	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K03976	1	 ybaK, ebsC; Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [EC:3.1.1.-]
K03928	1	 yvaK; carboxylesterase [EC:3.1.1.1]
K02435	1	 gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
K02434	1	 gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
K01687	1	 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
K01934	1	 MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
K01652	1	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K01740	1	 metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
K01130	2	 E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]
K11991	1	 tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
K06147	3	 ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K07304	1	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K14267	1	 dapC; N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]
K00175	1	 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K00174	1	 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K01438	1	 argE; acetylornithine deacetylase [EC:3.5.1.16]
K10773	1	 NTH; endonuclease III [EC:4.2.99.18]
K07516	1	 fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
K00013	1	 hisD; histidinol dehydrogenase [EC:1.1.1.23]
K02614	2	 paaI; acyl-CoA thioesterase [EC:3.1.2.-]
K20035	1	 dmdC; 3-(methylthio)propanoyl-CoA dehydrogenase [EC:1.3.8.-]
K03695	1	 clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
K03978	1	 engB; GTP-binding protein
K01992	5	 ABC-2.P; ABC-2 type transport system permease protein
K01990	4	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K02314	1	 dnaB; replicative DNA helicase [EC:3.6.4.12]
