KO	GeneNumber	Description
K00244	1	 frdA; fumarate reductase flavoprotein subunit [EC:1.3.5.4]
K00245	1	 frdB; fumarate reductase iron-sulfur subunit [EC:1.3.5.4]
K00246	1	 frdC; fumarate reductase subunit C
K00247	1	 frdD; fumarate reductase subunit D
K07161	2	 K07161; uncharacterized protein
K03519	2	 coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]
K21498	5	 higA-1; antitoxin HigA-1
K03924	4	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K07733	5	 alpA; prophage regulatory protein
K03195	1	 virB10, lvhB10; type IV secretion system protein VirB10
K03204	1	 virB9, lvhB9; type IV secretion system protein VirB9
K03199	2	 virB4, lvhB4; type IV secretion system protein VirB4
K03197	3	 virB2, lvhB2; type IV secretion system protein VirB2
K07458	3	 vsr; DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]
K00558	7	 DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
K01737	1	 queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
K01679	1	 E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]
K03793	1	 PTR1; pteridine reductase [EC:1.5.1.33]
K00384	2	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K02067	2	 mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
K02065	2	 mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
K02066	2	 mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein
K03628	2	 rho; transcription termination factor Rho
K07101	1	 K07101; uncharacterized protein
K07030	1	 K07030; uncharacterized protein
K06133	1	 LYS5, acpT; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]
K00135	1	 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K06015	6	 E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
K03465	1	 thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]
K00681	12	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K07017	4	 K07017; uncharacterized protein
K18828	3	 mvpA, vapC; tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]
K06207	1	 typA, bipA; GTP-binding protein
K01301	1	 NAALAD; N-acetylated-alpha-linked acidic dipeptidase [EC:3.4.17.21]
K07154	1	 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]
K13483	1	 yagT; xanthine dehydrogenase YagT iron-sulfur-binding subunit
K11178	2	 yagS; xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]
K07064	4	 K07064; uncharacterized protein
K01426	3	 E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K01992	7	 ABC-2.P; ABC-2 type transport system permease protein
K01990	12	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K03770	3	 ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
K06889	1	 K06889; uncharacterized protein
K02337	1	 dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K21572	7	 susD; starch-binding outer membrane protein, SusD/RagB family
K05788	3	 ihfB, himD; integration host factor subunit beta
K09803	2	 K09803; uncharacterized protein
K06867	1	 K06867; uncharacterized protein
K06180	1	 rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
K01870	1	 IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K03783	2	 punA, PNP; purine-nucleoside phosphorylase [EC:2.4.2.1]
K03832	3	 tonB; periplasmic protein TonB
K06997	1	 yggS, PROSC; PLP dependent protein
K03559	1	 exbD; biopolymer transport protein ExbD
K03561	2	 exbB; biopolymer transport protein ExbB
K18672	1	 dacA; diadenylate cyclase [EC:2.7.7.85]
K03798	1	 ftsH, hflB; cell division protease FtsH [EC:3.4.24.-]
K00760	1	 hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
K04075	1	 tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]
K01126	1	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
K01151	1	 nfo; deoxyribonuclease IV [EC:3.1.21.2]
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K00655	3	 plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
K00946	1	 thiL; thiamine-monophosphate kinase [EC:2.7.4.16]
K17758	1	 nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]
K17759	1	 AIBP, nnrE; NAD(P)H-hydrate epimerase [EC:5.1.99.6]
K00600	1	 glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K00074	4	 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K07052	2	 K07052; uncharacterized protein
K03523	1	 bioY; biotin transport system substrate-specific component
K00626	2	 E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K02342	2	 dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
K01926	1	 rex; redox-sensing transcriptional repressor
K02528	1	 ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
K07315	2	 rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
K04757	2	 rsbW; serine/threonine-protein kinase RsbW [EC:2.7.11.1]
K00625	1	 E2.3.1.8, pta; phosphate acetyltransferase [EC:2.3.1.8]
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K08316	1	 rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
K07462	1	 recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
K07164	1	 K07164; uncharacterized protein
K02316	1	 dnaG; DNA primase [EC:2.7.7.-]
K07456	1	 mutS2; DNA mismatch repair protein MutS2
K09117	1	 K09117; uncharacterized protein
K03686	2	 dnaJ; molecular chaperone DnaJ
K03705	1	 hrcA; heat-inducible transcriptional repressor
K04096	1	 smf; DNA processing protein
K03979	1	 obgE, cgtA; GTPase [EC:3.6.5.-]
K03797	2	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K00943	1	 tmk, DTYMK; dTMP kinase [EC:2.7.4.9]
K01858	1	 INO1, ISYNA1; myo-inositol-1-phosphate synthase [EC:5.5.1.4]
K00995	2	 pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K02493	1	 hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K02835	1	 prfA, MTRF1, MRF1; peptide chain release factor 1
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K02935	1	 RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K02864	1	 RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02601	1	 nusG; transcriptional antiterminator NusG
K10979	1	 ku; DNA end-binding protein Ku
K01971	1	 ligD; bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]
K01414	1	 prlC; oligopeptidase A [EC:3.4.24.70]
K07020	1	 K07020; uncharacterized protein
K01886	1	 QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]
K03704	3	 cspA; cold shock protein (beta-ribbon, CspA family)
K16089	1	 TC.FEV.OM2, cirA, cfrA, hmuR; outer membrane receptor for ferrienterochelin and colicins
K03654	2	 recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K02014	14	 TC.FEV.OM; iron complex outermembrane recepter protein
K00761	1	 upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]
K06178	1	 rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
K06024	1	 scpB; segregation and condensation protein B
K05896	1	 scpA; segregation and condensation protein A
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K01465	2	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K02825	1	 pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
K11991	1	 tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
K01356	2	 lexA; repressor LexA [EC:3.4.21.88]
K01885	1	 EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K03526	1	 gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
K07402	3	 xdhC; xanthine dehydrogenase accessory factor
K00826	2	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K06016	1	 pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]
K15256	1	 cmoA; tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]
K00302	1	 soxA; sarcosine oxidase, subunit alpha [EC:1.5.3.1]
K00304	1	 soxD; sarcosine oxidase, subunit delta [EC:1.5.3.1]
K00303	2	 soxB; sarcosine oxidase, subunit beta [EC:1.5.3.1]
K06978	13	 K06978; uncharacterized protein
K01953	2	 asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
K00263	2	 E1.4.1.9; leucine dehydrogenase [EC:1.4.1.9]
K00606	1	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K05337	1	 fer; ferredoxin
K00849	1	 galK; galactokinase [EC:2.7.1.6]
K07282	2	 capA, pgsA; gamma-polyglutamate biosynthesis protein CapA
K05281	7	 E1.3.1.45; 2'-hydroxyisoflavone reductase [EC:1.3.1.45]
K12132	3	 prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
K02033	2	 ABC.PE.P; peptide/nickel transport system permease protein
K02034	1	 ABC.PE.P1; peptide/nickel transport system permease protein
K10907	3	 K10907; aminotransferase [EC:2.6.1.-]
K02031	1	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K02032	1	 ABC.PE.A1; peptide/nickel transport system ATP-binding protein
K00103	1	 GULO; L-gulonolactone oxidase [EC:1.1.3.8]
K01912	2	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K00015	1	 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K01464	2	 DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]
K06987	1	 K06987; uncharacterized protein
K05606	2	 MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
K08974	1	 K08974; putative membrane protein
K03787	1	 surE; 5'-nucleotidase [EC:3.1.3.5]
K00057	1	 gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
K08591	1	 plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]
K03977	1	 engA, der; GTPase
K03703	2	 uvrC; excinuclease ABC subunit C
K03980	1	 murJ, mviN; putative peptidoglycan lipid II flippase
K22136	1	 bshC; bacillithiol synthase
K00783	1	 rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
K00912	1	 lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
K00748	1	 lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
K00677	1	 lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
K16363	1	 lpxC-fabZ; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:3.5.1.108 4.2.1.59]
K02536	1	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K07277	2	 SAM50, TOB55, bamA; outer membrane protein insertion porin family
K03696	1	 clpC; ATP-dependent Clp protease ATP-binding subunit ClpC
K19405	1	 mcsB; protein arginine kinase [EC:2.7.14.1]
K19411	1	 mcsA; protein arginine kinase activator
K09810	1	 lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K09808	1	 lolC_E; lipoprotein-releasing system permease protein
K04567	1	 KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
K02836	1	 prfB; peptide chain release factor 2
K03595	1	 era, ERAL1; GTPase
K16841	1	 hpxA; allantoin racemase [EC:5.1.99.3]
K03636	2	 moaD, cysO; sulfur-carrier protein
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K00102	1	 LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]
K14160	1	 imuA; protein ImuA
K16345	7	 xanP; xanthine permease XanP
K01845	1	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K03088	12	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K01866	1	 YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
K01911	1	 menE; O-succinylbenzoic acid---CoA ligase [EC:6.2.1.26]
K02548	1	 menA; 1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.74 2.5.1.-]
K01661	1	 menB; naphthoate synthase [EC:4.1.3.36]
K02551	1	 menD; 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]
K02552	1	 menF; menaquinone-specific isochorismate synthase [EC:5.4.4.2]
K00937	1	 ppk; polyphosphate kinase [EC:2.7.4.1]
K08281	1	 pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]
K00763	1	 pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]
K01740	1	 metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
K12410	1	 npdA; NAD-dependent deacetylase [EC:3.5.1.-]
K01142	1	 E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K10563	2	 mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
K00801	1	 FDFT1; farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21]
K01724	2	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K07250	1	 gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22]
K07301	1	 yrbG; cation:H+ antiporter
K02347	1	 polX, dpx; DNA polymerase (family X)
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K00571	3	 E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
K09013	1	 sufC; Fe-S cluster assembly ATP-binding protein
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K05710	1	 hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K15866	1	 paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K00632	1	 fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
K15977	1	 K15977; putative oxidoreductase
K10716	3	 kch, trkA, mthK, pch; voltage-gated potassium channel
K07304	1	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K01751	1	 E4.3.1.15; diaminopropionate ammonia-lyase [EC:4.3.1.15]
K01775	2	 alr; alanine racemase [EC:5.1.1.1]
K00648	2	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K01273	9	 DPEP; membrane dipeptidase [EC:3.4.13.19]
K21929	2	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K06915	1	 K06915; uncharacterized protein
K03547	3	 sbcD, mre11; DNA repair protein SbcD/Mre11
K03546	1	 sbcC, rad50; DNA repair protein SbcC/Rad50
K01915	1	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K09128	1	 K09128; uncharacterized protein
K09123	1	 lhpI; cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]
K03147	1	 thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]
K01995	1	 livG; branched-chain amino acid transport system ATP-binding protein
K01997	1	 livH; branched-chain amino acid transport system permease protein
K01998	1	 livM; branched-chain amino acid transport system permease protein
K12941	2	 abgB; aminobenzoyl-glutamate utilization protein B
K09950	2	 K09950; uncharacterized protein
K02003	7	 ABC.CD.A; putative ABC transport system ATP-binding protein
K02004	9	 ABC.CD.P; putative ABC transport system permease protein
K01999	2	 livK; branched-chain amino acid transport system substrate-binding protein
K01996	1	 livF; branched-chain amino acid transport system ATP-binding protein
K03799	2	 htpX; heat shock protein HtpX [EC:3.4.24.-]
K18292	1	 E4.1.3.25; (S)-citramalyl-CoA lyase [EC:4.1.3.25]
K09709	1	 meh; 3-methylfumaryl-CoA hydratase [EC:4.2.1.153]
K01768	1	 E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
K07454	1	 K07454; putative restriction endonuclease
K19147	1	 mcrC; 5-methylcytosine-specific restriction enzyme subunit McrC
K01262	2	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K01733	2	 thrC; threonine synthase [EC:4.2.3.1]
K11749	2	 rseP; regulator of sigma E protease [EC:3.4.24.-]
K02005	3	 ABC.CD.TX; HlyD family secretion protein
K04066	1	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
K02200	1	 ccmH; cytochrome c-type biogenesis protein CcmH
K01955	1	 carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K07160	1	 K07160; UPF0271 protein
K10773	1	 NTH; endonuclease III [EC:4.2.99.18]
K03308	3	 TC.NSS; neurotransmitter:Na+ symporter, NSS family
K07019	1	 K07019; uncharacterized protein
K01880	1	 GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]
K07400	1	 nfuA; Fe/S biogenesis protein NfuA
K06980	1	 ygfZ; tRNA-modifying protein YgfZ
K01008	1	 selD, SEPHS; selenide, water dikinase [EC:2.7.9.3]
K01338	3	 lon; ATP-dependent Lon protease [EC:3.4.21.53]
K00788	2	 thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
K07082	1	 K07082; UPF0755 protein
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K00031	1	 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K01255	1	 CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K13038	1	 coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
K02314	1	 dnaB; replicative DNA helicase [EC:3.6.4.12]
K00991	1	 ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
K07566	1	 tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]
K00014	1	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K00134	1	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K11381	3	 bkdA; 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]
K00167	1	 BCKDHB, bkdA2; 2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]
K00658	1	 DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K03801	1	 lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]
K03469	1	 rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]
K01560	1	 E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
K00077	2	 panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]
K00453	1	 TDO2, kynA; tryptophan 2,3-dioxygenase [EC:1.13.11.11]
K09461	1	 E1.14.13.40; anthraniloyl-CoA monooxygenase [EC:1.14.13.40]
K00249	1	 ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
K01874	1	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K01782	1	 fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
K07141	1	 mocA; molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]
K09145	1	 K09145; uncharacterized protein
K02469	2	 gyrA; DNA gyrase subunit A [EC:5.99.1.3]
K03701	2	 uvrA; excinuclease ABC subunit A
K18890	1	 mdlB, smdB; ATP-binding cassette, subfamily B, multidrug efflux pump
K01869	1	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K00615	1	 E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K07114	3	 yfbK; Ca-activated chloride channel homolog
K01951	2	 guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
K01586	1	 lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
K01881	1	 PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K01892	1	 HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
K11754	1	 folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
K01963	1	 accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
K05837	1	 rodA, mrdB; rod shape determining protein RodA
K05515	1	 mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K03570	1	 mreC; rod shape-determining protein MreC
K03569	1	 mreB; rod shape-determining protein MreB and related proteins
K00259	1	 ald; alanine dehydrogenase [EC:1.4.1.1]
K00962	1	 pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
K02956	1	 RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15
K11753	1	 ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]
K03177	1	 truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]
K02834	1	 rbfA; ribosome-binding factor A
K09764	1	 K09764; uncharacterized protein
K02519	1	 infB, MTIF2; translation initiation factor IF-2
K02600	1	 nusA; N utilization substance protein A
K09748	1	 rimP; ribosome maturation factor RimP
K00790	1	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K03657	1	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K01875	1	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K00971	1	 manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
K00099	1	 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
