KO	GeneNumber	Description
K01159	1	 ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]
K09769	1	 K09769; uncharacterized protein
K01934	1	 MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
K09888	1	 zapA; cell division protein ZapA
K00615	1	 E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K00134	2	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K02356	1	 efp; elongation factor P
K02911	1	 RP-L32, MRPL32, rpmF; large subunit ribosomal protein L32
K11940	1	 hspQ; heat shock protein HspQ
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K09013	1	 sufC; Fe-S cluster assembly ATP-binding protein
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K13628	1	 iscA; iron-sulfur cluster assembly protein
K01048	1	 pldB; lysophospholipase [EC:3.1.1.5]
K00858	1	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]
K02379	1	 fdhD; FdhD protein
K03752	1	 mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
K10234	1	 aglG, ggtD; alpha-glucoside transport system permease protein
K10233	1	 aglF, ggtC; alpha-glucoside transport system permease protein
K10232	1	 aglE, ggtB; alpha-glucoside transport system substrate-binding protein
K02529	1	 lacI, galR; LacI family transcriptional regulator
K04091	1	 ssuD; alkanesulfonate monooxygenase [EC:1.14.14.5]
K03710	1	 K03710; GntR family transcriptional regulator
K00800	1	 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K02945	1	 RP-S1, rpsA; small subunit ribosomal protein S1
K05788	1	 ihfB, himD; integration host factor subunit beta
K01817	1	 trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]
K01696	1	 trpB; tryptophan synthase beta chain [EC:4.2.1.20]
K01695	1	 trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
K02066	2	 mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein
K01775	1	 alr; alanine racemase [EC:5.1.1.1]
K02314	1	 dnaB; replicative DNA helicase [EC:3.6.4.12]
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K02963	1	 RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K00645	1	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K00059	4	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K02078	1	 acpP; acyl carrier protein
K09458	1	 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K07082	1	 K07082; UPF0755 protein
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K02528	1	 ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
K00097	1	 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K03771	1	 surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]
K11720	1	 lptG; lipopolysaccharide export system permease protein
K07091	1	 lptF; lipopolysaccharide export system permease protein
K01255	2	 CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]
K02339	1	 holC; DNA polymerase III subunit chi [EC:2.7.7.7]
K00940	1	 ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]
K11175	1	 purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]
K01933	1	 purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K03684	2	 rnd; ribonuclease D [EC:3.1.13.5]
K00847	2	 E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K02913	1	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K02346	1	 dinB; DNA polymerase IV [EC:2.7.7.7]
K07090	4	 K07090; uncharacterized protein
K00304	2	 soxD; sarcosine oxidase, subunit delta [EC:1.5.3.1]
K22086	1	 mgdC; methylglutamate dehydrogenase subunit C [EC:1.5.99.5]
K02226	1	 cobC, phpB; alpha-ribazole phosphatase [EC:3.1.3.73]
K00303	1	 soxB; sarcosine oxidase, subunit beta [EC:1.5.3.1]
K14160	1	 imuA; protein ImuA
K14161	1	 imuB; protein ImuB
K09810	1	 lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K03786	1	 aroQ, qutE; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
K02160	1	 accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
K01961	1	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K00684	1	 aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
K02067	2	 mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
K00525	1	 E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
K09919	1	 K09919; uncharacterized protein
K03694	1	 clpA; ATP-dependent Clp protease ATP-binding subunit ClpA
K06891	1	 clpS; ATP-dependent Clp protease adaptor protein ClpS
K03695	1	 clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
K14162	1	 dnaE2; error-prone DNA polymerase [EC:2.7.7.7]
K08968	1	 msrC; L-methionine (R)-S-oxide reductase [EC:1.8.4.14]
K00018	1	 hprA; glycerate dehydrogenase [EC:1.1.1.29]
K02016	2	 ABC.FEV.S; iron complex transport system substrate-binding protein
K06886	2	 glbN; hemoglobin
K07315	1	 rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
K10112	3	 msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein
K17317	1	 gtsC, glcG; glucose/mannose transport system permease protein
K17316	1	 gtsB, glcF; glucose/mannose transport system permease protein
K17315	1	 gtsA, glcE; glucose/mannose transport system substrate-binding protein
K02483	2	 K02483; two-component system, OmpR family, response regulator
K01885	2	 EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K01647	1	 CS, gltA; citrate synthase [EC:2.3.3.1]
K00748	1	 lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
K09949	1	 K09949; uncharacterized protein
K00677	1	 lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
K02372	1	 fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
K02536	1	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K03724	1	 lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
K06953	1	 K06953; uncharacterized protein
K09701	1	 K09701; uncharacterized protein
K03500	1	 rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]
K00602	1	 purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
K03575	1	 mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
K00982	1	 glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
K02058	1	 ABC.SS.S; simple sugar transport system substrate-binding protein
K02057	4	 ABC.SS.P; simple sugar transport system permease protein
K02056	2	 ABC.SS.A; simple sugar transport system ATP-binding protein [EC:3.6.3.17]
K09967	1	 K09967; uncharacterized protein
K00305	1	 soxG; sarcosine oxidase, subunit gamma [EC:1.5.3.1]
K00302	1	 soxA; sarcosine oxidase, subunit alpha [EC:1.5.3.1]
K03469	1	 rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]
K08344	1	 scsB; suppressor for copper-sensitivity B
K07735	1	 algH; putative transcriptional regulator
K01733	1	 thrC; threonine synthase [EC:4.2.3.1]
K02470	1	 gyrB; DNA gyrase subunit B [EC:5.99.1.3]
K15011	1	 regB, regS, actS; two-component system, sensor histidine kinase RegB [EC:2.7.13.3]
K15012	1	 regA, regR, actR; two-component system, response regulator RegA
K10764	1	 metZ; O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]
K01560	2	 E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
K00108	2	 betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K15509	2	 hpsN; sulfopropanediol 3-dehydrogenase [EC:1.1.1.308]
K14998	1	 SURF1, SHY1; surfeit locus 1 family protein
K02276	1	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K02258	1	 COX11, ctaG; cytochrome c oxidase assembly protein subunit 11
K02301	1	 cyoE; protoheme IX farnesyltransferase [EC:2.5.1.-]
K02274	1	 coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]
K02275	1	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K01754	1	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K09159	1	 cptB; antitoxin CptB
K03655	1	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K04765	1	 mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]
K03666	1	 hfq; host factor-I protein
K00824	1	 dat; D-alanine transaminase [EC:2.6.1.21]
K03499	1	 trkA, ktrA; trk system potassium uptake protein
K13599	1	 ntrX; two-component system, NtrC family, nitrogen regulation response regulator NtrX
K13598	1	 ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]
K07712	1	 glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG
K01866	1	 YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
K07018	1	 K07018; uncharacterized protein
K01669	2	 phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
K20035	1	 dmdC; 3-(methylthio)propanoyl-CoA dehydrogenase [EC:1.3.8.-]
K00666	1	 ACSF2; fatty-acyl-CoA synthase [EC:6.2.1.-]
K07516	1	 fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
K01740	2	 metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
K02888	1	 RP-L21, MRPL21, rplU; large subunit ribosomal protein L21
K06955	1	 K06955; uncharacterized protein
K01633	1	 folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]
K00817	1	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K00220	1	 tyrC; cyclohexadieny/prephenate dehydrogenase [EC:1.3.1.43 1.3.1.12]
K01586	1	 lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
K01755	1	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]
K03522	1	 fixB, etfA; electron transfer flavoprotein alpha subunit
K03521	1	 fixA, etfB; electron transfer flavoprotein beta subunit
K00798	1	 MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K01491	1	 folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
K02221	1	 yggT; YggT family protein
K07152	1	 SCO1_2; protein SCO1/2
K01895	1	 ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K03565	1	 recX; regulatory protein
K01494	1	 dcd; dCTP deaminase [EC:3.5.4.13]
K00821	1	 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
K00611	1	 OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K04083	1	 hslO; molecular chaperone Hsp33
K03498	1	 trkH, trkG, ktrB; trk system potassium uptake protein
K01495	1	 GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]
K05779	1	 ABC.VB1X.A; putative thiamine transport system ATP-binding protein
K05777	1	 ABC.VB1X.S; putative thiamine transport system substrate-binding protein
K05778	1	 ABC.VB1X.P; putative thiamine transport system permease protein
K05520	1	 pfpI; protease I [EC:3.5.1.124]
K06938	1	 K06938; uncharacterized protein
K00548	2	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K01876	1	 aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K04078	1	 groES, HSPE1; chaperonin GroES
K04077	1	 groEL, HSPD1; chaperonin GroEL
K03722	1	 dinG; ATP-dependent DNA helicase DinG [EC:3.6.4.12]
K04566	1	 lysK; lysyl-tRNA synthetase, class I [EC:6.1.1.6]
K00254	1	 DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]
K02902	1	 RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28
K09883	1	 cobT; cobaltochelatase CobT [EC:6.6.1.2]
K09882	1	 cobS; cobaltochelatase CobS [EC:6.6.1.2]
K05527	1	 bolA; BolA family transcriptional regulator, general stress-responsive regulator
K01735	1	 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
K00529	1	 hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]
K06857	1	 tupC, vupC; tungstate transport system ATP-binding protein [EC:3.6.3.55]
K05773	1	 tupB, vupB; tungstate transport system permease protein
K11529	1	 gck, gckA, GLYCTK; glycerate 2-kinase [EC:2.7.1.165]
K05786	1	 rarD; chloramphenicol-sensitive protein RarD
K01802	1	 E5.2.1.8; peptidylprolyl isomerase [EC:5.2.1.8]
K09986	1	 K09986; uncharacterized protein
K00970	1	 pcnB; poly(A) polymerase [EC:2.7.7.19]
K00228	1	 CPOX, hemF; coproporphyrinogen III oxidase [EC:1.3.3.3]
K00411	1	 UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.2]
K00412	1	 CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit
K00413	1	 CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit
K06942	1	 ychF; ribosome-binding ATPase
K01056	1	 PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
K02897	1	 RP-L25, rplY; large subunit ribosomal protein L25
K00948	1	 PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
K05810	1	 yfiH; polyphenol oxidase [EC:1.10.3.-]
K13292	1	 lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K06878	1	 K06878; tRNA-binding protein
K07638	1	 envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]
K07659	1	 ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR
K00826	1	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K00995	1	 pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K03703	1	 uvrC; excinuclease ABC subunit C
K07301	1	 yrbG; cation:H+ antiporter
K03702	1	 uvrB; excinuclease ABC subunit B
K00812	1	 aspB; aspartate aminotransferase [EC:2.6.1.1]
K03086	1	 rpoD; RNA polymerase primary sigma factor
K02316	1	 dnaG; DNA primase [EC:2.7.7.-]
K09117	1	 K09117; uncharacterized protein
K01956	1	 carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
K01955	1	 carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K03624	1	 greA; transcription elongation factor GreA
K07276	1	 K07276; uncharacterized protein
K07147	1	 msrP; methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]
K03215	1	 rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]
K03924	1	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K01768	2	 E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
K02653	1	 pilC; type IV pilus assembly protein PilC
K02652	2	 pilB; type IV pilus assembly protein PilB
K01664	1	 pabA; para-aminobenzoate synthetase component II [EC:2.6.1.85]
K02871	1	 RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
K02996	1	 RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9
K02554	1	 mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]
K00010	1	 iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
K16074	2	 zntB; zinc transporter
K09005	1	 K09005; uncharacterized protein
K04768	1	 acuC; acetoin utilization protein AcuC
K01945	1	 purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K02453	1	 gspD; general secretion pathway protein D
K02654	1	 pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
K02669	1	 pilT; twitching motility protein PilT
K00344	1	 qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]
K05350	1	 bglB; beta-glucosidase [EC:3.2.1.21]
K01118	1	 acpD, azoR; FMN-dependent NADH-azoreductase [EC:1.7.1.17]
