KO	GeneNumber	Description
K00008	1	 SORD, gutB; L-iditol 2-dehydrogenase [EC:1.1.1.14]
K08321	1	 lsrF; 3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase [EC:2.3.1.245]
K01703	2	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K01704	2	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K00966	2	 GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
K02996	1	 RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9
K02871	1	 RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
K02883	1	 RP-L18e, RPL18; large subunit ribosomal protein L18e
K03047	1	 rpoD; DNA-directed RNA polymerase subunit D [EC:2.7.7.6]
K14574	1	 SDO1, SBDS; ribosome maturation protein SDO1
K03679	1	 RRP4, EXOSC2; exosome complex component RRP4
K11600	1	 RRP41, EXOSC4, SKI6; exosome complex component RRP41
K12589	1	 RRP42, EXOSC7; exosome complex component RRP42
K02921	1	 RP-L37Ae, RPL37A; large subunit ribosomal protein L37Ae
K04798	1	 pfdB, PFDN6; prefoldin beta subunit
K10848	1	 ERCC4, XPF; DNA excision repair protein ERCC-4 [EC:3.1.-.-]
K07060	1	 nob1; endoribonuclease Nob1 [EC:3.1.-.-]
K00858	2	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]
K03497	3	 parB, spo0J; chromosome partitioning protein, ParB family
K03455	1	 TC.KEF; monovalent cation:H+ antiporter-2, CPA2 family
K03469	1	 rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]
K18593	1	 K18593; 4-hydroxybutyryl-CoA synthetase (ADP-forming) [EC:6.2.1.-]
K14534	1	 abfD; 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]
K13280	1	 SEC11, sipW; signal peptidase I [EC:3.4.21.89]
K03671	2	 trxA; thioredoxin 1
K01464	1	 DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]
K01807	1	 rpiA; ribose 5-phosphate isomerase A [EC:5.3.1.6]
K02922	1	 RP-L37e, RPL37; large subunit ribosomal protein L37e
K15778	1	 pmm-pgm; phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]
K05829	1	 lysY, argC; LysW-gamma-L-alpha-aminoadipyl-6-phosphate/LysW-L-glutamyl-5-phosphate reductase [EC:1.2.1.-]
K05827	2	 lysX; [lysine-biosynthesis-protein LysW]---L-2-aminoadipate ligase [EC:6.3.2.43]
K05826	2	 lysW; alpha-aminoadipate/glutamate carrier protein LysW
K01940	1	 argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K02051	1	 ABC.SN.S; NitT/TauT family transport system substrate-binding protein
K02049	1	 ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K02050	1	 ABC.SN.P; NitT/TauT family transport system permease protein
K00548	2	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K02924	1	 RP-L39e, RPL39; large subunit ribosomal protein L39e
K03531	1	 ftsZ; cell division protein FtsZ
K01744	1	 aspA; aspartate ammonia-lyase [EC:4.3.1.1]
K00058	1	 serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
K02877	1	 RP-L15e, RPL15; large subunit ribosomal protein L15e
K00412	1	 CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit
K21029	2	 moeB; molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]
K01733	2	 thrC; threonine synthase [EC:4.2.3.1]
K01955	1	 carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K01956	1	 carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
K01082	1	 cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]
K00860	1	 cysC; adenylylsulfate kinase [EC:2.7.1.25]
K03124	5	 TFIIB, GTF2B, SUA7, tfb; transcription initiation factor TFIIB
K03686	2	 dnaJ; molecular chaperone DnaJ
K13993	1	 HSP20; HSP20 family protein
K03885	2	 ndh; NADH dehydrogenase [EC:1.6.99.3]
K03399	1	 cbiE; cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]
K02323	1	 polB; DNA polymerase II small subunit [EC:2.7.7.7]
K10725	1	 cdc6A; archaeal cell division control protein 6
K17104	1	 E2.5.1.41; phosphoglycerol geranylgeranyltransferase [EC:2.5.1.41]
K02322	1	 polC; DNA polymerase II large subunit [EC:2.7.7.7]
K00600	1	 glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K10026	1	 queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
K01495	1	 GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]
K06920	1	 queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]
K00872	1	 thrB1; homoserine kinase [EC:2.7.1.39]
K06883	1	 K06883; uncharacterized protein
K07027	1	 K07027; glycosyltransferase 2 family protein
K00762	2	 pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
K07124	1	 K07124; uncharacterized protein
K03652	1	 MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]
K21929	1	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K03568	1	 tldD; TldD protein
K06865	1	 K06865; ATPase
K09005	1	 K09005; uncharacterized protein
K07442	1	 TRM61, GCD14; tRNA (adenine57-N1/adenine58-N1)-methyltransferase catalytic subunit [EC:2.1.1.219 2.1.1.220]
K17758	1	 nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]
K17759	2	 AIBP, nnrE; NAD(P)H-hydrate epimerase [EC:5.1.99.6]
K15977	1	 K15977; putative oxidoreductase
K07575	1	 K07575; PUA domain protein
K00003	1	 E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
K06937	1	 K06937; 7,8-dihydro-6-hydroxymethylpterin dimethyltransferase [EC:2.1.1.-]
K08963	1	 mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
K15916	1	 pgi-pmi; glucose/mannose-6-phosphate isomerase [EC:5.3.1.9 5.3.1.8]
K00059	1	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K06223	3	 dam; DNA adenine methylase [EC:2.1.1.72]
K01687	1	 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
K03234	1	 EEF2; elongation factor 2
K01849	1	 E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K00952	2	 nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]
K06863	2	 purP; 5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.23]
K01768	2	 E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
K01759	1	 GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]
K00798	1	 MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K03243	1	 EIF5B; translation initiation factor 5B
K00940	1	 ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]
K02896	1	 RP-L24e, RPL24; large subunit ribosomal protein L24e
K02979	1	 RP-S28e, RPS28; small subunit ribosomal protein S28e
K02936	1	 RP-L7Ae, RPL7A; large subunit ribosomal protein L7Ae
K03622	2	 ssh10b; archaea-specific DNA-binding protein
K00239	1	 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K00241	1	 sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
K00242	1	 sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K00240	1	 sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
K01755	1	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]
K03498	1	 trkH, trkG, ktrB; trk system potassium uptake protein
K01247	1	 alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]
K06877	1	 K06877; DEAD/DEAH box helicase domain-containing protein
K03116	2	 tatA; sec-independent protein translocase protein TatA
K03183	1	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K03432	2	 psmA, prcA; proteasome alpha subunit [EC:3.4.25.1]
K02035	3	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K10944	1	 pmoA-amoA; methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]
K08296	1	 sixA; phosphohistidine phosphatase [EC:3.1.3.-]
K01524	1	 ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
K00943	3	 tmk, DTYMK; dTMP kinase [EC:2.7.4.9]
K06153	1	 bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K11717	2	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K04488	1	 iscU, nifU; nitrogen fixation protein NifU and related proteins
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K00820	1	 glmS, GFPT; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]
K02986	1	 RP-S4, rpsD; small subunit ribosomal protein S4
K02952	1	 RP-S13, rpsM; small subunit ribosomal protein S13
K06898	1	 larB; pyridinium-3,5-biscarboxylic acid mononucleotide synthase [EC:2.5.1.143]
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K04801	1	 rfcS; replication factor C small subunit
K09723	2	 ginS; DNA replication factor GINS
K10726	1	 mcm, cdc21; replicative DNA helicase Mcm [EC:3.6.4.-]
K03726	1	 helS; helicase [EC:3.6.4.-]
K07243	1	 FTR, FTH1, efeU; high-affinity iron transporter
K01652	1	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K01649	3	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K13581	1	 ccrM; modification methylase [EC:2.1.1.72]
K07484	1	 K07484; transposase
K02933	1	 RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K02994	1	 RP-S8, rpsH; small subunit ribosomal protein S8
K02954	1	 RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14
K02931	1	 RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K02987	1	 RP-S4e, RPS4; small subunit ribosomal protein S4e
K02895	1	 RP-L24, MRPL24, rplX; large subunit ribosomal protein L24
K02874	1	 RP-L14, MRPL14, rplN; large subunit ribosomal protein L14
K02961	1	 RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17
K02904	1	 RP-L29, rpmC; large subunit ribosomal protein L29
K02982	1	 RP-S3, rpsC; small subunit ribosomal protein S3
K02890	1	 RP-L22, MRPL22, rplV; large subunit ribosomal protein L22
K02965	1	 RP-S19, rpsS; small subunit ribosomal protein S19
K02892	1	 RP-L23, MRPL23, rplW; large subunit ribosomal protein L23
K02930	1	 RP-L4e, RPL4; large subunit ribosomal protein L4e
K02906	1	 RP-L3, MRPL3, rplC; large subunit ribosomal protein L3
K00150	1	 gap2; glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59]
K01641	1	 E2.3.3.10; hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]
K01935	1	 bioD; dethiobiotin synthetase [EC:6.3.3.3]
K00833	1	 bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
K09142	1	 K09142; uncharacterized protein
K09738	1	 K09738; uncharacterized protein
K06196	1	 ccdA; cytochrome c-type biogenesis protein
K09140	1	 TSR3; pre-rRNA-processing protein TSR3
K08979	1	 K08979; putative membrane protein
K01995	1	 livG; branched-chain amino acid transport system ATP-binding protein
K01996	1	 livF; branched-chain amino acid transport system ATP-binding protein
K01997	1	 livH; branched-chain amino acid transport system permease protein
K01998	1	 livM; branched-chain amino acid transport system permease protein
K01433	1	 purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]
K01470	1	 E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]
K07458	1	 vsr; DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]
K00826	3	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K00626	2	 E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K01589	1	 purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
K01588	1	 purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
K01754	1	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K01915	2	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K01975	1	thpR; RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]
K07558	1	 K07558, cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72]
K07176	1	 K07176; putative serine/threonine protein kinase
K09736	1	 K09736; uncharacterized protein
K21993	1	 fdhC; formate transporter
K03718	2	 asnC; Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA
K07133	2	 K07133; uncharacterized protein
K01647	1	 CS, gltA; citrate synthase [EC:2.3.3.1]
K07463	2	 K07463; archaea-specific RecJ-like exonuclease
K07497	3	 K07497; putative transposase
K09810	1	 lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K09808	1	 lolC_E; lipoprotein-releasing system permease protein
K20989	3	 DUR3; urea-proton symporter
K01515	1	 nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]
K06982	1	 pok; pantoate kinase [EC:2.7.1.169]
K09722	1	 K09722, pps; 4-phosphopantoate---beta-alanine ligase [EC:6.3.2.36]
K00606	1	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K13038	1	 coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
K03106	1	 SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]
K07583	1	 PUS10; tRNA pseudouridine synthase 10 [EC:5.4.99.25]
K02977	1	 RP-S27Ae, RPS27A; small subunit ribosomal protein S27Ae
K09763	1	 K09763; uncharacterized protein
K15635	1	 apgM; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
K00965	1	 galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]
K21219	1	 thiDN; hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]
K03147	1	 thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]
