KO	GeneNumber	Description
K06901	1	 pbuG; putative MFS transporter, AGZA family, xanthine/uracil permease
K01409	1	 KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
K00318	1	 PRODH; proline dehydrogenase [EC:1.5.-.-]
K01686	7	 uxuA; mannonate dehydratase [EC:4.2.1.8]
K02621	2	 parC; topoisomerase IV subunit A [EC:5.99.1.-]
K02622	1	 parE; topoisomerase IV subunit B [EC:5.99.1.-]
K01439	1	 dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
K01666	1	 mhpE; 4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]
K01265	1	 map; methionyl aminopeptidase [EC:3.4.11.18]
K01885	1	 EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K02011	2	 afuB, fbpB; iron(III) transport system permease protein
K02010	2	 afuC, fbpC; iron(III) transport system ATP-binding protein [EC:3.6.3.30]
K02012	1	 afuA, fbpA; iron(III) transport system substrate-binding protein
K03702	1	 uvrB; excinuclease ABC subunit B
K10112	2	 msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein
K02026	3	 ABC.MS.P1; multiple sugar transport system permease protein
K02025	3	 ABC.MS.P; multiple sugar transport system permease protein
K02027	4	 ABC.MS.S; multiple sugar transport system substrate-binding protein
K03320	2	 amt, AMT, MEP; ammonium transporter, Amt family
K11065	1	 tpx; thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]
K01845	6	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K03086	4	 rpoD; RNA polymerase primary sigma factor
K13993	2	 HSP20; HSP20 family protein
K04043	1	 dnaK, HSPA9; molecular chaperone DnaK
K06048	2	 gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
K07316	2	 mod; adenine-specific DNA-methyltransferase [EC:2.1.1.72]
K01156	2	 res; type III restriction enzyme [EC:3.1.21.5]
K00266	1	 gltD; glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]
K00284	1	 E1.4.7.1; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K07448	1	 mrr; restriction system protein
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K00088	1	 IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]
K07025	3	 K07025; putative hydrolase of the HAD superfamily
K06978	1	 K06978; uncharacterized protein
K10026	1	 queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
K01053	2	 E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
K10716	2	 kch, trkA, mthK, pch; voltage-gated potassium channel
K07165	1	 fecR; transmembrane sensor
K00847	1	 E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K02554	1	 mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]
K01684	17	 dgoD; galactonate dehydratase [EC:4.2.1.6]
K03313	1	 nhaA; Na+:H+ antiporter, NhaA family
K01761	2	 E4.4.1.11; methionine-gamma-lyase [EC:4.4.1.11]
K21498	5	 higA-1; antitoxin HigA-1
K08305	1	 mltB; membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]
K15784	1	 doeB; N2-acetyl-L-2,4-diaminobutanoate deacetylase [EC:3.5.1.125]
K00867	1	 coaA; type I pantothenate kinase [EC:2.7.1.33]
K02549	1	 menC; O-succinylbenzoate synthase [EC:4.2.1.113]
K07027	1	 K07027; glycosyltransferase 2 family protein
K00525	1	 E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
K07738	1	 nrdR; transcriptional repressor NrdR
K07478	1	 ycaJ; putative ATPase
K06864	1	 larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]
K01867	2	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K08714	1	 VGSC; voltage-gated sodium channel
K02035	23	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K00001	1	 E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]
K01790	1	 rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]
K03335	2	 iolE; inosose dehydratase [EC:4.2.1.44]
K03336	1	 iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]
K16092	1	 btuB; vitamin B12 transporter
K13574	3	 ybiC; uncharacterized oxidoreductase [EC:1.1.1.-]
K03307	5	 TC.SSS; solute:Na+ symporter, SSS family
K03695	1	 clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
K01186	3	 NEU1; sialidase-1 [EC:3.2.1.18]
K01465	6	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K02232	1	 cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]
K01426	3	 E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K00817	13	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K01693	1	 hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
K03820	1	 lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
K04763	1	 xerD; integrase/recombinase XerD
K11751	1	 ushA; 5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
K01470	5	 E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]
K04127	3	 cefD; isopenicillin-N epimerase [EC:5.1.1.17]
K08307	2	 mltD, dniR; membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]
K04773	1	 sppA; protease IV [EC:3.4.21.-]
K05788	3	 ihfB, himD; integration host factor subunit beta
K22024	1	 pdxA2; 4-phospho-D-threonate 3-dehydrogenase / 4-phospho-D-erythronate 3-dehydrogenase [EC:1.1.1.408 1.1.1.409]
K22129	1	 dtnK, denK; D-threonate/D-erythronate kinase [EC:2.7.1.219 2.7.1.220]
K01733	3	 thrC; threonine synthase [EC:4.2.3.1]
K01126	2	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
K01492	1	 purNH; phosphoribosylglycinamide/phosphoribosylaminoimidazolecarboxamide formyltransferase [EC:2.1.2.2 2.1.2.3]
K01869	1	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K04090	1	 E1.2.7.8; indolepyruvate ferredoxin oxidoreductase [EC:1.2.7.8]
K01042	6	 selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]
K00034	1	 gdh; glucose 1-dehydrogenase [EC:1.1.1.47]
K02846	1	 solA; N-methyl-L-tryptophan oxidase [EC:1.5.3.-]
K01962	1	 accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
K02276	3	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K03833	1	 selB, EEFSEC; selenocysteine-specific elongation factor
K00992	1	 murU; N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase [EC:2.7.7.99]
K03118	1	 tatC; sec-independent protein translocase protein TatC
K03310	4	 TC.AGCS; alanine or glycine:cation symporter, AGCS family
K03553	2	 recA; recombination protein RecA
K03575	1	 mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
K19191	1	 mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19]
K08223	1	 fsr; MFS transporter, FSR family, fosmidomycin resistance protein
K11529	1	 gck, gckA, GLYCTK; glycerate 2-kinase [EC:2.7.1.165]
K03116	2	 tatA; sec-independent protein translocase protein TatA
K00814	1	 GPT, ALT; alanine transaminase [EC:2.6.1.2]
K04568	1	 epmA, poxA; elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]
K03572	1	 mutL; DNA mismatch repair protein MutL
K04757	2	 rsbW; serine/threonine-protein kinase RsbW [EC:2.7.11.1]
K01620	1	 ltaE; threonine aldolase [EC:4.1.2.48]
K03281	1	 TC.CIC; chloride channel protein, CIC family
K03272	2	 gmhC, hldE, waaE, rfaE; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]
K03100	2	 lepB; signal peptidase I [EC:3.4.21.89]
K06890	1	 K06890; uncharacterized protein
K00675	1	 nhoA; N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]
K01476	2	 E3.5.3.1, rocF, arg; arginase [EC:3.5.3.1]
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K18981	2	 udh; uronate dehydrogenase [EC:1.1.1.203]
K09136	1	 ycaO; ribosomal protein S12 methylthiotransferase accessory factor
K00496	1	 alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]
K14266	1	 prnA, rebH, ktzQ; tryptophan 7-halogenase [EC:1.14.19.9]
K14155	1	 patB, malY; cystathione beta-lyase [EC:4.4.1.8]
K15977	1	 K15977; putative oxidoreductase
K07095	1	 K07095; uncharacterized protein
K02033	5	 ABC.PE.P; peptide/nickel transport system permease protein
K02031	2	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K10823	2	 oppF; oligopeptide transport system ATP-binding protein
K18286	1	 add; aminodeoxyfutalosine deaminase [EC:3.5.4.40]
K03119	3	 tauD; taurine dioxygenase [EC:1.14.11.17]
K00065	3	 kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]
K01193	3	 INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]
K01647	4	 CS, gltA; citrate synthase [EC:2.3.3.1]
K06195	1	 apaG; ApaG protein
K01881	2	 PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K16785	2	 ecfT; energy-coupling factor transport system permease protein
K01474	2	 hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K01473	1	 hyuA; N-methylhydantoinase A [EC:3.5.2.14]
K01856	2	 catB; muconate cycloisomerase [EC:5.5.1.1]
K10218	1	 ligK, galC; 4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]
K03523	1	 bioY; biotin transport system substrate-specific component
K03564	1	 BCP, PRXQ, DOT5; peroxiredoxin Q/BCP [EC:1.11.1.15]
K03439	1	 trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
K00209	1	 fabV, ter; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]
K00763	1	 pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K18009	1	 budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]
K07403	1	 nfeD; membrane-bound serine protease (ClpP class)
K03630	1	 radC; DNA repair protein RadC
K02836	1	 prfB; peptide chain release factor 2
K04567	1	 KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
K09808	1	 lolC_E; lipoprotein-releasing system permease protein
K09810	1	 lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K19411	1	 mcsA; protein arginine kinase activator
K19405	1	 mcsB; protein arginine kinase [EC:2.7.14.1]
K03696	1	 clpC; ATP-dependent Clp protease ATP-binding subunit ClpC
K07277	2	 SAM50, TOB55, bamA; outer membrane protein insertion porin family
K02536	1	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K16363	1	 lpxC-fabZ; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:3.5.1.108 4.2.1.59]
K00677	1	 lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
K04084	1	 dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]
K09696	2	 natB; sodium transport system permease protein
K09697	1	 natA; sodium transport system ATP-binding protein [EC:3.6.3.7]
K09992	1	 K09992; uncharacterized protein
K08289	1	 purT; phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]
K00325	1	 pntB; NAD(P) transhydrogenase subunit beta [EC:1.6.1.2]
K00324	2	 pntA; NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]
K00231	1	 PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]
K07056	1	 rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]
K03752	1	 mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
K01897	2	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
K00179	1	 iorA; indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]
K04749	4	 rsbV; anti-sigma B factor antagonist
K11782	1	 mqnA; chorismate dehydratase [EC:4.2.1.151]
K11784	1	 mqnC; cyclic dehypoxanthinyl futalosine synthase [EC:1.21.98.1]
K03458	1	 TC.NCS2; nucleobase:cation symporter-2, NCS2 family
K01061	2	 E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
K19200	1	 IAL; isopenicillin-N N-acyltransferase like protein
K05979	1	 comB; 2-phosphosulfolactate phosphatase [EC:3.1.3.71]
K06888	2	 K06888; uncharacterized protein
K00382	1	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K07082	1	 K07082; UPF0755 protein
K03317	1	 TC.CNT; concentrative nucleoside transporter, CNT family
K03578	1	 hrpA; ATP-dependent helicase HrpA [EC:3.6.4.13]
K06920	1	 queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]
K12251	1	 aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]
K01950	2	 E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
K01772	1	 hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9]
K01591	1	 pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K17828	1	 pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]
K02823	1	 pyrDII; dihydroorotate dehydrogenase electron transfer subunit
K02337	1	 dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K00058	4	 serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
K03474	2	 pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]
K00117	2	 gcd; quinoprotein glucose dehydrogenase [EC:1.1.5.2]
K00790	1	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K18979	2	 queG; epoxyqueuosine reductase [EC:1.17.99.6]
K13483	1	 yagT; xanthine dehydrogenase YagT iron-sulfur-binding subunit
K11177	1	 yagR; xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4]
K11178	1	 yagS; xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]
K01676	1	 E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]
K00073	1	 allD; ureidoglycolate dehydrogenase (NAD+) [EC:1.1.1.350]
K01154	1	 hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
K03427	1	 hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
K02221	2	 yggT; YggT family protein
K14742	1	 tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
K03789	1	 rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
K03625	1	 nusB; N utilization substance protein B
K00794	1	 ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
K14652	2	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K00793	1	 ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
K11752	1	 ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
K00826	3	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K01960	1	 pycB; pyruvate carboxylase subunit B [EC:6.4.1.1]
K01572	1	 oadB; oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]
K01573	1	 oadG; oxaloacetate decarboxylase, gamma subunit [EC:4.1.1.3]
K07304	2	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K03977	1	 engA, der; GTPase
K01703	1	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K01704	1	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K10118	1	 msmF; raffinose/stachyose/melibiose transport system permease protein
K10202	1	 ABC.NGC.P1; N-acetylglucosamine transport system permease protein
K00294	1	 E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]
K07454	2	 K07454; putative restriction endonuclease
K03555	1	 mutS; DNA mismatch repair protein MutS
K03574	2	 mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
K07787	1	 cusA, silA; Cu(I)/Ag(I) efflux system membrane protein CusA/SilA
K07798	1	 cusB, silB; membrane fusion protein, Cu(I)/Ag(I) efflux system
K15633	1	 gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
K04771	2	 degP, htrA; serine protease Do [EC:3.4.21.107]
K01338	2	 lon; ATP-dependent Lon protease [EC:3.4.21.53]
K01999	1	 livK; branched-chain amino acid transport system substrate-binding protein
K19689	1	 ampS, pepS, ampT; aminopeptidase [EC:3.4.11.-]
K01698	1	 hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]
K13542	1	 cobA-hemD; uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]
K01749	1	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K02492	1	 hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
K02304	1	 MET8; precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]
K03595	1	 era, ERAL1; GTPase
K03716	1	 splB; spore photoproduct lyase [EC:4.1.99.14]
K07140	1	 K07140; uncharacterized protein
K03426	1	 E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]
K02200	2	 ccmH; cytochrome c-type biogenesis protein CcmH
K00886	1	 ppgK; polyphosphate glucokinase [EC:2.7.1.63]
K16515	1	 galB; 4-oxalomesaconate hydratase [EC:4.2.1.83]
K01706	1	 gudD; glucarate dehydratase [EC:4.2.1.40]
K07062	1	 fitB; toxin FitB [EC:3.1.-.-]
K01816	1	 hyi, gip; hydroxypyruvate isomerase [EC:5.3.1.22]
K03294	7	 TC.APA; basic amino acid/polyamine antiporter, APA family
K00366	1	 nirA; ferredoxin-nitrite reductase [EC:1.7.7.1]
K00390	1	 cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
K01933	1	 purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K06940	1	 K06940; uncharacterized protein
K02030	2	 ABC.PA.S; polar amino acid transport system substrate-binding protein
K06167	1	 phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]
K01055	1	 pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
K02503	3	 HINT1, hinT, hit; histidine triad (HIT) family protein
K03073	1	 secE; preprotein translocase subunit SecE
K02601	1	 nusG; transcriptional antiterminator NusG
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02864	1	 RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10
K02935	1	 RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K02950	1	 RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K02992	1	 RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02355	2	 fusA, GFM, EFG; elongation factor G
K03701	2	 uvrA; excinuclease ABC subunit A
K07323	1	 mlaC; phospholipid transport system substrate-binding protein
K07281	1	 ipct; 1L-myo-inositol 1-phosphate cytidylyltransferase [EC:2.7.7.74]
K07291	1	 dipps; CDP-L-myo-inositol myo-inositolphosphotransferase [EC:2.7.8.34]
K03269	1	 lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]
K19802	1	 ycjG, ykfB; L-Ala-D/L-Glu epimerase [EC:5.1.1.20]
K00974	1	 cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]
K01433	1	 purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]
K00175	3	 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K00174	3	 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K00951	1	 relA; GTP pyrophosphokinase [EC:2.7.6.5]
K06213	3	 mgtE; magnesium transporter
K02227	1	 cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]
K00798	1	 MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K02015	1	 ABC.FEV.P; iron complex transport system permease protein
K02013	1	 ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
K07726	1	 K07726; putative transcriptional regulator
K11381	2	 bkdA; 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]
K00627	3	 DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K16345	3	 xanP; xanthine permease XanP
K00128	1	 ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
K05593	1	 aadK; aminoglycoside 6-adenylyltransferase [EC:2.7.7.-]
K09744	1	 K09744; uncharacterized protein
K14415	1	 RTCB, rtcB; tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]
K07240	1	 chrA; chromate transporter
K01006	1	 ppdK; pyruvate, orthophosphate dikinase [EC:2.7.9.1]
K03218	1	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K07259	1	 dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
K06949	1	 rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K01875	1	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K06925	1	 tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
K03544	1	 clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
