KO	GeneNumber	Description
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K06183	1	 rsuA; 16S rRNA pseudouridine516 synthase [EC:5.4.99.19]
K06024	1	 scpB; segregation and condensation protein B
K05896	1	 scpA; segregation and condensation protein A
K01867	1	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K03703	1	 uvrC; excinuclease ABC subunit C
K00995	3	 pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K02356	1	 efp; elongation factor P
K03652	1	 MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]
K03701	2	 uvrA; excinuclease ABC subunit A
K07315	5	 rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
K01975	1	thpR; RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]
K20807	2	 nthB; nitrile hydratase subunit beta [EC:4.2.1.84]
K01736	1	 aroC; chorismate synthase [EC:4.2.3.5]
K03929	2	 pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]
K01434	2	 E3.5.1.11; penicillin amidase [EC:3.5.1.11]
K01721	1	 nthA; nitrile hydratase subunit alpha [EC:4.2.1.84]
K02232	1	 cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]
K07516	2	 fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
K06902	1	 UMF1; MFS transporter, UMF1 family
K09780	2	 K09780; uncharacterized protein
K03575	1	 mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
K06889	3	 K06889; uncharacterized protein
K10674	1	 ectD; ectoine hydroxylase [EC:1.14.11.55]
K03556	3	 malT; LuxR family transcriptional regulator, maltose regulon positive regulatory protein
K00666	2	 ACSF2; fatty-acyl-CoA synthase [EC:6.2.1.-]
K00833	1	 bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
K01053	4	 E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
K01816	2	 hyi, gip; hydroxypyruvate isomerase [EC:5.3.1.22]
K01270	1	 pepD; dipeptidase D [EC:3.4.13.-]
K00639	1	 kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K01935	1	 bioD; dethiobiotin synthetase [EC:6.3.3.3]
K01012	1	 bioB; biotin synthase [EC:2.8.1.6]
K07020	1	 K07020; uncharacterized protein
K01823	1	 idi, IDI; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]
K03427	7	 hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
K01883	1	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K11753	1	 ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]
K01945	2	 purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K02970	1	 RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
K04749	4	 rsbV; anti-sigma B factor antagonist
K15633	1	 gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
K06013	2	 STE24; STE24 endopeptidase [EC:3.4.24.84]
K03529	1	 smc; chromosome segregation protein
K03797	2	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K03116	2	 tatA; sec-independent protein translocase protein TatA
K03118	1	 tatC; sec-independent protein translocase protein TatC
K01881	1	 PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K01735	1	 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
K02654	1	 pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
K02653	2	 pilC; type IV pilus assembly protein PilC
K02669	1	 pilT; twitching motility protein PilT
K02652	2	 pilB; type IV pilus assembly protein PilB
K02626	1	 pdaD; arginine decarboxylase [EC:4.1.1.19]
K02005	2	 ABC.CD.TX; HlyD family secretion protein
K02355	2	 fusA, GFM, EFG; elongation factor G
K02879	1	 RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17
K03040	1	 rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
K02986	1	 RP-S4, rpsD; small subunit ribosomal protein S4
K02952	1	 RP-S13, rpsM; small subunit ribosomal protein S13
K02919	1	 RP-L36, MRPL36, rpmJ; large subunit ribosomal protein L36
K01265	1	 map; methionyl aminopeptidase [EC:3.4.11.18]
K00939	1	 adk, AK; adenylate kinase [EC:2.7.4.3]
K03076	1	 secY; preprotein translocase subunit SecY
K02876	1	 RP-L15, MRPL15, rplO; large subunit ribosomal protein L15
K02907	1	 RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30
K02988	1	 RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5
K02881	1	 RP-L18, MRPL18, rplR; large subunit ribosomal protein L18
K02933	1	 RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K02994	1	 RP-S8, rpsH; small subunit ribosomal protein S8
K02954	1	 RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14
K02931	1	 RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K02895	1	 RP-L24, MRPL24, rplX; large subunit ribosomal protein L24
K02874	1	 RP-L14, MRPL14, rplN; large subunit ribosomal protein L14
K02961	1	 RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17
K02904	1	 RP-L29, rpmC; large subunit ribosomal protein L29
K02878	1	 RP-L16, MRPL16, rplP; large subunit ribosomal protein L16
K02982	1	 RP-S3, rpsC; small subunit ribosomal protein S3
K02890	1	 RP-L22, MRPL22, rplV; large subunit ribosomal protein L22
K02965	1	 RP-S19, rpsS; small subunit ribosomal protein S19
K02886	1	 RP-L2, MRPL2, rplB; large subunit ribosomal protein L2
K02892	1	 RP-L23, MRPL23, rplW; large subunit ribosomal protein L23
K02926	1	 RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K02906	1	 RP-L3, MRPL3, rplC; large subunit ribosomal protein L3
K02946	1	 RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K02992	1	 RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02950	1	 RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K02935	1	 RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K02864	1	 RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02601	1	 nusG; transcriptional antiterminator NusG
K03073	1	 secE; preprotein translocase subunit SecE
K02913	1	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K02358	1	 tuf, TUFM; elongation factor Tu
K09810	2	 lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K13237	1	 DECR2; peroxisomal 2,4-dienoyl-CoA reductase [EC:1.3.1.34]
K03453	1	 TC.BASS; bile acid:Na+ symporter, BASS family
K00958	1	 sat, met3; sulfate adenylyltransferase [EC:2.7.7.4]
K07090	2	 K07090; uncharacterized protein
K00390	1	 cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
K00860	1	 cysC; adenylylsulfate kinase [EC:2.7.1.25]
K02302	1	 cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]
K00392	1	 sir; sulfite reductase (ferredoxin) [EC:1.8.7.1]
K00284	1	 E1.4.7.1; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00266	1	 gltD; glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]
K02584	1	 nifA; Nif-specific regulatory protein
K04751	2	 glnB; nitrogen regulatory protein P-II 1
K03320	3	 amt, AMT, MEP; ammonium transporter, Amt family
K00990	1	 glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]
K01915	1	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K00982	1	 glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
K07039	1	 K07039; uncharacterized protein
K00215	1	 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
K01714	3	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K00674	1	 dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
K03768	2	 PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]
K01246	1	 tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
K03455	1	 TC.KEF; monovalent cation:H+ antiporter-2, CPA2 family
K00548	1	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K07114	5	 yfbK; Ca-activated chloride channel homolog
K04759	2	 feoB; ferrous iron transport protein B
K08976	1	 K08976; putative membrane protein
K02301	1	 cyoE; protoheme IX farnesyltransferase [EC:2.5.1.-]
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K00632	1	 fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
K09164	2	 K09164; uncharacterized protein
K18235	1	 vgb; virginiamycin B lyase [EC:4.2.99.-]
K16905	1	 K16905; fluoroquinolone transport system permease protein
K16906	1	 K16906; fluoroquinolone transport system permease protein
K16907	1	 K16907; fluoroquinolone transport system ATP-binding protein [EC:3.6.3.-]
K03151	1	 thiI; tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]
K01462	2	 PDF, def; peptide deformylase [EC:3.5.1.88]
K07107	1	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K01011	1	 TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K07302	1	 iorA; isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]
K00104	1	 glcD; glycolate oxidase [EC:1.1.3.15]
K11472	1	 glcE; glycolate oxidase FAD binding subunit
K11473	1	 glcF; glycolate oxidase iron-sulfur subunit
K00344	2	 qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]
K12436	1	 pks12; polyketide synthase 12
K01142	2	 E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K11749	2	 rseP; regulator of sigma E protease [EC:3.4.24.-]
K01652	2	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K01159	1	 ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K03551	1	 ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]
K00648	1	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K07568	1	 queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]
K01990	9	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K01992	8	 ABC-2.P; ABC-2 type transport system permease protein
K01755	2	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]
K01940	1	 argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K03402	1	 argR, ahrC; transcriptional regulator of arginine metabolism
K00145	1	 argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
K00930	1	 argB; acetylglutamate kinase [EC:2.7.2.8]
K00821	1	 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
K00619	1	 argA; amino-acid N-acetyltransferase [EC:2.3.1.1]
K00620	1	 argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K00611	1	 OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K16092	3	 btuB; vitamin B12 transporter
K00681	3	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K07171	6	 mazF, ndoA, chpA; mRNA interferase MazF [EC:3.1.-.-]
K07778	1	 desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]
K07693	1	 desR; two-component system, NarL family, response regulator DesR
K02433	3	 gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K06048	2	 gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
K01464	2	 DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]
K00835	1	 avtA; valine--pyruvate aminotransferase [EC:2.6.1.66]
K00449	1	 pcaH; protocatechuate 3,4-dioxygenase, beta subunit [EC:1.13.11.3]
K00448	1	 pcaG; protocatechuate 3,4-dioxygenase, alpha subunit [EC:1.13.11.3]
K01857	1	 pcaB; 3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]
K03654	1	 recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K00023	1	 phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]
K03821	1	 phbC, phaC; polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-]
K17865	1	 croR; 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]
K01154	4	 hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
K01153	5	 hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
K02230	3	 cobN; cobaltochelatase CobN [EC:6.6.1.2]
K03704	2	 cspA; cold shock protein (beta-ribbon, CspA family)
K03724	1	 lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
K03767	1	 PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]
K01179	1	 E3.2.1.4; endoglucanase [EC:3.2.1.4]
K01183	1	 E3.2.1.14; chitinase [EC:3.2.1.14]
K01676	1	 E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]
K03519	2	 coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]
K03520	2	 coxL, cutL; aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]
K03518	2	 coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]
K00135	1	 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K17837	1	 bla2, blm, ccrA, blaB; metallo-beta-lactamase class B [EC:3.5.2.6]
K01620	2	 ltaE; threonine aldolase [EC:4.1.2.48]
K07729	1	 K07729; putative transcriptional regulator
K16422	2	 hmo, nocN; 4-hydroxymandelate oxidase [EC:1.1.3.46]
K07154	2	 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]
K03299	1	 TC.GNTP; gluconate:H+ symporter, GntP family
K06133	1	 LYS5, acpT; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]
K03333	1	 choD; cholesterol oxidase [EC:1.1.3.6]
K02052	1	 ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
K02055	1	 ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein
K02054	1	 ABC.SP.P1; putative spermidine/putrescine transport system permease protein
K02053	1	 ABC.SP.P; putative spermidine/putrescine transport system permease protein
K01534	1	 zntA; Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5]
K01895	1	 ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K01638	1	 aceB, glcB; malate synthase [EC:2.3.3.9]
K07160	1	 K07160; UPF0271 protein
K06195	1	 apaG; ApaG protein
K00684	1	 aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
K01273	1	 DPEP; membrane dipeptidase [EC:3.4.13.19]
K02039	1	 phoU; phosphate transport system protein
K07657	1	 phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
K07636	1	 phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K00989	1	 rph; ribonuclease PH [EC:2.7.7.56]
K01448	1	 amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
