KO	GeneNumber	Description
K04567	1	 KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
K03801	1	 lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]
K03470	1	 rnhB; ribonuclease HII [EC:3.1.26.4]
K21572	13	 susD; starch-binding outer membrane protein, SusD/RagB family
K01697	3	 CBS; cystathionine beta-synthase [EC:4.2.1.22]
K00793	1	 ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
K00097	1	 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K02911	1	 RP-L32, MRPL32, rpmF; large subunit ribosomal protein L32
K00648	3	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K02160	1	 accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
K01961	1	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K01627	1	 kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
K07112	2	 K07112; uncharacterized protein
K11068	1	 hlyIII; hemolysin III
K05970	2	 SIAE; sialate O-acetylesterase [EC:3.1.1.53]
K00575	1	 cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
K03412	1	 cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
K05349	7	 bglX; beta-glucosidase [EC:3.2.1.21]
K01785	3	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]
K00853	1	 araB; L-ribulokinase [EC:2.7.1.16]
K03544	1	 clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K01358	1	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K03545	1	 tig; trigger factor
K08972	1	 K08972; putative membrane protein
K06076	1	 fadL; long-chain fatty acid transport protein
K01893	2	 NARS, asnS; asparaginyl-tRNA synthetase [EC:6.1.1.22]
K03092	1	 rpoN; RNA polymerase sigma-54 factor
K09458	2	 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K01201	4	 GBA, srfJ; glucosylceramidase [EC:3.2.1.45]
K03307	1	 TC.SSS; solute:Na+ symporter, SSS family
K00965	1	 galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]
K00849	2	 galK; galactokinase [EC:2.7.1.6]
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K04773	1	 sppA; protease IV [EC:3.4.21.-]
K02316	1	 dnaG; DNA primase [EC:2.7.7.-]
K00029	1	 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K02437	2	 gcvH, GCSH; glycine cleavage system H protein
K01619	1	 deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]
K02301	1	 cyoE; protoheme IX farnesyltransferase [EC:2.5.1.-]
K02276	2	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K07152	2	 SCO1_2; protein SCO1/2
K08976	1	 K08976; putative membrane protein
K12340	2	 tolC; outer membrane protein
K14742	1	 tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
K03442	1	 mscS; small conductance mechanosensitive channel
K06888	1	 K06888; uncharacterized protein
K00508	1	 E1.14.19.3; linoleoyl-CoA desaturase [EC:1.14.19.3]
K03525	1	 coaX; type III pantothenate kinase [EC:2.7.1.33]
K03770	2	 ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
K01929	1	 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
K02529	4	 lacI, galR; LacI family transcriptional regulator
K00847	3	 E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K03671	3	 trxA; thioredoxin 1
K07098	1	 K07098; uncharacterized protein
K02335	2	 polA; DNA polymerase I [EC:2.7.7.7]
K07391	1	 comM; magnesium chelatase family protein
K06287	1	 maf; septum formation protein
K03179	2	 ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]
K03270	1	 kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]
K00752	1	 hasA; hyaluronan synthase [EC:2.4.1.212]
K16089	2	 TC.FEV.OM2, cirA, cfrA, hmuR; outer membrane receptor for ferrienterochelin and colicins
K01783	1	 rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
K03585	3	 acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system
K18138	1	 acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump
K20459	1	 nukF, mcdF, sboF; lantibiotic transport system ATP-binding protein
K09861	2	 K09861; uncharacterized protein
K03446	1	 emrB; MFS transporter, DHA2 family, multidrug resistance protein
K03543	1	 emrA; membrane fusion protein, multidrug efflux system
K00640	1	 cysE; serine O-acetyltransferase [EC:2.3.1.30]
K01738	1	 cysK; cysteine synthase [EC:2.5.1.47]
K00616	2	 E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]
K00765	1	 hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
K00013	1	 hisD; histidinol dehydrogenase [EC:1.1.1.23]
K00817	1	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K01089	1	 hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]
K02501	1	 hisH; glutamine amidotransferase [EC:2.4.2.-]
K01814	2	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K14160	2	 imuA; protein ImuA
K14161	1	 imuB; protein ImuB
K14162	1	 dnaE2; error-prone DNA polymerase [EC:2.7.7.7]
K01752	1	 E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase [EC:4.3.1.17]
K00606	1	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K06180	2	 rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
K01915	1	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K07182	1	 K07182; CBS domain-containing protein
K02342	5	 dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
K01895	1	 ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K01908	1	 prpE; propionyl-CoA synthetase [EC:6.2.1.17]
K01176	2	 AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]
K02970	1	 RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
K03733	1	 xerC; integrase/recombinase XerC
K05808	1	 yhbH; putative sigma-54 modulation protein
K06987	2	 K06987; uncharacterized protein
K03703	1	 uvrC; excinuclease ABC subunit C
K07001	1	 K07001; NTE family protein
K00639	2	 kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K04564	2	 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
K06867	2	 K06867; uncharacterized protein
K03101	1	 lspA; signal peptidase II [EC:3.4.23.36]
K01934	1	 MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
K03294	1	 TC.APA; basic amino acid/polyamine antiporter, APA family
K01870	1	 IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K11754	1	 folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
K03814	1	 mtgA; monofunctional glycosyltransferase [EC:2.4.1.129]
K01322	1	 PREP; prolyl oligopeptidase [EC:3.4.21.26]
K06158	2	 ABCF3; ATP-binding cassette, subfamily F, member 3
K15633	1	 gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
K01420	1	 fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
K09125	1	 K09125; uncharacterized protein
K01246	1	 tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
K00259	3	 ald; alanine dehydrogenase [EC:1.4.1.1]
K00252	1	 GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K15460	1	 yfiC, trmX; tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]
K02860	1	 rimM; 16S rRNA processing protein RimM
K02959	1	 RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16
K02115	1	 ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K02111	1	 ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02113	1	 ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K02109	1	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b
K02110	1	 ATPF0C, atpE; F-type H+-transporting ATPase subunit c
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K01990	4	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K02613	1	 paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
K00761	1	 upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]
K01945	1	 purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K03606	2	 wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase
K00067	1	 rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
K03116	2	 tatA; sec-independent protein translocase protein TatA
K06959	1	 tex; protein Tex
K01921	1	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K03088	14	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K03590	1	 ftsA; cell division protein FtsA
K03589	1	 ftsQ; cell division protein FtsQ
K01924	2	 murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
K02563	1	 murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
K03588	1	 ftsW, spoVE; cell division protein FtsW
K01925	1	 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
K01000	1	 mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
K01928	1	 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
K03587	1	 ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
K03438	1	 mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
K03925	1	 mraZ; MraZ protein
K03978	1	 engB; GTP-binding protein
K01916	1	 nadE; NAD+ synthase [EC:6.3.1.5]
K15726	6	 czcA; cobalt-zinc-cadmium resistance protein CzcA
K15727	5	 czcB; membrane fusion protein, cobalt-zinc-cadmium efflux system
K01534	3	 zntA; Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5]
K07507	1	 mgtC; putative Mg2+ transporter-C (MgtC) family protein
K08994	2	 yneE, BEST; ion channel-forming bestrophin family protein
K00384	3	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K02528	1	 ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
K14415	1	 RTCB, rtcB; tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]
K01591	1	 pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K06911	4	 K06911; uncharacterized protein
K01533	3	 copB; Cu2+-exporting ATPase [EC:3.6.3.4]
K01224	2	 E3.2.1.89; arabinogalactan endo-1,4-beta-galactosidase [EC:3.2.1.89]
K05367	1	 pbpC; penicillin-binding protein 1C [EC:2.4.1.129]
K06894	1	 K06894; uncharacterized protein
K11991	1	 tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
K01662	1	 dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]
K01129	1	 dgt; dGTPase [EC:3.1.5.1]
K00525	1	 E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
K00526	1	 E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
K04485	1	 radA, sms; DNA repair protein RadA/Sms
K06969	1	 rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]
K13653	1	 K13653; AraC family transcriptional regulator
K09164	1	 K09164; uncharacterized protein
K02558	1	 mpl; UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.45]
K07074	1	 K07074; uncharacterized protein
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K06217	1	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins
K01992	2	 ABC-2.P; ABC-2 type transport system permease protein
K02338	1	 dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]
K00600	1	 glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K01555	1	 FAH, fahA; fumarylacetoacetase [EC:3.7.1.2]
K01940	2	 argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K08234	1	 yaeR; glyoxylase I family protein
K09001	1	 anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
K07713	1	 zraR, hydG; two-component system, NtrC family, response regulator HydG
K03168	2	 topA; DNA topoisomerase I [EC:5.99.1.2]
K07560	1	 dtd, DTD; D-aminoacyl-tRNA deacylase [EC:3.1.1.96]
K06949	1	 rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
K00297	1	 metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
K01507	1	 ppa; inorganic pyrophosphatase [EC:3.6.1.1]
K00162	1	 PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
K03521	1	 fixA, etfB; electron transfer flavoprotein beta subunit
K03522	1	 fixB, etfA; electron transfer flavoprotein alpha subunit
K08999	1	 K08999; uncharacterized protein
K00560	1	 thyA, TYMS; thymidylate synthase [EC:2.1.1.45]
K00287	1	 DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]
K01963	1	 accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
K01624	1	 FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
K03437	2	 spoU; RNA methyltransferase, TrmH family
K03183	1	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K02004	6	 ABC.CD.P; putative ABC transport system permease protein
K01187	1	 malZ; alpha-glucosidase [EC:3.2.1.20]
K03496	1	 parA, soj; chromosome partitioning protein
K03497	1	 parB, spo0J; chromosome partitioning protein, ParB family
K00215	2	 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
K03100	1	 lepB; signal peptidase I [EC:3.4.21.89]
K03572	1	 mutL; DNA mismatch repair protein MutL
K21571	3	 susE_F; starch-binding outer membrane protein SusE/F
K20866	1	 yihX; glucose-1-phosphatase [EC:3.1.3.10]
K11752	1	 ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
K03828	1	 yjgM; putative acetyltransferase [EC:2.3.1.-]
K02493	1	 hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K15777	1	 DOPA; 4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]
K03778	1	 ldhA; D-lactate dehydrogenase [EC:1.1.1.28]
K07095	1	 K07095; uncharacterized protein
K03734	1	 apbE; FAD:protein FMN transferase [EC:2.7.1.180]
K03564	1	 BCP, PRXQ, DOT5; peroxiredoxin Q/BCP [EC:1.11.1.15]
K10773	2	 NTH; endonuclease III [EC:4.2.99.18]
K03701	2	 uvrA; excinuclease ABC subunit A
K03686	2	 dnaJ; molecular chaperone DnaJ
K09137	1	 K09137; uncharacterized protein
K15725	2	 czcC; outer membrane protein, cobalt-zinc-cadmium efflux system
K07646	1	 kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]
K01548	1	 kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]
K00857	1	 tdk, TK; thymidine kinase [EC:2.7.1.21]
K01775	1	 alr; alanine racemase [EC:5.1.1.1]
K03282	1	 mscL; large conductance mechanosensitive channel
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K07154	2	 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]
K03650	1	 mnmE, trmE, MSS1; tRNA modification GTPase [EC:3.6.-.-]
K00014	1	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K08998	1	 K08998; uncharacterized protein
K01883	1	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K01495	2	 GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]
K01875	1	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K07577	1	 K07577; putative mRNA 3-end processing factor
K10747	1	 LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]
K03724	1	 lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
K02346	1	 dinB; DNA polymerase IV [EC:2.7.7.7]
K09748	1	 rimP; ribosome maturation factor RimP
K02600	1	 nusA; N utilization substance protein A
K02519	1	 infB, MTIF2; translation initiation factor IF-2
K02357	1	 tsf, TSFM; elongation factor Ts
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K02996	1	 RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9
K02871	1	 RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
K07386	2	 pepO; putative endopeptidase [EC:3.4.24.-]
K21573	1	 susC; TonB-dependent starch-binding outer membrane protein SusC
K16211	1	 malY, malT; maltose/moltooligosaccharide transporter
K01838	1	 pgmB; beta-phosphoglucomutase [EC:5.4.2.6]
K00691	1	 mapA; maltose phosphorylase [EC:2.4.1.8]
K21575	1	 susA; neopullulanase [EC:3.2.1.135]
K01126	1	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
K07007	2	 baiN; 3-dehydro-bile acid Delta4,6-reductase [EC:1.3.1.114]
K00869	1	 E2.7.1.36, MVK, mvaK1; mevalonate kinase [EC:2.7.1.36]
K01597	1	 MVD, mvaD; diphosphomevalonate decarboxylase [EC:4.1.1.33]
K03741	2	 ARSC2, arsC; arsenate reductase [EC:1.20.4.1]
K01465	2	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K06999	2	 K06999; phospholipase/carboxylesterase
K00819	1	 rocD, OAT; ornithine--oxo-acid transaminase [EC:2.6.1.13]
K03215	1	 rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]
K01872	1	 AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]
K03744	1	 lemA; LemA protein
K07090	3	 K07090; uncharacterized protein
K03975	1	 dedA; membrane-associated protein
K01372	1	 BLMH, pepC; bleomycin hydrolase [EC:3.4.22.40]
K02361	1	 entC; isochorismate synthase [EC:5.4.4.2]
K01463	1	 bshB1; N-acetylglucosamine malate deacetylase 1 [EC:3.5.1.-]
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K00116	1	 mqo; malate dehydrogenase (quinone) [EC:1.1.5.4]
K01873	1	 VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]
K00602	1	 purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
K03569	1	 mreB; rod shape-determining protein MreB and related proteins
K03570	1	 mreC; rod shape-determining protein MreC
K05515	1	 mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K05837	1	 rodA, mrdB; rod shape determining protein RodA
K05603	1	 hutF; formimidoylglutamate deiminase [EC:3.5.3.13]
K01007	1	 pps, ppsA; pyruvate, water dikinase [EC:2.7.9.2]
K06193	1	 phnA; protein PhnA
K01179	4	 E3.2.1.4; endoglucanase [EC:3.2.1.4]
K07407	2	 E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]
