KO	GeneNumber	Description
K17103	1	 CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
K01649	2	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K00052	1	 leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K06381	1	 spoIID; stage II sporulation protein D
K07568	1	 queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]
K06223	2	 dam; DNA adenine methylase [EC:2.1.1.72]
K03770	1	 ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
K09780	1	 K09780; uncharacterized protein
K03628	1	 rho; transcription termination factor Rho
K02909	1	 RP-L31, rpmE; large subunit ribosomal protein L31
K02835	1	 prfA, MTRF1, MRF1; peptide chain release factor 1
K02493	1	 hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K00790	1	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K00765	1	 hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
K00013	1	 hisD; histidinol dehydrogenase [EC:1.1.1.23]
K01693	1	 hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
K02501	1	 hisH; glutamine amidotransferase [EC:2.4.2.-]
K01814	1	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K02500	1	 hisF; cyclase [EC:4.1.3.-]
K11755	1	 hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]
K02316	1	 dnaG; DNA primase [EC:2.7.7.-]
K15977	1	 K15977; putative oxidoreductase
K18139	1	 oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system
K14266	1	 prnA, rebH, ktzQ; tryptophan 7-halogenase [EC:1.14.19.9]
K00496	2	 alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]
K09136	2	 ycaO; ribosomal protein S12 methylthiotransferase accessory factor
K01719	1	 hemD, UROS; uroporphyrinogen-III synthase [EC:4.2.1.75]
K00574	1	 cfa; cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
K07003	5	 K07003; uncharacterized protein
K02970	1	 RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
K00325	1	 pntB; NAD(P) transhydrogenase subunit beta [EC:1.6.1.2]
K00324	2	 pntA; NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]
K02052	1	 ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
K02055	1	 ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein
K02054	1	 ABC.SP.P1; putative spermidine/putrescine transport system permease protein
K02053	1	 ABC.SP.P; putative spermidine/putrescine transport system permease protein
K00012	1	 UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
K21495	1	 fitA; antitoxin FitA
K10804	1	 tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]
K02003	2	 ABC.CD.A; putative ABC transport system ATP-binding protein
K02004	2	 ABC.CD.P; putative ABC transport system permease protein
K10026	1	 queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
K01255	1	 CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]
K01207	1	 nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]
K07010	1	 K07010; putative glutamine amidotransferase
K03455	1	 TC.KEF; monovalent cation:H+ antiporter-2, CPA2 family
K01704	1	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K01703	1	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K07315	1	 rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
K04749	1	 rsbV; anti-sigma B factor antagonist
K03458	1	 TC.NCS2; nucleobase:cation symporter-2, NCS2 family
K03569	1	 mreB; rod shape-determining protein MreB and related proteins
K03570	1	 mreC; rod shape-determining protein MreC
K05515	1	 mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K05837	1	 rodA, mrdB; rod shape determining protein RodA
K08301	1	 rng, cafA; ribonuclease G [EC:3.1.26.-]
K04096	1	 smf; DNA processing protein
K03169	1	 topB; DNA topoisomerase III [EC:5.99.1.2]
K03544	1	 clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K01358	1	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K03545	1	 tig; trigger factor
K07497	4	 K07497; putative transposase
K02913	3	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K02963	2	 RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K02954	1	 RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14
K08365	1	 merR; MerR family transcriptional regulator, mercuric resistance operon regulatory protein
K02343	1	 dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
K09747	1	 K09747; uncharacterized protein
K06187	1	 recR; recombination protein RecR
K02837	1	 prfC; peptide chain release factor 3
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K16345	1	 xanP; xanthine permease XanP
K19170	1	 dndC; DNA sulfur modification protein DndC
K19171	1	 dndD; DNA sulfur modification protein DndD
K19172	1	 dndE; DNA sulfur modification protein DndE
K04487	2	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K04754	2	 mlaA, vacJ; phospholipid-binding lipoprotein MlaA
K07064	3	 K07064; uncharacterized protein
K02622	1	 parE; topoisomerase IV subunit B [EC:5.99.1.-]
K15724	1	 erpA; iron-sulfur cluster insertion protein
K12543	1	 lapE; outer membrane protein, adhesin transport system
K12067	1	 traE; conjugal transfer pilus assembly protein TraE
K12066	1	 traK; conjugal transfer pilus assembly protein TraK
K12065	1	 traB; conjugal transfer pilus assembly protein TraB
K12064	1	 traV; conjugal transfer pilus assembly protein TraV
K12063	1	 traC; conjugal transfer ATP-binding protein TraC
K12062	1	 trbI; conjugal transfer pilin signal peptidase TrbI
K12061	1	 traW; conjugal transfer pilus assembly protein TraW
K12060	1	 traU; conjugal transfer pilus assembly protein TraU
K12059	1	 trbC; conjugal transfer pilus assembly protein TrbC
K12058	1	 traN; conjugal transfer mating pair stabilization protein TraN
K12057	1	 traF; conjugal transfer pilus assembly protein TraF
K12072	1	 traH; conjugative transfer pilus assembly protein TraH
K12056	1	 traG; conjugal transfer mating pair stabilization protein TraG
K03654	3	 recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K05366	1	 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
K04043	2	 dnaK, HSPA9; molecular chaperone DnaK
K04082	1	 hscB, HSCB, HSC20; molecular chaperone HscB
K13628	1	 iscA; iron-sulfur cluster assembly protein
K04488	1	 iscU, nifU; nitrogen fixation protein NifU and related proteins
K02584	1	 nifA; Nif-specific regulatory protein
K15576	1	 nrtA, nasF, cynA; nitrate/nitrite transport system substrate-binding protein
K15577	1	 nrtB, nasE, cynB; nitrate/nitrite transport system permease protein
K15578	1	 nrtC, nasD; nitrate/nitrite transport system ATP-binding protein [EC:3.6.3.-]
K01725	1	 cynS; cyanate lyase [EC:4.2.1.104]
K07124	1	 K07124; uncharacterized protein
K01841	1	 pepM; phosphoenolpyruvate phosphomutase [EC:5.4.2.9]
K07735	1	 algH; putative transcriptional regulator
K01524	1	 ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
K08296	1	 sixA; phosphohistidine phosphatase [EC:3.1.3.-]
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K00826	1	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K03075	1	 secG; preprotein translocase subunit SecG
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K00134	1	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K01867	1	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K04763	1	 xerD; integrase/recombinase XerD
K03432	1	 psmA, prcA; proteasome alpha subunit [EC:3.4.25.1]
K03433	1	 psmB, prcB; proteasome beta subunit [EC:3.4.25.1]
K20814	1	 dop; Pup amidohydrolase [EC:3.5.1.119]
K13527	1	 mpa; proteasome-associated ATPase
K00788	2	 thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
K03149	1	 thiG; thiazole synthase [EC:2.8.1.10]
K03154	3	 thiS; sulfur carrier protein
K02347	1	 polX, dpx; DNA polymerase (family X)
K03797	1	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K09811	1	 ftsX; cell division transport system permease protein
K09812	1	 ftsE; cell division transport system ATP-binding protein
K07460	1	 yraN; putative endonuclease
K03470	1	 rnhB; ribonuclease HII [EC:3.1.26.4]
K02884	1	 RP-L19, MRPL19, rplS; large subunit ribosomal protein L19
K00554	1	 trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
K02860	1	 rimM; 16S rRNA processing protein RimM
K02959	1	 RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16
K03106	1	 SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]
K03702	1	 uvrB; excinuclease ABC subunit B
K01153	1	 hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
K03427	2	 hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
K01154	1	 hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
K01938	1	 fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3]
K07004	1	 K07004; uncharacterized protein
K01246	1	 tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
