KO	GeneNumber	Description
K01652	3	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K00065	2	 kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]
K01692	8	 paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]
K00046	1	 idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]
K05521	1	 draG; ADP-ribosyl-[dinitrogen reductase] hydrolase [EC:3.2.2.24]
K06891	1	 clpS; ATP-dependent Clp protease adaptor protein ClpS
K03654	2	 recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K03724	1	 lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
K07448	4	 mrr; restriction system protein
K01092	2	 E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
K05592	2	 deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
K11754	1	 folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
K03841	1	 FBP, fbp; fructose-1,6-bisphosphatase I [EC:3.1.3.11]
K01623	1	 ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K03639	1	 moaA, CNX2; GTP 3',8-cyclase [EC:4.1.99.22]
K03637	1	 moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
K01409	1	 KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K04077	2	 groEL, HSPD1; chaperonin GroEL
K04078	1	 groES, HSPE1; chaperonin GroES
K00948	1	 PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
K03070	1	 secA; preprotein translocase subunit SecA
K01873	1	 VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]
K01796	1	 E5.1.99.4, AMACR, mcr; alpha-methylacyl-CoA racemase [EC:5.1.99.4]
K00330	2	 nuoA; NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]
K00332	2	 nuoC; NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]
K00333	2	 nuoD; NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]
K00337	2	 nuoH; NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]
K05578	1	 ndhG; NAD(P)H-quinone oxidoreductase subunit 6 [EC:1.6.5.3]
K00340	2	 nuoK; NADH-quinone oxidoreductase subunit K [EC:1.6.5.3]
K00341	2	 nuoL; NADH-quinone oxidoreductase subunit L [EC:1.6.5.3]
K00342	2	 nuoM; NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]
K00343	2	 nuoN; NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]
K01915	2	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K01624	1	 FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
K03088	2	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K11752	1	 ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
K00793	1	 ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
K14652	1	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K00794	1	 ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
K07213	1	 ATOX1, ATX1, copZ, golB; copper chaperone
K07009	1	 K07009; uncharacterized protein
K03116	2	 tatA; sec-independent protein translocase protein TatA
K07402	1	 xdhC; xanthine dehydrogenase accessory factor
K06942	1	 ychF; ribosome-binding ATPase
K08310	1	 nudB, ntpA; dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67]
K02470	1	 gyrB; DNA gyrase subunit B [EC:5.99.1.3]
K18346	1	 vanW; vancomycin resistance protein VanW
K00969	1	 nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]
K03979	1	 obgE, cgtA; GTPase [EC:3.6.5.-]
K02313	1	 dnaA; chromosomal replication initiator protein
K03525	1	 coaX; type III pantothenate kinase [EC:2.7.1.33]
K13038	1	 coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
K01255	1	 CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]
K02956	1	 RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15
K00962	1	 pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
K00215	1	 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K01714	2	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K03750	1	 moeA; molybdopterin molybdotransferase [EC:2.10.1.1]
K12714	1	 clohal; clorobiocin biosynthesis protein Clo-hal
K06378	1	 spoIIAA; stage II sporulation protein AA (anti-sigma F factor antagonist)
K07315	1	 rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
K03575	1	 mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
K19131	1	 csb1; CRISPR-associated protein Csb1
K07012	2	 cas3; CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 3.6.4.-]
K07464	1	 cas4; CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]
K15342	2	 cas1; CRISP-associated protein Cas1
K09951	2	 cas2; CRISPR-associated protein Cas2
K15987	1	 hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]
K01880	1	 GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]
K03701	1	 uvrA; excinuclease ABC subunit A
K02335	1	 polA; DNA polymerase I [EC:2.7.7.7]
K10563	2	 mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
K03787	1	 surE; 5'-nucleotidase [EC:3.1.3.5]
K01159	1	 ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K03702	1	 uvrB; excinuclease ABC subunit B
K12132	1	 prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
K03466	1	 ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
K12574	1	 rnj; ribonuclease J [EC:3.1.-.-]
K21929	2	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K03118	1	 tatC; sec-independent protein translocase protein TatC
K02078	2	 acpP; acyl carrier protein
K03625	1	 nusB; N utilization substance protein B
K00645	3	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K02911	1	 RP-L32, MRPL32, rpmF; large subunit ribosomal protein L32
K07040	1	 K07040; uncharacterized protein
K03469	1	 rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]
K01928	1	 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
K03524	1	 birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
K07133	1	 K07133; uncharacterized protein
K00549	1	 metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
K18831	1	 higA; HTH-type transcriptional regulator / antitoxin HigA
K06894	2	 K06894; uncharacterized protein
K00681	1	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K00335	2	 nuoF; NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]
K01480	1	 speB; agmatinase [EC:3.5.3.11]
K00121	2	 frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
K18122	1	 cat2, abfT; 4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]
K10914	2	 crp; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein
K00020	2	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K01754	1	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K03782	2	 katG; catalase-peroxidase [EC:1.11.1.21]
K01011	3	 TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K07071	1	 K07071; uncharacterized protein
K01492	1	 purNH; phosphoribosylglycinamide/phosphoribosylaminoimidazolecarboxamide formyltransferase [EC:2.1.2.2 2.1.2.3]
K01649	2	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K01684	3	 dgoD; galactonate dehydratase [EC:4.2.1.6]
K01026	1	 pct; propionate CoA-transferase [EC:2.8.3.1]
K01246	1	 tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
K00384	1	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K07001	2	 K07001; NTE family protein
K05606	3	 MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
K01278	1	 CD26, DPP4; dipeptidylpeptidase 4 [HSA:1803]
K01262	1	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K01968	2	 E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]
K06015	1	 E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
K00030	2	 IDH3; isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]
K09023	1	 rutD; aminoacrylate hydrolase [EC:3.5.1.-]
K01560	4	 E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
K07246	1	 ttuC, dmlA; tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]
K05555	1	 actIV; cyclase [EC:4.-.-.-]
K07461	2	 K07461; putative endonuclease
K04091	3	 ssuD; alkanesulfonate monooxygenase [EC:1.14.14.5]
K00571	5	 E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
K04517	1	 tyrA2; prephenate dehydrogenase [EC:1.3.1.12]
K00800	1	 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K01657	1	 trpE; anthranilate synthase component I [EC:4.1.3.27]
K01607	3	 pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
K01658	1	 trpG; anthranilate synthase component II [EC:4.1.3.27]
K00766	1	 trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
K01609	1	 trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]
K01817	1	 trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]
K01696	1	 trpB; tryptophan synthase beta chain [EC:4.2.1.20]
K07052	2	 K07052; uncharacterized protein
K01695	1	 trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
K06208	1	 aroH; chorismate mutase [EC:5.4.99.5]
K03856	1	 AROA2, aroA; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K09992	2	 K09992; uncharacterized protein
K19147	1	 mcrC; 5-methylcytosine-specific restriction enzyme subunit McrC
K03671	1	 trxA; thioredoxin 1
K03621	1	 plsX; glycerol-3-phosphate acyltransferase PlsX [EC:2.3.1.15]
K00759	1	 APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]
K00772	1	 mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]
K01251	1	 E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]
K00789	1	 metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
K08296	1	 sixA; phosphohistidine phosphatase [EC:3.1.3.-]
K03657	3	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K03658	1	 helD; DNA helicase IV [EC:3.6.4.12]
K16052	1	 ynaI, mscMJ; MscS family membrane protein
K22027	3	 iacA; indole-3-acetate monooxygenase [EC:1.14.13.235]
K07282	1	 capA, pgsA; gamma-polyglutamate biosynthesis protein CapA
K01053	2	 E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
K19312	1	 pccB; acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15]
K01426	3	 E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K07090	2	 K07090; uncharacterized protein
K10794	2	 prdB; D-proline reductase (dithiol) PrdB [EC:1.21.4.1]
K06218	2	 relE, stbE; mRNA interferase RelE/StbE
K03100	1	 lepB; signal peptidase I [EC:3.4.21.89]
K02304	1	 MET8; precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]
K01749	1	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K13542	1	 cobA-hemD; uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]
K01698	1	 hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]
K02338	1	 dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]
K02575	1	 NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter
K00372	1	 nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]
K00366	1	 nirA; ferredoxin-nitrite reductase [EC:1.7.7.1]
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K15583	2	 oppD; oligopeptide transport system ATP-binding protein
K01356	1	 lexA; repressor LexA [EC:3.4.21.88]
K00222	2	 TM7SF2, ERG24; Delta14-sterol reductase [EC:1.3.1.70]
K03317	1	 TC.CNT; concentrative nucleoside transporter, CNT family
K07636	1	 phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K04763	1	 xerD; integrase/recombinase XerD
K00134	1	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K03106	1	 SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]
K02959	1	 RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16
K06960	1	 K06960; uncharacterized protein
K02860	1	 rimM; 16S rRNA processing protein RimM
K14161	1	 imuB; protein ImuB
K03752	1	 mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
K01620	1	 ltaE; threonine aldolase [EC:4.1.2.48]
K02003	4	 ABC.CD.A; putative ABC transport system ATP-binding protein
K01903	1	 sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
K01902	1	 sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K06168	1	 miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
K03574	1	 mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
K03517	1	 nadA; quinolinate synthase [EC:2.5.1.72]
K00278	1	 nadB; L-aspartate oxidase [EC:1.4.3.16]
K00767	1	 nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K07560	1	 dtd, DTD; D-aminoacyl-tRNA deacylase [EC:3.1.1.96]
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K02357	1	 tsf, TSFM; elongation factor Ts
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K00806	1	 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
K00981	1	 E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
K00099	1	 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
K11749	1	 rseP; regulator of sigma E protease [EC:3.4.24.-]
K00059	7	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K13766	1	 liuC; methylglutaconyl-CoA hydratase [EC:4.2.1.18]
K00042	1	 garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]
K03499	4	 trkA, ktrA; trk system potassium uptake protein
K14166	1	 ycnJ; copper transport protein
K02510	2	 hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]
K00008	1	 SORD, gutB; L-iditol 2-dehydrogenase [EC:1.1.1.14]
K07749	3	 frc; formyl-CoA transferase [EC:2.8.3.16]
K07454	2	 K07454; putative restriction endonuclease
K00249	1	 ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
K02435	1	 gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
K10907	1	 K10907; aminotransferase [EC:2.6.1.-]
K06889	2	 K06889; uncharacterized protein
K01867	1	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K01887	1	 RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]
K03655	1	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K07030	1	 K07030; uncharacterized protein
K01783	1	 rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
K01755	1	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]
