KO	GeneNumber	Description
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02601	1	 nusG; transcriptional antiterminator NusG
K03073	1	 secE; preprotein translocase subunit SecE
K01759	1	 GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K00620	1	 argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K00472	1	 P4HA; prolyl 4-hydroxylase [EC:1.14.11.2]
K02434	1	 gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
K03153	1	 thiO; glycine oxidase [EC:1.4.3.19]
K00940	1	 ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]
K01585	1	 speA; arginine decarboxylase [EC:4.1.1.19]
K01872	1	 AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]
K01725	1	 cynS; cyanate lyase [EC:4.2.1.104]
K00366	1	 nirA; ferredoxin-nitrite reductase [EC:1.7.7.1]
K02303	1	 cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
K03638	1	 moaB; molybdopterin adenylyltransferase [EC:2.7.7.75]
K03750	1	 moeA; molybdopterin molybdotransferase [EC:2.10.1.1]
K03637	1	 moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
K01673	1	 cynT, can; carbonic anhydrase [EC:4.2.1.1]
K00367	1	 narB; ferredoxin-nitrate reductase [EC:1.7.7.2]
K02575	1	 NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter
K03752	1	 mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
K03639	1	 moaA, CNX2; GTP 3',8-cyclase [EC:4.1.99.22]
K00609	2	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K01953	1	 asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
K06016	1	 pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]
K01428	1	 ureC; urease subunit alpha [EC:3.5.1.5]
K01429	1	 ureB; urease subunit beta [EC:3.5.1.5]
K01430	1	 ureA; urease subunit gamma [EC:3.5.1.5]
K03190	1	 ureD, ureH; urease accessory protein
K03187	1	 ureE; urease accessory protein
K03188	1	 ureF; urease accessory protein
K03189	1	 ureG; urease accessory protein
K11959	1	 urtA; urea transport system substrate-binding protein
K11960	1	 urtB; urea transport system permease protein
K11961	1	 urtC; urea transport system permease protein
K11962	1	 urtD; urea transport system ATP-binding protein
K11963	1	 urtE; urea transport system ATP-binding protein
K13693	1	 gpgS; glucosyl-3-phosphoglycerate synthase [EC:2.4.1.266]	Glc a1-2 PGA
K00690	1	 E2.4.1.7; sucrose phosphorylase [EC:2.4.1.7]
K07026	1	 E3.1.3.70; mannosyl-3-phosphoglycerate phosphatase [EC:3.1.3.70]
K01665	1	 pabB; para-aminobenzoate synthetase component I [EC:2.6.1.85]
K06920	1	 queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]
K00020	1	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K10026	1	 queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
K01937	1	 pyrG, CTPS; CTP synthase [EC:6.3.4.2]
K03087	1	 rpoS; RNA polymerase nonessential primary-like sigma factor
K01876	1	 aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K00605	1	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K01480	1	 speB; agmatinase [EC:3.5.3.11]
K00797	1	 speE, SRM; spermidine synthase [EC:2.5.1.16]
K15034	1	 yaeJ; ribosome-associated protein
K02428	2	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K01873	1	 VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]
K01990	3	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K01992	3	 ABC-2.P; ABC-2 type transport system permease protein
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K03495	1	 gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme
K02314	1	 dnaB; replicative DNA helicase [EC:3.6.4.12]
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K00507	1	 SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
K02437	1	 gcvH, GCSH; glycine cleavage system H protein
K00281	1	 GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K06911	1	 K06911; uncharacterized protein
K09767	1	 yajQ; cyclic-di-GMP-binding protein
K06873	1	 K06873; uncharacterized protein
K20024	1	 mgdE; monoglucosyldiacylglycerol epimerase [EC:5.1.3.34]
K01265	1	 map; methionyl aminopeptidase [EC:3.4.11.18]
K02884	1	 RP-L19, MRPL19, rplS; large subunit ribosomal protein L19
K01791	1	 wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]
K02669	1	 pilT; twitching motility protein PilT
K01409	1	 KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
K02694	1	 psaF; photosystem I subunit III
K02697	1	 psaJ; photosystem I subunit IX
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K03118	1	 tatC; sec-independent protein translocase protein TatC
K02636	1	 petC; cytochrome b6-f complex iron-sulfur subunit [EC:1.10.9.1]
K02634	1	 petA; apocytochrome f
K13292	1	 lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
K05936	1	 cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]
K01524	1	 ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
K03179	1	 ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]
K00991	1	 ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
K10716	2	 kch, trkA, mthK, pch; voltage-gated potassium channel
K00059	1	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K04077	2	 groEL, HSPD1; chaperonin GroEL
K01788	1	 nanE; N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]
K02301	1	 cyoE; protoheme IX farnesyltransferase [EC:2.5.1.-]
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K02275	1	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K02274	1	 coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]
K02276	1	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K00793	1	 ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
K08999	1	 K08999; uncharacterized protein
K07079	2	 K07079; uncharacterized protein
K03168	2	 topA; DNA topoisomerase I [EC:5.99.1.2]
K05573	1	 ndhB; NAD(P)H-quinone oxidoreductase subunit 2 [EC:1.6.5.3]
K02003	2	 ABC.CD.A; putative ABC transport system ATP-binding protein
K03524	1	 birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
K03671	2	 trxA; thioredoxin 1
K03969	1	 pspA; phage shock protein A
K03867	1	 BGLUT; UDP-glucose:tetrahydrobiopterin glucosyltransferase [EC:2.4.1.-]	Glc - BH4
K04773	1	 sppA; protease IV [EC:3.4.21.-]
K06208	1	 aroH; chorismate mutase [EC:5.4.99.5]
K02914	1	 RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34
K03536	1	 rnpA; ribonuclease P protein component [EC:3.1.26.5]
K03217	1	 yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase
K07040	1	 K07040; uncharacterized protein
K01875	1	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K02954	1	 RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14
K00962	1	 pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
K01082	1	 cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]
K07056	1	 rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]
K07089	1	 K07089; uncharacterized protein
K01469	1	 OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]
K03789	2	 rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
K00681	1	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K03579	1	 hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]
K03601	1	 xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
K03602	1	 xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]
K07058	1	 K07058; membrane protein
K02945	2	 RP-S1, rpsA; small subunit ribosomal protein S1
K01091	1	 gph; phosphoglycolate phosphatase [EC:3.1.3.18]
K00789	1	 metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
K02290	2	 cpcG; phycobilisome rod-core linker protein
K05379	1	 cpeD, mpeD; phycoerythrin-associated linker protein
K01878	1	 glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]
K03183	2	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K02500	1	 hisF; cyclase [EC:4.1.3.-]
K04040	1	 chlG, bchG; chlorophyll/bacteriochlorophyll a synthase [EC:2.5.1.62 2.5.1.133]
K05366	1	 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
K03500	1	 rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]
K07443	1	 ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein
K00556	1	 trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]
K02034	1	 ABC.PE.P1; peptide/nickel transport system permease protein
K03768	2	 PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K00555	1	 TRMT1, trm1; tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]
K02643	1	 petM; cytochrome b6-f complex subunit 7
K06181	1	 rluE; 23S rRNA pseudouridine2457 synthase [EC:5.4.99.20]
K02518	1	 infA; translation initiation factor IF-1
K00384	1	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K00324	2	 pntA; NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]
K00325	1	 pntB; NAD(P) transhydrogenase subunit beta [EC:1.6.1.2]
K07019	1	 K07019; uncharacterized protein
K00099	1	 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
K03308	1	 TC.NSS; neurotransmitter:Na+ symporter, NSS family
K01883	1	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K02335	1	 polA; DNA polymerase I [EC:2.7.7.7]
K02005	2	 ABC.CD.TX; HlyD family secretion protein
K06942	1	 ychF; ribosome-binding ATPase
K07106	1	 murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]
K00772	1	 mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]
K14652	1	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K00145	1	 argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
K11175	1	 purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]
K00826	1	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K00548	1	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K09966	1	 K09966; uncharacterized protein
K00988	1	 APA1_2; ATP adenylyltransferase [EC:2.7.7.53]
K01061	1	 E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
K02520	1	 infC, MTIF3; translation initiation factor IF-3
K00791	1	 miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]
K02470	1	 gyrB; DNA gyrase subunit B [EC:5.99.1.3]
K06199	2	 crcB, FEX; fluoride exporter
K00432	1	 gpx; glutathione peroxidase [EC:1.11.1.9]
K06213	1	 mgtE; magnesium transporter
K07090	2	 K07090; uncharacterized protein
K15977	1	 K15977; putative oxidoreductase
K02970	1	 RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
K02719	1	 psbU; photosystem II PsbU protein
K00278	1	 nadB; L-aspartate oxidase [EC:1.4.3.16]
K14441	1	 rimO; ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]
K02836	1	 prfB; peptide chain release factor 2
K07042	1	 ybeY, yqfG; probable rRNA maturation factor
K00901	1	 dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
K01664	1	 pabA; para-aminobenzoate synthetase component II [EC:2.6.1.85]
K01424	2	 E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]
K00817	1	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K01887	1	 RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]
K00767	1	 nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K03650	1	 mnmE, trmE, MSS1; tRNA modification GTPase [EC:3.6.-.-]
K09928	1	 K09928; uncharacterized protein
K02031	1	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K02032	1	 ABC.PE.A1; peptide/nickel transport system ATP-binding protein
K06180	2	 rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
K14540	1	 rbgA; ribosome biogenesis GTPase A
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K06133	1	 LYS5, acpT; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]
K00616	1	 E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]
K03587	1	 ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
K07052	2	 K07052; uncharacterized protein
K15634	1	 gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]
K01465	2	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K03100	2	 lepB; signal peptidase I [EC:3.4.21.89]
K00537	1	 ARSC1, arsC; arsenate reductase [EC:1.20.4.1]
K01507	2	 ppa; inorganic pyrophosphatase [EC:3.6.1.1]
K01881	1	 PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K08902	1	 psb27; photosystem II Psb27 protein
K01939	1	 purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]
K03926	1	 cutA; periplasmic divalent cation tolerance protein
K05895	1	 cobK-cbiJ; precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]
K00930	1	 argB; acetylglutamate kinase [EC:2.7.2.8]
K04066	1	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
K03086	3	 rpoD; RNA polymerase primary sigma factor
K01749	2	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K01299	1	 E3.4.17.19; carboxypeptidase Taq [EC:3.4.17.19]
K03218	1	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K02433	1	 gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K02337	1	 dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K02956	1	 RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K02316	1	 dnaG; DNA primase [EC:2.7.7.-]
K03502	1	 umuC; DNA polymerase V
K03503	1	 umuD; DNA polymerase V [EC:3.4.21.-]
K00783	1	 rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
K07460	1	 yraN; putative endonuclease
