KO	GeneNumber	Description
K00164	1	 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K01902	1	 sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K01903	1	 sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
K00784	1	 rnz; ribonuclease Z [EC:3.1.26.11]
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K06916	1	 zapE; cell division protein ZapE
K00240	1	 sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
K00239	1	 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K00242	1	 sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K00241	1	 sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
K14449	1	 mch, mcd; 2-methylfumaryl-CoA hydratase [EC:4.2.1.148]
K01644	2	 citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
K00868	1	 pdxK, pdxY; pyridoxine kinase [EC:2.7.1.35]
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K00052	1	 leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]
K01704	1	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K01703	1	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K02884	1	 RP-L19, MRPL19, rplS; large subunit ribosomal protein L19
K00554	1	 trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
K02860	1	 rimM; 16S rRNA processing protein RimM
K02959	1	 RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16
K03106	1	 SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]
K01778	1	 dapF; diaminopimelate epimerase [EC:5.1.1.7]
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K00989	1	 rph; ribonuclease PH [EC:2.7.7.56]
K03705	1	 hrcA; heat-inducible transcriptional repressor
K03687	1	 GRPE; molecular chaperone GrpE
K04043	1	 dnaK, HSPA9; molecular chaperone DnaK
K03686	1	 dnaJ; molecular chaperone DnaJ
K00215	1	 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
K01834	1	 PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]
K10773	1	 NTH; endonuclease III [EC:4.2.99.18]
K00867	1	 coaA; type I pantothenate kinase [EC:2.7.1.33]
K01523	1	 hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]
K02500	1	 hisF; cyclase [EC:4.1.3.-]
K01814	1	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K02501	1	 hisH; glutamine amidotransferase [EC:2.4.2.-]
K01693	1	 hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
K07113	1	 fxsA; UPF0716 protein FxsA
K03071	1	 secB; preprotein translocase subunit SecB
K02342	1	 dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K00014	1	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K06287	2	 maf; septum formation protein
K09773	1	 ppsR; [pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]
K01599	1	 hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]
K08973	1	 K08973; putative membrane protein
K03628	1	 rho; transcription termination factor Rho
K01061	1	 E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
K06888	1	 K06888; uncharacterized protein
K03650	1	 mnmE, trmE, MSS1; tRNA modification GTPase [EC:3.6.-.-]
K03495	1	 gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme
K03501	1	 gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]
K03496	2	 parA, soj; chromosome partitioning protein
K03497	1	 parB, spo0J; chromosome partitioning protein, ParB family
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K01869	1	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K01920	1	 gshB; glutathione synthase [EC:6.3.2.3]
K00029	1	 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K03555	1	 mutS; DNA mismatch repair protein MutS
K00990	1	 glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]
K03980	1	 murJ, mviN; putative peptidoglycan lipid II flippase
K01867	1	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K14742	1	 tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
K03789	1	 rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
K03711	1	 fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator
K00655	1	 plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
K06168	1	 miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
K06217	1	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins
K07042	1	 ybeY, yqfG; probable rRNA maturation factor
K03820	1	 lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
K00789	1	 metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
K03439	1	 trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
K09748	1	 rimP; ribosome maturation factor RimP
K02600	1	 nusA; N utilization substance protein A
K07742	1	 ylxR; uncharacterized protein
K02519	1	 infB, MTIF2; translation initiation factor IF-2
K02834	1	 rbfA; ribosome-binding factor A
K03177	1	 truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]
K02956	1	 RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15
K00962	1	 pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
K00647	1	 fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
K01716	1	 fabA; 3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:4.2.1.59 5.3.3.14]
K01579	1	 panD; aspartate 1-decarboxylase [EC:4.1.1.11]
K03086	1	 rpoD; RNA polymerase primary sigma factor
K02316	1	 dnaG; DNA primase [EC:2.7.7.-]
K09117	1	 K09117; uncharacterized protein
K01956	1	 carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
K01955	1	 carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K03624	1	 greA; transcription elongation factor GreA
K00384	1	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K14162	1	 dnaE2; error-prone DNA polymerase [EC:2.7.7.7]
K14161	1	 imuB; protein ImuB
K14160	1	 imuA; protein ImuA
K00826	2	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K07659	1	 ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR
K07638	1	 envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K09806	1	 K09806; uncharacterized protein
K13292	1	 lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
K18164	1	 NDUFAF7; NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7
K05810	1	 yfiH; polyphenol oxidase [EC:1.10.3.-]
K00948	1	 PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
K02897	1	 RP-L25, rplY; large subunit ribosomal protein L25
K01056	1	 PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
K06942	1	 ychF; ribosome-binding ATPase
K00413	1	 CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit
K00411	1	 UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.2]
K00228	1	 CPOX, hemF; coproporphyrinogen III oxidase [EC:1.3.3.3]
K01692	8	 paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]
K02221	1	 yggT; YggT family protein
K01491	1	 folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
K01940	1	 argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K06941	1	 rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
K03088	2	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K00344	3	 qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K10804	1	 tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]
K02003	1	 ABC.CD.A; putative ABC transport system ATP-binding protein
K02004	1	 ABC.CD.P; putative ABC transport system permease protein
K06890	1	 K06890; uncharacterized protein
K01990	2	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K01992	2	 ABC-2.P; ABC-2 type transport system permease protein
K01682	1	 acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]
K02193	1	 ccmA; heme exporter protein A [EC:3.6.3.41]
K02194	1	 ccmB; heme exporter protein B
K02195	1	 ccmC; heme exporter protein C
K02199	1	 ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
K06190	2	 ispZ; intracellular septation protein
K03110	1	 ftsY; fused signal recognition particle receptor
K18707	1	 mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]
K09882	1	 cobS; cobaltochelatase CobS [EC:6.6.1.2]
K05527	1	 bolA; BolA family transcriptional regulator, general stress-responsive regulator
K01735	1	 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
K00891	1	 E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]
K04763	1	 xerD; integrase/recombinase XerD
K01962	1	 accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
K03070	1	 secA; preprotein translocase subunit SecA
K03769	1	 ppiC; peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]
K00620	1	 argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K03574	1	 mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
K00568	1	 ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]
K00928	1	 lysC; aspartate kinase [EC:2.7.2.4]
K08484	1	 PTS-EI.PTSP, ptsP; phosphotransferase system, enzyme I, PtsP [EC:2.7.3.9]
K15539	1	 rodZ; cytoskeleton protein RodZ
K03526	1	 gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
K02835	1	 prfA, MTRF1, MRF1; peptide chain release factor 1
K02493	1	 hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K02563	1	 murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
K01924	1	 murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
K00075	1	 murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]
K01921	1	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K03589	1	 ftsQ; cell division protein FtsQ
K03590	1	 ftsA; cell division protein FtsA
K03531	1	 ftsZ; cell division protein FtsZ
K02535	1	 lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]
K05807	1	 bamD; outer membrane protein assembly factor BamD
K03631	1	 recN; DNA repair protein RecN (Recombination protein N)
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K01262	1	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K02687	1	 prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
K03657	1	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K01679	1	 E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]
K09985	1	 K09985; uncharacterized protein
K00560	1	 thyA, TYMS; thymidylate synthase [EC:2.1.1.45]
K00287	1	 DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]
K01053	1	 E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
K03593	1	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K04088	1	 hflK; membrane protease subunit HflK [EC:3.4.-.-]
K04087	1	 hflC; membrane protease subunit HflC [EC:3.4.-.-]
K09937	1	 K09937; uncharacterized protein
K02650	1	 pilA; type IV pilus assembly protein PilA
K03321	2	 TC.SULP; sulfate permease, SulP family
K04042	1	 glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
K00820	1	 glmS, GFPT; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]
K03655	1	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K09159	1	 cptB; antitoxin CptB
K07141	1	 mocA; molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]
K07090	3	 K07090; uncharacterized protein
K03639	1	 moaA, CNX2; GTP 3',8-cyclase [EC:4.1.99.22]
K03635	1	 MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]
K03638	1	 moaB; molybdopterin adenylyltransferase [EC:2.7.7.75]
K03637	1	 moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
K03750	1	 moeA; molybdopterin molybdotransferase [EC:2.10.1.1]
K11940	1	 hspQ; heat shock protein HspQ
K02035	1	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K01796	1	 E5.1.99.4, AMACR, mcr; alpha-methylacyl-CoA racemase [EC:5.1.99.4]
K07712	1	 glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG
K07708	1	 glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
K12506	1	 ispDF; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]
K01095	1	 pgpA; phosphatidylglycerophosphatase A [EC:3.1.3.27]
K03743	1	 pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
K18588	1	 COQ10; coenzyme Q-binding protein COQ10
K03644	1	 lipA; lipoyl synthase [EC:2.8.1.8]
K02014	2	 TC.FEV.OM; iron complex outermembrane recepter protein
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K06920	1	 queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]
K10026	1	 queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
K01737	1	 queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
K09457	1	 queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]
K01627	1	 kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
K01937	1	 pyrG, CTPS; CTP synthase [EC:6.3.4.2]
K02793	1	 PTS-Man-EIIA, manX; PTS system, mannose-specific IIA component [EC:2.7.1.191]
K11189	1	 PTS-HPR; phosphocarrier protein
K01251	1	 E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]
K07102	1	 amgK; N-acetylmuramate 1-kinase [EC:2.7.1.221]
K00992	1	 murU; N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase [EC:2.7.7.99]
K16899	1	addB; ATP-dependent helicase/nuclease subunit B [EC:3.1.-.- 3.6.4.12]
K16898	1	addA; ATP-dependent helicase/nuclease subunit A [EC:3.1.-.- 3.6.4.12]
K03671	1	 trxA; thioredoxin 1
K11754	1	 folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
K01963	1	 accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
K01695	1	 trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
K01696	1	 trpB; tryptophan synthase beta chain [EC:4.2.1.20]
K01817	1	 trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]
K01591	1	 pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K05788	1	 ihfB, himD; integration host factor subunit beta
K02945	1	 RP-S1, rpsA; small subunit ribosomal protein S1
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K00800	1	 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
K12262	1	 cybB; cytochrome b561
K06861	1	 lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
K03684	2	 rnd; ribonuclease D [EC:3.1.13.5]
K13893	1	 yejA; microcin C transport system substrate-binding protein
K08738	2	 CYC; cytochrome c
K00979	1	 kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
K04518	1	 pheA2; prephenate dehydratase [EC:4.2.1.51]
K03426	1	 E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]
K02343	1	 dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
K06187	1	 recR; recombination protein RecR
K09760	1	 rmuC; DNA recombination protein RmuC
K01462	1	 PDF, def; peptide deformylase [EC:3.5.1.88]
K00604	1	 MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]
K06173	1	 truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
K01439	1	 dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
K00674	1	 dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
K07025	1	 K07025; putative hydrolase of the HAD superfamily
K00930	1	 argB; acetylglutamate kinase [EC:2.7.2.8]
K03978	1	 engB; GTP-binding protein
K03217	1	 yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase
K03536	1	 rnpA; ribonuclease P protein component [EC:3.1.26.5]
K07119	3	 K07119; uncharacterized protein
K00432	1	 gpx; glutathione peroxidase [EC:1.11.1.9]
K01669	2	 phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
K07088	1	 K07088; uncharacterized protein
K04752	1	 glnK; nitrogen regulatory protein P-II 2
K03320	2	 amt, AMT, MEP; ammonium transporter, Amt family
K02012	1	 afuA, fbpA; iron(III) transport system substrate-binding protein
K13583	1	 gcrA; GcrA cell cycle regulator
K00821	1	 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
K00611	1	 OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K04083	1	 hslO; molecular chaperone Hsp33
K03498	2	 trkH, trkG, ktrB; trk system potassium uptake protein
K06195	1	 apaG; ApaG protein
K10764	1	 metZ; O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]
K01494	1	 dcd; dCTP deaminase [EC:3.5.4.13]
K19802	1	 ycjG, ykfB; L-Ala-D/L-Glu epimerase [EC:5.1.1.20]
K04755	1	 fdx; ferredoxin, 2Fe-2S
K04782	1	 pchB; isochorismate pyruvate lyase [EC:4.2.99.21]
K08744	1	 CRLS; cardiolipin synthase (CMP-forming) [EC:2.7.8.41]
K03703	1	 uvrC; excinuclease ABC subunit C
K01633	1	 folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]
K03702	1	 uvrB; excinuclease ABC subunit B
K00812	1	 aspB; aspartate aminotransferase [EC:2.6.1.1]
K09989	1	 K09989; uncharacterized protein
K06204	2	 dksA; DnaK suppressor protein
K03553	1	 recA; recombination protein RecA
K01872	1	 AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]
K00031	1	 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K02533	1	 lasT; tRNA/rRNA methyltransferase [EC:2.1.1.-]
K02986	1	 RP-S4, rpsD; small subunit ribosomal protein S4
K07390	1	 grxD, GLRX5; monothiol glutaredoxin
K01952	3	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K13643	1	 iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
K04487	1	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K09013	1	 sufC; Fe-S cluster assembly ATP-binding protein
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K13628	1	 iscA; iron-sulfur cluster assembly protein
K10805	1	 tesB; acyl-CoA thioesterase II [EC:3.1.2.-]
K01847	2	 MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]
K11720	1	 lptG; lipopolysaccharide export system permease protein
K07091	1	 lptF; lipopolysaccharide export system permease protein
K00626	5	 E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K02622	1	 parE; topoisomerase IV subunit B [EC:5.99.1.-]
K01915	1	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K21929	2	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K03664	1	 smpB; SsrA-binding protein
K01714	1	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
