KO	GeneNumber	Description
K09949	1	 K09949; uncharacterized protein
K00677	1	 lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
K06142	1	 hlpA, ompH; outer membrane protein
K07277	1	 SAM50, TOB55, bamA; outer membrane protein insertion porin family
K09810	1	 lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K09808	1	 lolC_E; lipoprotein-releasing system permease protein
K04567	1	 KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
K02836	1	 prfB; peptide chain release factor 2
K03820	1	 lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
K07042	1	 ybeY, yqfG; probable rRNA maturation factor
K06217	1	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K00798	1	 MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K02200	2	 ccmH; cytochrome c-type biogenesis protein CcmH
K00640	1	 cysE; serine O-acetyltransferase [EC:2.3.1.30]
K07465	1	 K07465; putative RecB family exonuclease
K01069	1	 gloB, gloC, HAGH; hydroxyacylglutathione hydrolase [EC:3.1.2.6]
K07107	1	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K07020	1	 K07020; uncharacterized protein
K03521	1	 fixA, etfB; electron transfer flavoprotein beta subunit
K03522	1	 fixB, etfA; electron transfer flavoprotein alpha subunit
K02356	1	 efp; elongation factor P
K17686	1	 copA, ATP7; Cu+-exporting ATPase [EC:3.6.3.54]
K01647	1	 CS, gltA; citrate synthase [EC:2.3.3.1]
K00826	3	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K07071	1	 K07071; uncharacterized protein
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K03724	1	 lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
K00262	1	 E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
K18912	1	 egtB; gamma-glutamyl hercynylcysteine S-oxide synthase [EC:1.14.99.50]
K07133	2	 K07133; uncharacterized protein
K07316	4	 mod; adenine-specific DNA-methyltransferase [EC:2.1.1.72]
K01156	4	 res; type III restriction enzyme [EC:3.1.21.5]
K01911	1	 menE; O-succinylbenzoic acid---CoA ligase [EC:6.2.1.26]
K02548	1	 menA; 1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.74 2.5.1.-]
K01661	1	 menB; naphthoate synthase [EC:4.1.3.36]
K08680	1	 menH; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]
K02551	1	 menD; 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]
K02552	1	 menF; menaquinone-specific isochorismate synthase [EC:5.4.4.2]
K03183	2	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K01676	1	 E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]
K01053	1	 E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
K18928	1	 lldE; L-lactate dehydrogenase complex protein LldE
K07458	2	 vsr; DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]
K18929	1	 lldF; L-lactate dehydrogenase complex protein LldF
K00782	1	 lldG; L-lactate dehydrogenase complex protein LldG
K03701	3	 uvrA; excinuclease ABC subunit A
K07714	2	 atoC; two-component system, NtrC family, response regulator AtoC
K08299	1	 caiD; crotonobetainyl-CoA hydratase [EC:4.2.1.149]
K00184	1	 K00184; prokaryotic molybdopterin-containing oxidoreductase family, iron-sulfur binding subunit
K00185	1	 K00185; prokaryotic molybdopterin-containing oxidoreductase family, membrane subunit
K01902	1	 sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K01903	1	 sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K00031	1	 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K01876	1	 aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K02335	2	 polA; DNA polymerase I [EC:2.7.7.7]
K01738	2	 cysK; cysteine synthase [EC:2.5.1.47]
K03470	1	 rnhB; ribonuclease HII [EC:3.1.26.4]
K02536	1	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K01698	1	 hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]
K13542	1	 cobA-hemD; uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]
K01749	1	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K02492	1	 hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
K00245	1	 frdB; fumarate reductase iron-sulfur subunit [EC:1.3.5.4]
K00244	1	 frdA; fumarate reductase flavoprotein subunit [EC:1.3.5.4]
K00989	1	 rph; ribonuclease PH [EC:2.7.7.56]
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K15634	4	 gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]
K06960	2	 K06960; uncharacterized protein
K06213	1	 mgtE; magnesium transporter
K01733	1	 thrC; threonine synthase [EC:4.2.3.1]
K00003	1	 E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
K14261	1	 alaC; alanine-synthesizing transaminase [EC:2.6.1.-]
K03294	1	 TC.APA; basic amino acid/polyamine antiporter, APA family
K15987	1	 hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]
K10747	1	 LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]
K00757	1	 udp, UPP; uridine phosphorylase [EC:2.4.2.3]
K03169	1	 topB; DNA topoisomerase III [EC:5.99.1.2]
K01867	1	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K02003	2	 ABC.CD.A; putative ABC transport system ATP-binding protein
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K07119	1	 K07119; uncharacterized protein
K01596	1	 E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]
K01950	1	 E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K03636	1	 moaD, cysO; sulfur-carrier protein
K03738	1	 aor; aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]
K03750	3	 moeA; molybdopterin molybdotransferase [EC:2.10.1.1]
K07219	1	 K07219; putative molybdopterin biosynthesis protein
K00253	1	 IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
K01912	2	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K01996	1	 livF; branched-chain amino acid transport system ATP-binding protein
K01999	1	 livK; branched-chain amino acid transport system substrate-binding protein
K01998	1	 livM; branched-chain amino acid transport system permease protein
K01997	1	 livH; branched-chain amino acid transport system permease protein
K01897	2	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
K01995	1	 livG; branched-chain amino acid transport system ATP-binding protein
K07496	1	 K07496; putative transposase
K03574	1	 mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
K00762	1	 pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
K10805	2	 tesB; acyl-CoA thioesterase II [EC:3.1.2.-]
K08151	1	 tetA; MFS transporter, DHA1 family, tetracycline resistance protein
K07391	1	 comM; magnesium chelatase family protein
K11754	1	 folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
K00231	1	 PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]
K00252	1	 GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K03665	1	 hflX; GTPase
K04042	1	 glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
K00820	1	 glmS, GFPT; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]
K03657	1	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K01921	1	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K06864	1	 larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]
K05592	1	 deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
K02435	1	 gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
K02433	2	 gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K02434	1	 gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
K08963	1	 mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
K02503	1	 HINT1, hinT, hit; histidine triad (HIT) family protein
K01990	4	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K09793	1	 K09793; uncharacterized protein
K03799	1	 htpX; heat shock protein HtpX [EC:3.4.24.-]
K03704	1	 cspA; cold shock protein (beta-ribbon, CspA family)
K01881	1	 PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K03684	1	 rnd; ribonuclease D [EC:3.1.13.5]
K01262	1	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K01895	1	 ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K21480	1	 HO, pbsA1, hmuO; heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]
K01574	1	 adc; acetoacetate decarboxylase [EC:4.1.1.4]
K01992	3	 ABC-2.P; ABC-2 type transport system permease protein
K01551	2	 arsA, ASNA1, GET3; arsenite/tail-anchored protein-transporting ATPase [EC:3.6.3.16 3.6.3.-]
K00574	1	 cfa; cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
K03119	3	 tauD; taurine dioxygenase [EC:1.14.11.17]
K07218	1	 nosD; nitrous oxidase accessory protein
K00376	1	 nosZ; nitrous-oxide reductase [EC:1.7.2.4]
K05349	1	 bglX; beta-glucosidase [EC:3.2.1.21]
K03307	1	 TC.SSS; solute:Na+ symporter, SSS family
K16055	1	 TPS; trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12]	Glc a1-a1 Glc
K01692	7	 paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]
K03427	8	 hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
K21417	1	 acoB; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta [EC:1.1.1.-]
K21416	1	 acoA; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha [EC:1.1.1.-]
K01008	1	 selD, SEPHS; selenide, water dikinase [EC:2.7.9.3]
K00612	1	 E2.1.3.-; carbamoyltransferase [EC:2.1.3.-]
K03639	1	 moaA, CNX2; GTP 3',8-cyclase [EC:4.1.99.22]
K07390	1	 grxD, GLRX5; monothiol glutaredoxin
K02336	1	 polB; DNA polymerase II [EC:2.7.7.7]
K00857	1	 tdk, TK; thymidine kinase [EC:2.7.1.21]
K09694	1	 nodJ; lipooligosaccharide transport system permease protein
K09695	1	 nodI; lipooligosaccharide transport system ATP-binding protein
K13598	1	 ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]
K02535	1	 lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]
K03551	1	 ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K01159	1	 ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]
K07068	3	 K07068; uncharacterized protein
K21929	1	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K01945	2	 purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K00014	1	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K06048	1	 gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
K06143	1	 creD; inner membrane protein
K00059	6	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K00015	1	 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K09773	1	 ppsR; [pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]
K03630	2	 radC; DNA repair protein RadC
K08484	1	 PTS-EI.PTSP, ptsP; phosphotransferase system, enzyme I, PtsP [EC:2.7.3.9]
K09778	1	 K09778; uncharacterized protein
K02301	1	 cyoE; protoheme IX farnesyltransferase [EC:2.5.1.-]
K08976	1	 K08976; putative membrane protein
K02275	2	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K02274	1	 coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]
K02276	2	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K01869	1	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K03664	1	 smpB; SsrA-binding protein
K14742	1	 tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
K11749	1	 rseP; regulator of sigma E protease [EC:3.4.24.-]
K00099	1	 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
K00806	1	 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K02357	1	 tsf, TSFM; elongation factor Ts
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K00620	1	 argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K03070	1	 secA; preprotein translocase subunit SecA
K03631	1	 recN; DNA repair protein RecN (Recombination protein N)
K00858	1	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]
K07478	1	 ycaJ; putative ATPase
K07062	2	 fitB; toxin FitB [EC:3.1.-.-]
K01338	3	 lon; ATP-dependent Lon protease [EC:3.4.21.53]
K03544	1	 clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K01358	2	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K03545	1	 tig; trigger factor
K13671	1	 K13671; alpha-1,2-mannosyltransferase [EC:2.4.1.-]	Man a1-2 Man
K00721	1	 DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	Man b1- P-Dol
K01469	1	 OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]
K03980	1	 murJ, mviN; putative peptidoglycan lipid II flippase
K12942	1	 abgT; aminobenzoyl-glutamate transport protein
K06200	1	 cstA; carbon starvation protein
K00615	1	 E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K03638	1	 moaB; molybdopterin adenylyltransferase [EC:2.7.7.75]
K21142	1	 moaX; MoaE-MoaD fusion protein [EC:2.8.1.12]
K08303	1	 K08303; putative protease [EC:3.4.-.-]
K02341	1	 holB; DNA polymerase III subunit delta' [EC:2.7.7.7]
K01874	1	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K03424	1	 tatD; TatD DNase family protein [EC:3.1.21.-]
K01940	1	 argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K00930	1	 argB; acetylglutamate kinase [EC:2.7.2.8]
K03667	1	 hslU; ATP-dependent HslUV protease ATP-binding subunit HslU
K01419	1	 hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]
K03733	1	 xerC; integrase/recombinase XerC
K04096	1	 smf; DNA processing protein
K03529	1	 smc; chromosome segregation protein
K18890	1	 mdlB, smdB; ATP-binding cassette, subfamily B, multidrug efflux pump
K18889	1	 mdlA, smdA; ATP-binding cassette, subfamily B, multidrug efflux pump
K01933	1	 purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K03585	2	 acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system
K03086	3	 rpoD; RNA polymerase primary sigma factor
K06153	1	 bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]
K02203	1	 thrH; phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39]
K00507	1	 SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
K07301	1	 yrbG; cation:H+ antiporter
K00856	1	 E2.7.1.20, ADK; adenosine kinase [EC:2.7.1.20]
K00297	1	 metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
K11175	1	 purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]
K03060	1	 rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]
K09125	1	 K09125; uncharacterized protein
K06940	1	 K06940; uncharacterized protein
K03518	1	 coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]
K03519	1	 coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]
K02031	2	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K02032	2	 ABC.PE.A1; peptide/nickel transport system ATP-binding protein
K02034	1	 ABC.PE.P1; peptide/nickel transport system permease protein
K02033	1	 ABC.PE.P; peptide/nickel transport system permease protein
K00860	1	 cysC; adenylylsulfate kinase [EC:2.7.1.25]
K02237	3	 comEA; competence protein ComEA
K04487	5	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K06442	1	 tlyA; 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]
K01662	1	 dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]
K13789	1	 GGPS; geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]
K03602	1	 xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]
K03601	1	 xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
K03797	2	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K11212	1	 cofD; LPPG:FO 2-phospho-L-lactate transferase [EC:2.7.8.28]
K14941	1	 cofC; 2-phospho-L-lactate guanylyltransferase [EC:2.7.7.68]
K12234	1	 cofE, fbiB; coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34]
K03978	1	 engB; GTP-binding protein
K01885	1	 EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K01840	1	 manB; phosphomannomutase [EC:5.4.2.8]
K03116	1	 tatA; sec-independent protein translocase protein TatA
K03925	1	 mraZ; MraZ protein
K03438	1	 mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
K01607	1	 pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
K03496	1	 parA, soj; chromosome partitioning protein
K03303	1	 lctP; lactate permease
K07101	1	 K07101; uncharacterized protein
K06346	1	 jag; spoIIIJ-associated protein
K03217	1	 yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase
K08998	1	 K08998; uncharacterized protein
K02338	1	 dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]
K02470	1	 gyrB; DNA gyrase subunit B [EC:5.99.1.3]
K02469	1	 gyrA; DNA gyrase subunit A [EC:5.99.1.3]
K01845	1	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K02116	1	 atpI; ATP synthase protein I
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K00943	1	 tmk, DTYMK; dTMP kinase [EC:2.7.4.9]
K09011	1	 cimA; (R)-citramalate synthase [EC:2.3.1.182]
K06180	2	 rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
K01625	1	 eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]
K01690	1	 edd; phosphogluconate dehydratase [EC:4.2.1.12]
K01057	1	 PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]
K00036	1	 G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
K00588	1	 E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]
K04773	1	 sppA; protease IV [EC:3.4.21.-]
K03151	1	 thiI; tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]
K03640	1	 pal; peptidoglycan-associated lipoprotein
K01652	2	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K03722	1	 dinG; ATP-dependent DNA helicase DinG [EC:3.6.4.12]
K00648	1	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K02372	1	 fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
K02078	2	 acpP; acyl carrier protein
K01265	1	 map; methionyl aminopeptidase [EC:3.4.11.18]
K00821	1	 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
K01633	1	 folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]
K02517	1	 lpxL, htrB; Kdo2-lipid IVA lauroyltransferase [EC:2.3.1.241]
K06139	1	 pqqE; pyrroloquinoline quinone biosynthesis protein E
K06137	1	 pqqC; pyrroloquinoline-quinone synthase [EC:1.3.3.11]
K06136	1	 pqqB; pyrroloquinoline quinone biosynthesis protein B
K01870	1	 IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K10563	1	 mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
K03734	1	 apbE; FAD:protein FMN transferase [EC:2.7.1.180]
K15981	1	 CYP125A; cholest-4-en-3-one 26-monooxygenase [EC:1.14.15.29]
K09680	1	 coaW; type II pantothenate kinase [EC:2.7.1.33]
K12410	1	 npdA; NAD-dependent deacetylase [EC:3.5.1.-]
K05366	1	 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
K01920	1	 gshB; glutathione synthase [EC:6.3.2.3]
K19641	1	 hupR, hoxA; two-component system, NtrC family, response regulator HupR/HoxA
K00567	1	 ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]
K01739	1	 metB; cystathionine gamma-synthase [EC:2.5.1.48]
K04759	1	 feoB; ferrous iron transport protein B
K04758	1	 feoA; ferrous iron transport protein A
K00057	1	 gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
K00330	1	 nuoA; NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]
K00334	1	 nuoE; NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]
K00335	1	 nuoF; NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]
K00336	1	 nuoG; NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]
K00337	1	 nuoH; NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]
K00339	1	 nuoJ; NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]
K00340	1	 nuoK; NADH-quinone oxidoreductase subunit K [EC:1.6.5.3]
K00341	1	 nuoL; NADH-quinone oxidoreductase subunit L [EC:1.6.5.3]
K00342	1	 nuoM; NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]
K00343	1	 nuoN; NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]
K03833	1	 selB, EEFSEC; selenocysteine-specific elongation factor
K01875	1	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K01061	2	 E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
K02523	1	 ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]
K07735	1	 algH; putative transcriptional regulator
K07052	1	 K07052; uncharacterized protein
K10773	1	 NTH; endonuclease III [EC:4.2.99.18]
K01796	1	 E5.1.99.4, AMACR, mcr; alpha-methylacyl-CoA racemase [EC:5.1.99.4]
K03929	3	 pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]
K00831	1	 serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]
K07443	1	 ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein
K03771	1	 surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]
K00995	3	 pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K01681	1	 ACO, acnA; aconitate hydratase [EC:4.2.1.3]
K07317	1	 K07317; adenine-specific DNA-methyltransferase [EC:2.1.1.72]
K01620	1	 ltaE; threonine aldolase [EC:4.1.2.48]
K00784	2	 rnz; ribonuclease Z [EC:3.1.26.11]
K02004	1	 ABC.CD.P; putative ABC transport system permease protein
