KO	GeneNumber	Description
K00648	2	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K00033	2	 PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]
K06897	1	 K06897; 7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase [EC:2.5.1.105]
K01448	1	 amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K02067	1	 mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
K01619	1	 deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]
K04485	1	 radA, sms; DNA repair protein RadA/Sms
K07056	2	 rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]
K02341	1	 holB; DNA polymerase III subunit delta' [EC:2.7.7.7]
K00428	1	 E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
K15866	1	 paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K00789	1	 metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
K06173	1	 truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
K00645	1	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K02687	1	 prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
K08591	1	 plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]
K03644	1	 lipA; lipoyl synthase [EC:2.8.1.8]
K01921	1	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K07259	1	 dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
K01876	1	 aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K01286	1	 E3.4.16.4; D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]
K07304	1	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K03797	3	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K01493	1	 comEB; dCMP deaminase [EC:3.5.4.12]
K01719	2	 hemD, UROS; uroporphyrinogen-III synthase [EC:4.2.1.75]
K01749	1	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K02492	1	 hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
K20866	1	 yihX; glucose-1-phosphatase [EC:3.1.3.10]
K01880	1	 GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K00029	1	 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K00658	2	 DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K00164	1	 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K00661	1	 maa; maltose O-acetyltransferase [EC:2.3.1.79]
K13006	1	 wbqR; UDP-perosamine 4-acetyltransferase [EC:2.3.1.-]
K18430	1	 legI, neuB2; N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]
K03980	1	 murJ, mviN; putative peptidoglycan lipid II flippase
K02014	2	 TC.FEV.OM; iron complex outermembrane recepter protein
K02440	1	 GLPF; glycerol uptake facilitator protein
K00111	1	 glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
K00864	1	 glpK, GK; glycerol kinase [EC:2.7.1.30]
K02337	2	 dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K07164	1	 K07164; uncharacterized protein
K01992	3	 ABC-2.P; ABC-2 type transport system permease protein
K06217	1	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K00606	1	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K02016	1	 ABC.FEV.S; iron complex transport system substrate-binding protein
K02015	1	 ABC.FEV.P; iron complex transport system permease protein
K02013	1	 ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
K07391	1	 comM; magnesium chelatase family protein
K04749	2	 rsbV; anti-sigma B factor antagonist
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K02825	2	 pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
K11754	1	 folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
K03559	1	 exbD; biopolymer transport protein ExbD
K03561	2	 exbB; biopolymer transport protein ExbB
K09001	1	 anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
K01669	3	 phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
K01737	2	 queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
K01823	1	 idi, IDI; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]
K10027	1	 crtI; phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]
K03088	8	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K00451	1	 HGD, hmgA; homogentisate 1,2-dioxygenase [EC:1.13.11.5]
K00457	1	 HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K02357	1	 tsf, TSFM; elongation factor Ts
K01113	1	 phoD; alkaline phosphatase D [EC:3.1.3.1]
K08984	1	 yjdF; putative membrane protein
K03525	1	 coaX; type III pantothenate kinase [EC:2.7.1.33]
K03101	1	 lspA; signal peptidase II [EC:3.4.23.36]
K01791	1	 wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]
K03786	1	 aroQ, qutE; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
K04763	1	 xerD; integrase/recombinase XerD
K02902	1	 RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28
K02913	1	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K03110	1	 ftsY; fused signal recognition particle receptor
K07397	1	 yhfA; putative redox protein
K06997	1	 yggS, PROSC; PLP dependent protein
K00275	1	 pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]
K01489	1	 cdd, CDA; cytidine deaminase [EC:3.5.4.5]
K03773	1	 fklB; FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]
K03772	1	 fkpA; FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
K04066	1	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
K07114	3	 yfbK; Ca-activated chloride channel homolog
K03924	2	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K03932	1	 lpqC; polyhydroxybutyrate depolymerase
K00796	1	 folP; dihydropteroate synthase [EC:2.5.1.15]
K04096	1	 smf; DNA processing protein
K00887	1	 dgkA; undecaprenol kinase [EC:2.7.1.66]
K00548	2	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K03469	1	 rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]
K01159	1	 ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]
K01104	1	 E3.1.3.48; protein-tyrosine phosphatase [EC:3.1.3.48]
K01953	1	 asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K11991	1	 tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
K04762	1	 hslR; ribosome-associated heat shock protein Hsp15
K00632	1	 fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
K03975	1	 dedA; membrane-associated protein
K02238	1	 comEC; competence protein ComEC
K11381	2	 bkdA; 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]
K01881	1	 PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K15460	1	 yfiC, trmX; tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]
K16087	1	 TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR; hemoglobin/transferrin/lactoferrin receptor protein
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K03183	1	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K00812	2	 aspB; aspartate aminotransferase [EC:2.6.1.1]
K00554	1	 trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K14424	1	 SMO2; methylsterol monooxygenase 2
K00294	1	 E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]
K13766	1	 liuC; methylglutaconyl-CoA hydratase [EC:4.2.1.18]
K13877	1	 aldH; 2,5-dioxopentanoate dehydrogenase [EC:1.2.1.26]
K01952	2	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K17103	1	 CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
K02618	1	 paaZ; oxepin-CoA hydrolase / 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase [EC:3.3.2.12 1.2.1.91]
K03320	1	 amt, AMT, MEP; ammonium transporter, Amt family
K03665	1	 hflX; GTPase
K03596	1	 lepA; GTP-binding protein LepA
K00526	1	 E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
K00525	1	 E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
K00602	1	 purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
K03569	1	 mreB; rod shape-determining protein MreB and related proteins
K03570	1	 mreC; rod shape-determining protein MreC
K05515	1	 mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K00991	1	 ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
K01297	1	 ldcA; muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]
K00241	1	 sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
K00239	1	 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K00240	1	 sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
K03685	1	 rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]
K09458	2	 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K02078	1	 acpP; acyl carrier protein
K01556	1	 KYNU, kynU; kynureninase [EC:3.7.1.3]
K01845	1	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K03474	1	 pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]
K04079	1	 HSP90A, htpG; molecular chaperone HtpG
K05801	1	 djlA; DnaJ like chaperone protein
K01933	1	 purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K02348	1	 elaA; ElaA protein
K07386	1	 pepO; putative endopeptidase [EC:3.4.24.-]
K01892	1	 HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
K01524	1	 ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
K07735	1	 algH; putative transcriptional regulator
K02945	1	 RP-S1, rpsA; small subunit ribosomal protein S1
K03711	2	 fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator
K01939	1	 purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]
K00951	1	 relA; GTP pyrophosphokinase [EC:2.7.6.5]
K01555	1	 FAH, fahA; fumarylacetoacetase [EC:3.7.1.2]
K06942	1	 ychF; ribosome-binding ATPase
K02217	1	 ftnA, ftn; ferritin [EC:1.16.3.2]
K05606	1	 MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
K08973	1	 K08973; putative membrane protein
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K02110	1	 ATPF0C, atpE; F-type H+-transporting ATPase subunit c
K02109	1	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b
K02113	1	 ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K02111	1	 ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02115	1	 ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K14287	1	 ybdL; methionine transaminase [EC:2.6.1.88]
K00765	1	 hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
K00013	1	 hisD; histidinol dehydrogenase [EC:1.1.1.23]
K00817	1	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K01089	1	 hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]
K02501	1	 hisH; glutamine amidotransferase [EC:2.4.2.-]
K01814	1	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K02500	1	 hisF; cyclase [EC:4.1.3.-]
K11755	1	 hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]
K01962	1	 accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
K03655	1	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K02935	1	 RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K02864	1	 RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02601	1	 nusG; transcriptional antiterminator NusG
K03073	1	 secE; preprotein translocase subunit SecE
K02358	1	 tuf, TUFM; elongation factor Tu
K02493	1	 hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K00252	1	 GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K12410	1	 npdA; NAD-dependent deacetylase [EC:3.5.1.-]
K01847	2	 MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]
K00184	1	 K00184; prokaryotic molybdopterin-containing oxidoreductase family, iron-sulfur binding subunit
K00946	1	 thiL; thiamine-monophosphate kinase [EC:2.7.4.16]
K03549	1	 kup; KUP system potassium uptake protein
K02614	1	 paaI; acyl-CoA thioesterase [EC:3.1.2.-]
K07516	1	 fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
K09705	1	 K09705; uncharacterized protein
K01665	1	 pabB; para-aminobenzoate synthetase component I [EC:2.6.1.85]
K04075	1	 tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]
K00318	1	 PRODH; proline dehydrogenase [EC:1.5.-.-]
K00104	1	 glcD; glycolate oxidase [EC:1.1.3.15]
K00615	1	 E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K07090	2	 K07090; uncharacterized protein
K00819	1	 rocD, OAT; ornithine--oxo-acid transaminase [EC:2.6.1.13]
K00979	1	 kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
K01372	1	 BLMH, pepC; bleomycin hydrolase [EC:3.4.22.40]
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K01256	1	 pepN; aminopeptidase N [EC:3.4.11.2]
K03564	1	 BCP, PRXQ, DOT5; peroxiredoxin Q/BCP [EC:1.11.1.15]
K03553	1	 recA; recombination protein RecA
K15987	1	 hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]
K07443	1	 ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein
K02477	1	 K02477; two-component system, LytTR family, response regulator
K07675	1	 uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]
K06889	1	 K06889; uncharacterized protein
K00662	1	 aacC; aminoglycoside 3-N-acetyltransferase [EC:2.3.1.81]
K00059	2	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K01883	1	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K08714	1	 VGSC; voltage-gated sodium channel
K07071	1	 K07071; uncharacterized protein
K05770	1	 TSPO, BZRP; translocator protein
K05595	1	 marC; multiple antibiotic resistance protein
K01990	3	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K03527	1	 ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]
K01761	1	 E4.4.1.11; methionine-gamma-lyase [EC:4.4.1.11]
K00798	1	 MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K11085	1	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K02834	1	 rbfA; ribosome-binding factor A
K09808	1	 lolC_E; lipoprotein-releasing system permease protein
K02112	1	 ATPF1B, atpD; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]
K02114	1	 ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon
K07277	1	 SAM50, TOB55, bamA; outer membrane protein insertion porin family
K06911	1	 K06911; uncharacterized protein
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K03654	1	 recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K03572	1	 mutL; DNA mismatch repair protein MutL
K05350	1	 bglB; beta-glucosidase [EC:3.2.1.21]
K01893	1	 NARS, asnS; asparaginyl-tRNA synthetase [EC:6.1.1.22]
K07273	1	 acm; lysozyme
K01056	1	 PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
K06178	1	 rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
K07152	2	 SCO1_2; protein SCO1/2
K03811	1	 pnuC; nicotinamide mononucleotide transporter
K01308	1	 yqgT; g-D-glutamyl-meso-diaminopimelate peptidase [EC:3.4.19.11]
K00459	1	 ncd2, npd; nitronate monooxygenase [EC:1.13.12.16]
K12573	1	 rnr, vacB; ribonuclease R [EC:3.1.-.-]
K03092	1	 rpoN; RNA polymerase sigma-54 factor
K00791	1	 miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]
K07238	1	 TC.ZIP, zupT, ZRT3, ZIP2; zinc transporter, ZIP family
K00496	1	 alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]
K07305	1	 msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
K09125	1	 K09125; uncharacterized protein
K01697	1	 CBS; cystathionine beta-synthase [EC:4.2.1.22]
K12373	1	 HEXA_B; hexosaminidase [EC:3.2.1.52]
K01661	1	 menB; naphthoate synthase [EC:4.1.3.36]
K01270	1	 pepD; dipeptidase D [EC:3.4.13.-]
K14652	1	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K09810	1	 lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K00486	1	 KMO; kynurenine 3-monooxygenase [EC:1.14.13.9]
K18979	1	 queG; epoxyqueuosine reductase [EC:1.17.99.6]
K03551	1	 ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]
K19270	1	 yfbT, yniC; sugar-phosphatase [EC:3.1.3.23]
K01945	1	 purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K01872	1	 AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]
K10026	1	 queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
K07315	1	 rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
K02536	2	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K02909	1	 RP-L31, rpmE; large subunit ribosomal protein L31
K07566	1	 tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K00262	1	 E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
K01126	2	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
K00605	1	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K02356	1	 efp; elongation factor P
K07116	1	 pvdQ, quiP; acyl-homoserine-lactone acylase [EC:3.5.1.97]
K00243	1	 K00243; uncharacterized protein
K01783	2	 rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
K00826	3	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K02622	1	 parE; topoisomerase IV subunit B [EC:5.99.1.-]
K02621	1	 parC; topoisomerase IV subunit A [EC:5.99.1.-]
K00012	1	 UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
K01710	2	 E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]
K15067	1	 amnD; 2-aminomuconate deaminase [EC:3.5.99.5]
K08303	1	 K08303; putative protease [EC:3.4.-.-]
K05337	1	 fer; ferredoxin
K02548	1	 menA; 1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.74 2.5.1.-]
K03521	1	 fixA, etfB; electron transfer flavoprotein beta subunit
K03522	1	 fixB, etfA; electron transfer flavoprotein alpha subunit
K08999	1	 K08999; uncharacterized protein
K11537	1	 xapB; MFS transporter, NHS family, xanthosine permease
K01463	1	 bshB1; N-acetylglucosamine malate deacetylase 1 [EC:3.5.1.-]
K00281	1	 GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K00074	1	 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K01956	1	 carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
K03040	1	 rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
K02986	1	 RP-S4, rpsD; small subunit ribosomal protein S4
K02948	1	 RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K02952	1	 RP-S13, rpsM; small subunit ribosomal protein S13
K02919	1	 RP-L36, MRPL36, rpmJ; large subunit ribosomal protein L36
K02518	1	 infA; translation initiation factor IF-1
K03076	1	 secY; preprotein translocase subunit SecY
K02876	1	 RP-L15, MRPL15, rplO; large subunit ribosomal protein L15
K02907	1	 RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30
K02988	1	 RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5
K02881	1	 RP-L18, MRPL18, rplR; large subunit ribosomal protein L18
K02933	1	 RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K02994	1	 RP-S8, rpsH; small subunit ribosomal protein S8
K02954	1	 RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14
K02931	1	 RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K02895	1	 RP-L24, MRPL24, rplX; large subunit ribosomal protein L24
K02874	1	 RP-L14, MRPL14, rplN; large subunit ribosomal protein L14
K02961	1	 RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17
K02904	1	 RP-L29, rpmC; large subunit ribosomal protein L29
K02878	1	 RP-L16, MRPL16, rplP; large subunit ribosomal protein L16
K02982	1	 RP-S3, rpsC; small subunit ribosomal protein S3
K02890	1	 RP-L22, MRPL22, rplV; large subunit ribosomal protein L22
K02965	1	 RP-S19, rpsS; small subunit ribosomal protein S19
K02886	1	 RP-L2, MRPL2, rplB; large subunit ribosomal protein L2
K02892	1	 RP-L23, MRPL23, rplW; large subunit ribosomal protein L23
K02926	1	 RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K02906	1	 RP-L3, MRPL3, rplC; large subunit ribosomal protein L3
K02946	1	 RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K02355	1	 fusA, GFM, EFG; elongation factor G
K03624	1	 greA; transcription elongation factor GreA
K02503	1	 HINT1, hinT, hit; histidine triad (HIT) family protein
K02613	1	 paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
