KO	GeneNumber	Description
K00010	1	 iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
K17743	1	 XR; D-xylose reductase [EC:1.1.1.307]
K07090	3	 K07090; uncharacterized protein
K01304	1	 pcp; pyroglutamyl-peptidase [EC:3.4.19.3]
K02453	2	 gspD; general secretion pathway protein D
K00507	2	 SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
K01006	1	 ppdK; pyruvate, orthophosphate dikinase [EC:2.7.9.1]
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K03111	1	 ssb; single-strand DNA-binding protein
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K01056	1	 PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
K02897	1	 RP-L25, rplY; large subunit ribosomal protein L25
K00034	1	 gdh; glucose 1-dehydrogenase [EC:1.1.1.47]
K00925	1	 ackA; acetate kinase [EC:2.7.2.1]
K04028	2	 eutN; ethanolamine utilization protein EutN
K04021	1	 eutE; aldehyde dehydrogenase
K01628	1	 fucA; L-fuculose-phosphate aldolase [EC:4.1.2.17]
K00016	1	 LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]
K07113	1	 fxsA; UPF0716 protein FxsA
K09942	1	 K09942; uncharacterized protein
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K02110	1	 ATPF0C, atpE; F-type H+-transporting ATPase subunit c
K02109	1	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b
K02113	1	 ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K02111	1	 ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02115	1	 ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K02112	1	 ATPF1B, atpD; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]
K02114	1	 ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon
K02065	1	 mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
K02066	1	 mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein
K01875	1	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K01438	3	 argE; acetylornithine deacetylase [EC:3.5.1.16]
K01439	1	 dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
K06891	1	 clpS; ATP-dependent Clp protease adaptor protein ClpS
K18707	1	 mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]
K03088	28	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K04564	1	 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
K03733	1	 xerC; integrase/recombinase XerC
K11720	1	 lptG; lipopolysaccharide export system permease protein
K03684	1	 rnd; ribonuclease D [EC:3.1.13.5]
K03584	1	 recO; DNA repair protein RecO (recombination protein O)
K00796	1	 folP; dihydropteroate synthase [EC:2.5.1.15]
K01681	1	 ACO, acnA; aconitate hydratase [EC:4.2.1.3]
K03769	1	 ppiC; peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]
K00392	1	 sir; sulfite reductase (ferredoxin) [EC:1.8.7.1]
K01491	1	 folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
K01784	3	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K04763	1	 xerD; integrase/recombinase XerD
K12132	17	 prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
K06969	2	 rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]
K05524	1	 fdxA; ferredoxin
K09793	1	 K09793; uncharacterized protein
K03702	1	 uvrB; excinuclease ABC subunit B
K02237	1	 comEA; competence protein ComEA
K00767	1	 nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K06973	1	 K06973; uncharacterized protein
K00560	1	 thyA, TYMS; thymidylate synthase [EC:2.1.1.45]
K00287	1	 DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]
K02952	1	 RP-S13, rpsM; small subunit ribosomal protein S13
K02948	1	 RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K03040	3	 rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
K02879	1	 RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17
K00854	1	 xylB, XYLB; xylulokinase [EC:2.7.1.17]
K06901	1	 pbuG; putative MFS transporter, AGZA family, xanthine/uracil permease
K09154	1	 K09154; uncharacterized protein
K01658	2	 trpG; anthranilate synthase component II [EC:4.1.3.27]
K03559	5	 exbD; biopolymer transport protein ExbD
K03561	6	 exbB; biopolymer transport protein ExbB
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K06999	2	 K06999; phospholipase/carboxylesterase
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K01465	2	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K14259	1	 kdxD; 2-dehydro-3-deoxy-D-arabinonate dehydratase [EC:4.2.1.141]
K13877	1	 aldH; 2,5-dioxopentanoate dehydrogenase [EC:1.2.1.26]
K01885	2	 EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K01893	1	 NARS, asnS; asparaginyl-tRNA synthetase [EC:6.1.1.22]
K00384	1	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K06200	1	 cstA; carbon starvation protein
K01867	1	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K00997	1	 acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7]
K00322	1	 sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]
K01484	1	 astB; succinylarginine dihydrolase [EC:3.5.3.23]
K06447	1	 astD; succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71]
K19405	1	 mcsB; protein arginine kinase [EC:2.7.14.1]
K19411	1	 mcsA; protein arginine kinase activator
K01657	1	 trpE; anthranilate synthase component I [EC:4.1.3.27]
K03594	2	 bfr; bacterioferritin [EC:1.16.3.1]
K00163	1	 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K00627	1	 DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K06131	2	 clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]
K00690	1	 E2.4.1.7; sucrose phosphorylase [EC:2.4.1.7]
K07025	1	 K07025; putative hydrolase of the HAD superfamily
K16922	3	 yydH; putative peptide zinc metalloprotease protein
K01133	1	 betC; choline-sulfatase [EC:3.1.6.6]
K00001	1	 E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]
K02051	1	 ABC.SN.S; NitT/TauT family transport system substrate-binding protein
K02050	1	 ABC.SN.P; NitT/TauT family transport system permease protein
K02049	1	 ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K02456	3	 gspG; general secretion pathway protein G
K10440	3	 rbsC; ribose transport system permease protein
K10441	3	 rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
K10439	3	 rbsB; ribose transport system substrate-binding protein
K05592	2	 deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
K01624	1	 FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
K01897	2	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
K03118	1	 tatC; sec-independent protein translocase protein TatC
K01809	1	 manA, MPI; mannose-6-phosphate isomerase [EC:5.3.1.8]
K06178	1	 rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
K02823	1	 pyrDII; dihydroorotate dehydrogenase electron transfer subunit
K00266	1	 gltD; glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]
K00265	1	 gltB; glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]
K00912	1	 lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
K06980	1	 ygfZ; tRNA-modifying protein YgfZ
K07478	1	 ycaJ; putative ATPase
K07793	1	 tctA; putative tricarboxylic transport membrane protein
K17713	2	 bamB; outer membrane protein assembly factor BamB
K06991	1	 K06991; uncharacterized protein
K05939	1	 aas; acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:2.3.1.40 6.2.1.20]
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K01053	5	 E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
K00762	1	 pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
K01179	1	 E3.2.1.4; endoglucanase [EC:3.2.1.4]
K01183	1	 E3.2.1.14; chitinase [EC:3.2.1.14]
K01665	1	 pabB; para-aminobenzoate synthetase component I [EC:2.6.1.85]
K06925	1	 tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
K06048	1	 gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
K01436	1	 K01436; amidohydrolase [EC:3.5.1.-]
K07003	4	 K07003; uncharacterized protein
K01092	2	 E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
K01963	1	 accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
K00721	4	 DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	Man b1- P-Dol
K01727	1	 hysA, hylA, hylB; hyaluronate lyase [EC:4.2.2.1]
K10012	1	 arnC, pmrF; undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase [EC:2.4.2.53]
K21379	1	 vioB; dTDP-4-amino-4,6-dideoxy-D-glucose acyltransferase [EC:2.3.1.209]
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K00046	2	 idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]
K09862	1	 K09862; uncharacterized protein
K03624	1	 greA; transcription elongation factor GreA
K10027	1	 crtI; phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]
K10112	2	 msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein
K02018	1	 modB; molybdate transport system permease protein
K02020	1	 modA; molybdate transport system substrate-binding protein
K01130	14	 E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]
K20370	1	 PEPCK; phosphoenolpyruvate carboxykinase (diphosphate) [EC:4.1.1.38]
K02500	1	 hisF; cyclase [EC:4.1.3.-]
K00602	1	 purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
K01609	1	 trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]
K01952	2	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K00210	1	 E1.3.1.12; prephenate dehydrogenase [EC:1.3.1.12]
K14652	1	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K01046	1	 lip, TGL2; triacylglycerol lipase [EC:3.1.1.3]
K21071	2	 pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]
K19802	1	 ycjG, ykfB; L-Ala-D/L-Glu epimerase [EC:5.1.1.20]
K00821	2	 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
K00673	1	 astA; arginine N-succinyltransferase [EC:2.3.1.109]
K17619	1	 MDP1; magnesium-dependent phosphatase 1 [EC:3.1.3.48 3.1.3.-]
K02004	8	 ABC.CD.P; putative ABC transport system permease protein
K01470	2	 E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]
K01126	3	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
K07639	1	 rstB; two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]
K07661	1	 rstA; two-component system, OmpR family, response regulator RstA
K09768	1	 K09768; uncharacterized protein
K01060	1	 cah; cephalosporin-C deacetylase [EC:3.1.1.41]
K04794	1	 PTH2; peptidyl-tRNA hydrolase, PTH2 family [EC:3.1.1.29]
K01912	1	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K02454	4	 gspE; general secretion pathway protein E
K02455	3	 gspF; general secretion pathway protein F
K00036	1	 G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
K03734	2	 apbE; FAD:protein FMN transferase [EC:2.7.1.180]
K07777	1	 degS; two-component system, NarL family, sensor histidine kinase DegS [EC:2.7.13.3]
K02343	1	 dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
K09747	1	 K09747; uncharacterized protein
K06187	1	 recR; recombination protein RecR
K03092	1	 rpoN; RNA polymerase sigma-54 factor
K06168	1	 miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
K01785	2	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]
K03768	2	 PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]
K00773	1	 tgt, QTRT1; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
K06940	1	 K06940; uncharacterized protein
K03635	1	 MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]
K21142	1	 moaX; MoaE-MoaD fusion protein [EC:2.8.1.12]
K01495	1	 GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]
K15011	1	 regB, regS, actS; two-component system, sensor histidine kinase RegB [EC:2.7.13.3]
K15012	1	 regA, regR, actR; two-component system, response regulator RegA
K00412	1	 CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit
K03886	1	 MQCRA, qcrA, bfcA, petC; menaquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.-]
K15408	1	 coxAC; cytochrome c oxidase subunit I+III [EC:1.9.3.1]
K05970	6	 SIAE; sialate O-acetylesterase [EC:3.1.1.53]
K09977	1	 K09977; uncharacterized protein
K01805	1	 xylA; xylose isomerase [EC:5.3.1.5]
K02529	4	 lacI, galR; LacI family transcriptional regulator
K06967	1	 trmK; tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]
K02510	2	 hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]
K02337	1	 dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K03307	3	 TC.SSS; solute:Na+ symporter, SSS family
K03630	1	 radC; DNA repair protein RadC
K04486	1	 E3.1.3.15B; histidinol-phosphatase (PHP family) [EC:3.1.3.15]
K06207	1	 typA, bipA; GTP-binding protein
K00346	1	 nqrA; Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:1.6.5.8]
K00347	1	 nqrB; Na+-transporting NADH:ubiquinone oxidoreductase subunit B [EC:1.6.5.8]
K00348	1	 nqrC; Na+-transporting NADH:ubiquinone oxidoreductase subunit C [EC:1.6.5.8]
K00349	1	 nqrD; Na+-transporting NADH:ubiquinone oxidoreductase subunit D [EC:1.6.5.8]
K00350	1	 nqrE; Na+-transporting NADH:ubiquinone oxidoreductase subunit E [EC:1.6.5.8]
K00351	1	 nqrF; Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:1.6.5.8]
K03723	2	 mfd; transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]
K15736	1	 lhgO; L-2-hydroxyglutarate oxidase [EC:1.1.3.-]
K01138	7	 K01138; uncharacterized sulfatase [EC:3.1.6.-]
K06147	2	 ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K01738	2	 cysK; cysteine synthase [EC:2.5.1.47]
K00175	1	 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K00174	1	 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K03701	3	 uvrA; excinuclease ABC subunit A
K11175	1	 purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]
K01870	1	 IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K07636	1	 phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
K07657	1	 phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
K00281	2	 GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K01012	1	 bioB; biotin synthase [EC:2.8.1.6]
K03563	2	 csrA; carbon storage regulator
K00101	1	 lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K07386	1	 pepO; putative endopeptidase [EC:3.4.24.-]
K03924	15	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K10716	1	 kch, trkA, mthK, pch; voltage-gated potassium channel
K00759	1	 APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]
K01778	1	 dapF; diaminopimelate epimerase [EC:5.1.1.7]
K03601	1	 xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
K01137	2	 GNS; N-acetylglucosamine-6-sulfatase [EC:3.1.6.14]
K03703	2	 uvrC; excinuclease ABC subunit C
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K02841	1	 waaC, rfaC; heptosyltransferase I [EC:2.4.-.-]
K01950	1	 E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
K06208	1	 aroH; chorismate mutase [EC:5.4.99.5]
K06889	3	 K06889; uncharacterized protein
K07397	2	 yhfA; putative redox protein
K03524	1	 birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
K03527	2	 ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]
K03439	1	 trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
K07798	1	 cusB, silB; membrane fusion protein, Cu(I)/Ag(I) efflux system
K07787	1	 cusA, silA; Cu(I)/Ag(I) efflux system membrane protein CusA/SilA
K02520	1	 infC, MTIF3; translation initiation factor IF-3
K01802	2	 E5.2.1.8; peptidylprolyl isomerase [EC:5.2.1.8]
K07074	1	 K07074; uncharacterized protein
K00820	1	 glmS, GFPT; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]
K08679	1	 E5.1.3.6; UDP-glucuronate 4-epimerase [EC:5.1.3.6]
K01703	1	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K01704	1	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K03797	2	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K00595	1	 cobL; precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132]
K09915	1	 K09915; uncharacterized protein
K01246	1	 tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
K05844	1	 rimK; ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]
K00975	2	 glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
K00528	1	 fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K00231	1	 PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]
K01755	1	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]
K16052	2	 ynaI, mscMJ; MscS family membrane protein
K01926	1	 rex; redox-sensing transcriptional repressor
K01735	2	 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
K00390	1	 cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
K03217	1	 yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase
K01729	1	 algL; poly(beta-D-mannuronate) lyase [EC:4.2.2.3]
K03885	1	 ndh; NADH dehydrogenase [EC:1.6.99.3]
K14205	1	 mprF, fmtC; phosphatidylglycerol lysyltransferase [EC:2.3.2.3]
K05306	1	 phnX; phosphonoacetaldehyde hydrolase [EC:3.11.1.1]
K07080	1	 K07080; uncharacterized protein
K19954	1	 adh1; alcohol dehydrogenase [EC:1.1.1.-]
K01613	1	 psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]
K01186	4	 NEU1; sialidase-1 [EC:3.2.1.18]
K06876	1	 K06876; deoxyribodipyrimidine photolyase-related protein
K06015	2	 E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
K00761	1	 upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]
K03317	1	 TC.CNT; concentrative nucleoside transporter, CNT family
K01647	1	 CS, gltA; citrate synthase [EC:2.3.3.1]
K07042	1	 ybeY, yqfG; probable rRNA maturation factor
K07037	1	 K07037; uncharacterized protein
K06217	1	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins
K00981	2	 E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
K00806	1	 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
K01939	1	 purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]
K00432	1	 gpx; glutathione peroxidase [EC:1.11.1.9]
K01876	1	 aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K01042	2	 selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]
K01768	3	 E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
K07139	1	 K07139; uncharacterized protein
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K14257	1	 ctcP, cts4, prnC; tetracycline 7-halogenase / FADH2 O2-dependent halogenase [EC:1.14.19.49 1.14.19.-]
K06936	1	 K06936; uncharacterized protein
K01843	1	 kamA; lysine 2,3-aminomutase [EC:5.4.3.2]
K02356	2	 efp; elongation factor P
K06213	1	 mgtE; magnesium transporter
K04077	3	 groEL, HSPD1; chaperonin GroEL
K04078	2	 groES, HSPE1; chaperonin GroES
K00615	1	 E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K03787	2	 surE; 5'-nucleotidase [EC:3.1.3.5]
K01951	2	 guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
K11752	1	 ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
K01935	1	 bioD; dethiobiotin synthetase [EC:6.3.3.3]
K12251	1	 aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]
K11784	1	 mqnC; cyclic dehypoxanthinyl futalosine synthase [EC:1.21.98.1]
K11782	1	 mqnA; chorismate dehydratase [EC:4.2.1.151]
K06177	1	 rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]
K00128	3	 ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
K09166	1	 K09166; uncharacterized protein
K03651	1	 cpdA; 3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]
K01151	1	 nfo; deoxyribonuclease IV [EC:3.1.21.2]
K01247	2	 alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]
K01132	1	 GALNS; N-acetylgalactosamine-6-sulfatase [EC:3.1.6.4]
K00612	2	 E2.1.3.-; carbamoyltransferase [EC:2.1.3.-]
K02536	1	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K09949	1	 K09949; uncharacterized protein
K00919	1	 ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
K06412	1	 spoVG; stage V sporulation protein G
K02806	1	 PTS-Ntr-EIIA, ptsN; PTS system, nitrogen regulatory IIA component [EC:2.7.1.-]
