KO	GeneNumber	Description
K13766	1	 liuC; methylglutaconyl-CoA hydratase [EC:4.2.1.18]
K01647	1	 CS, gltA; citrate synthase [EC:2.3.3.1]
K02520	1	 infC, MTIF3; translation initiation factor IF-3
K02916	1	 RP-L35, MRPL35, rpmI; large subunit ribosomal protein L35
K02887	1	 RP-L20, MRPL20, rplT; large subunit ribosomal protein L20
K03553	1	 recA; recombination protein RecA
K03564	1	 BCP, PRXQ, DOT5; peroxiredoxin Q/BCP [EC:1.11.1.15]
K04066	1	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
K06997	1	 yggS, PROSC; PLP dependent protein
K00058	2	 serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
K00831	1	 serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]
K08289	1	 purT; phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]
K07164	1	 K07164; uncharacterized protein
K00912	1	 lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
K03269	1	 lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]
K03644	1	 lipA; lipoyl synthase [EC:2.8.1.8]
K03218	1	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K18682	1	 rny; ribonucrease Y [EC:3.1.-.-]
K03328	1	 TC.PST; polysaccharide transporter, PST family
K00432	1	 gpx; glutathione peroxidase [EC:1.11.1.9]
K02014	8	 TC.FEV.OM; iron complex outermembrane recepter protein
K09776	1	 K09776; uncharacterized protein
K05801	1	 djlA; DnaJ like chaperone protein
K04079	1	 HSP90A, htpG; molecular chaperone HtpG
K07152	2	 SCO1_2; protein SCO1/2
K07444	1	 ypsC; putative N6-adenine-specific DNA methylase [EC:2.1.1.-]
K03113	1	 EIF1, SUI1; translation initiation factor 1
K01903	1	 sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
K09810	1	 lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K02601	1	 nusG; transcriptional antiterminator NusG
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02863	2	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02864	2	 RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10
K02935	2	 RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K01462	1	 PDF, def; peptide deformylase [EC:3.5.1.88]
K14652	2	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K02909	1	 RP-L31, rpmE; large subunit ribosomal protein L31
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K06173	2	 truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
K18890	2	 mdlB, smdB; ATP-binding cassette, subfamily B, multidrug efflux pump
K02614	1	 paaI; acyl-CoA thioesterase [EC:3.1.2.-]
K02612	1	 paaD; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD
K02611	1	 paaC; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC [EC:1.14.13.149]
K02610	1	 paaB; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB
K02609	1	 paaA; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149]
K02613	2	 paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
K21430	1	 yliI; aldose sugar dehydrogenase [EC:1.1.5.-]
K02276	2	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K08976	1	 K08976; putative membrane protein
K12340	2	 tolC; outer membrane protein
K02005	3	 ABC.CD.TX; HlyD family secretion protein
K14742	1	 tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
K01251	1	 E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]
K02914	1	 RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34
K06287	1	 maf; septum formation protein
K02836	1	 prfB; peptide chain release factor 2
K01679	1	 E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]
K00971	1	 manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
K02066	1	 mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein
K02065	1	 mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
K07003	2	 K07003; uncharacterized protein
K00382	2	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K01772	1	 hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9]
K01665	1	 pabB; para-aminobenzoate synthetase component I [EC:2.6.1.85]
K09125	1	 K09125; uncharacterized protein
K04084	1	 dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]
K03271	1	 gmhA, lpcA; D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]
K07391	1	 comM; magnesium chelatase family protein
K01776	1	 murI; glutamate racemase [EC:5.1.1.3]
K00057	1	 gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
K20866	1	 yihX; glucose-1-phosphatase [EC:3.1.3.10]
K01354	1	 ptrB; oligopeptidase B [EC:3.4.21.83]
K02600	1	 nusA; N utilization substance protein A
K12373	1	 HEXA_B; hexosaminidase [EC:3.2.1.52]
K01945	1	 purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K03797	3	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K03536	1	 rnpA; ribonuclease P protein component [EC:3.1.26.5]
K01719	1	 hemD, UROS; uroporphyrinogen-III synthase [EC:4.2.1.75]
K01183	1	 E3.2.1.14; chitinase [EC:3.2.1.14]
K06917	1	 selU; tRNA 2-selenouridine synthase [EC:2.9.1.-]
K01008	1	 selD, SEPHS; selenide, water dikinase [EC:2.7.9.3]
K21817	1	 blh; beta-carotene 15,15'-dioxygenase [EC:1.13.11.63]
K00104	1	 glcD; glycolate oxidase [EC:1.1.3.15]
K00208	1	 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K12524	1	 thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]
K00872	1	 thrB1; homoserine kinase [EC:2.7.1.39]
K01733	1	 thrC; threonine synthase [EC:4.2.3.1]
K10773	1	 NTH; endonuclease III [EC:4.2.99.18]
K02945	1	 RP-S1, rpsA; small subunit ribosomal protein S1
K02825	2	 pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K02946	1	 RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K02355	1	 fusA, GFM, EFG; elongation factor G
K01056	1	 PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
K00969	1	 nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K11752	1	 ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
K01491	1	 folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
K03106	1	 SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]
K11381	2	 bkdA; 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]
K00791	1	 miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]
K07456	1	 mutS2; DNA mismatch repair protein MutS2
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K02338	1	 dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]
K02843	1	 waaF, rfaF; heptosyltransferase II [EC:2.4.-.-]
K00674	1	 dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K22136	1	 bshC; bacillithiol synthase
K03545	1	 tig; trigger factor
K02356	1	 efp; elongation factor P
K07315	1	 rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
K03723	1	 mfd; transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]
K03177	1	 truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]
K01966	1	 PCCB, pccB; propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15]
K00349	1	 nqrD; Na+-transporting NADH:ubiquinone oxidoreductase subunit D [EC:1.6.5.8]
K00350	1	 nqrE; Na+-transporting NADH:ubiquinone oxidoreductase subunit E [EC:1.6.5.8]
K00351	1	 nqrF; Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:1.6.5.8]
K03734	1	 apbE; FAD:protein FMN transferase [EC:2.7.1.180]
K02275	1	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K02274	1	 coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]
K03551	1	 ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]
K18979	1	 queG; epoxyqueuosine reductase [EC:1.17.99.6]
K07146	1	 K07146; UPF0176 protein
K03474	1	 pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]
K00858	1	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]
K00806	1	 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
K07277	1	 SAM50, TOB55, bamA; outer membrane protein insertion porin family
K06142	2	 hlpA, ompH; outer membrane protein
K00281	1	 GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K02301	1	 cyoE; protoheme IX farnesyltransferase [EC:2.5.1.-]
K01192	1	 E3.2.1.25, MANBA, manB; beta-mannosidase [EC:3.2.1.25]
K01673	1	 cynT, can; carbonic anhydrase [EC:4.2.1.1]
K06182	1	 rluF; 23S rRNA pseudouridine2604 synthase [EC:5.4.99.21]
K00491	1	 nos; nitric-oxide synthase, bacterial [EC:1.14.14.47]
K01433	1	 purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]
K07301	1	 yrbG; cation:H+ antiporter
K03116	2	 tatA; sec-independent protein translocase protein TatA
K03111	1	 ssb; single-strand DNA-binding protein
K03575	1	 mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
K03530	2	 hupB; DNA-binding protein HU-beta
K06442	1	 tlyA; 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K00525	1	 E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
K02492	1	 hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
K01749	1	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K01201	1	 GBA, srfJ; glucosylceramidase [EC:3.2.1.45]
K00554	1	 trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
K02884	1	 RP-L19, MRPL19, rplS; large subunit ribosomal protein L19
K13990	1	 FTCD; glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:2.1.2.5 4.3.1.4]
K01409	1	 KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
K18889	1	 mdlA, smdA; ATP-binding cassette, subfamily B, multidrug efflux pump
K07082	1	 K07082; UPF0755 protein
K00657	1	 speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]
K01991	1	 ABC-2.OM, wza; polysaccharide biosynthesis/export protein
K01790	1	 rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]
K01669	3	 phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
K00876	1	 udk, UCK; uridine kinase [EC:2.7.1.48]
K03210	1	 yajC; preprotein translocase subunit YajC
K03625	1	 nusB; N utilization substance protein B
K00748	1	 lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
K03787	1	 surE; 5'-nucleotidase [EC:3.1.3.5]
K01270	1	 pepD; dipeptidase D [EC:3.4.13.-]
K00639	3	 kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K02523	1	 ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]
K05592	1	 deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
K00645	1	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K02106	1	 atoE; short-chain fatty acids transporter
K01588	1	 purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
K08999	1	 K08999; uncharacterized protein
K03522	1	 fixB, etfA; electron transfer flavoprotein alpha subunit
K03217	1	 yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase
K03270	1	 kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]
K02198	1	 ccmF; cytochrome c-type biogenesis protein CcmF
K02197	1	 ccmE; cytochrome c-type biogenesis protein CcmE
K02195	1	 ccmC; heme exporter protein C
K02194	1	 ccmB; heme exporter protein B
K12410	1	 npdA; NAD-dependent deacetylase [EC:3.5.1.-]
K02860	1	 rimM; 16S rRNA processing protein RimM
K07175	1	 phoH2; PhoH-like ATPase
K03629	1	 recF; DNA replication and repair protein RecF
K00794	1	 ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
K03523	1	 bioY; biotin transport system substrate-specific component
K03088	7	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K00384	2	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K07735	1	 algH; putative transcriptional regulator
K14731	1	 mlhB, chnC; epsilon-lactone hydrolase [EC:3.1.1.83]
K02618	1	 paaZ; oxepin-CoA hydrolase / 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase [EC:3.3.2.12 1.2.1.91]
K00453	1	 TDO2, kynA; tryptophan 2,3-dioxygenase [EC:1.13.11.11]
K03555	1	 mutS; DNA mismatch repair protein MutS
K00259	1	 ald; alanine dehydrogenase [EC:1.4.1.1]
K06925	1	 tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
K07478	1	 ycaJ; putative ATPase
K02429	1	 fucP; MFS transporter, FHS family, L-fucose permease
K00684	1	 aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
K02016	1	 ABC.FEV.S; iron complex transport system substrate-binding protein
K02015	1	 ABC.FEV.P; iron complex transport system permease protein
K02013	1	 ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
K07098	1	 K07098; uncharacterized protein
K01870	1	 IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K03101	1	 lspA; signal peptidase II [EC:3.4.23.36]
K03526	1	 gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
K03584	1	 recO; DNA repair protein RecO (recombination protein O)
K16087	1	 TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR; hemoglobin/transferrin/lactoferrin receptor protein
K02341	1	 holB; DNA polymerase III subunit delta' [EC:2.7.7.7]
K02335	1	 polA; DNA polymerase I [EC:2.7.7.7]
K00390	1	 cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
K03602	1	 xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]
K03601	1	 xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
K03741	1	 ARSC2, arsC; arsenate reductase [EC:1.20.4.1]
K02067	1	 mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
K00059	2	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K02902	1	 RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28
K01897	1	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
K19302	1	 bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
K06199	1	 crcB, FEX; fluoride exporter
K03702	1	 uvrB; excinuclease ABC subunit B
K00658	2	 DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K06187	1	 recR; recombination protein RecR
K00812	2	 aspB; aspartate aminotransferase [EC:2.6.1.1]
K03183	1	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K08973	1	 K08973; putative membrane protein
K06876	1	 K06876; deoxyribodipyrimidine photolyase-related protein
K01892	1	 HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
K07588	1	 argK; LAO/AO transport system kinase [EC:2.7.-.-]
K04043	1	 dnaK, HSPA9; molecular chaperone DnaK
K02357	1	 tsf, TSFM; elongation factor Ts
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K00099	1	 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
K04567	1	 KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
K01915	1	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K01933	1	 purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K02835	1	 prfA, MTRF1, MRF1; peptide chain release factor 1
K01591	1	 pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K10716	1	 kch, trkA, mthK, pch; voltage-gated potassium channel
K03310	1	 TC.AGCS; alanine or glycine:cation symporter, AGCS family
K02970	1	 RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
K03733	1	 xerC; integrase/recombinase XerC
K05808	1	 yhbH; putative sigma-54 modulation protein
K01840	1	 manB; phosphomannomutase [EC:5.4.2.8]
K04487	1	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K15987	1	 hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]
K02316	1	 dnaG; DNA primase [EC:2.7.7.-]
K07462	1	 recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
K16091	1	 fecA; Fe(3+) dicitrate transport protein
K01259	1	 pip; proline iminopeptidase [EC:3.4.11.5]
K02469	1	 gyrA; DNA gyrase subunit A [EC:5.99.1.3]
K02551	1	 menD; 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]
K02361	1	 entC; isochorismate synthase [EC:5.4.4.2]
K03501	1	 gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]
K13038	1	 coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
K05807	1	 bamD; outer membrane protein assembly factor BamD
K02342	2	 dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
K03701	2	 uvrA; excinuclease ABC subunit A
K07305	2	 msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
K06175	1	 truC; tRNA pseudouridine65 synthase [EC:5.4.99.26]
K02950	1	 RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K02992	1	 RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02913	1	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K03110	1	 ftsY; fused signal recognition particle receptor
K14441	1	 rimO; ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]
K10026	1	 queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
K01778	1	 dapF; diaminopimelate epimerase [EC:5.1.1.7]
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K15977	1	 K15977; putative oxidoreductase
K09022	1	 ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]
K01658	1	 trpG; anthranilate synthase component II [EC:4.1.3.27]
K03527	1	 ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K01610	1	 E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]
K09761	1	 rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
K15866	1	 paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K01488	1	 add, ADA; adenosine deaminase [EC:3.5.4.4]
K03664	1	 smpB; SsrA-binding protein
K00254	1	 DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]
K01867	1	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K04078	1	 groES, HSPE1; chaperonin GroES
K03075	1	 secG; preprotein translocase subunit SecG
K06168	1	 miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
K03168	1	 topA; DNA topoisomerase I [EC:5.99.1.2]
K07137	1	 K07137; uncharacterized protein
K08097	1	 comA; phosphosulfolactate synthase [EC:4.4.1.19]
K08974	1	 K08974; putative membrane protein
K00014	1	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K07106	1	 murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]
K01465	2	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K07025	1	 K07025; putative hydrolase of the HAD superfamily
K13019	1	 wbpI, wlbD; UDP-GlcNAc3NAcA epimerase [EC:5.1.3.23]
K03630	1	 radC; DNA repair protein RadC
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K18707	1	 mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]
K07112	2	 K07112; uncharacterized protein
K00764	1	 purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K01712	1	 hutU, UROC1; urocanate hydratase [EC:4.2.1.49]
K00826	3	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K11942	1	 icmF; isobutyryl-CoA mutase [EC:5.4.99.13]
K07114	2	 yfbK; Ca-activated chloride channel homolog
K03924	1	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K01868	1	 TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]
K01761	1	 E4.4.1.11; methionine-gamma-lyase [EC:4.4.1.11]
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K02004	5	 ABC.CD.P; putative ABC transport system permease protein
K03830	1	 yafP; putative acetyltransferase [EC:2.3.1.-]
K00031	1	 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K01524	2	 ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
K00937	1	 ppk; polyphosphate kinase [EC:2.7.4.1]
K03386	1	 PRDX2_4, ahpC; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]
K04749	1	 rsbV; anti-sigma B factor antagonist
K00784	1	 rnz; ribonuclease Z [EC:3.1.26.11]
K15746	1	 crtZ; beta-carotene 3-hydroxylase [EC:1.14.15.24]
K03572	1	 mutL; DNA mismatch repair protein MutL
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K01599	1	 hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]
K06902	1	 UMF1; MFS transporter, UMF1 family
K00850	1	 pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]
K00134	1	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K01838	1	 pgmB; beta-phosphoglucomutase [EC:5.4.2.6]
K00691	1	 mapA; maltose phosphorylase [EC:2.4.1.8]
K01142	1	 E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K21420	1	 bpt; leucyl-tRNA---protein transferase [EC:2.3.2.29]
K00128	2	 ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K01783	1	 rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
K01953	2	 asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
