KO	GeneNumber	Description
K03797	2	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K00835	1	 avtA; valine--pyruvate aminotransferase [EC:2.6.1.66]
K02902	1	 RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28
K02913	1	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K01623	1	 ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
K01146	1	 xni; protein Xni
K00507	1	 SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
K02518	1	 infA; translation initiation factor IF-1
K01081	1	 E3.1.3.5; 5'-nucleotidase [EC:3.1.3.5]
K19976	1	 mntB; manganese/zinc transport system permease protein
K09820	1	 ABC.MN.A; manganese/iron transport system ATP-binding protein
K09818	1	 ABC.MN.S; manganese/iron transport system substrate-binding protein
K01652	4	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K00104	1	 glcD; glycolate oxidase [EC:1.1.3.15]
K11472	1	 glcE; glycolate oxidase FAD binding subunit
K11473	1	 glcF; glycolate oxidase iron-sulfur subunit
K00681	2	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K00031	1	 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K21498	3	 higA-1; antitoxin HigA-1
K07334	2	 higB-1; toxin HigB-1
K01637	1	 E4.1.3.1, aceA; isocitrate lyase [EC:4.1.3.1]
K02204	1	 thrB2; homoserine kinase type II [EC:2.7.1.39]
K01684	1	 dgoD; galactonate dehydratase [EC:4.2.1.6]
K02335	1	 polA; DNA polymerase I [EC:2.7.7.7]
K03978	1	 engB; GTP-binding protein
K07399	1	 resB, ccs1; cytochrome c biogenesis protein
K03667	1	 hslU; ATP-dependent HslUV protease ATP-binding subunit HslU
K01419	1	 hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]
K03600	1	 sspB; stringent starvation protein B
K03599	1	 sspA, mglA; stringent starvation protein A
K00413	1	 CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit
K00412	1	 CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit
K00411	1	 UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.2]
K03118	1	 tatC; sec-independent protein translocase protein TatC
K03117	1	 tatB; sec-independent protein translocase protein TatB
K03116	1	 tatA; sec-independent protein translocase protein TatA
K01523	1	 hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]
K01496	1	 hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
K02500	1	 hisF; cyclase [EC:4.1.3.-]
K01814	1	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K02501	1	 hisH; glutamine amidotransferase [EC:2.4.2.-]
K01693	1	 hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
K00013	1	 hisD; histidinol dehydrogenase [EC:1.1.1.23]
K00765	1	 hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
K00790	1	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K07390	1	 grxD, GLRX5; monothiol glutaredoxin
K00287	1	 DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]
K00560	1	 thyA, TYMS; thymidylate synthase [EC:2.1.1.45]
K03639	1	 moaA, CNX2; GTP 3',8-cyclase [EC:4.1.99.22]
K06916	1	 zapE; cell division protein ZapE
K01082	1	 cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]
K01951	2	 guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
K03299	1	 TC.GNTP; gluconate:H+ symporter, GntP family
K05710	1	 hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component
K04488	1	 iscU, nifU; nitrogen fixation protein NifU and related proteins
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K09013	1	 sufC; Fe-S cluster assembly ATP-binding protein
K03496	3	 parA, soj; chromosome partitioning protein
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K13643	1	 iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
K01950	1	 E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
K07454	3	 K07454; putative restriction endonuclease
K09919	1	 K09919; uncharacterized protein
K00684	1	 aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
K10563	1	 mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
K00483	1	 hpaB; 4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9]
K00317	1	 dmd-tmd; dimethylamine/trimethylamine dehydrogenase [EC:1.5.8.1 1.5.8.2]
K01487	1	 E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]
K09001	1	 anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
K01866	1	 YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
K01154	2	 hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
K03517	1	 nadA; quinolinate synthase [EC:2.5.1.72]
K01772	1	 hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9]
K02275	1	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K02274	1	 coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]
K02258	1	 COX11, ctaG; cytochrome c oxidase assembly protein subunit 11
K02276	1	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K02301	1	 cyoE; protoheme IX farnesyltransferase [EC:2.5.1.-]
K00254	1	 DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K00163	1	 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K00627	1	 DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K21624	1	 c3lhypd; cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]
K13896	1	 yejF; microcin C transport system ATP-binding protein
K13895	1	 yejE; microcin C transport system permease protein
K13894	1	 yejB; microcin C transport system permease protein
K01796	1	 E5.1.99.4, AMACR, mcr; alpha-methylacyl-CoA racemase [EC:5.1.99.4]
K13893	1	 yejA; microcin C transport system substrate-binding protein
K03575	1	 mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
K06888	1	 K06888; uncharacterized protein
K01638	1	 aceB, glcB; malate synthase [EC:2.3.3.9]
K03306	1	 TC.PIT; inorganic phosphate transporter, PiT family
K07220	1	 K07220; uncharacterized protein
K07005	1	 K07005; uncharacterized protein
K01011	2	 TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K06895	1	 lysE, argO; L-lysine exporter family protein LysE/ArgO
K01903	1	 sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
K01902	1	 sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K07462	1	 recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
K07501	1	 K07501; 3'-5' exonuclease
K11991	1	 tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
K00088	1	 IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]
K06891	1	 clpS; ATP-dependent Clp protease adaptor protein ClpS
K03694	1	 clpA; ATP-dependent Clp protease ATP-binding subunit ClpA
K12252	1	 aruH; arginine:pyruvate transaminase [EC:2.6.1.84]
K02030	1	 ABC.PA.S; polar amino acid transport system substrate-binding protein
K02029	1	 ABC.PA.P; polar amino acid transport system permease protein
K01908	1	 prpE; propionyl-CoA synthetase [EC:6.2.1.17]
K01692	2	 paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]
K03657	2	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K01915	4	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K03426	1	 E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]
K00046	1	 idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]
K15509	1	 hpsN; sulfopropanediol 3-dehydrogenase [EC:1.1.1.308]
K07316	4	 mod; adenine-specific DNA-methyltransferase [EC:2.1.1.72]
K18828	1	 mvpA, vapC; tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]
K01091	2	 gph; phosphoglycolate phosphatase [EC:3.1.3.18]
K00568	1	 ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]
K12960	1	 mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]
K02469	1	 gyrA; DNA gyrase subunit A [EC:5.99.1.3]
K14170	1	 pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]
K00817	1	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K04517	1	 tyrA2; prephenate dehydrogenase [EC:1.3.1.12]
K00800	1	 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K02945	1	 RP-S1, rpsA; small subunit ribosomal protein S1
K05788	1	 ihfB, himD; integration host factor subunit beta
K19804	1	 lapB; lipopolysaccharide assembly protein B
K01685	1	 uxaA; altronate hydrolase [EC:4.2.1.7]
K09810	1	 lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K09808	1	 lolC_E; lipoprotein-releasing system permease protein
K04567	1	 KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
K02836	1	 prfB; peptide chain release factor 2
K02021	1	 ABC.MR; putative ABC transport system ATP-binding protein
K02010	3	 afuC, fbpC; iron(III) transport system ATP-binding protein [EC:3.6.3.30]
K02843	1	 waaF, rfaF; heptosyltransferase II [EC:2.4.-.-]
K02841	1	 waaC, rfaC; heptosyltransferase I [EC:2.4.-.-]
K13810	1	 tal-pgi; transaldolase / glucose-6-phosphate isomerase [EC:2.2.1.2 5.3.1.9]
K03179	1	 ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]
K03655	2	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K00315	4	 DMGDH; dimethylglycine dehydrogenase [EC:1.5.8.4]
K03981	1	 dsbC; thiol:disulfide interchange protein DsbC [EC:5.3.4.1]
K09767	1	 yajQ; cyclic-di-GMP-binding protein
K12256	1	 spuC; putrescine---pyruvate transaminase [EC:2.6.1.113]
K01095	1	 pgpA; phosphatidylglycerophosphatase A [EC:3.1.3.27]
K00946	1	 thiL; thiamine-monophosphate kinase [EC:2.7.4.16]
K03625	1	 nusB; N utilization substance protein B
K00794	1	 ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
K03474	1	 pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]
K14652	1	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K00793	1	 ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
K11752	1	 ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
K07738	1	 nrdR; transcriptional repressor NrdR
K03074	1	 secF; preprotein translocase subunit SecF
K03072	1	 secD; preprotein translocase subunit SecD
K03210	1	 yajC; preprotein translocase subunit YajC
K03642	1	 rlpA; rare lipoprotein A
K08305	1	 mltB; membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]
K05837	1	 rodA, mrdB; rod shape determining protein RodA
K05515	1	 mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K01265	1	 map; methionyl aminopeptidase [EC:3.4.11.18]
K00674	1	 dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
K03070	1	 secA; preprotein translocase subunit SecA
K00620	1	 argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K03574	1	 mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K02654	1	 pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
K02653	1	 pilC; type IV pilus assembly protein PilC
K02652	1	 pilB; type IV pilus assembly protein PilB
K02650	1	 pilA; type IV pilus assembly protein PilA
K07473	1	 dinJ; DNA-damage-inducible protein J
K19157	1	 yafQ; mRNA interferase YafQ [EC:3.1.-.-]
K00626	3	 E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K07147	1	 msrP; methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]
K17247	1	 msrQ; methionine sulfoxide reductase heme-binding subunit
K06147	1	 ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K01256	1	 pepN; aminopeptidase N [EC:3.4.11.2]
K11209	1	 yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]
K01465	2	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K07735	1	 algH; putative transcriptional regulator
K02011	2	 afuB, fbpB; iron(III) transport system permease protein
K00121	1	 frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
K00606	1	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K19191	1	 mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19]
K01431	1	 UPB1, pydC; beta-ureidopropionase [EC:3.5.1.6]
K03457	1	 TC.NCS1; nucleobase:cation symporter-1, NCS1 family
K01464	1	 DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]
K03523	1	 bioY; biotin transport system substrate-specific component
K17722	1	 preT; dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1]
K17723	1	 preA; dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]
K00783	1	 rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
K06287	1	 maf; septum formation protein
K03594	1	 bfr; bacterioferritin [EC:1.16.3.1]
K11065	1	 tpx; thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]
K03442	1	 mscS; small conductance mechanosensitive channel
K03611	1	 dsbB; disulfide bond formation protein DsbB
K01426	1	 E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K04773	1	 sppA; protease IV [EC:3.4.21.-]
K01480	2	 speB; agmatinase [EC:3.5.3.11]
K09709	1	 meh; 3-methylfumaryl-CoA hydratase [EC:4.2.1.153]
K03568	1	 tldD; TldD protein
K03592	1	 pmbA; PmbA protein
K06223	2	 dam; DNA adenine methylase [EC:2.1.1.72]
K03753	1	 mobB; molybdopterin-guanine dinucleotide biosynthesis adapter protein
K03752	1	 mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
K06857	1	 tupC, vupC; tungstate transport system ATP-binding protein [EC:3.6.3.55]
K05773	1	 tupB, vupB; tungstate transport system permease protein
K05772	1	 tupA, vupA; tungstate transport system substrate-binding protein
K02379	1	 fdhD; FdhD protein
K08307	2	 mltD, dniR; membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]
K07305	1	 msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
K02036	1	 pstB; phosphate transport system ATP-binding protein [EC:3.6.3.27]
K02038	1	 pstA; phosphate transport system permease protein
K02037	1	 pstC; phosphate transport system permease protein
K01626	1	 E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K14696	1	 SLC30A9, ZNT9; solute carrier family 30 (zinc transporter), member 9
K01869	1	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K03643	1	 lptE, rlpB; LPS-assembly lipoprotein
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K00147	1	 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K00969	1	 nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]
K02058	1	 ABC.SS.S; simple sugar transport system substrate-binding protein
K02057	4	 ABC.SS.P; simple sugar transport system permease protein
K02056	4	 ABC.SS.A; simple sugar transport system ATP-binding protein [EC:3.6.3.17]
K10747	1	 LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]
K02303	1	 cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
K02224	1	 cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]
K07088	2	 K07088; uncharacterized protein
K07001	1	 K07001; NTE family protein
K01610	1	 E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]
K00020	2	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K03601	1	 xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
K03795	1	 cbiX; sirohydrochlorin cobaltochelatase [EC:4.99.1.3]
K06042	1	 cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]
K00595	1	 cobL; precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132]
K03394	1	 cobI-cbiL; precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]
K13541	1	 cbiGH-cobJ; cobalt-precorrin 5A hydrolase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.131]
K05936	1	 cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]
K07107	2	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K21053	2	 ade; adenine deaminase [EC:3.5.4.2]
K09125	1	 K09125; uncharacterized protein
K01921	1	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K00826	1	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K19802	1	 ycjG, ykfB; L-Ala-D/L-Glu epimerase [EC:5.1.1.20]
K01681	1	 ACO, acnA; aconitate hydratase [EC:4.2.1.3]
K02221	1	 yggT; YggT family protein
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K06997	1	 yggS, PROSC; PLP dependent protein
K02669	1	 pilT; twitching motility protein PilT
K06153	1	 bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]
K01633	1	 folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]
K08591	1	 plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]
K01409	1	 KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
K03185	1	 ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]
K01262	1	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K09895	1	 K09895; uncharacterized protein
K03566	2	 gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
K18800	1	 ubiI; 2-polyprenylphenol 6-hydroxylase [EC:1.14.13.240]
K03977	1	 engA, der; GTPase
K17713	1	 bamB; outer membrane protein assembly factor BamB
