KO	GeneNumber	Description
K05527	1	 bolA; BolA family transcriptional regulator, general stress-responsive regulator
K03111	2	 ssb; single-strand DNA-binding protein
K03530	3	 hupB; DNA-binding protein HU-beta
K07726	3	 K07726; putative transcriptional regulator
K07140	2	 K07140; uncharacterized protein
K00769	1	 gpt; xanthine phosphoribosyltransferase [EC:2.4.2.22]
K01918	1	 panC; pantoate--beta-alanine ligase [EC:6.3.2.1]
K00606	1	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K03536	1	 rnpA; ribonuclease P protein component [EC:3.1.26.5]
K08998	1	 K08998; uncharacterized protein
K03217	1	 yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase
K03978	1	 engB; GTP-binding protein
K00930	1	 argB; acetylglutamate kinase [EC:2.7.2.8]
K07025	2	 K07025; putative hydrolase of the HAD superfamily
K07387	1	 K07387; putative metalloprotease [EC:3.4.24.-]
K08738	2	 CYC; cytochrome c
K04565	1	 SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]
K05712	2	 mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]
K07506	2	 K07506; AraC family transcriptional regulator
K09705	1	 K09705; uncharacterized protein
K00558	2	 DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
K14083	5	 mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]
K00315	4	 DMGDH; dimethylglycine dehydrogenase [EC:1.5.8.4]
K19191	2	 mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19]
K01042	2	 selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]
K03833	1	 selB, EEFSEC; selenocysteine-specific elongation factor
K01008	1	 selD, SEPHS; selenide, water dikinase [EC:2.7.9.3]
K02197	1	 ccmE; cytochrome c-type biogenesis protein CcmE
K02198	1	 ccmF; cytochrome c-type biogenesis protein CcmF
K02199	1	 ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
K02200	2	 ccmH; cytochrome c-type biogenesis protein CcmH
K18661	1	 matB; malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]
K04098	1	 chqB; hydroxyquinol 1,2-dioxygenase [EC:1.13.11.37]
K07141	1	 mocA; molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]
K07402	2	 xdhC; xanthine dehydrogenase accessory factor
K07161	1	 K07161; uncharacterized protein
K03519	5	 coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]
K03520	10	 coxL, cutL; aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]
K03518	5	 coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]
K00163	1	 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K00571	5	 E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
K00252	1	 GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K01760	1	 metC; cystathionine beta-lyase [EC:4.4.1.8]
K09969	1	 aapJ, bztA; general L-amino acid transport system substrate-binding protein
K09970	1	 aapQ, bztB; general L-amino acid transport system permease protein
K09971	1	 aapM, bztC; general L-amino acid transport system permease protein
K09972	2	 aapP, bztD; general L-amino acid transport system ATP-binding protein [EC:3.6.3.-]
K02338	1	 dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]
K07062	3	 fitB; toxin FitB [EC:3.1.-.-]
K06042	1	 cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]
K02229	1	 cobG; precorrin-3B synthase [EC:1.14.13.83]
K02230	1	 cobN; cobaltochelatase CobN [EC:6.6.1.2]
K02234	1	 cobW; cobalamin biosynthesis protein CobW
K02231	1	 cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]
K19221	1	 cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K02232	1	 cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]
K02227	1	 cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]
K02225	1	 cobC1, cobC; cobalamin biosynthetic protein CobC
K02233	1	 E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]
K00768	1	 E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]
K03723	1	 mfd; transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]
K09159	1	 cptB; antitoxin CptB
K03655	1	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K18199	1	 inhA; cyclohexyl-isocyanide hydratase [EC:4.2.1.103]
K00549	9	 metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
K00077	2	 panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]
K05713	2	 mhpB; 2,3-dihydroxyphenylpropionate 1,2-dioxygenase [EC:1.13.11.16]
K00151	1	 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K01826	1	 hpaF, hpcD; 5-carboxymethyl-2-hydroxymuconate isomerase [EC:5.3.3.10]
K01607	3	 pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
K00253	1	 IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
K03310	1	 TC.AGCS; alanine or glycine:cation symporter, AGCS family
K00122	1	 FDH; formate dehydrogenase [EC:1.17.1.9]
K00305	1	 soxG; sarcosine oxidase, subunit gamma [EC:1.5.3.1]
K00302	1	 soxA; sarcosine oxidase, subunit alpha [EC:1.5.3.1]
K00059	8	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K18361	1	 padB; phenylacetyl-CoA:acceptor oxidoreductase [EC:1.17.5.1 3.1.2.25]
K16320	2	 andAd; anthranilate 1,2-dioxygenase small subunit [EC:1.14.12.1]
K16319	2	 andAc; anthranilate 1,2-dioxygenase large subunit [EC:1.14.12.1]
K01061	5	 E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
K00799	11	 GST, gst; glutathione S-transferase [EC:2.5.1.18]
K02536	1	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K06213	1	 mgtE; magnesium transporter
K03801	1	 lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]
K01512	1	 acyP; acylphosphatase [EC:3.6.1.7]
K01965	1	 PCCA, pccA; propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]
K10253	1	 K10253; DOPA 4,5-dioxygenase [EC:1.14.99.-]
K01966	1	 PCCB, pccB; propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15]
K07290	1	 yhjG; AsmA family protein
K06179	1	 rluC; 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]
K07478	1	 ycaJ; putative ATPase
K02879	1	 RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17
K03040	1	 rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
K02948	1	 RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K02952	1	 RP-S13, rpsM; small subunit ribosomal protein S13
K00939	1	 adk, AK; adenylate kinase [EC:2.7.4.3]
K03076	1	 secY; preprotein translocase subunit SecY
K02876	1	 RP-L15, MRPL15, rplO; large subunit ribosomal protein L15
K02907	1	 RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30
K02988	1	 RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5
K02881	1	 RP-L18, MRPL18, rplR; large subunit ribosomal protein L18
K02933	1	 RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K02994	1	 RP-S8, rpsH; small subunit ribosomal protein S8
K02954	1	 RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14
K02931	1	 RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K02895	1	 RP-L24, MRPL24, rplX; large subunit ribosomal protein L24
K02874	1	 RP-L14, MRPL14, rplN; large subunit ribosomal protein L14
K02961	1	 RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17
K02904	1	 RP-L29, rpmC; large subunit ribosomal protein L29
K02878	1	 RP-L16, MRPL16, rplP; large subunit ribosomal protein L16
K02982	1	 RP-S3, rpsC; small subunit ribosomal protein S3
K02890	1	 RP-L22, MRPL22, rplV; large subunit ribosomal protein L22
K02965	1	 RP-S19, rpsS; small subunit ribosomal protein S19
K02886	1	 RP-L2, MRPL2, rplB; large subunit ribosomal protein L2
K02892	1	 RP-L23, MRPL23, rplW; large subunit ribosomal protein L23
K02926	1	 RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K02906	1	 RP-L3, MRPL3, rplC; large subunit ribosomal protein L3
K02946	1	 RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K02358	2	 tuf, TUFM; elongation factor Tu
K02355	2	 fusA, GFM, EFG; elongation factor G
K02992	1	 RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02950	1	 RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K02935	1	 RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K02864	1	 RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02601	1	 nusG; transcriptional antiterminator NusG
K03073	1	 secE; preprotein translocase subunit SecE
K03218	1	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K01951	1	 guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
K03500	2	 rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]
K00088	1	 IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]
K13574	1	 ybiC; uncharacterized oxidoreductase [EC:1.1.1.-]
K15054	1	 mdlB; (S)-mandelate dehydrogenase [EC:1.1.99.31]
K03182	2	 ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]
K15983	1	 kshB; 3-ketosteroid 9alpha-monooxygenase subunit B [EC:1.14.15.30]
K01118	1	 acpD, azoR; FMN-dependent NADH-azoreductase [EC:1.7.1.17]
K00102	1	 LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]
K01297	1	 ldcA; muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]
K01924	2	 murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
K00480	2	 E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]
K01133	3	 betC; choline-sulfatase [EC:3.1.6.6]
K21801	2	 iaaH; indoleacetamide hydrolase [EC:3.5.1.-]
K02049	12	 ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K02051	10	 ABC.SN.S; NitT/TauT family transport system substrate-binding protein
K02050	16	 ABC.SN.P; NitT/TauT family transport system permease protein
K01432	6	 AFMID; arylformamidase [EC:3.5.1.9]
K07232	3	 CHAC, chaC; glutathione-specific gamma-glutamylcyclotransferase [EC:4.3.2.7]
K01561	1	 dehH; haloacetate dehalogenase [EC:3.8.1.3]
K00641	1	 metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]
K01915	5	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K03718	1	 asnC; Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA
K01759	2	 GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]
K07246	1	 ttuC, dmlA; tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]
K01426	7	 E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K07794	3	 tctB; putative tricarboxylic transport membrane protein
K07793	10	 tctA; putative tricarboxylic transport membrane protein
K00108	5	 betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K07068	1	 K07068; uncharacterized protein
K09992	2	 K09992; uncharacterized protein
K21416	1	 acoA; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha [EC:1.1.1.-]
K21417	1	 acoB; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta [EC:1.1.1.-]
K00627	2	 DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K00666	10	 ACSF2; fatty-acyl-CoA synthase [EC:6.2.1.-]
K07045	3	 K07045; uncharacterized protein
K13774	1	 atuB; citronellol/citronellal dehydrogenase
K16880	1	 hmfE; 2-oxoglutaroyl-CoA hydrolase
K16876	1	 hmfD; 2-furoate---CoA ligase [EC:6.2.1.31]
K16879	1	 hmfC; 2-furoyl-CoA dehydrogenase 2Fe-2S iron sulfur subunit [EC:1.3.99.8]
K16878	1	 hmfB; 2-furoyl-CoA dehydrogenase FAD binding subunit [EC:1.3.99.8]
K16877	2	 hmfA; 2-furoyl-CoA dehydrogenase large subunit [EC:1.3.99.8]
K06033	1	 E4.1.1.76; arylmalonate decarboxylase [EC:4.1.1.76]
K02078	2	 acpP; acyl carrier protein
K04764	1	 ihfA, himA; integration host factor subunit alpha
K02182	2	 caiC; carnitine-CoA ligase [EC:6.2.1.48]
K07080	5	 K07080; uncharacterized protein
K07126	2	 K07126; uncharacterized protein
K19157	1	 yafQ; mRNA interferase YafQ [EC:3.1.-.-]
K07473	1	 dinJ; DNA-damage-inducible protein J
K07133	5	 K07133; uncharacterized protein
K11940	1	 hspQ; heat shock protein HspQ
K00453	2	 TDO2, kynA; tryptophan 2,3-dioxygenase [EC:1.13.11.11]
K07516	2	 fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
K00632	2	 fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
K01434	2	 E3.5.1.11; penicillin amidase [EC:3.5.1.11]
K05539	1	 dusA; tRNA-dihydrouridine synthase A [EC:1.-.-.-]
K01082	1	 cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]
K07566	1	 tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]
K18258	1	 CRYM; thiomorpholine-carboxylate dehydrogenase [EC:1.5.1.25]
K14417	1	 fcbA; 4-chlorobenzoate-CoA ligase [EC:6.2.1.33]
K02356	1	 efp; elongation factor P
K01092	1	 E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
K02557	1	 motB; chemotaxis protein MotB
K02909	1	 RP-L31, rpmE; large subunit ribosomal protein L31
K18480	1	 linN; cholesterol transport system auxiliary component
K02067	3	 mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
K02065	2	 mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
K02066	2	 mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein
K03823	3	 pat; phosphinothricin acetyltransferase [EC:2.3.1.183]
K01070	1	 frmB, ESD, fghA; S-formylglutathione hydrolase [EC:3.1.2.12]
K00121	1	 frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
K00681	1	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K00788	2	 thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
K11645	1	 fbaB; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
K02342	2	 dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
K00548	3	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K00297	2	 metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
K00529	1	 hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]
K00772	1	 mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]
K01628	2	 fucA; L-fuculose-phosphate aldolase [EC:4.1.2.17]
K06942	1	 ychF; ribosome-binding ATPase
K01056	1	 PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
K02897	1	 RP-L25, rplY; large subunit ribosomal protein L25
K00948	1	 PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
K04090	1	 E1.2.7.8; indolepyruvate ferredoxin oxidoreductase [EC:1.2.7.8]
K17865	1	 croR; 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]
K11753	1	 ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]
K01870	1	 IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K03101	1	 lspA; signal peptidase II [EC:3.4.23.36]
K07263	2	 pqqL; zinc protease [EC:3.4.24.-]
K01810	1	 GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]
K03572	1	 mutL; DNA mismatch repair protein MutL
K05709	1	 hcaF, hcaA2; 3-phenylpropionate/trans-cinnamate dioxygenase subunit beta [EC:1.14.12.19]
K01104	1	 E3.1.3.48; protein-tyrosine phosphatase [EC:3.1.3.48]
K15977	1	 K15977; putative oxidoreductase
K09930	1	 K09930; uncharacterized protein
K21677	1	 hpnE; hydroxysqualene dehydroxylase [EC:1.17.8.1]
K21678	1	 hpnD; presqualene diphosphate synthase [EC:2.5.1.103]
K21679	1	 hpnC; hydroxysqualene synthase [EC:4.2.3.156]
K07568	1	 queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]
K00773	1	 tgt, QTRT1; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
K09457	1	 queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]
K18979	1	 queG; epoxyqueuosine reductase [EC:1.17.99.6]
K07304	1	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K04518	1	 pheA2; prephenate dehydratase [EC:4.2.1.51]
K00979	1	 kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
K00797	1	 speE, SRM; spermidine synthase [EC:2.5.1.16]
K01611	1	 speD, AMD1; S-adenosylmethionine decarboxylase [EC:4.1.1.50]
K20035	1	 dmdC; 3-(methylthio)propanoyl-CoA dehydrogenase [EC:1.3.8.-]
K02483	1	 K02483; two-component system, OmpR family, response regulator
K04078	1	 groES, HSPE1; chaperonin GroES
K04077	1	 groEL, HSPD1; chaperonin GroEL
K06953	1	 K06953; uncharacterized protein
K00537	1	 ARSC1, arsC; arsenate reductase [EC:1.20.4.1]
K22044	1	 ybiO; moderate conductance mechanosensitive channel
K03635	1	 MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]
K02030	6	 ABC.PA.S; polar amino acid transport system substrate-binding protein
K02029	7	 ABC.PA.P; polar amino acid transport system permease protein
K02028	3	 ABC.PA.A; polar amino acid transport system ATP-binding protein [EC:3.6.3.21]
K07454	1	 K07454; putative restriction endonuclease
K00762	1	 pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
K07075	4	 K07075; uncharacterized protein
K07736	1	 carD; CarD family transcriptional regulator
K05524	1	 fdxA; ferredoxin
K00123	1	 fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
K03564	1	 BCP, PRXQ, DOT5; peroxiredoxin Q/BCP [EC:1.11.1.15]
K07340	1	 ybbJ; inner membrane protein
K01474	14	 hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K01473	14	 hyuA; N-methylhydantoinase A [EC:3.5.2.14]
K07003	3	 K07003; uncharacterized protein
K15866	2	 paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K00023	1	 phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]
K01469	1	 OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]
K15358	1	 ena; enamidase [EC:3.5.2.18]
K19367	1	 SPG21; maspardin
K01883	1	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K03075	1	 secG; preprotein translocase subunit SecG
K01937	1	 pyrG, CTPS; CTP synthase [EC:6.3.4.2]
K16874	1	 hmfF; 2,5-furandicarboxylate decarboxylase 1
K03676	2	 grxC, GLRX, GLRX2; glutaredoxin 3
K11209	3	 yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]
K11942	1	 icmF; isobutyryl-CoA mutase [EC:5.4.99.13]
K06890	1	 K06890; uncharacterized protein
K02004	1	 ABC.CD.P; putative ABC transport system permease protein
K02003	1	 ABC.CD.A; putative ABC transport system ATP-binding protein
K03704	2	 cspA; cold shock protein (beta-ribbon, CspA family)
K00626	5	 E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K03821	2	 phbC, phaC; polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-]
K06938	1	 K06938; uncharacterized protein
K19686	2	 vapC; ribonuclease VapC [EC:3.1.-.-]
K19687	2	 vapB; antitoxin VapB
K09461	1	 E1.14.13.40; anthraniloyl-CoA monooxygenase [EC:1.14.13.40]
K08295	1	 abmG; 2-aminobenzoate-CoA ligase [EC:6.2.1.32]
K00249	7	 ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
K01692	3	 paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]
K01464	3	 DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]
K06016	3	 pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]
K18068	1	 pht3; phthalate 4,5-dioxygenase [EC:1.14.12.7]
K18067	1	 pht4; phthalate 4,5-cis-dihydrodiol dehydrogenase [EC:1.3.1.64]
K04102	1	 pht5; 4,5-dihydroxyphthalate decarboxylase [EC:4.1.1.55]
K02433	7	 gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K10974	1	 codB; cytosine permease
K04761	2	 oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
K03458	1	 TC.NCS2; nucleobase:cation symporter-2, NCS2 family
K00394	1	 aprA; adenylylsulfate reductase, subunit A [EC:1.8.99.2]
K00395	1	 aprB; adenylylsulfate reductase, subunit B [EC:1.8.99.2]
K00958	1	 sat, met3; sulfate adenylyltransferase [EC:2.7.7.4]
K09816	1	 znuB; zinc transport system permease protein
K09817	1	 znuC; zinc transport system ATP-binding protein [EC:3.6.3.-]
K03651	1	 cpdA; 3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]
K00029	2	 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K20941	2	 graF; gamma-resorcylate decarboxylase [EC:4.1.1.103]
K01480	3	 speB; agmatinase [EC:3.5.3.11]
K01796	1	 E5.1.99.4, AMACR, mcr; alpha-methylacyl-CoA racemase [EC:5.1.99.4]
K18362	1	 padC; phenylacetyl-CoA:acceptor oxidoreductase 27-kDa subunit
K08318	1	 yihU; 4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase [EC:1.1.1.61 1.1.1.373]
K03179	1	 ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]
K01354	1	 ptrB; oligopeptidase B [EC:3.4.21.83]
