KO	GeneNumber	Description
K00059	11	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K09705	1	 K09705; uncharacterized protein
K02433	5	 gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K04565	1	 SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]
K07133	19	 K07133; uncharacterized protein
K07733	1	 alpA; prophage regulatory protein
K03655	4	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K02434	1	 gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
K02435	1	 gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K00558	3	 DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K04487	2	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K07588	2	 argK; LAO/AO transport system kinase [EC:2.7.-.-]
K00790	1	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K07020	1	 K07020; uncharacterized protein
K15736	1	 lhgO; L-2-hydroxyglutarate oxidase [EC:1.1.3.-]
K02446	1	 glpX; fructose-1,6-bisphosphatase II [EC:3.1.3.11]
K01496	1	 hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
K03320	4	 amt, AMT, MEP; ammonium transporter, Amt family
K02114	1	 ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon
K02112	1	 ATPF1B, atpD; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]
K02115	1	 ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K02111	1	 ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02113	1	 ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K02109	1	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b
K02110	1	 ATPF0C, atpE; F-type H+-transporting ATPase subunit c
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K00600	1	 glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K02493	1	 hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K02835	1	 prfA, MTRF1, MRF1; peptide chain release factor 1
K02909	1	 RP-L31, rpmE; large subunit ribosomal protein L31
K03628	1	 rho; transcription termination factor Rho
K01733	2	 thrC; threonine synthase [EC:4.2.3.1]
K00003	1	 E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
K00111	2	 glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
K01586	1	 lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
K01887	1	 RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]
K00441	1	 frhB; coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]
K21929	1	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K15634	6	 gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]
K03522	1	 fixB, etfA; electron transfer flavoprotein alpha subunit
K03521	1	 fixA, etfB; electron transfer flavoprotein beta subunit
K03074	1	 secF; preprotein translocase subunit SecF
K03072	1	 secD; preprotein translocase subunit SecD
K03210	1	 yajC; preprotein translocase subunit YajC
K00773	1	 tgt, QTRT1; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
K01911	1	 menE; O-succinylbenzoic acid---CoA ligase [EC:6.2.1.26]
K08963	1	 mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
K02056	3	 ABC.SS.A; simple sugar transport system ATP-binding protein [EC:3.6.3.17]
K02057	6	 ABC.SS.P; simple sugar transport system permease protein
K07335	2	 bmpA, bmpB, tmpC; basic membrane protein A and related proteins
K05606	2	 MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
K17829	1	 ccrA; crotonyl-CoA reductase [EC:1.3.1.86]
K00626	6	 E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K06187	1	 recR; recombination protein RecR
K02343	1	 dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
K11991	1	 tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
K15513	1	 boxC; benzoyl-CoA-dihydrodiol lyase [EC:4.1.2.44]
K15512	1	 boxB; benzoyl-CoA 2,3-epoxidase subunit B [EC:1.14.13.208]
K03601	1	 xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
K03602	1	 xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]
K14155	1	 patB, malY; cystathione beta-lyase [EC:4.4.1.8]
K07090	2	 K07090; uncharacterized protein
K01736	1	 aroC; chorismate synthase [EC:4.2.3.5]
K03524	2	 birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
K03525	1	 coaX; type III pantothenate kinase [EC:2.7.1.33]
K12567	4	 TTN; titin [EC:2.7.11.1]
K01174	1	 nuc; micrococcal nuclease [EC:3.1.31.1]
K03478	1	 chbG; chitin disaccharide deacetylase [EC:3.5.1.105]
K18455	1	 mca; mycothiol S-conjugate amidase [EC:3.5.1.115]
K02564	1	 nagB, GNPDA; glucosamine-6-phosphate deaminase [EC:3.5.99.6]
K00886	1	 ppgK; polyphosphate glucokinase [EC:2.7.1.63]
K10440	1	 rbsC; ribose transport system permease protein
K10439	1	 rbsB; ribose transport system substrate-binding protein
K01438	2	 argE; acetylornithine deacetylase [EC:3.5.1.16]
K00261	1	 GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]
K14162	1	 dnaE2; error-prone DNA polymerase [EC:2.7.7.7]
K01426	8	 E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K14161	1	 imuB; protein ImuB
K07171	11	 mazF, ndoA, chpA; mRNA interferase MazF [EC:3.1.-.-]
K03427	7	 hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
K07071	1	 K07071; uncharacterized protein
K01434	1	 E3.5.1.11; penicillin amidase [EC:3.5.1.11]
K14731	2	 mlhB, chnC; epsilon-lactone hydrolase [EC:3.1.1.83]
K03768	1	 PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]
K00681	1	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K01126	2	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
K00873	1	 PK, pyk; pyruvate kinase [EC:2.7.1.40]
K01999	8	 livK; branched-chain amino acid transport system substrate-binding protein
K01996	7	 livF; branched-chain amino acid transport system ATP-binding protein
K01997	8	 livH; branched-chain amino acid transport system permease protein
K01995	7	 livG; branched-chain amino acid transport system ATP-binding protein
K01998	9	 livM; branched-chain amino acid transport system permease protein
K09456	1	 aidB; putative acyl-CoA dehydrogenase
K07282	1	 capA, pgsA; gamma-polyglutamate biosynthesis protein CapA
K07017	2	 K07017; uncharacterized protein
K09458	1	 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K02078	2	 acpP; acyl carrier protein
K00648	1	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K00645	1	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K22010	1	 pdtaR; two-component system, response regulator PdtaR
K02335	2	 polA; DNA polymerase I [EC:2.7.7.7]
K02945	1	 RP-S1, rpsA; small subunit ribosomal protein S1
K00859	2	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K03702	1	 uvrB; excinuclease ABC subunit B
K00153	1	 E1.1.1.306; S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]
K03701	1	 uvrA; excinuclease ABC subunit A
K01607	3	 pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
K04757	1	 rsbW; serine/threonine-protein kinase RsbW [EC:2.7.11.1]
K07315	1	 rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
K03703	1	 uvrC; excinuclease ABC subunit C
K06958	1	 rapZ; RNase adapter protein RapZ
K00134	1	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K03821	1	 phbC, phaC; polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-]
K07001	1	 K07001; NTE family protein
K03075	1	 secG; preprotein translocase subunit SecG
K06015	2	 E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
K01915	7	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K02035	10	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K00757	1	 udp, UPP; uridine phosphorylase [EC:2.4.2.3]
K06989	1	 nadX, ASPDH; aspartate dehydrogenase [EC:1.4.1.21]
K16047	2	 hsaA; 3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase [EC:1.14.14.12]
K02033	7	 ABC.PE.P; peptide/nickel transport system permease protein
K02031	5	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K02034	7	 ABC.PE.P1; peptide/nickel transport system permease protein
K07684	1	 narL; two-component system, NarL family, nitrate/nitrite response regulator NarL
K11963	1	 urtE; urea transport system ATP-binding protein
K15358	1	 ena; enamidase [EC:3.5.2.18]
K00483	3	 hpaB; 4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9]
K03611	1	 dsbB; disulfide bond formation protein DsbB
K15866	4	 paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K00074	1	 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K01849	1	 E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]
K02004	3	 ABC.CD.P; putative ABC transport system permease protein
K02003	4	 ABC.CD.A; putative ABC transport system ATP-binding protein
K03724	1	 lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
K03820	1	 lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
K00231	1	 PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]
K01599	1	 hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]
K15977	1	 K15977; putative oxidoreductase
K00830	2	 AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]
K00823	1	 puuE; 4-aminobutyrate aminotransferase [EC:2.6.1.19]
K00101	1	 lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K19191	1	 mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19]
K00315	2	 DMGDH; dimethylglycine dehydrogenase [EC:1.5.8.4]
K14083	5	 mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]
K00891	1	 E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]
K01652	5	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K22027	4	 iacA; indole-3-acetate monooxygenase [EC:1.14.13.235]
K00030	1	 IDH3; isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]
K03519	5	 coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]
K03520	8	 coxL, cutL; aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]
K07402	2	 xdhC; xanthine dehydrogenase accessory factor
K07161	3	 K07161; uncharacterized protein
K00121	3	 frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
K00334	1	 nuoE; NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]
K00335	2	 nuoF; NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]
K00336	1	 nuoG; NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]
K00337	2	 nuoH; NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]
K00338	2	 nuoI; NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]
K00339	2	 nuoJ; NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]
K00340	1	 nuoK; NADH-quinone oxidoreductase subunit K [EC:1.6.5.3]
K00341	2	 nuoL; NADH-quinone oxidoreductase subunit L [EC:1.6.5.3]
K00342	2	 nuoM; NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]
K00343	2	 nuoN; NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]
K07025	2	 K07025; putative hydrolase of the HAD superfamily
K00330	2	 nuoA; NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]
K00331	2	 nuoB; NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]
K00332	2	 nuoC; NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]
K00333	2	 nuoD; NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]
K05576	1	 ndhE; NAD(P)H-quinone oxidoreductase subunit 4L [EC:1.6.5.3]
K01895	1	 ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K03799	2	 htpX; heat shock protein HtpX [EC:3.4.24.-]
K01710	1	 E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]
K09767	1	 yajQ; cyclic-di-GMP-binding protein
K07341	2	 doc; death on curing protein
K02687	1	 prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
K02062	1	 thiQ; thiamine transport system ATP-binding protein
K07478	1	 ycaJ; putative ATPase
K01676	1	 E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]
K01104	1	 E3.1.3.48; protein-tyrosine phosphatase [EC:3.1.3.48]
K01647	1	 CS, gltA; citrate synthase [EC:2.3.3.1]
K04761	1	 oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
K01681	1	 ACO, acnA; aconitate hydratase [EC:4.2.1.3]
K03458	1	 TC.NCS2; nucleobase:cation symporter-2, NCS2 family
K07260	1	 vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]
K06147	3	 ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K01921	1	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K01929	1	 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
K01649	2	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K00937	1	 ppk; polyphosphate kinase [EC:2.7.4.1]
K03686	3	 dnaJ; molecular chaperone DnaJ
K10220	1	 ligJ; 4-oxalmesaconate hydratase [EC:4.2.1.83]
K10218	1	 ligK, galC; 4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]
K16514	1	 galD; 4-oxalomesaconate tautomerase [EC:5.3.2.8]
K04101	1	 ligB; protocatechuate 4,5-dioxygenase, beta chain [EC:1.13.11.8]
K04100	1	 ligA; protocatechuate 4,5-dioxygenase, alpha chain [EC:1.13.11.8]
K01262	1	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K18911	1	 egtD; L-histidine Nalpha-methyltransferase [EC:2.1.1.44]
K01061	3	 E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
K08299	2	 caiD; crotonobetainyl-CoA hydratase [EC:4.2.1.149]
K01154	5	 hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
K01153	4	 hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
K00344	3	 qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]
K03664	1	 smpB; SsrA-binding protein
K03636	2	 moaD, cysO; sulfur-carrier protein
K21148	1	 cysM; [CysO sulfur-carrier protein]-thiocarboxylate-dependent cysteine synthase [EC:2.5.1.113]
K00989	1	 rph; ribonuclease PH [EC:2.7.7.56]
K02428	2	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K01358	2	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K01783	1	 rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
K01474	1	 hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K01845	5	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K10805	2	 tesB; acyl-CoA thioesterase II [EC:3.1.2.-]
K08680	2	 menH; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]
K02182	1	 caiC; carnitine-CoA ligase [EC:6.2.1.48]
K00259	1	 ald; alanine dehydrogenase [EC:1.4.1.1]
K00784	3	 rnz; ribonuclease Z [EC:3.1.26.11]
K10217	1	 dmpC, xylG, praB; aminomuconate-semialdehyde/2-hydroxymuconate-6-semialdehyde dehydrogenase [EC:1.2.1.32 1.2.1.85]
K01138	1	 K01138; uncharacterized sulfatase [EC:3.1.6.-]
K07104	1	 catE; catechol 2,3-dioxygenase [EC:1.13.11.2]
K00481	1	 pobA; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2]
K07154	4	 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]
K01892	1	 HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
K01876	1	 aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K01872	1	 AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K07082	1	 K07082; UPF0755 protein
K00014	1	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K02654	1	 pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
K16020	1	 rifG, asm47; 5-deoxy-5-amino-3-dehydroquinate synthase
K03786	1	 aroQ, qutE; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
K02356	1	 efp; elongation factor P
K03625	1	 nusB; N utilization substance protein B
K07552	1	 bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein
K07065	2	 K07065; uncharacterized protein
K02825	1	 pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K01465	2	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K01956	1	 carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
K01955	1	 carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K17828	1	 pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]
K01591	1	 pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K03060	1	 rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]
K13038	1	 coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
K00789	1	 metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
K04066	1	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
K01462	2	 PDF, def; peptide deformylase [EC:3.5.1.88]
K00604	1	 MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]
K07095	1	 K07095; uncharacterized protein
K01133	2	 betC; choline-sulfatase [EC:3.1.6.6]
K13075	1	 ahlD, aiiA, attM, blcC; N-acyl homoserine lactone hydrolase [EC:3.1.1.81]
K01692	6	 paaF, echA; enoyl-CoA hydratase [EC:4.2.1.17]
K07749	3	 frc; formyl-CoA transferase [EC:2.8.3.16]
K11752	1	 ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
K00793	1	 ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
K14652	1	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K01990	6	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K00765	1	 hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
K02520	1	 infC, MTIF3; translation initiation factor IF-3
K02916	1	 RP-L35, MRPL35, rpmI; large subunit ribosomal protein L35
K02887	1	 RP-L20, MRPL20, rplT; large subunit ribosomal protein L20
K03437	1	 spoU; RNA methyltransferase, TrmH family
K01889	1	 FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
K01890	1	 FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]
K03688	1	 ubiB, aarF; ubiquinone biosynthesis protein
K09005	2	 K09005; uncharacterized protein
K07451	1	 mcrA; 5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]
K06016	2	 pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]
K00266	1	 gltD; glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]
K00265	1	 gltB; glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]
K00145	1	 argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
K00930	1	 argB; acetylglutamate kinase [EC:2.7.2.8]
K00821	1	 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
K00611	1	 OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K03402	1	 argR, ahrC; transcriptional regulator of arginine metabolism
K01755	1	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]
K03652	1	 MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]
K01992	4	 ABC-2.P; ABC-2 type transport system permease protein
K01866	1	 YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
K12132	4	 prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
K09966	1	 K09966; uncharacterized protein
K06889	2	 K06889; uncharacterized protein
K05713	1	 mhpB; 2,3-dihydroxyphenylpropionate 1,2-dioxygenase [EC:1.13.11.16]
K00151	1	 hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]
K10219	1	 ligC; 2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase [EC:1.1.1.312]
K00854	1	 xylB, XYLB; xylulokinase [EC:2.7.1.17]
K01053	2	 E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
K00990	1	 glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]
K06864	1	 larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]
K20035	1	 dmdC; 3-(methylthio)propanoyl-CoA dehydrogenase [EC:1.3.8.-]
K02379	1	 fdhD; FdhD protein
K04077	2	 groEL, HSPD1; chaperonin GroEL
K00865	1	 glxK, garK; glycerate 2-kinase [EC:2.7.1.165]
K00761	1	 upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]
K00852	1	 rbsK, RBKS; ribokinase [EC:2.7.1.15]
K01814	1	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K02501	1	 hisH; glutamine amidotransferase [EC:2.4.2.-]
K01693	1	 hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
K00817	2	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K00013	1	 hisD; histidinol dehydrogenase [EC:1.1.1.23]
K01644	2	 citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
K10773	1	 NTH; endonuclease III [EC:4.2.99.18]
K06941	1	 rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
K15520	1	 mshD; mycothiol synthase [EC:2.3.1.189]
K03183	1	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K02548	1	 menA; 1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.74 2.5.1.-]
K02020	1	 modA; molybdate transport system substrate-binding protein
K02018	1	 modB; molybdate transport system permease protein
K02017	1	 modC; molybdate transport system ATP-binding protein [EC:3.6.3.29]
