KO	GeneNumber	Description
K04094	1	 trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]
K03687	1	 GRPE; molecular chaperone GrpE
K03705	1	 hrcA; heat-inducible transcriptional repressor
K00989	1	 rph; ribonuclease PH [EC:2.7.7.56]
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K04047	1	 dps; starvation-inducible DNA-binding protein
K11069	1	 potD; spermidine/putrescine transport system substrate-binding protein
K00102	2	 LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]
K15738	1	 uup; ABC transport system ATP-binding/permease protein
K01751	1	 E4.3.1.15; diaminopropionate ammonia-lyase [EC:4.3.1.15]
K01494	1	 dcd; dCTP deaminase [EC:3.5.4.13]
K00249	3	 ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
K02034	11	 ABC.PE.P1; peptide/nickel transport system permease protein
K02033	13	 ABC.PE.P; peptide/nickel transport system permease protein
K02035	10	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K00303	1	 soxB; sarcosine oxidase, subunit beta [EC:1.5.3.1]
K00302	5	 soxA; sarcosine oxidase, subunit alpha [EC:1.5.3.1]
K04117	1	 aliB; cyclohexanecarboxyl-CoA dehydrogenase [EC:1.3.99.-]
K02074	1	 ABC.ZM.A; zinc/manganese transport system ATP-binding protein
K09823	2	 zur; Fur family transcriptional regulator, zinc uptake regulator
K00799	7	 GST, gst; glutathione S-transferase [EC:2.5.1.18]
K09458	2	 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K02078	1	 acpP; acyl carrier protein
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K09013	1	 sufC; Fe-S cluster assembly ATP-binding protein
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K04488	1	 iscU, nifU; nitrogen fixation protein NifU and related proteins
K13628	1	 iscA; iron-sulfur cluster assembly protein
K06890	1	 K06890; uncharacterized protein
K03657	1	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K00322	1	 sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]
K08744	2	 CRLS; cardiolipin synthase (CMP-forming) [EC:2.7.8.41]
K03753	1	 mobB; molybdopterin-guanine dinucleotide biosynthesis adapter protein
K03636	2	 moaD, cysO; sulfur-carrier protein
K03635	1	 MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]
K03781	1	 katE, CAT, catB, srpA; catalase [EC:1.11.1.6]
K09709	2	 meh; 3-methylfumaryl-CoA hydratase [EC:4.2.1.153]
K01649	2	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K00254	1	 DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]
K01142	3	 E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K14581	1	 nahAa, nagAa, ndoR, nbzAa, dntAa; naphthalene 1,2-dioxygenase ferredoxin reductase component [EC:1.18.1.7]
K00325	1	 pntB; NAD(P) transhydrogenase subunit beta [EC:1.6.1.2]
K00324	2	 pntA; NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]
K09991	1	 K09991; uncharacterized protein
K12340	1	 tolC; outer membrane protein
K02336	1	 polB; DNA polymerase II [EC:2.7.7.7]
K00803	2	 AGPS, agpS; alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26]
K00666	7	 ACSF2; fatty-acyl-CoA synthase [EC:6.2.1.-]
K02888	1	 RP-L21, MRPL21, rplU; large subunit ribosomal protein L21
K02899	1	 RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27
K03979	1	 obgE, cgtA; GTPase [EC:3.6.5.-]
K00931	1	 proB; glutamate 5-kinase [EC:2.7.2.11]
K00147	1	 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K00544	1	 BHMT; betaine-homocysteine S-methyltransferase [EC:2.1.1.5]
K01469	1	 OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]
K01992	2	 ABC-2.P; ABC-2 type transport system permease protein
K06929	1	 K06929; uncharacterized protein
K01740	2	 metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
K01796	2	 E5.1.99.4, AMACR, mcr; alpha-methylacyl-CoA racemase [EC:5.1.99.4]
K03205	1	 virD4, lvhD4; type IV secretion system protein VirD4
K07733	1	 alpA; prophage regulatory protein
K07484	3	 K07484; transposase
K01439	2	 dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
K00253	1	 IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
K07090	6	 K07090; uncharacterized protein
K09386	1	 K09386; uncharacterized protein
K09005	1	 K09005; uncharacterized protein
K00558	1	 DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
K01912	3	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K01916	1	 nadE; NAD+ synthase [EC:6.3.1.5]
K00763	1	 pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]
K01626	1	 E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K01676	1	 E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]
K00626	3	 E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K09949	1	 K09949; uncharacterized protein
K00677	1	 lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
K02372	1	 fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
K06142	1	 hlpA, ompH; outer membrane protein
K07277	1	 SAM50, TOB55, bamA; outer membrane protein insertion porin family
K11749	1	 rseP; regulator of sigma E protease [EC:3.4.24.-]
K01907	1	 AACS, acsA; acetoacetyl-CoA synthetase [EC:6.2.1.16]
K09160	1	 K09160; uncharacterized protein
K07043	1	 K07043; uncharacterized protein
K00812	2	 aspB; aspartate aminotransferase [EC:2.6.1.1]
K01026	1	 pct; propionate CoA-transferase [EC:2.8.3.1]
K03218	2	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K01008	1	 selD, SEPHS; selenide, water dikinase [EC:2.7.9.3]
K07334	3	 higB-1; toxin HigB-1
K00549	4	 metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
K07050	1	 AARSD1, ALAX; misacylated tRNA(Ala) deacylase [EC:3.1.1.-]
K01011	4	 TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K01760	1	 metC; cystathionine beta-lyase [EC:4.4.1.8]
K01965	1	 PCCA, pccA; propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]
K00315	2	 DMGDH; dimethylglycine dehydrogenase [EC:1.5.8.4]
K00384	2	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K06925	1	 tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
K07102	1	 amgK; N-acetylmuramate 1-kinase [EC:2.7.1.221]
K00992	1	 murU; N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase [EC:2.7.7.99]
K00368	1	 nirK; nitrite reductase (NO-forming) [EC:1.7.2.1]
K07082	1	 K07082; UPF0755 protein
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K01426	8	 E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K01990	2	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K15011	1	 regB, regS, actS; two-component system, sensor histidine kinase RegB [EC:2.7.13.3]
K15012	1	 regA, regR, actR; two-component system, response regulator RegA
K21495	5	 fitA; antitoxin FitA
K06941	1	 rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
K01940	1	 argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K01069	2	 gloB, gloC, HAGH; hydroxyacylglutathione hydrolase [EC:3.1.2.6]
K02483	1	 K02483; two-component system, OmpR family, response regulator
K04771	2	 degP, htrA; serine protease Do [EC:3.4.21.107]
K07588	1	 argK; LAO/AO transport system kinase [EC:2.7.-.-]
K01847	1	 MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]
K08641	1	 vanX; zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]
K00912	1	 lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
K19591	1	 cueR; MerR family transcriptional regulator, copper efflux regulator
K09989	1	 K09989; uncharacterized protein
K09796	1	 pccA; periplasmic copper chaperone A
K03192	1	 ureJ; urease accessory protein
K03823	3	 pat; phosphinothricin acetyltransferase [EC:2.3.1.183]
K00759	2	 APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]
K02195	1	 ccmC; heme exporter protein C
K00573	3	 E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K02902	1	 RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28
K01939	2	 purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]
K02502	1	 hisZ; ATP phosphoribosyltransferase regulatory subunit
K00831	1	 serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]
K00528	1	 fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K11940	1	 hspQ; heat shock protein HspQ
K00163	1	 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K03545	1	 tig; trigger factor
K01358	1	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K03544	1	 clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K01958	1	 PC, pyc; pyruvate carboxylase [EC:6.4.1.1]
K01733	3	 thrC; threonine synthase [EC:4.2.3.1]
K00459	1	 ncd2, npd; nitronate monooxygenase [EC:1.13.12.16]
K01523	1	 hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]
K02500	1	 hisF; cyclase [EC:4.1.3.-]
K01814	1	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K02501	1	 hisH; glutamine amidotransferase [EC:2.4.2.-]
K01693	1	 hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
K07793	2	 tctA; putative tricarboxylic transport membrane protein
K01247	1	 alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]
K00496	1	 alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]
K03111	3	 ssb; single-strand DNA-binding protein
K00320	3	 mer; 5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]
K06218	2	 relE, stbE; mRNA interferase RelE/StbE
K07270	4	 K07270; glycosyl transferase, family 25
K15634	2	 gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]
K03520	7	 coxL, cutL; aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]
K21833	1	 dgcA; dimethylglycine catabolism A
K06916	1	 zapE; cell division protein ZapE
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K09919	1	 K09919; uncharacterized protein
K06016	3	 pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]
K01464	3	 DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]
K01775	2	 alr; alanine racemase [EC:5.1.1.1]
K17227	1	 soxZ; sulfur-oxidizing protein SoxZ
K14733	2	 limB; limonene 1,2-monooxygenase [EC:1.14.13.107]
K02434	1	 gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
K06980	1	 ygfZ; tRNA-modifying protein YgfZ
K01644	3	 citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
K21430	1	 yliI; aldose sugar dehydrogenase [EC:1.1.5.-]
K03694	1	 clpA; ATP-dependent Clp protease ATP-binding subunit ClpA
K06891	1	 clpS; ATP-dependent Clp protease adaptor protein ClpS
K01286	1	 E3.4.16.4; D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]
K02346	1	 dinB; DNA polymerase IV [EC:2.7.7.7]
K02913	1	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K02002	3	 proX; glycine betaine/proline transport system substrate-binding protein
K01745	2	 hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]
K18277	1	 tmm; trimethylamine monooxygenase [EC:1.14.13.148]
K00099	1	 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
K00981	1	 E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
K00806	1	 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K02357	1	 tsf, TSFM; elongation factor Ts
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K00990	1	 glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]
K01262	1	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K01133	3	 betC; choline-sulfatase [EC:3.1.6.6]
K02335	1	 polA; DNA polymerase I [EC:2.7.7.7]
K01738	1	 cysK; cysteine synthase [EC:2.5.1.47]
K00640	1	 cysE; serine O-acetyltransferase [EC:2.3.1.30]
K01607	4	 pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
K02563	1	 murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
K03588	1	 ftsW, spoVE; cell division protein FtsW
K01925	1	 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
K00772	1	 mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]
K00413	1	 CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit
K00412	1	 CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit
K10674	3	 ectD; ectoine hydroxylase [EC:1.14.11.55]
K13598	1	 ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]
K07712	1	 glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG
K02231	1	 cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]
K02234	1	 cobW; cobalamin biosynthesis protein CobW
K02230	1	 cobN; cobaltochelatase CobN [EC:6.6.1.2]
K19221	1	 cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K02232	1	 cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]
K03427	3	 hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
K01154	2	 hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
K01153	2	 hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
K01714	4	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K05973	1	 phaZ; poly(3-hydroxybutyrate) depolymerase [EC:3.1.1.75]
K01966	1	 PCCB, pccB; propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15]
K14731	2	 mlhB, chnC; epsilon-lactone hydrolase [EC:3.1.1.83]
K05813	2	 ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein
K05814	2	 ugpA; sn-glycerol 3-phosphate transport system permease protein
K05815	2	 ugpE; sn-glycerol 3-phosphate transport system permease protein
K05816	2	 ugpC; sn-glycerol 3-phosphate transport system ATP-binding protein [EC:3.6.3.20]
K01126	2	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
K00111	1	 glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
K02193	1	 ccmA; heme exporter protein A [EC:3.6.3.41]
K00681	7	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K01739	1	 metB; cystathionine gamma-synthase [EC:2.5.1.48]
