KO	GeneNumber	Description
K14574	1	 SDO1, SBDS; ribosome maturation protein SDO1
K09123	1	 lhpI; cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]
K09128	1	 K09128; uncharacterized protein
K09141	1	 K09141; uncharacterized protein
K01011	2	 TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K02123	1	 ATPVI, ntpI, atpI; V/A-type H+/Na+-transporting ATPase subunit I
K02121	1	 ATPVE, ntpE, atpE; V/A-type H+/Na+-transporting ATPase subunit E
K02117	1	 ATPVA, ntpA, atpA; V/A-type H+/Na+-transporting ATPase subunit A [EC:3.6.3.14 3.6.3.15]
K02118	1	 ATPVB, ntpB, atpB; V/A-type H+/Na+-transporting ATPase subunit B
K02120	1	 ATPVD, ntpD, atpD; V/A-type H+/Na+-transporting ATPase subunit D
K06937	1	 K06937; 7,8-dihydro-6-hydroxymethylpterin dimethyltransferase [EC:2.1.1.-]
K07575	1	 K07575; PUA domain protein
K00003	1	 E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
K07305	1	 msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
K02881	1	 RP-L18, MRPL18, rplR; large subunit ribosomal protein L18
K02988	1	 RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5
K02907	1	 RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30
K02876	1	 RP-L15, MRPL15, rplO; large subunit ribosomal protein L15
K03076	1	 secY; preprotein translocase subunit SecY
K00939	1	 adk, AK; adenylate kinase [EC:2.7.4.3]
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K11131	1	 DKC1, NOLA4, CBF5; H/ACA ribonucleoprotein complex subunit 4 [EC:5.4.99.-]
K03166	1	 top6A; DNA topoisomerase VI subunit A [EC:5.99.1.3]
K01776	1	 murI; glutamate racemase [EC:5.1.1.3]
K05936	1	 cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]
K03394	1	 cobI-cbiL; precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]
K02191	1	 cbiT; cobalt-precorrin-6B (C15)-methyltransferase [EC:2.1.1.196]
K13993	1	 HSP20; HSP20 family protein
K01588	1	 purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
K01754	1	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K01768	1	 E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
K03118	1	 tatC; sec-independent protein translocase protein TatC
K07114	1	 yfbK; Ca-activated chloride channel homolog
K03924	1	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K02877	1	 RP-L15e, RPL15; large subunit ribosomal protein L15e
K02051	1	 ABC.SN.S; NitT/TauT family transport system substrate-binding protein
K00555	1	 TRMT1, trm1; tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]
K03470	1	 rnhB; ribonuclease HII [EC:3.1.26.4]
K04795	1	 flpA; fibrillarin-like pre-rRNA processing protein
K14564	1	 NOP56; nucleolar protein 56
K17828	1	 pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]
K02823	1	 pyrDII; dihydroorotate dehydrogenase electron transfer subunit
K03885	1	 ndh; NADH dehydrogenase [EC:1.6.99.3]
K06981	1	 ipk; isopentenyl phosphate kinase [EC:2.7.4.26]
K01823	1	 idi, IDI; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]
K13787	1	 idsA; geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]
K01885	1	 EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K07709	1	 zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH [EC:2.7.13.3]
K15977	1	 K15977; putative oxidoreductase
K01755	1	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]
K00240	1	 sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
K00242	1	 sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K00241	1	 sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
K00239	1	 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K02301	2	 cyoE; protoheme IX farnesyltransferase [EC:2.5.1.-]
K03718	2	 asnC; Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K04720	1	 cobD; threonine-phosphate decarboxylase [EC:4.1.1.81]
K02232	1	 cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]
K02227	1	 cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]
K02233	1	 E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]
K19712	1	 cobY; adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.7.62]
K02978	1	 RP-S27e, RPS27; small subunit ribosomal protein S27e
K02929	1	 RP-L44e, RPL44; large subunit ribosomal protein L44e
K01486	1	 ade; adenine deaminase [EC:3.5.4.2]
K01951	2	 guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
K01935	1	 bioD; dethiobiotin synthetase [EC:6.3.3.3]
K01641	1	 E2.3.3.10; hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]
K00150	1	 gap2; glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59]
K00833	1	 bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
K01012	1	 bioB; biotin synthase [EC:2.8.1.6]
K00639	1	 kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K00800	1	 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
K00891	1	 E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]
K00014	1	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K01887	1	 RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]
K06944	1	 K06944; uncharacterized protein
K00392	1	 sir; sulfite reductase (ferredoxin) [EC:1.8.7.1]
K00965	1	 galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]
K00621	1	 GNPNAT1, GNA1; glucosamine-phosphate N-acetyltransferase [EC:2.3.1.4]
K00966	2	 GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
K21219	1	 thiDN; hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]
K03147	1	 thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]
K04517	1	 tyrA2; prephenate dehydrogenase [EC:1.3.1.12]
K00812	1	 aspB; aspartate aminotransferase [EC:2.6.1.1]
K01736	1	 aroC; chorismate synthase [EC:4.2.3.5]
K04798	1	 pfdB, PFDN6; prefoldin beta subunit
K10848	1	 ERCC4, XPF; DNA excision repair protein ERCC-4 [EC:3.1.-.-]
K07060	1	 nob1; endoribonuclease Nob1 [EC:3.1.-.-]
K03524	1	 birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
K00528	1	 fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K03263	1	 EIF5A; translation initiation factor 5A
K03106	1	 SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]
K03622	1	 ssh10b; archaea-specific DNA-binding protein
K18235	1	 vgb; virginiamycin B lyase [EC:4.2.99.-]
K06176	1	 truD, PUS7; tRNA pseudouridine13 synthase [EC:5.4.99.27]
K01589	1	 purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
K00626	2	 E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K08096	1	 gch3; GTP cyclohydrolase IIa [EC:3.5.4.29]
K14654	1	 RIB7, arfC; 2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase [EC:1.1.1.302]
K06888	1	 K06888; uncharacterized protein
K10896	1	 FANCM; fanconi anemia group M protein
K01493	1	 comEB; dCMP deaminase [EC:3.5.4.12]
K01849	1	 E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K01079	1	 serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]
K12234	1	 cofE, fbiB; coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34]
K12339	1	 cysM; S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144]
K00384	1	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K03146	1	 THI4, THI1; cysteine-dependent adenosine diphosphate thiazole synthase [EC:2.4.2.60]
K13581	1	 ccrM; modification methylase [EC:2.1.1.72]
K15635	1	 apgM; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
K09763	1	 K09763; uncharacterized protein
K02977	1	 RP-S27Ae, RPS27A; small subunit ribosomal protein S27Ae
K01704	2	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K01703	2	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K07090	1	 K07090; uncharacterized protein
K04518	1	 pheA2; prephenate dehydratase [EC:4.2.1.51]
K02427	1	 rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K07304	1	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K15016	1	 K15016; enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35]
K01480	1	 speB; agmatinase [EC:3.5.3.11]
K00611	1	 OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K03110	1	 ftsY; fused signal recognition particle receptor
K06940	1	 K06940; uncharacterized protein
K03232	1	 EEF1B; elongation factor 1-beta
K21140	1	 mec; [CysO sulfur-carrier protein]-S-L-cysteine hydrolase [EC:3.13.1.6]
K15987	1	 hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]
K09735	1	 K09735; uncharacterized protein
K03593	1	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K03049	1	 rpoE1; DNA-directed RNA polymerase subunit E' [EC:2.7.7.6]
K03050	1	 rpoE2; DNA-directed RNA polymerase subunit E" [EC:2.7.7.6]
K00767	1	 nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K03517	1	 nadA; quinolinate synthase [EC:2.5.1.72]
K06989	1	 nadX, ASPDH; aspartate dehydrogenase [EC:1.4.1.21]
K03057	1	 tfs; transcription termination factor TFS
K03056	1	 rpoL; DNA-directed RNA polymerase subunit L [EC:2.7.7.6]
K14165	1	 K14165; atypical dual specificity phosphatase [EC:3.1.3.16 3.1.3.48]
K04069	1	 pflA, pflC, pflE; pyruvate formate lyase activating enzyme [EC:1.97.1.4]
K03186	1	 ubiX, bsdB, PAD1; flavin prenyltransferase [EC:2.5.1.129]
K03498	1	 trkH, trkG, ktrB; trk system potassium uptake protein
K11785	1	 mqnD; 1,4-dihydroxy-6-naphthoate synthase [EC:1.14.-.-]
K03234	1	 EEF2; elongation factor 2
K09121	1	 larC; pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12]
K06864	1	 larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]
K10945	1	 pmoB-amoB; methane/ammonia monooxygenase subunit B
K00175	1	 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K00174	1	 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K07448	2	 mrr; restriction system protein
K10773	1	 NTH; endonuclease III [EC:4.2.99.18]
K00958	1	 sat, met3; sulfate adenylyltransferase [EC:2.7.7.4]
K00390	1	 cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
K03047	1	 rpoD; DNA-directed RNA polymerase subunit D [EC:2.7.7.6]
K02883	1	 RP-L18e, RPL18; large subunit ribosomal protein L18e
K02871	1	 RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
K02996	1	 RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9
K01657	1	 trpE; anthranilate synthase component I [EC:4.1.3.27]
K01658	1	 trpG; anthranilate synthase component II [EC:4.1.3.27]
K00766	1	 trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
K01609	1	 trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]
K01696	1	 trpB; tryptophan synthase beta chain [EC:4.2.1.20]
K01695	1	 trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
K18285	1	 mqnE; aminodeoxyfutalosine synthase [EC:2.5.1.120]
K02034	1	 ABC.PE.P1; peptide/nickel transport system permease protein
K02033	1	 ABC.PE.P; peptide/nickel transport system permease protein
K00798	1	 MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K07023	1	 K07023; putative hydrolases of HD superfamily
K01952	3	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K09817	1	 znuC; zinc transport system ATP-binding protein [EC:3.6.3.-]
K09815	1	 znuA; zinc transport system substrate-binding protein
K07722	1	 nikR; CopG family transcriptional regulator, nickel-responsive regulator
K06878	1	 K06878; tRNA-binding protein
K01644	1	 citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K01953	2	 asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
K12574	1	 rnj; ribonuclease J [EC:3.1.-.-]
K07133	1	 K07133; uncharacterized protein
