KO	GeneNumber	Description
K00858	1	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]
K01662	1	 dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]
K13789	1	 GGPS; geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]
K08738	1	 CYC; cytochrome c
K00058	3	 serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
K01754	1	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K01950	2	 E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
K06208	1	 aroH; chorismate mutase [EC:5.4.99.5]
K01739	1	 metB; cystathionine gamma-synthase [EC:2.5.1.48]
K01758	1	 CTH; cystathionine gamma-lyase [EC:4.4.1.1]
K07263	2	 pqqL; zinc protease [EC:3.4.24.-]
K09936	1	 TC.BAT2; bacterial/archaeal transporter family-2 protein
K01579	1	 panD; aspartate 1-decarboxylase [EC:4.1.1.11]
K00748	1	 lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
K03544	1	 clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K02078	1	 acpP; acyl carrier protein
K00059	3	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K02003	5	 ABC.CD.A; putative ABC transport system ATP-binding protein
K01955	1	 carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K01785	2	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]
K00117	2	 gcd; quinoprotein glucose dehydrogenase [EC:1.1.5.2]
K06901	1	 pbuG; putative MFS transporter, AGZA family, xanthine/uracil permease
K09154	1	 K09154; uncharacterized protein
K01658	2	 trpG; anthranilate synthase component II [EC:4.1.3.27]
K03559	2	 exbD; biopolymer transport protein ExbD
K00428	6	 E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
K11744	1	 tqsA; AI-2 transport protein TqsA
K20074	3	 prpC, phpP; PPM family protein phosphatase [EC:3.1.3.16]
K01619	1	 deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]
K00575	1	 cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
K03412	1	 cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
K03408	2	 cheW; purine-binding chemotaxis protein CheW
K03407	1	 cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
K00208	2	 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K00826	1	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K01912	1	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K01805	1	 xylA; xylose isomerase [EC:5.3.1.5]
K01784	3	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K01937	1	 pyrG, CTPS; CTP synthase [EC:6.3.4.2]
K00979	1	 kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
K06573	1	 CD233, SLC4A1; solute carrier family 4, anion exchanger, member 1 [HSA:6521]
K03711	2	 fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator
K02398	1	 flgM; negative regulator of flagellin synthesis FlgM
K00363	1	 nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]
K01696	1	 trpB; tryptophan synthase beta chain [EC:4.2.1.20]
K10563	1	 mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
K11085	1	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K06147	2	 ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K01992	9	 ABC-2.P; ABC-2 type transport system permease protein
K02417	1	 fliNY, fliN; flagellar motor switch protein FliN/FliY
K03153	1	 thiO; glycine oxidase [EC:1.4.3.19]
K09931	1	 K09931; uncharacterized protein
K12132	10	 prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
K07014	2	 K07014; uncharacterized protein
K12573	1	 rnr, vacB; ribonuclease R [EC:3.1.-.-]
K00548	1	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K01749	2	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K02669	3	 pilT; twitching motility protein PilT
K01433	1	 purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]
K21071	1	 pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]
K03602	1	 xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]
K01572	1	 oadB; oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]
K01960	1	 pycB; pyruvate carboxylase subunit B [EC:6.4.1.1]
K03575	1	 mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
K17758	2	 nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]
K17759	2	 AIBP, nnrE; NAD(P)H-hydrate epimerase [EC:5.1.99.6]
K06169	1	 miaE; tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
K03110	1	 ftsY; fused signal recognition particle receptor
K07313	3	 pphA; serine/threonine protein phosphatase 1 [EC:3.1.3.16]
K00537	1	 ARSC1, arsC; arsenate reductase [EC:1.20.4.1]
K07147	1	 msrP; methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]
K01136	2	 IDS; iduronate 2-sulfatase [EC:3.1.6.13]
K00990	1	 glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]
K04751	2	 glnB; nitrogen regulatory protein P-II 1
K00798	1	 MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K01186	3	 NEU1; sialidase-1 [EC:3.2.1.18]
K01565	3	 SGSH; N-sulfoglucosamine sulfohydrolase [EC:3.10.1.1]
K03086	4	 rpoD; RNA polymerase primary sigma factor
K07164	1	 K07164; uncharacterized protein
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K03628	3	 rho; transcription termination factor Rho
K00794	1	 ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
K01933	1	 purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K00239	3	 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K01134	5	 ARSA; arylsulfatase A [EC:3.1.6.8]
K07107	2	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K05802	1	 mscK, kefA, aefA; potassium-dependent mechanosensitive channel
K02012	1	 afuA, fbpA; iron(III) transport system substrate-binding protein
K01496	1	 hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
K04088	1	 hflK; membrane protease subunit HflK [EC:3.4.-.-]
K04087	1	 hflC; membrane protease subunit HflC [EC:3.4.-.-]
K05970	5	 SIAE; sialate O-acetylesterase [EC:3.1.1.53]
K03040	3	 rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
K03113	1	 EIF1, SUI1; translation initiation factor 1
K07152	2	 SCO1_2; protein SCO1/2
K00185	1	 K00185; prokaryotic molybdopterin-containing oxidoreductase family, membrane subunit
K02529	2	 lacI, galR; LacI family transcriptional regulator
K00088	1	 IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]
K00809	1	 DHPS, dys; deoxyhypusine synthase [EC:2.5.1.46]
K03043	2	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K03654	4	 recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K01625	1	 eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K07072	1	 mfnF; (4-(4-[2-(gamma-L-glutamylamino)ethyl]phenoxymethyl)furan-2-yl)methanamine synthase [EC:2.5.1.131]
K01627	1	 kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
K14347	1	 SLC10A7, P7; solute carrier family 10 (sodium/bile acid cotransporter), member 7
K09733	1	 mfnB; (5-formylfuran-3-yl)methyl phosphate synthase [EC:4.2.3.153]
K03684	1	 rnd; ribonuclease D [EC:3.1.13.5]
K00681	2	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K09992	4	 K09992; uncharacterized protein
K05522	1	 nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]
K00891	1	 E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]
K03671	1	 trxA; thioredoxin 1
K01845	1	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K22186	2	 xylD; xylonate dehydratase [EC:4.2.1.82]
K09977	1	 K09977; uncharacterized protein
K09966	1	 K09966; uncharacterized protein
K00645	1	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K03856	2	 AROA2, aroA; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K01868	1	 TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]
K02834	1	 rbfA; ribosome-binding factor A
K02519	1	 infB, MTIF2; translation initiation factor IF-2
K02600	1	 nusA; N utilization substance protein A
K00010	1	 iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
K17743	1	 XR; D-xylose reductase [EC:1.1.1.307]
K07090	3	 K07090; uncharacterized protein
K01304	1	 pcp; pyroglutamyl-peptidase [EC:3.4.19.3]
K02453	3	 gspD; general secretion pathway protein D
K00507	1	 SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
K01006	1	 ppdK; pyruvate, orthophosphate dikinase [EC:2.7.9.1]
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K02500	1	 hisF; cyclase [EC:4.1.3.-]
K07091	1	 lptF; lipopolysaccharide export system permease protein
K01126	1	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
K07221	1	 oprO_P; phosphate-selective porin OprO and OprP
K04752	1	 glnK; nitrogen regulatory protein P-II 2
K00939	2	 adk, AK; adenylate kinase [EC:2.7.4.3]
K03563	3	 csrA; carbon storage regulator
K14261	1	 alaC; alanine-synthesizing transaminase [EC:2.6.1.-]
K00518	1	 sodN; nickel superoxide dismutase [EC:1.15.1.1]
K01053	6	 E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
K03641	2	 tolB; TolB protein
K09768	1	 K09768; uncharacterized protein
K04771	7	 degP, htrA; serine protease Do [EC:3.4.21.107]
K00001	2	 E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]
K00240	1	 sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
K01092	2	 E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
K10773	1	 NTH; endonuclease III [EC:4.2.99.18]
K00931	1	 proB; glutamate 5-kinase [EC:2.7.2.11]
K00764	1	 purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K00864	1	 glpK, GK; glycerol kinase [EC:2.7.1.30]
K02440	1	 GLPF; glycerol uptake facilitator protein
K07315	2	 rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
K12297	1	 rlmL, rlmK; 23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]
K01515	2	 nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]
K03177	1	 truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]
K02276	2	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K01046	1	 lip, TGL2; triacylglycerol lipase [EC:3.1.1.3]
K00231	1	 PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]
K03070	2	 secA; preprotein translocase subunit SecA
K02527	1	 kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]
K00382	2	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K07787	2	 cusA, silA; Cu(I)/Ag(I) efflux system membrane protein CusA/SilA
K07798	1	 cusB, silB; membrane fusion protein, Cu(I)/Ag(I) efflux system
K11720	1	 lptG; lipopolysaccharide export system permease protein
K03733	1	 xerC; integrase/recombinase XerC
K04564	1	 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
K18707	1	 mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]
K06891	1	 clpS; ATP-dependent Clp protease adaptor protein ClpS
K01438	3	 argE; acetylornithine deacetylase [EC:3.5.1.16]
K01439	1	 dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
K10778	1	 ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
K03657	2	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K01588	1	 purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
K01589	2	 purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
K04759	1	 feoB; ferrous iron transport protein B
K07058	1	 K07058; membrane protein
K00101	1	 lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K03307	5	 TC.SSS; solute:Na+ symporter, SSS family
K01714	4	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K02502	1	 hisZ; ATP phosphoribosyltransferase regulatory subunit
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K02483	1	 K02483; two-component system, OmpR family, response regulator
K07738	1	 nrdR; transcriptional repressor NrdR
K03437	1	 spoU; RNA methyltransferase, TrmH family
K00344	1	 qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]
K02337	1	 dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K00955	1	 cysNC; bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]
K00784	1	 rnz; ribonuclease Z [EC:3.1.26.11]
K05896	1	 scpA; segregation and condensation protein A
K02806	1	 PTS-Ntr-EIIA, ptsN; PTS system, nitrogen regulatory IIA component [EC:2.7.1.-]
K03183	1	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K00134	1	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K03501	1	 gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]
K00957	1	 cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
K01711	2	 gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]
K00971	1	 manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
K17713	1	 bamB; outer membrane protein assembly factor BamB
K07080	1	 K07080; uncharacterized protein
K05382	1	 cpeS; phycoerythrin-associated linker protein
K05383	1	 cpeT; CpeT protein
K05381	1	 cpeR; phycoerythrin-associated linker protein
K13877	2	 aldH; 2,5-dioxopentanoate dehydrogenase [EC:1.2.1.26]
K01181	2	 E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]
K03147	1	 thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]
K03744	1	 lemA; LemA protein
K10536	1	 aguA; agmatine deiminase [EC:3.5.3.12]
K07404	2	 pgl; 6-phosphogluconolactonase [EC:3.1.1.31]
K01281	2	 pepX; X-Pro dipeptidyl-peptidase [EC:3.4.14.11]
K01138	7	 K01138; uncharacterized sulfatase [EC:3.1.6.-]
K00560	1	 thyA, TYMS; thymidylate synthase [EC:2.1.1.45]
K00287	1	 DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]
K02952	1	 RP-S13, rpsM; small subunit ribosomal protein S13
K02948	1	 RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K02879	1	 RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17
K00854	1	 xylB, XYLB; xylulokinase [EC:2.7.1.17]
K03312	1	 gltS; glutamate:Na+ symporter, ESS family
K06287	1	 maf; septum formation protein
K10439	3	 rbsB; ribose transport system substrate-binding protein
K10441	3	 rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
K10440	3	 rbsC; ribose transport system permease protein
K05592	1	 deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
K08884	3	 K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]
K03820	2	 lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
K00020	1	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K06997	1	 yggS, PROSC; PLP dependent protein
K00297	1	 metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
K06889	2	 K06889; uncharacterized protein
K18334	2	 fucD; L-fuconate dehydratase [EC:4.2.1.68]
K01585	1	 speA; arginine decarboxylase [EC:4.1.1.19]
K03569	1	 mreB; rod shape-determining protein MreB and related proteins
K06992	1	 K06992; uncharacterized protein
K07577	1	 K07577; putative mRNA 3-end processing factor
K10747	1	 LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]
K03724	1	 lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
K00847	1	 E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K07052	2	 K07052; uncharacterized protein
K07636	1	 phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K03703	1	 uvrC; excinuclease ABC subunit C
K03601	1	 xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
K01778	1	 dapF; diaminopimelate epimerase [EC:5.1.1.7]
K00759	1	 APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]
K10716	1	 kch, trkA, mthK, pch; voltage-gated potassium channel
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K06994	1	 K06994; putative drug exporter of the RND superfamily
K04568	1	 epmA, poxA; elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]
K21029	1	 moeB; molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]
K01066	1	 aes; acetyl esterase [EC:3.1.1.-]
K11784	1	 mqnC; cyclic dehypoxanthinyl futalosine synthase [EC:1.21.98.1]
K11782	1	 mqnA; chorismate dehydratase [EC:4.2.1.151]
K06177	1	 rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]
K07004	1	 K07004; uncharacterized protein
K08483	1	 PTS-EI.PTSI, ptsI; phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]
K08300	1	 rne; ribonuclease E [EC:3.1.26.12]
K03474	1	 pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]
K01961	1	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K02160	1	 accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
K01262	2	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K01816	2	 hyi, gip; hydroxypyruvate isomerase [EC:5.3.1.22]
K01647	2	 CS, gltA; citrate synthase [EC:2.3.3.1]
K06861	1	 lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
K03100	2	 lepB; signal peptidase I [EC:3.4.21.89]
K04096	1	 smf; DNA processing protein
K00479	1	 gbcA; glycine betaine catabolism A
K06886	1	 glbN; hemoglobin
K03932	2	 lpqC; polyhydroxybutyrate depolymerase
K06136	1	 pqqB; pyrroloquinoline quinone biosynthesis protein B
K02016	1	 ABC.FEV.S; iron complex transport system substrate-binding protein
K02030	1	 ABC.PA.S; polar amino acid transport system substrate-binding protein
K01952	4	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K01200	2	 pulA; pullulanase [EC:3.2.1.41]
K08679	1	 E5.1.3.6; UDP-glucuronate 4-epimerase [EC:5.1.3.6]
K01703	1	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K01704	1	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K03797	2	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K00595	1	 cobL; precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132]
K01075	1	 E3.1.2.23; 4-hydroxybenzoyl-CoA thioesterase [EC:3.1.2.23]
K02963	1	 RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K02355	2	 fusA, GFM, EFG; elongation factor G
K18910	2	 dpe, lre; D-psicose/D-tagatose/L-ribulose 3-epimerase [EC:5.1.3.30 5.1.3.31]
K02347	1	 polX, dpx; DNA polymerase (family X)
K21062	1	 lhpC; 1-pyrroline-4-hydroxy-2-carboxylate deaminase [EC:3.5.4.22]
K12658	1	 lhpA; 4-hydroxyproline epimerase [EC:5.1.1.8]
K00762	1	 pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
K04077	2	 groEL, HSPD1; chaperonin GroEL
K03686	1	 dnaJ; molecular chaperone DnaJ
K03687	1	 GRPE; molecular chaperone GrpE
K11068	1	 hlyIII; hemolysin III
K03517	1	 nadA; quinolinate synthase [EC:2.5.1.72]
K02486	1	 K02486; two-component system, sensor kinase [EC:2.7.13.3]
K01042	2	 selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]
K01768	2	 E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
K07139	1	 K07139; uncharacterized protein
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K02899	1	 RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27
K08151	1	 tetA; MFS transporter, DHA1 family, tetracycline resistance protein
K03469	2	 rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]
K00943	1	 tmk, DTYMK; dTMP kinase [EC:2.7.4.9]
K00281	1	 GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K01130	9	 E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]
K00845	3	 glk; glucokinase [EC:2.7.1.2]
K03596	1	 lepA; GTP-binding protein LepA
K03320	2	 amt, AMT, MEP; ammonium transporter, Amt family
K00606	1	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K01057	1	 PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]
K02992	1	 RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02950	1	 RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K00620	1	 argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K02653	5	 pilC; type IV pilus assembly protein PilC
K06180	1	 rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
K11175	1	 purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]
K03526	1	 gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
K03665	1	 hflX; GTPase
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K02357	1	 tsf, TSFM; elongation factor Ts
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K07027	2	 K07027; glycosyltransferase 2 family protein
K02005	2	 ABC.CD.TX; HlyD family secretion protein
K03386	1	 PRDX2_4, ahpC; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]
K07305	1	 msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
