KO	GeneNumber	Description
K05896	1	 scpA; segregation and condensation protein A
K11753	1	 ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]
K01866	1	 YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
K04763	1	 xerD; integrase/recombinase XerD
K00970	2	 pcnB; poly(A) polymerase [EC:2.7.7.19]
K03210	1	 yajC; preprotein translocase subunit YajC
K09951	1	 cas2; CRISPR-associated protein Cas2
K15342	1	 cas1; CRISP-associated protein Cas1
K07464	1	 cas4; CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]
K19118	1	 csd2, cas7; CRISPR-associated protein Csd2
K19117	1	 csd1, cas8c; CRISPR-associated protein Csd1
K19119	1	 cas5d; CRISPR-associated protein Cas5d
K07012	1	 cas3; CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 3.6.4.-]
K02015	4	 ABC.FEV.P; iron complex transport system permease protein
K19221	2	 cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K02016	5	 ABC.FEV.S; iron complex transport system substrate-binding protein
K02013	3	 ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
K00768	1	 E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]
K02233	1	 E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]
K02231	1	 cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]
K02232	1	 cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]
K04720	1	 cobD; threonine-phosphate decarboxylase [EC:4.1.1.81]
K02227	1	 cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]
K18929	1	 lldF; L-lactate dehydrogenase complex protein LldF
K18928	1	 lldE; L-lactate dehydrogenase complex protein LldE
K05515	2	 mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K03522	1	 fixB, etfA; electron transfer flavoprotein alpha subunit
K03521	1	 fixA, etfB; electron transfer flavoprotein beta subunit
K03320	3	 amt, AMT, MEP; ammonium transporter, Amt family
K04751	2	 glnB; nitrogen regulatory protein P-II 1
K07172	1	 mazE, chpAI; antitoxin MazE
K01433	1	 purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]
K01902	1	 sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K01053	1	 E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
K05595	1	 marC; multiple antibiotic resistance protein
K03787	1	 surE; 5'-nucleotidase [EC:3.1.3.5]
K01159	1	 ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]
K03702	1	 uvrB; excinuclease ABC subunit B
K01918	1	 panC; pantoate--beta-alanine ligase [EC:6.3.2.1]
K00606	1	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K10563	2	 mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K01952	3	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K07037	1	 K07037; uncharacterized protein
K09117	1	 K09117; uncharacterized protein
K02970	1	 RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
K08307	1	 mltD, dniR; membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]
K02636	1	 petC; cytochrome b6-f complex iron-sulfur subunit [EC:1.10.9.1]
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K03628	1	 rho; transcription termination factor Rho
K07028	1	 K07028; uncharacterized protein
K02956	1	 RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15
K00962	1	 pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
K15232	1	 ccsA; citryl-CoA synthetase large subunit [EC:6.2.1.18]
K01915	2	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K07090	2	 K07090; uncharacterized protein
K01969	1	 E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]
K01968	2	 E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K01652	4	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K00966	1	 GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
K00789	1	 metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
K01251	1	 E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]
K00772	1	 mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]
K08963	1	 mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
K00759	1	 APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]
K00666	2	 ACSF2; fatty-acyl-CoA synthase [EC:6.2.1.-]
K00548	1	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K07245	2	 pcoD; copper resistance protein D
K07152	1	 SCO1_2; protein SCO1/2
K09796	1	 pccA; periplasmic copper chaperone A
K01515	1	 nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]
K03086	1	 rpoD; RNA polymerase primary sigma factor
K11779	1	 fbiC; FO synthase [EC:2.5.1.77]
K00859	2	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K04748	1	 norQ; nitric oxide reductase NorQ protein
K15634	6	 gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K01308	1	 yqgT; g-D-glutamyl-meso-diaminopimelate peptidase [EC:3.4.19.11]
K01032	1	 pcaJ; 3-oxoadipate CoA-transferase, beta subunit [EC:2.8.3.6]
K01028	2	 E2.8.3.5A, scoA; 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]
K22213	1	 PATG; 6-methylsalicylate decarboxylase [EC:4.1.1.52]
K09005	1	 K09005; uncharacterized protein
K03426	1	 E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]
K00320	2	 mer; 5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]
K01992	7	 ABC-2.P; ABC-2 type transport system permease protein
K01990	6	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K11928	1	 putP; sodium/proline symporter
K03321	1	 TC.SULP; sulfate permease, SulP family
K01673	1	 cynT, can; carbonic anhydrase [EC:4.2.1.1]
K16345	4	 xanP; xanthine permease XanP
K00222	2	 TM7SF2, ERG24; Delta14-sterol reductase [EC:1.3.1.70]
K02035	24	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K02031	1	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K02034	15	 ABC.PE.P1; peptide/nickel transport system permease protein
K02033	12	 ABC.PE.P; peptide/nickel transport system permease protein
K00077	2	 panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]
K00059	5	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K01066	3	 aes; acetyl esterase [EC:3.1.1.-]
K01868	1	 TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]
K03399	1	 cbiE; cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]
K02230	1	 cobN; cobaltochelatase CobN [EC:6.6.1.2]
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02039	1	 phoU; phosphate transport system protein
K02036	1	 pstB; phosphate transport system ATP-binding protein [EC:3.6.3.27]
K02038	1	 pstA; phosphate transport system permease protein
K02037	1	 pstC; phosphate transport system permease protein
K03738	2	 aor; aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]
K03686	2	 dnaJ; molecular chaperone DnaJ
K02687	1	 prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
K09761	1	 rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
K21929	2	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K01087	1	 otsB; trehalose 6-phosphate phosphatase [EC:3.1.3.12]
K16055	1	 TPS; trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12]	Glc a1-a1 Glc
K02355	2	 fusA, GFM, EFG; elongation factor G
K02992	1	 RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02950	1	 RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K02503	2	 HINT1, hinT, hit; histidine triad (HIT) family protein
K07301	2	 yrbG; cation:H+ antiporter
K01649	2	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K07443	1	 ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein
K08681	1	 pdxT, pdx2; 5'-phosphate synthase pdxT subunit [EC:4.3.3.6]
K00943	1	 tmk, DTYMK; dTMP kinase [EC:2.7.4.9]
K07399	1	 resB, ccs1; cytochrome c biogenesis protein
K00948	1	 PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
K01848	3	 E5.4.99.2A, mcmA1; methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]
K00556	1	 trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]
K00004	2	 BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]
K07062	3	 fitB; toxin FitB [EC:3.1.-.-]
K21495	2	 fitA; antitoxin FitA
K07402	1	 xdhC; xanthine dehydrogenase accessory factor
K00600	1	 glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K03111	3	 ssb; single-strand DNA-binding protein
K02963	1	 RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K00003	1	 E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
K01733	2	 thrC; threonine synthase [EC:4.2.3.1]
K02428	2	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K03722	1	 dinG; ATP-dependent DNA helicase DinG [EC:3.6.4.12]
K17828	1	 pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]
K01620	1	 ltaE; threonine aldolase [EC:4.1.2.48]
K02238	1	 comEC; competence protein ComEC
K00989	1	 rph; ribonuclease PH [EC:2.7.7.56]
K18815	1	 aac6-I; aminoglycoside 6'-N-acetyltransferase I [EC:2.3.1.82]
K00058	2	 serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
K01042	1	 selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]
K01926	1	 rex; redox-sensing transcriptional repressor
K03569	2	 mreB; rod shape-determining protein MreB and related proteins
K00790	1	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K02114	1	 ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon
K02112	1	 ATPF1B, atpD; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]
K02115	1	 ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K02111	1	 ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02113	1	 ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K02109	1	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b
K02110	1	 ATPF0C, atpE; F-type H+-transporting ATPase subunit c
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K08999	1	 K08999; uncharacterized protein
K01591	1	 pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K05979	1	 comB; 2-phosphosulfolactate phosphatase [EC:3.1.3.71]
K03924	3	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K03074	1	 secF; preprotein translocase subunit SecF
K00549	1	 metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
K06915	1	 K06915; uncharacterized protein
K03833	1	 selB, EEFSEC; selenocysteine-specific elongation factor
K10914	1	 crp; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein
K01802	1	 E5.2.1.8; peptidylprolyl isomerase [EC:5.2.1.8]
K00940	1	 ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]
K14742	1	 tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
K01647	1	 CS, gltA; citrate synthase [EC:2.3.3.1]
K00052	1	 leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]
K00684	1	 aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
K01704	1	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K01703	1	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K02052	1	 ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
K05773	1	 tupB, vupB; tungstate transport system permease protein
K05772	1	 tupA, vupA; tungstate transport system substrate-binding protein
K21148	1	 cysM; [CysO sulfur-carrier protein]-thiocarboxylate-dependent cysteine synthase [EC:2.5.1.113]
K03636	5	 moaD, cysO; sulfur-carrier protein
K21147	1	 moeZR, moeBR; sulfur-carrier protein adenylyltransferase/sulfurtransferase [EC:2.7.7.80 2.7.7.- 2.8.1.11 2.8.1.-]
K01738	1	 cysK; cysteine synthase [EC:2.5.1.47]
K02003	4	 ABC.CD.A; putative ABC transport system ATP-binding protein
K07586	2	 ygaC; uncharacterized protein
K01887	1	 RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]
K04750	1	 phnB; PhnB protein
K01130	2	 E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]
K07263	1	 pqqL; zinc protease [EC:3.4.24.-]
K14162	1	 dnaE2; error-prone DNA polymerase [EC:2.7.7.7]
K02346	2	 dinB; DNA polymerase IV [EC:2.7.7.7]
K07048	1	 PTER, php; phosphotriesterase-related protein
K02614	1	 paaI; acyl-CoA thioesterase [EC:3.1.2.-]
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K03624	2	 greA; transcription elongation factor GreA
K04567	1	 KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
K01875	1	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K01358	2	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K01623	1	 ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
K03313	2	 nhaA; Na+:H+ antiporter, NhaA family
K07403	2	 nfeD; membrane-bound serine protease (ClpP class)
K03524	1	 birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K02357	1	 tsf, TSFM; elongation factor Ts
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K00806	1	 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
K00981	1	 E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
K07560	1	 dtd, DTD; D-aminoacyl-tRNA deacylase [EC:3.1.1.96]
K01881	1	 PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K16426	1	 dpgD; dehydration protein DpgD
K21377	1	 aziB2; 3-hydroxy-5-methyl-1-naphthoate 3-O-methyltransferase [EC:2.1.1.302]
K00958	1	 sat, met3; sulfate adenylyltransferase [EC:2.7.7.4]
K00860	1	 cysC; adenylylsulfate kinase [EC:2.7.1.25]
K00390	1	 cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
K00381	1	 cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
K01698	1	 hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]
K00919	1	 ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
K02528	1	 ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
K07456	1	 mutS2; DNA mismatch repair protein MutS2
K07478	1	 ycaJ; putative ATPase
K00057	1	 gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
K03977	1	 engA, der; GTPase
K00611	1	 OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K01905	1	 acdA; acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13]
K06287	1	 maf; septum formation protein
K03215	1	 rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]
K03711	2	 fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator
K03630	3	 radC; DNA repair protein RadC
K10873	2	 RAD52; DNA repair and recombination protein RAD52
K02316	3	 dnaG; DNA primase [EC:2.7.7.-]
K06147	4	 ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K02004	3	 ABC.CD.P; putative ABC transport system permease protein
K01784	1	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K00099	1	 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
K11749	1	 rseP; regulator of sigma E protease [EC:3.4.24.-]
K00767	1	 nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K00278	1	 nadB; L-aspartate oxidase [EC:1.4.3.16]
K01462	1	 PDF, def; peptide deformylase [EC:3.5.1.88]
K06966	1	 ppnN; pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K00826	1	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K00174	1	 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K00175	1	 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K07260	1	 vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]
K13628	1	 iscA; iron-sulfur cluster assembly protein
K04487	2	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K00645	2	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K04066	1	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
K00626	4	 E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K01749	1	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K01845	1	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K06998	1	 phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]
K03742	1	 pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
K01880	1	 GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]
K01256	1	 pepN; aminopeptidase N [EC:3.4.11.2]
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K10823	1	 oppF; oligopeptide transport system ATP-binding protein
K15583	2	 oppD; oligopeptide transport system ATP-binding protein
K02499	1	 yabN; tetrapyrrole methylase family protein / MazG family protein
K01755	1	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K03596	1	 lepA; GTP-binding protein LepA
K07064	2	 K07064; uncharacterized protein
K00963	1	 UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]
K02520	1	 infC, MTIF3; translation initiation factor IF-3
K02916	1	 RP-L35, MRPL35, rpmI; large subunit ribosomal protein L35
K02887	1	 RP-L20, MRPL20, rplT; large subunit ribosomal protein L20
K02221	2	 yggT; YggT family protein
K03790	1	 rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
K03574	1	 mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
K06168	1	 miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
K02342	1	 dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
K00793	1	 ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
K14652	1	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K00794	1	 ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
K03100	2	 lepB; signal peptidase I [EC:3.4.21.89]
K00518	1	 sodN; nickel superoxide dismutase [EC:1.15.1.1]
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K15866	3	 paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K00344	1	 qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]
K00244	1	 frdA; fumarate reductase flavoprotein subunit [EC:1.3.5.4]
K03724	1	 lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
K05606	3	 MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
K03629	1	 recF; DNA replication and repair protein RecF
K02338	1	 dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]
K20276	1	 bapA; large repetitive protein
K02480	2	 K02480; two-component system, NarL family, sensor kinase [EC:2.7.13.3]
K01179	1	 E3.2.1.4; endoglucanase [EC:3.2.1.4]
K02946	1	 RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K02906	1	 RP-L3, MRPL3, rplC; large subunit ribosomal protein L3
K02926	1	 RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K02892	1	 RP-L23, MRPL23, rplW; large subunit ribosomal protein L23
K02886	1	 RP-L2, MRPL2, rplB; large subunit ribosomal protein L2
K02965	1	 RP-S19, rpsS; small subunit ribosomal protein S19
K02890	1	 RP-L22, MRPL22, rplV; large subunit ribosomal protein L22
K02982	1	 RP-S3, rpsC; small subunit ribosomal protein S3
K02878	1	 RP-L16, MRPL16, rplP; large subunit ribosomal protein L16
K02904	1	 RP-L29, rpmC; large subunit ribosomal protein L29
K02961	1	 RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17
K02874	1	 RP-L14, MRPL14, rplN; large subunit ribosomal protein L14
K02895	1	 RP-L24, MRPL24, rplX; large subunit ribosomal protein L24
K02931	1	 RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K02954	1	 RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14
K02994	1	 RP-S8, rpsH; small subunit ribosomal protein S8
K02933	1	 RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K02881	1	 RP-L18, MRPL18, rplR; large subunit ribosomal protein L18
K02988	1	 RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5
K02907	1	 RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30
K02876	1	 RP-L15, MRPL15, rplO; large subunit ribosomal protein L15
K03076	1	 secY; preprotein translocase subunit SecY
K00939	1	 adk, AK; adenylate kinase [EC:2.7.4.3]
