KO	GeneNumber	Description
K08086	1	 fimV; pilus assembly protein FimV
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K00052	1	 leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]
K01704	5	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K01703	5	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K21430	2	 yliI; aldose sugar dehydrogenase [EC:1.1.5.-]
K01154	7	 hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
K03427	9	 hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
K07746	6	 parD1_3_4; antitoxin ParD1/3/4
K18829	3	 mvpT, vapB; antitoxin VapB
K00799	9	 GST, gst; glutathione S-transferase [EC:2.5.1.18]
K09690	1	 ABC-2.LPSE.P; lipopolysaccharide transport system permease protein
K09691	1	 ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein
K07146	1	 K07146; UPF0176 protein
K05527	1	 bolA; BolA family transcriptional regulator, general stress-responsive regulator
K01156	3	 res; type III restriction enzyme [EC:3.1.21.5]
K14393	1	 actP; cation/acetate symporter
K03929	3	 pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]
K06949	1	 rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
K01620	1	 ltaE; threonine aldolase [EC:4.1.2.48]
K02427	1	 rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]
K16051	1	 tesI; 3-oxo-5alpha-steroid 4-dehydrogenase [EC:1.3.99.5]
K00038	2	 E1.1.1.53; 3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53]
K05898	2	 kstD; 3-oxosteroid 1-dehydrogenase [EC:1.3.99.4]
K01574	1	 adc; acetoacetate decarboxylase [EC:4.1.1.4]
K13893	1	 yejA; microcin C transport system substrate-binding protein
K13894	1	 yejB; microcin C transport system permease protein
K13895	1	 yejE; microcin C transport system permease protein
K13896	1	 yejF; microcin C transport system ATP-binding protein
K00262	1	 E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
K08151	1	 tetA; MFS transporter, DHA1 family, tetracycline resistance protein
K07116	4	 pvdQ, quiP; acyl-homoserine-lactone acylase [EC:3.5.1.97]
K19416	1	 yccA; modulator of FtsH protease
K09920	1	 K09920; uncharacterized protein
K03651	1	 cpdA; 3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]
K02622	1	 parE; topoisomerase IV subunit B [EC:5.99.1.-]
K02621	1	 parC; topoisomerase IV subunit A [EC:5.99.1.-]
K07453	1	 K07453; putative restriction endonuclease
K06861	1	 lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
K09774	2	 lptA; lipopolysaccharide export system protein LptA
K11719	1	 lptC; lipopolysaccharide export system protein LptC
K03270	1	 kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]
K07301	1	 yrbG; cation:H+ antiporter
K07323	2	 mlaC; phospholipid transport system substrate-binding protein
K06916	1	 zapE; cell division protein ZapE
K00571	3	 E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
K00316	3	 spdH; spermidine dehydrogenase [EC:1.5.99.6]
K01754	4	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K00784	1	 rnz; ribonuclease Z [EC:3.1.26.11]
K07504	3	 K07504; predicted type IV restriction endonuclease
K05539	1	 dusA; tRNA-dihydrouridine synthase A [EC:1.-.-.-]
K02535	1	 lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]
K06997	1	 yggS, PROSC; PLP dependent protein
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K02221	1	 yggT; YggT family protein
K00641	1	 metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K03439	1	 trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
K03089	1	 rpoH; RNA polymerase sigma-32 factor
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K03110	1	 ftsY; fused signal recognition particle receptor
K09812	1	 ftsE; cell division transport system ATP-binding protein
K09811	1	 ftsX; cell division transport system permease protein
K06015	1	 E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
K03060	1	 rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]
K00055	1	 E1.1.1.90; aryl-alcohol dehydrogenase [EC:1.1.1.90]
K02453	3	 gspD; general secretion pathway protein D
K00117	4	 gcd; quinoprotein glucose dehydrogenase [EC:1.1.5.2]
K01153	7	 hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
K00600	1	 glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K19132	2	 csb2; CRISPR-associated protein Csb2
K19131	2	 csb1; CRISPR-associated protein Csb1
K07012	5	 cas3; CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 3.6.4.-]
K07119	7	 K07119; uncharacterized protein
K00344	2	 qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]
K01609	1	 trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]
K00766	1	 trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
K01658	1	 trpG; anthranilate synthase component II [EC:4.1.3.27]
K08714	1	 VGSC; voltage-gated sodium channel
K01657	1	 trpE; anthranilate synthase component I [EC:4.1.3.27]
K03695	1	 clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
K06879	1	 queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]
K03310	4	 TC.AGCS; alanine or glycine:cation symporter, AGCS family
K05982	1	 E3.1.21.7, nfi; deoxyribonuclease V [EC:3.1.21.7]
K09931	1	 K09931; uncharacterized protein
K02426	1	 sufE; cysteine desulfuration protein SufE
K13628	1	 iscA; iron-sulfur cluster assembly protein
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K12510	1	 tadB; tight adherence protein B
K12511	1	 tadC; tight adherence protein C
K14266	2	 prnA, rebH, ktzQ; tryptophan 7-halogenase [EC:1.14.19.9]
K03292	1	 TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family
K08299	2	 caiD; crotonobetainyl-CoA hydratase [EC:4.2.1.149]
K07726	2	 K07726; putative transcriptional regulator
K18843	1	 hicB; antitoxin HicB
K01638	1	 aceB, glcB; malate synthase [EC:2.3.3.9]
K00020	2	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K03555	1	 mutS; DNA mismatch repair protein MutS
K03553	1	 recA; recombination protein RecA
K03565	1	 recX; regulatory protein
K01872	1	 AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]
K00928	1	 lysC; aspartate kinase [EC:2.7.2.4]
K01142	3	 E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K07568	1	 queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]
K00773	1	 tgt, QTRT1; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
K03210	1	 yajC; preprotein translocase subunit YajC
K03072	1	 secD; preprotein translocase subunit SecD
K03074	1	 secF; preprotein translocase subunit SecF
K01092	2	 E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
K03799	1	 htpX; heat shock protein HtpX [EC:3.4.24.-]
K02454	2	 gspE; general secretion pathway protein E
K02455	2	 gspF; general secretion pathway protein F
K02456	3	 gspG; general secretion pathway protein G
K00222	1	 TM7SF2, ERG24; Delta14-sterol reductase [EC:1.3.1.70]
K07124	1	 K07124; uncharacterized protein
K02674	1	 pilY1; type IV pilus assembly protein PilY1
K02673	1	 pilX; type IV pilus assembly protein PilX
K02672	1	 pilW; type IV pilus assembly protein PilW
K02671	1	 pilV; type IV pilus assembly protein PilV
K05501	1	 slmA, ttk; TetR/AcrR family transcriptional regulator
K00930	1	 argB; acetylglutamate kinase [EC:2.7.2.8]
K15778	1	 pmm-pgm; phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]
K13038	1	 coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
K02913	1	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K10563	2	 mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
K01652	5	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K17103	1	 CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
K07147	1	 msrP; methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]
K07038	2	 K07038; inner membrane protein
K21071	1	 pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]
K15987	1	 hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]
K07074	1	 K07074; uncharacterized protein
K00390	1	 cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
K02203	1	 thrH; phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39]
K01637	1	 E4.1.3.1, aceA; isocitrate lyase [EC:4.1.3.1]
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K07153	1	 hflD; high frequency lysogenization protein
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K03637	1	 moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
K03636	2	 moaD, cysO; sulfur-carrier protein
K03635	1	 MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]
K00031	1	 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K03704	2	 cspA; cold shock protein (beta-ribbon, CspA family)
K03694	1	 clpA; ATP-dependent Clp protease ATP-binding subunit ClpA
K02518	1	 infA; translation initiation factor IF-1
K00684	1	 aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
K03466	1	 ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
K03634	1	 lolA; outer membrane lipoprotein carrier protein
K07478	1	 ycaJ; putative ATPase
K06199	1	 crcB, FEX; fluoride exporter
K01875	1	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K07400	1	 nfuA; Fe/S biogenesis protein NfuA
K01626	2	 E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K04761	1	 oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
K03327	3	 TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family
K01823	1	 idi, IDI; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]
K00955	2	 cysNC; bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]
K00957	2	 cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
K07003	5	 K07003; uncharacterized protein
K03405	1	 chlI, bchI; magnesium chelatase subunit I [EC:6.6.1.1]
K07303	3	 iorB; isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]
K07302	2	 iorA; isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]
K00154	1	 E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
K01042	1	 selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]
K02012	1	 afuA, fbpA; iron(III) transport system substrate-binding protein
K02010	1	 afuC, fbpC; iron(III) transport system ATP-binding protein [EC:3.6.3.30]
K02011	1	 afuB, fbpB; iron(III) transport system permease protein
K01990	4	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K01992	5	 ABC-2.P; ABC-2 type transport system permease protein
K03575	1	 mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
K07391	1	 comM; magnesium chelatase family protein
K07065	2	 K07065; uncharacterized protein
K01200	1	 pulA; pullulanase [EC:3.2.1.41]
K01187	2	 malZ; alpha-glucosidase [EC:3.2.1.20]
K15770	1	 cycB, ganO; arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein
K15771	1	 ganP; arabinogalactan oligomer / maltooligosaccharide transport system permease protein
K10112	1	 msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein
K06118	1	 SQD1, sqdB; UDP-sulfoquinovose synthase [EC:3.13.1.1]
K07154	9	 hipA; serine/threonine-protein kinase HipA [EC:2.7.11.1]
K00054	1	 mvaA; hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]
K00938	1	 E2.7.4.2, mvaK2; phosphomevalonate kinase [EC:2.7.4.2]
K01597	1	 MVD, mvaD; diphosphomevalonate decarboxylase [EC:4.1.1.33]
K01426	4	 E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K07660	1	 phoP; two-component system, OmpR family, response regulator PhoP
K07637	1	 phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]
K04042	1	 glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
K01740	3	 metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
K03119	5	 tauD; taurine dioxygenase [EC:1.14.11.17]
K07018	1	 K07018; uncharacterized protein
K19092	1	 parE1_3_4; toxin ParE1/3/4
K05524	1	 fdxA; ferredoxin
K06194	1	 nlpD; lipoprotein NlpD
K08974	1	 K08974; putative membrane protein
K00573	1	 E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K05589	1	 ftsB; cell division protein FtsB
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K01627	1	 kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
K01937	1	 pyrG, CTPS; CTP synthase [EC:6.3.4.2]
K03320	5	 amt, AMT, MEP; ammonium transporter, Amt family
K03321	4	 TC.SULP; sulfate permease, SulP family
K07171	3	 mazF, ndoA, chpA; mRNA interferase MazF [EC:3.1.-.-]
K06206	1	 sfsA; sugar fermentation stimulation protein A
K06204	1	 dksA; DnaK suppressor protein
K01894	1	 gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]
K00970	1	 pcnB; poly(A) polymerase [EC:2.7.7.19]
K01810	1	 GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]
K01895	1	 ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K07452	3	 mcrB; 5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-]
K19147	3	 mcrC; 5-methylcytosine-specific restriction enzyme subunit McrC
K00962	1	 pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
K02956	1	 RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15
K03177	1	 truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]
K02519	1	 infB, MTIF2; translation initiation factor IF-2
K02600	1	 nusA; N utilization substance protein A
K09748	1	 rimP; ribosome maturation factor RimP
K03075	1	 secG; preprotein translocase subunit SecG
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K03431	1	 glmM; phosphoglucosamine mutase [EC:5.4.2.10]
K03798	1	 ftsH, hflB; cell division protease FtsH [EC:3.4.24.-]
K02613	1	 paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
K02612	1	 paaD; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD
K02611	2	 paaC; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC [EC:1.14.13.149]
K02610	1	 paaB; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB
K02609	2	 paaA; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149]
K00384	1	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K01714	2	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K07341	1	 doc; death on curing protein
K01130	1	 E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]
K00767	1	 nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K03724	2	 lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
K07334	3	 higB-1; toxin HigB-1
K11209	4	 yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]
K15781	1	 serB-plsC; putative phosphoserine phosphatase / 1-acylglycerol-3-phosphate O-acyltransferase [EC:3.1.3.3 2.3.1.51]
K19119	1	 cas5d; CRISPR-associated protein Cas5d
K19117	1	 csd1, cas8c; CRISPR-associated protein Csd1
K19118	1	 csd2, cas7; CRISPR-associated protein Csd2
K07464	1	 cas4; CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]
K15342	2	 cas1; CRISP-associated protein Cas1
K09951	2	 cas2; CRISPR-associated protein Cas2
K11159	6	 K11159; carotenoid cleavage dioxygenase
K12343	1	 SRD5A1; 3-oxo-5-alpha-steroid 4-dehydrogenase 1 [EC:1.3.1.22]
K07749	2	 frc; formyl-CoA transferase [EC:2.8.3.16]
K06898	1	 larB; pyridinium-3,5-biscarboxylic acid mononucleotide synthase [EC:2.5.1.143]
K06864	1	 larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]
K00721	1	 DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	Man b1- P-Dol
K09803	2	 K09803; uncharacterized protein
K09823	1	 zur; Fur family transcriptional regulator, zinc uptake regulator
K02115	1	 ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K02111	1	 ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02113	1	 ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K02109	1	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b
K02110	1	 ATPF0C, atpE; F-type H+-transporting ATPase subunit c
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K03497	2	 parB, spo0J; chromosome partitioning protein, ParB family
K03496	2	 parA, soj; chromosome partitioning protein
K01676	1	 E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]
K07172	2	 mazE, chpAI; antitoxin MazE
K19136	1	 csx17; CRISPR-associated protein Csx17
K02355	1	 fusA, GFM, EFG; elongation factor G
K02992	1	 RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02950	1	 RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K02935	1	 RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K02864	1	 RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02601	1	 nusG; transcriptional antiterminator NusG
K03073	1	 secE; preprotein translocase subunit SecE
K03548	1	 perM; putative permease
K04748	1	 norQ; nitric oxide reductase NorQ protein
K01644	2	 citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
K01915	3	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K07708	1	 glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
K15982	1	 kshA; 3-ketosteroid 9alpha-monooxygenase subunit A [EC:1.14.15.30]
K01710	1	 E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]
K01790	1	 rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]
K00067	1	 rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
K03718	3	 asnC; Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA
K16050	1	 hsaD; 4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase [EC:3.7.1.17]
K16049	1	 hsaC; 3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4,5-dioxygenase [EC:1.13.11.25]
K01039	1	 gctA; glutaconate CoA-transferase, subunit A [EC:2.8.3.12]
K01040	1	 gctB; glutaconate CoA-transferase, subunit B [EC:2.8.3.12]
K01358	2	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K01066	2	 aes; acetyl esterase [EC:3.1.1.-]
K01715	2	 crt; enoyl-CoA hydratase [EC:4.2.1.17]
K03286	1	 TC.OOP; OmpA-OmpF porin, OOP family
K07638	1	 envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]
K07659	1	 ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR
K00632	1	 fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
K03701	1	 uvrA; excinuclease ABC subunit A
K04077	1	 groEL, HSPD1; chaperonin GroEL
K02003	6	 ABC.CD.A; putative ABC transport system ATP-binding protein
K02004	5	 ABC.CD.P; putative ABC transport system permease protein
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K10533	2	 E3.3.2.8; limonene-1,2-epoxide hydrolase [EC:3.3.2.8]
K18364	1	 bphH, xylJ, tesE; 2-oxopent-4-enoate/cis-2-oxohex-4-enoate hydratase [EC:4.2.1.80 4.2.1.132]
