KO	GeneNumber	Description
K11811	1	 arsH; arsenical resistance protein ArsH
K03651	2	 cpdA; 3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]
K00101	2	 lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K03657	1	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K05772	1	 tupA, vupA; tungstate transport system substrate-binding protein
K06857	1	 tupC, vupC; tungstate transport system ATP-binding protein [EC:3.6.3.55]
K05773	1	 tupB, vupB; tungstate transport system permease protein
K03593	1	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K07107	2	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K02913	1	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K06890	1	 K06890; uncharacterized protein
K06207	1	 typA, bipA; GTP-binding protein
K17675	1	 SUPV3L1, SUV3; ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]
K04762	1	 hslR; ribosome-associated heat shock protein Hsp15
K05524	3	 fdxA; ferredoxin
K07736	1	 carD; CarD family transcriptional regulator
K02233	1	 E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]
K00768	1	 E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]
K00666	4	 ACSF2; fatty-acyl-CoA synthase [EC:6.2.1.-]
K15782	1	 doeX; Lrp/AsnC family transcriptional regulator, regulator of ectoine-degradation genes
K08319	1	 ltnD; L-threonate 2-dehydrogenase [EC:1.1.1.411]
K21948	1	 otnK; 3-dehydrotetronate 4-kinase [EC:2.7.1.217]
K22130	1	 otnC; 3-dehydro-4-phosphotetronate decarboxylase [EC:4.1.1.104]
K22131	1	 otnI; 2-dehydrotetronate isomerase [EC:5.3.1.35]
K02232	1	 cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]
K12340	1	 tolC; outer membrane protein
K00573	2	 E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K00015	4	 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K00020	3	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K01873	1	 VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]
K11085	1	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K06980	1	 ygfZ; tRNA-modifying protein YgfZ
K01092	3	 E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
K03576	1	 metR; LysR family transcriptional regulator, regulator for metE and metH
K00297	2	 metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
K02356	1	 efp; elongation factor P
K03579	1	 hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]
K02902	1	 RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28
K09796	1	 pccA; periplasmic copper chaperone A
K00764	1	 purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K03558	1	 cvpA; membrane protein required for colicin V production
K04485	1	 radA, sms; DNA repair protein RadA/Sms
K02065	1	 mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
K02066	1	 mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein
K01775	1	 alr; alanine racemase [EC:5.1.1.1]
K03596	1	 lepA; GTP-binding protein LepA
K06911	1	 K06911; uncharacterized protein
K01759	1	 GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]
K07636	1	 phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
K06041	1	 kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]
K09967	2	 K09967; uncharacterized protein
K07043	1	 K07043; uncharacterized protein
K00382	2	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K00658	1	 DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K00164	1	 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K01902	1	 sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K01903	1	 sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K00241	1	 sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
K00242	1	 sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K00239	1	 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K00240	1	 sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
K15986	1	 ppaC; manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]
K18459	1	 gpuA; guanidinopropionase [EC:3.5.3.17]
K03789	1	 rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
K01056	1	 PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
K02897	1	 RP-L25, rplY; large subunit ribosomal protein L25
K01695	2	 trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
K06942	1	 ychF; ribosome-binding ATPase
K00857	1	 tdk, TK; thymidine kinase [EC:2.7.1.21]
K03703	1	 uvrC; excinuclease ABC subunit C
K00995	1	 pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K03636	1	 moaD, cysO; sulfur-carrier protein
K03635	1	 MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]
K03286	1	 TC.OOP; OmpA-OmpF porin, OOP family
K03179	1	 ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]
K09761	1	 rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
K01919	1	 gshA; glutamate--cysteine ligase [EC:6.3.2.2]
K08591	1	 plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]
K01465	2	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K21929	1	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K03638	1	 moaB; molybdopterin adenylyltransferase [EC:2.7.7.75]
K07735	1	 algH; putative transcriptional regulator
K07566	1	 tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]
K02970	2	 RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
K18587	1	 COQ9; ubiquinone biosynthesis protein COQ9
K00826	4	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K09987	1	 K09987; uncharacterized protein
K00076	1	 hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]
K00564	1	 rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]
K06891	1	 clpS; ATP-dependent Clp protease adaptor protein ClpS
K01286	1	 E3.4.16.4; D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]
K02909	1	 RP-L31, rpmE; large subunit ribosomal protein L31
K02884	1	 RP-L19, MRPL19, rplS; large subunit ribosomal protein L19
K00554	1	 trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
K02860	1	 rimM; 16S rRNA processing protein RimM
K02959	1	 RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16
K04092	1	 tyrA1; chorismate mutase [EC:5.4.99.5]
K03106	1	 SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]
K00259	1	 ald; alanine dehydrogenase [EC:1.4.1.1]
K16329	1	 psuG; pseudouridylate synthase [EC:4.2.1.70]
K16328	1	 psuK; pseudouridine kinase [EC:2.7.1.83]
K02379	1	 fdhD; FdhD protein
K03752	1	 mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
K03750	3	 moeA; molybdopterin molybdotransferase [EC:2.10.1.1]
K03624	1	 greA; transcription elongation factor GreA
K00311	1	 ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]
K00919	1	 ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
K02523	2	 ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]
K01246	1	 tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
K03073	1	 secE; preprotein translocase subunit SecE
K02601	1	 nusG; transcriptional antiterminator NusG
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02864	1	 RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10
K02935	1	 RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K07313	1	 pphA; serine/threonine protein phosphatase 1 [EC:3.1.3.16]
K02950	1	 RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K02992	1	 RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02355	1	 fusA, GFM, EFG; elongation factor G
K02358	3	 tuf, TUFM; elongation factor Tu
K02946	1	 RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K02906	1	 RP-L3, MRPL3, rplC; large subunit ribosomal protein L3
K02926	1	 RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K02892	1	 RP-L23, MRPL23, rplW; large subunit ribosomal protein L23
K02886	1	 RP-L2, MRPL2, rplB; large subunit ribosomal protein L2
K02965	1	 RP-S19, rpsS; small subunit ribosomal protein S19
K02890	1	 RP-L22, MRPL22, rplV; large subunit ribosomal protein L22
K02982	1	 RP-S3, rpsC; small subunit ribosomal protein S3
K02878	1	 RP-L16, MRPL16, rplP; large subunit ribosomal protein L16
K02904	1	 RP-L29, rpmC; large subunit ribosomal protein L29
K02961	1	 RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17
K02874	1	 RP-L14, MRPL14, rplN; large subunit ribosomal protein L14
K02895	1	 RP-L24, MRPL24, rplX; large subunit ribosomal protein L24
K02931	1	 RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K02954	1	 RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14
K02994	1	 RP-S8, rpsH; small subunit ribosomal protein S8
K02933	1	 RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K02881	1	 RP-L18, MRPL18, rplR; large subunit ribosomal protein L18
K02988	1	 RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5
K02907	1	 RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30
K02876	1	 RP-L15, MRPL15, rplO; large subunit ribosomal protein L15
K03076	1	 secY; preprotein translocase subunit SecY
K00939	1	 adk, AK; adenylate kinase [EC:2.7.4.3]
K02952	1	 RP-S13, rpsM; small subunit ribosomal protein S13
K02948	1	 RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K03040	1	 rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
K02879	1	 RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17
K07478	1	 ycaJ; putative ATPase
K06199	1	 crcB, FEX; fluoride exporter
K06179	1	 rluC; 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]
K09969	1	 aapJ, bztA; general L-amino acid transport system substrate-binding protein
K09970	1	 aapQ, bztB; general L-amino acid transport system permease protein
K09971	1	 aapM, bztC; general L-amino acid transport system permease protein
K09972	2	 aapP, bztD; general L-amino acid transport system ATP-binding protein [EC:3.6.3.-]
K02621	1	 parC; topoisomerase IV subunit A [EC:5.99.1.-]
K02029	4	 ABC.PA.P; polar amino acid transport system permease protein
K01713	1	 pheC; cyclohexadienyl dehydratase [EC:4.2.1.51 4.2.1.91]
K17486	1	 dmdA; dimethylsulfoniopropionate demethylase [EC:2.1.1.269]
K01740	1	 metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
K07516	1	 fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
K08299	1	 caiD; crotonobetainyl-CoA hydratase [EC:4.2.1.149]
K17735	1	 lcdH, cdhA; carnitine 3-dehydrogenase [EC:1.1.1.108]
K01751	1	 E4.3.1.15; diaminopropionate ammonia-lyase [EC:4.3.1.15]
K01799	2	 nicE, maiA; maleate isomerase [EC:5.2.1.1]
K00982	1	 glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
K02986	1	 RP-S4, rpsD; small subunit ribosomal protein S4
K07304	1	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K02687	1	 prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
K01159	1	 ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K03551	1	 ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]
K03562	1	 tolQ; biopolymer transport protein TolQ
K03560	1	 tolR; biopolymer transport protein TolR
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K03655	1	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K01496	1	 hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
K01894	1	 gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]
K04094	1	 trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]
K02469	4	 gyrA; DNA gyrase subunit A [EC:5.99.1.3]
K03111	1	 ssb; single-strand DNA-binding protein
K03701	1	 uvrA; excinuclease ABC subunit A
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K01802	2	 E5.2.1.8; peptidylprolyl isomerase [EC:5.2.1.8]
K01866	1	 YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
K09001	1	 anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
K07018	1	 K07018; uncharacterized protein
K13643	1	 iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
K04487	1	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K09013	1	 sufC; Fe-S cluster assembly ATP-binding protein
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K00428	2	 E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
K07126	2	 K07126; uncharacterized protein
K04091	1	 ssuD; alkanesulfonate monooxygenase [EC:1.14.14.5]
K03710	1	 K03710; GntR family transcriptional regulator
K06876	1	 K06876; deoxyribodipyrimidine photolyase-related protein
K01669	2	 phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
K03719	1	 lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
K13821	1	 putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]
K01998	2	 livM; branched-chain amino acid transport system permease protein
K01997	2	 livH; branched-chain amino acid transport system permease protein
K01996	3	 livF; branched-chain amino acid transport system ATP-binding protein
K01995	2	 livG; branched-chain amino acid transport system ATP-binding protein
K01999	2	 livK; branched-chain amino acid transport system substrate-binding protein
K15515	2	 sauS; sulfoacetaldehyde dehydrogenase [EC:1.2.1.81]
K07793	4	 tctA; putative tricarboxylic transport membrane protein
K02529	3	 lacI, galR; LacI family transcriptional regulator
K02030	2	 ABC.PA.S; polar amino acid transport system substrate-binding protein
K02437	1	 gcvH, GCSH; glycine cleavage system H protein
K00281	1	 GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K00228	1	 CPOX, hemF; coproporphyrinogen III oxidase [EC:1.3.3.3]
K01823	1	 idi, IDI; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K01952	3	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K10125	2	 dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]
K00548	2	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K02426	1	 sufE; cysteine desulfuration protein SufE
K03684	2	 rnd; ribonuclease D [EC:3.1.13.5]
K21420	1	 bpt; leucyl-tRNA---protein transferase [EC:2.3.2.29]
K01652	3	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K00625	1	 E2.3.1.8, pta; phosphate acetyltransferase [EC:2.3.1.8]
K03852	1	 xsc; sulfoacetaldehyde acetyltransferase [EC:2.3.3.15]
K01810	1	 GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]
K01625	1	 eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]
K01690	1	 edd; phosphogluconate dehydratase [EC:4.2.1.12]
K00036	1	 G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
K00134	2	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K06145	1	 gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor
K00847	2	 E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K03218	1	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K06213	1	 mgtE; magnesium transporter
K01908	1	 prpE; propionyl-CoA synthetase [EC:6.2.1.17]
K00325	1	 pntB; NAD(P) transhydrogenase subunit beta [EC:1.6.1.2]
K00324	1	 pntA; NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]
K09769	1	 K09769; uncharacterized protein
K01934	1	 MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
K14083	4	 mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]
K01091	4	 gph; phosphoglycolate phosphatase [EC:3.1.3.18]
K08602	1	 pepF, pepB; oligoendopeptidase F [EC:3.4.24.-]
K06180	1	 rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
K02316	1	 dnaG; DNA primase [EC:2.7.7.-]
K03086	1	 rpoD; RNA polymerase primary sigma factor
K17225	1	 soxC; sulfane dehydrogenase subunit SoxC
K08738	5	 CYC; cytochrome c
K17224	1	 soxB; S-sulfosulfanyl-L-cysteine sulfohydrolase [EC:3.1.6.20]
K17222	1	 soxA; sulfur-oxidizing protein SoxA
K17227	1	 soxZ; sulfur-oxidizing protein SoxZ
K17226	1	 soxY; sulfur-oxidizing protein SoxY
K17223	1	 soxX; sulfur-oxidizing protein SoxX
K06196	2	 ccdA; cytochrome c-type biogenesis protein
K07112	3	 K07112; uncharacterized protein
K07738	1	 nrdR; transcriptional repressor NrdR
K11752	2	 ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
K00793	1	 ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
K03625	1	 nusB; N utilization substance protein B
K01874	1	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K06147	2	 ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K10439	1	 rbsB; ribose transport system substrate-binding protein
K01438	3	 argE; acetylornithine deacetylase [EC:3.5.1.16]
K15783	1	 doeA; ectoine hydrolase [EC:3.5.4.44]
K02520	1	 infC, MTIF3; translation initiation factor IF-3
K01681	1	 ACO, acnA; aconitate hydratase [EC:4.2.1.3]
K02193	1	 ccmA; heme exporter protein A [EC:3.6.3.41]
K02194	1	 ccmB; heme exporter protein B
K02195	1	 ccmC; heme exporter protein C
K02199	1	 ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
K02302	1	 cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]
K00381	1	 cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
K11959	1	 urtA; urea transport system substrate-binding protein
K11960	1	 urtB; urea transport system permease protein
K11961	1	 urtC; urea transport system permease protein
K11962	1	 urtD; urea transport system ATP-binding protein
K11963	1	 urtE; urea transport system ATP-binding protein
K03189	1	 ureG; urease accessory protein
K03188	1	 ureF; urease accessory protein
K03187	1	 ureE; urease accessory protein
K01428	1	 ureC; urease subunit alpha [EC:3.5.1.5]
K01429	1	 ureB; urease subunit beta [EC:3.5.1.5]
K01430	1	 ureA; urease subunit gamma [EC:3.5.1.5]
K03190	1	 ureD, ureH; urease accessory protein
K19265	1	 gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
K00794	1	 ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
K02314	9	 dnaB; replicative DNA helicase [EC:3.6.4.12]
K03977	1	 engA, der; GTPase
K00606	1	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K18990	1	 vexE; membrane fusion protein, multidrug efflux system
K18989	1	 vexF; multidrug efflux pump
K06871	3	 K06871; uncharacterized protein
K06907	8	 K06907; uncharacterized protein
K00860	3	 cysC; adenylylsulfate kinase [EC:2.7.1.25]
K19465	7	 MGME1, DDK1; mitochondrial genome maintenance exonuclease 1 [EC:3.1.-.-]
K06217	9	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins
K02335	11	 polA; DNA polymerase I [EC:2.7.7.7]
K00600	2	 glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K10747	2	 LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]
K03674	3	 grxA; glutaredoxin 1
K00980	5	 tagD; glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]
