KO	GeneNumber	Description
K02291	1	 crtB; 15-cis-phytoene synthase [EC:2.5.1.32]
K03723	1	 mfd; transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]
K07304	2	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K01875	1	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K00989	1	 rph; ribonuclease PH [EC:2.7.7.56]
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K06142	2	 hlpA, ompH; outer membrane protein
K00812	1	 aspB; aspartate aminotransferase [EC:2.6.1.1]
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K03630	2	 radC; DNA repair protein RadC
K01952	3	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K00764	1	 purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K07566	2	 tsaC, rimN, SUA5; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]
K00600	2	 glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K18897	1	 sdmt; sarcosine/dimethylglycine N-methyltransferase [EC:2.1.1.157]
K15372	1	 toa; taurine---2-oxoglutarate transaminase [EC:2.6.1.55]
K08591	1	 plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]
K00995	1	 pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K01627	1	 kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
K01937	1	 pyrG, CTPS; CTP synthase [EC:6.3.4.2]
K00979	1	 kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
K03272	1	 gmhC, hldE, waaE, rfaE; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]
K03100	1	 lepB; signal peptidase I [EC:3.4.21.89]
K03596	1	 lepA; GTP-binding protein LepA
K00833	1	 bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
K22205	1	 K22205; S-adenosyl-L-methionine hydrolase (adenosine-forming) [EC:3.13.1.8]
K03624	1	 greA; transcription elongation factor GreA
K01955	1	 carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K01956	1	 carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
K01465	1	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K02825	1	 pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
K00147	2	 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K02654	1	 pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
K08084	1	 fimT; type IV fimbrial biogenesis protein FimT
K21929	3	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K00571	12	 E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
K00215	1	 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
K01714	1	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K01586	1	 lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
K01755	1	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]
K00145	1	 argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
K00620	1	 argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K03642	1	 rlpA; rare lipoprotein A
K06942	1	 ychF; ribosome-binding ATPase
K01154	5	 hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
K03427	8	 hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
K01676	1	 E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]
K03594	1	 bfr; bacterioferritin [EC:1.16.3.1]
K06888	2	 K06888; uncharacterized protein
K02238	1	 comEC; competence protein ComEC
K03431	1	 glmM; phosphoglucosamine mutase [EC:5.4.2.10]
K00796	1	 folP; dihydropteroate synthase [EC:2.5.1.15]
K03798	1	 ftsH, hflB; cell division protease FtsH [EC:3.4.24.-]
K04075	1	 tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]
K11753	1	 ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]
K01698	1	 hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]
K13542	1	 cobA-hemD; uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]
K01749	1	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K02492	1	 hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
K07056	1	 rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]
K11959	2	 urtA; urea transport system substrate-binding protein
K11960	1	 urtB; urea transport system permease protein
K11961	1	 urtC; urea transport system permease protein
K11962	1	 urtD; urea transport system ATP-binding protein
K11963	1	 urtE; urea transport system ATP-binding protein
K01430	1	 ureA; urease subunit gamma [EC:3.5.1.5]
K01428	1	 ureC; urease subunit alpha [EC:3.5.1.5]
K03188	1	 ureF; urease accessory protein
K03189	1	 ureG; urease accessory protein
K03190	1	 ureD, ureH; urease accessory protein
K01992	4	 ABC-2.P; ABC-2 type transport system permease protein
K01990	5	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K03753	1	 mobB; molybdopterin-guanine dinucleotide biosynthesis adapter protein
K03750	1	 moeA; molybdopterin molybdotransferase [EC:2.10.1.1]
K10773	2	 NTH; endonuclease III [EC:4.2.99.18]
K02970	1	 RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
K00325	1	 pntB; NAD(P) transhydrogenase subunit beta [EC:1.6.1.2]
K00324	2	 pntA; NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]
K03771	1	 surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]
K03978	1	 engB; GTP-binding protein
K03664	1	 smpB; SsrA-binding protein
K00573	1	 E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K13953	1	 adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]
K01778	1	 dapF; diaminopimelate epimerase [EC:5.1.1.7]
K06996	1	 K06996; uncharacterized protein
K00428	1	 E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
K03564	1	 BCP, PRXQ, DOT5; peroxiredoxin Q/BCP [EC:1.11.1.15]
K03473	2	 pdxB; erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]
K18682	2	 rny; ribonucrease Y [EC:3.1.-.-]
K09888	1	 zapA; cell division protein ZapA
K08309	1	 slt; soluble lytic murein transglycosylase [EC:4.2.2.-]
K01591	1	 pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K01869	1	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K03703	1	 uvrC; excinuclease ABC subunit C
K06076	1	 fadL; long-chain fatty acid transport protein
K00014	1	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K00891	1	 E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]
K07151	1	 STT3; dolichyl-diphosphooligosaccharide---protein glycosyltransferase [EC:2.4.99.18]	GlcNAc b1- Asn
K03696	1	 clpC; ATP-dependent Clp protease ATP-binding subunit ClpC
K01409	1	 KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
K03665	1	 hflX; GTPase
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K03060	1	 rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]
K13038	1	 coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
K11991	1	 tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
K07301	1	 yrbG; cation:H+ antiporter
K02203	1	 thrH; phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39]
K03926	1	 cutA; periplasmic divalent cation tolerance protein
K00170	2	 porB; pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]
K00172	2	 porG; pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]
K00169	2	 porA; pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]
K03787	1	 surE; 5'-nucleotidase [EC:3.1.3.5]
K01883	1	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K03218	1	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K00012	1	 UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
K10804	1	 tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]
K02003	1	 ABC.CD.A; putative ABC transport system ATP-binding protein
K02004	1	 ABC.CD.P; putative ABC transport system permease protein
K10026	1	 queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
K00721	2	 DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	Man b1- P-Dol
K00322	1	 sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]
K03086	2	 rpoD; RNA polymerase primary sigma factor
K01354	1	 ptrB; oligopeptidase B [EC:3.4.21.83]
K03438	1	 mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
K05939	1	 aas; acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:2.3.1.40 6.2.1.20]
K00974	1	 cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]
K07003	2	 K07003; uncharacterized protein
K00941	1	 thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]
K07043	2	 K07043; uncharacterized protein
K01153	5	 hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
K01878	1	 glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]
K01879	1	 glyS; glycyl-tRNA synthetase beta chain [EC:6.1.1.14]
K01006	1	 ppdK; pyruvate, orthophosphate dikinase [EC:2.7.9.1]
K02897	1	 RP-L25, rplY; large subunit ribosomal protein L25
K01056	1	 PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K03111	1	 ssb; single-strand DNA-binding protein
K07040	1	 K07040; uncharacterized protein
K03621	1	 plsX; glycerol-3-phosphate acyltransferase PlsX [EC:2.3.1.15]
K00648	2	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K00645	1	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K00059	3	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K02078	2	 acpP; acyl carrier protein
K09458	2	 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K03685	1	 rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]
K03768	2	 PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]
K01491	1	 folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
K00606	1	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K00392	1	 sir; sulfite reductase (ferredoxin) [EC:1.8.7.1]
K00390	1	 cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
K00766	2	 trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
K00957	1	 cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
K00955	1	 cysNC; bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]
K11741	1	 sugE; quaternary ammonium compound-resistance protein SugE
K01724	1	 PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
K00978	1	 rfbF; glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]
K02851	1	 wecA, tagO, rfe; UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]
K18814	1	 ictB; putative inorganic carbon (hco3(-)) transporter
K06041	1	 kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]
K07394	1	 K07394; SM-20-related protein
K01515	1	 nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]
K00605	2	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K03772	1	 fkpA; FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
K03770	1	 ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
K07568	1	 queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]
K06381	1	 spoIID; stage II sporulation protein D
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K00052	1	 leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]
K01649	2	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K17103	1	 CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
K01613	1	 psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K01652	1	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K00639	1	 kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K06218	1	 relE, stbE; mRNA interferase RelE/StbE
K03593	2	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K06287	1	 maf; septum formation protein
K03671	2	 trxA; thioredoxin 1
K03631	1	 recN; DNA repair protein RecN (Recombination protein N)
K03711	2	 fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator
K01626	1	 E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K03686	2	 dnaJ; molecular chaperone DnaJ
K01719	1	 hemD, UROS; uroporphyrinogen-III synthase [EC:4.2.1.75]
K01704	1	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K01703	1	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K03569	1	 mreB; rod shape-determining protein MreB and related proteins
K03570	1	 mreC; rod shape-determining protein MreC
K05515	1	 mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K05837	1	 rodA, mrdB; rod shape determining protein RodA
K08301	1	 rng, cafA; ribonuclease G [EC:3.1.26.-]
K04096	1	 smf; DNA processing protein
K03169	1	 topB; DNA topoisomerase III [EC:5.99.1.2]
K03544	1	 clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K01358	1	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K03545	1	 tig; trigger factor
K00824	1	 dat; D-alanine transaminase [EC:2.6.1.21]
K00363	2	 nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]
K09005	2	 K09005; uncharacterized protein
K02837	1	 prfC; peptide chain release factor 3
K06187	1	 recR; recombination protein RecR
K09747	1	 K09747; uncharacterized protein
K02343	1	 dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
K01687	1	 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
K03116	3	 tatA; sec-independent protein translocase protein TatA
K02573	1	 napG; ferredoxin-type protein NapG
K03074	1	 secF; preprotein translocase subunit SecF
K03072	1	 secD; preprotein translocase subunit SecD
K03210	1	 yajC; preprotein translocase subunit YajC
K00773	1	 tgt, QTRT1; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
K01887	1	 RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]
K03752	1	 mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
K06196	1	 ccdA; cytochrome c-type biogenesis protein
K07071	1	 K07071; uncharacterized protein
K11065	1	 tpx; thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]
K13292	1	 lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
K07777	1	 degS; two-component system, NarL family, sensor histidine kinase DegS [EC:2.7.13.3]
K07738	1	 nrdR; transcriptional repressor NrdR
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K07124	1	 K07124; uncharacterized protein
K02503	1	 HINT1, hinT, hit; histidine triad (HIT) family protein
K03638	1	 moaB; molybdopterin adenylyltransferase [EC:2.7.7.75]
K06998	1	 phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]
K00548	1	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K06137	1	 pqqC; pyrroloquinoline-quinone synthase [EC:1.3.3.11]
K03657	2	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K00567	1	 ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]
K00616	1	 E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]
K00800	1	 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
K04517	1	 tyrA2; prephenate dehydrogenase [EC:1.3.1.12]
K03856	1	 AROA2, aroA; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K00817	1	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K14170	1	 pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]
K08972	1	 K08972; putative membrane protein
K07390	1	 grxD, GLRX5; monothiol glutaredoxin
K06999	1	 K06999; phospholipase/carboxylesterase
K09001	1	 anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
K01142	2	 E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K02626	1	 pdaD; arginine decarboxylase [EC:4.1.1.19]
K00809	1	 DHPS, dys; deoxyhypusine synthase [EC:2.5.1.46]
K01807	1	 rpiA; ribose 5-phosphate isomerase A [EC:5.3.1.6]
K00845	1	 glk; glucokinase [EC:2.7.1.2]
K06442	1	 tlyA; 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]
K03602	1	 xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]
K03601	1	 xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
K09769	1	 K09769; uncharacterized protein
K06990	1	 MEMO1; MEMO1 family protein
K03386	1	 PRDX2_4, ahpC; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]
K05896	1	 scpA; segregation and condensation protein A
K06024	1	 scpB; segregation and condensation protein B
K01962	1	 accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
K02337	1	 dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K00537	1	 ARSC1, arsC; arsenate reductase [EC:1.20.4.1]
K00858	1	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]
K03701	1	 uvrA; excinuclease ABC subunit A
K06199	1	 crcB, FEX; fluoride exporter
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K00384	1	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K03151	1	 thiI; tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]
K01061	1	 E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
K01935	1	 bioD; dethiobiotin synthetase [EC:6.3.3.3]
K00788	2	 thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
K01961	1	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K02160	1	 accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
K02356	1	 efp; elongation factor P
K03786	1	 aroQ, qutE; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
K08679	2	 E5.1.3.6; UDP-glucuronate 4-epimerase [EC:5.1.3.6]
K06891	1	 clpS; ATP-dependent Clp protease adaptor protein ClpS
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K01895	1	 ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K00703	1	 glgA; starch synthase [EC:2.4.1.21]	Glc a1-4 Glc
K03640	1	 pal; peptidoglycan-associated lipoprotein
K00368	1	 nirK; nitrite reductase (NO-forming) [EC:1.7.2.1]
K03673	1	 dsbA; thiol:disulfide interchange protein DsbA
K01710	2	 E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]
K00067	1	 rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
K01790	1	 rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]
K00973	1	 E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
K02849	1	 waaQ, rfaQ; heptosyltransferase III [EC:2.4.-.-]
K02843	3	 waaF, rfaF; heptosyltransferase II [EC:2.4.-.-]
K00912	1	 lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
K02527	1	 kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]
K09778	1	 K09778; uncharacterized protein
K11085	2	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K00748	1	 lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
K09949	1	 K09949; uncharacterized protein
K00677	1	 lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
K02372	1	 fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
K07277	1	 SAM50, TOB55, bamA; outer membrane protein insertion porin family
K01338	1	 lon; ATP-dependent Lon protease [EC:3.4.21.53]
K00946	1	 thiL; thiamine-monophosphate kinase [EC:2.7.4.16]
K06885	1	 K06885; uncharacterized protein
K04744	1	 lptD, imp, ostA; LPS-assembly protein
K11754	1	 folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
K01963	1	 accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
K03639	1	 moaA, CNX2; GTP 3',8-cyclase [EC:4.1.99.22]
K21142	2	 moaX; MoaE-MoaD fusion protein [EC:2.8.1.12]
K03637	1	 moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
K08218	1	 ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG
K11434	1	 PRMT1; type I protein arginine methyltransferase [EC:2.1.1.319]
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K09931	1	 K09931; uncharacterized protein
K03183	1	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K04748	1	 norQ; nitric oxide reductase NorQ protein
K02016	2	 ABC.FEV.S; iron complex transport system substrate-binding protein
K10747	1	 LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]
K02232	1	 cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]
K00239	1	 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K01681	1	 ACO, acnA; aconitate hydratase [EC:4.2.1.3]
K15230	1	 aclA; ATP-citrate lyase alpha-subunit [EC:2.3.3.8]
