KO	GeneNumber	Description
K02297	1	 cyoA; cytochrome o ubiquinol oxidase subunit II [EC:1.10.3.10]
K02298	1	 cyoB; cytochrome o ubiquinol oxidase subunit I [EC:1.10.3.10]
K02299	1	 cyoC; cytochrome o ubiquinol oxidase subunit III
K02300	1	 cyoD; cytochrome o ubiquinol oxidase subunit IV
K02301	2	 cyoE; protoheme IX farnesyltransferase [EC:2.5.1.-]
K03307	4	 TC.SSS; solute:Na+ symporter, SSS family
K09918	1	 K09918; uncharacterized protein
K02237	1	 comEA; competence protein ComEA
K03611	1	 dsbB; disulfide bond formation protein DsbB
K14170	1	 pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]
K02030	11	 ABC.PA.S; polar amino acid transport system substrate-binding protein
K01278	2	 CD26, DPP4; dipeptidylpeptidase 4 [HSA:1803]
K02055	1	 ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein
K20974	1	 K20974; two-component system, sensor histidine kinase [EC:2.7.13.3]
K00031	2	 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K03704	3	 cspA; cold shock protein (beta-ribbon, CspA family)
K06891	1	 clpS; ATP-dependent Clp protease adaptor protein ClpS
K03694	1	 clpA; ATP-dependent Clp protease ATP-binding subunit ClpA
K02518	1	 infA; translation initiation factor IF-1
K21420	1	 bpt; leucyl-tRNA---protein transferase [EC:2.3.2.29]
K00684	1	 aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
K00384	1	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K00998	1	 pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
K04774	1	 sohB; serine protease SohB [EC:3.4.21.-]
K03168	1	 topA; DNA topoisomerase I [EC:5.99.1.2]
K00906	2	 aceK; isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]
K07014	1	 K07014; uncharacterized protein
K09456	1	 aidB; putative acyl-CoA dehydrogenase
K11720	1	 lptG; lipopolysaccharide export system permease protein
K07091	1	 lptF; lipopolysaccharide export system permease protein
K01255	3	 CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]
K02339	1	 holC; DNA polymerase III subunit chi [EC:2.7.7.7]
K19810	1	 epmB; L-lysine 2,3-aminomutase [EC:5.4.3.-]
K02356	2	 efp; elongation factor P
K04568	1	 epmA, poxA; elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]
K07107	4	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K03147	1	 thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]
K03153	1	 thiO; glycine oxidase [EC:1.4.3.19]
K03154	1	 thiS; sulfur carrier protein
K03149	1	 thiG; thiazole synthase [EC:2.8.1.10]
K14153	1	 thiDE; hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]
K21029	1	 moeB; molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]
K01613	1	 psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]
K06949	1	 rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
K13288	1	 orn, REX2, REXO2; oligoribonuclease [EC:3.1.-.-]
K01447	1	 xlyAB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K00154	2	 E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
K03333	1	 choD; cholesterol oxidase [EC:1.1.3.6]
K01484	1	 astB; succinylarginine dihydrolase [EC:3.5.3.23]
K06186	1	 bamE, smpA; outer membrane protein assembly factor BamE
K07461	1	 K07461; putative endonuclease
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K02521	1	 ilvY; LysR family transcriptional regulator, positive regulator for ilvC
K00651	1	 metA; homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]
K00548	1	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K07496	2	 K07496; putative transposase
K07491	1	 K07491; putative transposase
K03782	2	 katG; catalase-peroxidase [EC:1.11.1.21]
K05501	1	 slmA, ttk; TetR/AcrR family transcriptional regulator
K13038	1	 coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
K03684	1	 rnd; ribonuclease D [EC:3.1.13.5]
K01897	2	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
K01077	3	 E3.1.3.1, phoA, phoB; alkaline phosphatase [EC:3.1.3.1]
K14742	1	 tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
K03722	2	 dinG; ATP-dependent DNA helicase DinG [EC:3.6.4.12]
K05994	1	 E3.4.11.10; bacterial leucyl aminopeptidase [EC:3.4.11.10]
K08604	1	 hap, nprV; vibriolysin [EC:3.4.24.25]
K03316	1	 TC.CPA1; monovalent cation:H+ antiporter, CPA1 family
K00765	1	 hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
K00013	1	 hisD; histidinol dehydrogenase [EC:1.1.1.23]
K00817	1	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K01089	1	 hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]
K02501	1	 hisH; glutamine amidotransferase [EC:2.4.2.-]
K01814	1	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
K02500	1	 hisF; cyclase [EC:4.1.3.-]
K11755	1	 hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]
K06889	4	 K06889; uncharacterized protein
K06938	2	 K06938; uncharacterized protein
K07270	1	 K07270; glycosyl transferase, family 25
K06966	1	 ppnN; pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]
K01146	1	 xni; protein Xni
K00030	1	 IDH3; isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]
K01480	2	 speB; agmatinase [EC:3.5.3.11]
K06945	1	 K06945; uncharacterized protein
K07131	1	 K07131; uncharacterized protein
K01669	4	 phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
K01785	1	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]
K01804	1	 araA; L-arabinose isomerase [EC:5.3.1.4]
K00853	1	 araB; L-ribulokinase [EC:2.7.1.16]
K00616	2	 E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]
K00615	1	 E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K02437	1	 gcvH, GCSH; glycine cleavage system H protein
K00605	2	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K02429	3	 fucP; MFS transporter, FHS family, L-fucose permease
K05350	1	 bglB; beta-glucosidase [EC:3.2.1.21]
K03292	2	 TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family
K02529	6	 lacI, galR; LacI family transcriptional regulator
K06996	3	 K06996; uncharacterized protein
K03075	1	 secG; preprotein translocase subunit SecG
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K03431	1	 glmM; phosphoglucosamine mutase [EC:5.4.2.10]
K00796	1	 folP; dihydropteroate synthase [EC:2.5.1.15]
K03798	1	 ftsH, hflB; cell division protease FtsH [EC:3.4.24.-]
K02427	1	 rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]
K07574	1	 yhbY; RNA-binding protein
K01467	1	 ampC; beta-lactamase class C [EC:3.5.2.6]
K03308	3	 TC.NSS; neurotransmitter:Na+ symporter, NSS family
K02348	1	 elaA; ElaA protein
K06377	1	 spo0M; sporulation-control protein
K09954	1	 K09954; uncharacterized protein
K02484	1	 K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
K02483	3	 K02483; two-component system, OmpR family, response regulator
K07274	3	 mipA, ompV; MipA family protein
K13590	2	 dgcB; diguanylate cyclase [EC:2.7.7.65]
K03837	1	 sdaC; serine transporter
K01082	2	 cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]
K00860	1	 cysC; adenylylsulfate kinase [EC:2.7.1.25]
K00956	1	 cysN; sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]
K00957	1	 cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
K02302	1	 cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]
K01619	1	 deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]
K03473	1	 pdxB; erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]
K00647	2	 fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
K15461	1	 mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]
K03923	1	 mdaB; modulator of drug activity B
K05366	1	 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
K12525	1	 metL; bifunctional aspartokinase / homoserine dehydrogenase 2 [EC:2.7.2.4 1.1.1.3]
K01739	1	 metB; cystathionine gamma-synthase [EC:2.5.1.48]
K03764	1	 metJ; MetJ family transcriptional regulator, methionine regulon repressor
K00029	1	 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K02909	2	 RP-L31, rpmE; large subunit ribosomal protein L31
K04066	1	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
K01419	1	 hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]
K03667	1	 hslU; ATP-dependent HslUV protease ATP-binding subunit HslU
K02014	22	 TC.FEV.OM; iron complex outermembrane recepter protein
K00681	3	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K03834	1	 tyrP; tyrosine-specific transport protein
K21218	1	 motY; sodium-type flagellar protein MotY
K03683	1	 rnt; ribonuclease T [EC:3.1.13.-]
K09749	2	 K09749; uncharacterized protein
K06957	1	 tmcA; tRNA(Met) cytidine acetyltransferase [EC:2.3.1.193]
K03657	2	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K09910	1	 K09910; uncharacterized protein
K20881	1	 yrfG; 5'-nucleotidase [EC:3.1.3.5]
K08312	1	 nudE; ADP-ribose diphosphatase [EC:3.6.1.-]
K12373	2	 HEXA_B; hexosaminidase [EC:3.2.1.52]
K07729	2	 K07729; putative transcriptional regulator
K03100	2	 lepB; signal peptidase I [EC:3.4.21.89]
K01874	1	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K03593	1	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K01494	1	 dcd; dCTP deaminase [EC:3.5.4.13]
K14260	1	 alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]
K06077	1	 slyB; outer membrane lipoprotein SlyB
K07337	1	 K07337; penicillin-binding protein activator
K09859	1	 K09859; uncharacterized protein
K01439	2	 dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
K02755	1	 PTS-Bgl-EIIA, bglF, bglP; PTS system, beta-glucoside-specific IIA component [EC:2.7.1.-]
K09707	1	 K09707; uncharacterized protein
K13788	1	 pta; phosphate acetyltransferase [EC:2.3.1.8]
K00925	1	 ackA; acetate kinase [EC:2.7.2.1]
K09899	1	 K09899; uncharacterized protein
K00563	1	 rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]
K01142	1	 E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K06024	1	 scpB; segregation and condensation protein B
K06178	1	 rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
K00259	1	 ald; alanine dehydrogenase [EC:1.4.1.1]
K03719	2	 lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
K02656	1	 pilF; type IV pilus assembly protein PilF
K15539	1	 rodZ; cytoskeleton protein RodZ
K03526	1	 gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
K01892	1	 HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
K17713	1	 bamB; outer membrane protein assembly factor BamB
K03977	1	 engA, der; GTPase
K06193	2	 phnA; protein PhnA
K00380	1	 cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
K00381	1	 cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
K02655	2	 pilE; type IV pilus assembly protein PilE
K02674	1	 pilY1; type IV pilus assembly protein PilY1
K02673	2	 pilX; type IV pilus assembly protein PilX
K02672	2	 pilW; type IV pilus assembly protein PilW
K02671	3	 pilV; type IV pilus assembly protein PilV
K06603	1	 flaG; flagellar protein FlaG
K02407	2	 fliD; flagellar hook-associated protein 2
K10941	1	 fleQ, flrA; sigma-54 dependent transcriptional regulator, flagellar regulatory protein
K01246	1	 tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
K10942	1	 flrB, fleS; two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]
K10943	1	 flrC, fleR; two-component system, response regulator FlrC
K02408	1	 fliE; flagellar hook-basal body complex protein FliE
K02409	1	 fliF; flagellar M-ring protein FliF
K02410	1	 fliG; flagellar motor switch protein FliG
K02411	1	 fliH; flagellar assembly protein FliH
K02412	1	 fliI; flagellum-specific ATP synthase [EC:3.6.3.14]
K02413	1	 fliJ; flagellar FliJ protein
K02414	1	 fliK; flagellar hook-length control protein FliK
K02415	2	 fliL; flagellar FliL protein
K02416	1	 fliM; flagellar motor switch protein FliM
K02417	1	 fliNY, fliN; flagellar motor switch protein FliN/FliY
K02418	1	 fliOZ, fliO; flagellar protein FliO/FliZ
K02419	1	 fliP; flagellar biosynthetic protein FliP
K07715	1	 glrR, qseF; two-component system, NtrC family, response regulator GlrR
K07711	1	 glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]
K07101	1	 K07101; uncharacterized protein
K07751	1	 pepB; PepB aminopeptidase [EC:3.4.11.23]
K06206	1	 sfsA; sugar fermentation stimulation protein A
K08084	3	 fimT; type IV fimbrial biogenesis protein FimT
K07182	2	 K07182; CBS domain-containing protein
K07146	1	 K07146; UPF0176 protein
K00243	1	 K00243; uncharacterized protein
K01784	2	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K03088	11	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K02495	1	 hemN, hemZ; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]
K09894	1	 K09894; uncharacterized protein
K03978	1	 engB; GTP-binding protein
K09986	1	 K09986; uncharacterized protein
K02335	1	 polA; DNA polymerase I [EC:2.7.7.7]
K03656	1	 rep; ATP-dependent DNA helicase Rep [EC:3.6.4.12]
K09806	1	 K09806; uncharacterized protein
K01673	1	 cynT, can; carbonic anhydrase [EC:4.2.1.1]
K01754	1	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K01687	1	 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
K11258	1	 ilvM; acetolactate synthase II small subunit [EC:2.2.1.6]
K01652	2	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K09973	1	 K09973; uncharacterized protein
K05776	1	 modF; molybdate transport system ATP-binding protein
K01845	1	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K08973	1	 K08973; putative membrane protein
K15724	1	 erpA; iron-sulfur cluster insertion protein
K09980	1	 K09980; uncharacterized protein
K01679	1	 E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]
K09919	1	 K09919; uncharacterized protein
K07003	1	 K07003; uncharacterized protein
K15371	1	 GDH2; glutamate dehydrogenase [EC:1.4.1.2]
K18139	1	 oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system
K18138	3	 acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump
K03585	5	 acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system
K21071	1	 pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]
K22116	1	 capC, pgsC; gamma-polyglutamate biosynthesis protein CapC
K02662	1	 pilM; type IV pilus assembly protein PilM
K02663	1	 pilN; type IV pilus assembly protein PilN
K02664	1	 pilO; type IV pilus assembly protein PilO
K02665	1	 pilP; type IV pilus assembly protein PilP
K02666	1	 pilQ; type IV pilus assembly protein PilQ
K00891	1	 E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]
K01735	1	 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
K03112	1	 damX; DamX protein
K06223	2	 dam; DNA adenine methylase [EC:2.1.1.72]
K01783	1	 rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
K01091	3	 gph; phosphoglycolate phosphatase [EC:3.1.3.18]
K01867	1	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K03701	1	 uvrA; excinuclease ABC subunit A
K03111	1	 ssb; single-strand DNA-binding protein
K03569	1	 mreB; rod shape-determining protein MreB and related proteins
K03570	1	 mreC; rod shape-determining protein MreC
K03571	1	 mreD; rod shape-determining protein MreD
K06287	1	 maf; septum formation protein
K08301	1	 rng, cafA; ribonuclease G [EC:3.1.26.-]
K01501	1	 E3.5.5.1; nitrilase [EC:3.5.5.1]
K03568	1	 tldD; TldD protein
K00383	1	 GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]
K01414	1	 prlC; oligopeptidase A [EC:3.4.24.70]
K00033	1	 PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]
K00873	1	 PK, pyk; pyruvate kinase [EC:2.7.1.40]
K12573	1	 rnr, vacB; ribonuclease R [EC:3.1.-.-]
K07114	3	 yfbK; Ca-activated chloride channel homolog
K07284	1	 srtA; sortase A [EC:3.4.22.70]
K00931	2	 proB; glutamate 5-kinase [EC:2.7.2.11]
K00059	4	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K00020	1	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K00140	1	 mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K00626	1	 E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K00253	1	 IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
K01969	1	 E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]
K13766	1	 liuC; methylglutaconyl-CoA hydratase [EC:4.2.1.18]
K01968	1	 E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]
K01640	1	 E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
K01028	2	 E2.8.3.5A, scoA; 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]
K01029	2	 E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]
K03182	1	 ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]
K05368	1	 fre, ubiB; aquacobalamin reductase / NAD(P)H-flavin reductase [EC:1.16.1.3 1.5.1.41]
K01488	1	 add, ADA; adenosine deaminase [EC:3.5.4.4]
K02498	1	 hemY; HemY protein
K13543	1	 hemDX; uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]
K01749	1	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K06999	1	 K06999; phospholipase/carboxylesterase
K06202	1	 cyaY; CyaY protein
K01586	2	 lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
K01778	1	 dapF; diaminopimelate epimerase [EC:5.1.1.7]
K09921	1	 K09921; uncharacterized protein
K03733	1	 xerC; integrase/recombinase XerC
K20862	1	 yigB; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]
K00432	3	 gpx; glutathione peroxidase [EC:1.11.1.9]
K01753	1	 dsdA; D-serine dehydratase [EC:4.3.1.18]
K06015	2	 E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
K00164	1	 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K00240	1	 sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
K00239	1	 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K00242	1	 sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K00241	1	 sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
K01647	1	 CS, gltA; citrate synthase [EC:2.3.3.1]
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K02426	1	 sufE; cysteine desulfuration protein SufE
K22132	1	 tcdA; tRNA threonylcarbamoyladenosine dehydratase
K06177	2	 rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]
K00979	1	 kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
K09791	1	 K09791; uncharacterized protein
K00912	1	 lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
K11085	1	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K02238	1	 comEC; competence protein ComEC
K09928	1	 K09928; uncharacterized protein
K03424	3	 tatD; TatD DNase family protein [EC:3.1.21.-]
K03118	1	 tatC; sec-independent protein translocase protein TatC
K03117	1	 tatB; sec-independent protein translocase protein TatB
K03116	2	 tatA; sec-independent protein translocase protein TatA
K03688	1	 ubiB, aarF; ubiquinone biosynthesis protein
K03690	1	 ubiJ; ubiquinone biosynthesis protein UbiJ
K03183	1	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K00899	1	 mtnK; 5-methylthioribose kinase [EC:2.7.1.100]
K08963	1	 mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
K01712	1	 hutU, UROC1; urocanate hydratase [EC:4.2.1.49]
K01745	2	 hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]
K21699	1	 bauR; LysR family transcriptional regulator, transcriptional activator for bauABCD operon
K14266	3	 prnA, rebH, ktzQ; tryptophan 7-halogenase [EC:1.14.19.9]
K00995	1	 pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K03703	1	 uvrC; excinuclease ABC subunit C
K07689	1	 uvrY, gacA, varA; two-component system, NarL family, invasion response regulator UvrY
K01738	1	 cysK; cysteine synthase [EC:2.5.1.47]
K06200	1	 cstA; carbon starvation protein
K02346	1	 dinB; DNA polymerase IV [EC:2.7.7.7]
K05349	1	 bglX; beta-glucosidase [EC:3.2.1.21]
K03408	3	 cheW; purine-binding chemotaxis protein CheW
K03407	2	 cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
K03413	4	 cheY; two-component system, chemotaxis family, chemotaxis protein CheY
K07152	1	 SCO1_2; protein SCO1/2
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K02276	1	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K02258	1	 COX11, ctaG; cytochrome c oxidase assembly protein subunit 11
K02274	1	 coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]
K02275	1	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K01356	1	 lexA; repressor LexA [EC:3.4.21.88]
K01150	1	 endA; deoxyribonuclease I [EC:3.1.21.1]
K05916	1	 hmp, YHB1; nitric oxide dioxygenase [EC:1.14.12.17]
K07234	1	 K07234; uncharacterized protein involved in response to NO
K12266	1	 norR; anaerobic nitric oxide reductase transcription regulator
K01704	1	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
