KO	GeneNumber	Description
K02274	1	 coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]
K02276	2	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K05803	1	 nlpI; lipoprotein NlpI
K06997	1	 yggS, PROSC; PLP dependent protein
K00940	1	 ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]
K01053	4	 E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
K03088	7	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K06888	1	 K06888; uncharacterized protein
K21977	1	 coaB; phosphopantothenate---cysteine ligase (CTP) [EC:6.3.2.5]
K12132	8	 prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
K00266	1	 gltD; glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]
K00343	2	 nuoN; NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]
K04751	1	 glnB; nitrogen regulatory protein P-II 1
K03980	1	 murJ, mviN; putative peptidoglycan lipid II flippase
K01433	1	 purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]
K04488	1	 iscU, nifU; nitrogen fixation protein NifU and related proteins
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K02426	1	 sufE; cysteine desulfuration protein SufE
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K09013	1	 sufC; Fe-S cluster assembly ATP-binding protein
K03656	1	 rep; ATP-dependent DNA helicase Rep [EC:3.6.4.12]
K16554	1	 exoP, vpsO; polysaccharide biosynthesis transport protein
K01628	1	 fucA; L-fuculose-phosphate aldolase [EC:4.1.2.17]
K04021	1	 eutE; aldehyde dehydrogenase
K04028	1	 eutN; ethanolamine utilization protein EutN
K04027	2	 eutM; ethanolamine utilization protein EutM
K02527	1	 kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]
K00826	2	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K01469	1	 OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]
K01783	1	 rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]
K00794	1	 ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
K01784	2	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K00549	3	 metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
K02004	3	 ABC.CD.P; putative ABC transport system permease protein
K09950	1	 K09950; uncharacterized protein
K14257	1	 ctcP, cts4, prnC; tetracycline 7-halogenase / FADH2 O2-dependent halogenase [EC:1.14.19.49 1.14.19.-]
K06199	1	 crcB, FEX; fluoride exporter
K01955	2	 carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K01902	1	 sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K01903	1	 sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
K03924	6	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K01588	1	 purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
K13789	1	 GGPS; geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]
K00010	2	 iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
K01130	4	 E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]
K11707	1	 troA, mntA, znuA; manganese/zinc/iron transport system substrate-binding protein
K07267	1	 oprB; porin
K11710	1	 troB, mntB, znuC; manganese/zinc/iron transport system ATP- binding protein
K00021	1	 HMGCR; hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]
K10536	1	 aguA; agmatine deiminase [EC:3.5.3.12]
K02026	1	 ABC.MS.P1; multiple sugar transport system permease protein
K17235	1	 araP; arabinosaccharide transport system permease protein
K17234	1	 araN; arabinosaccharide transport system substrate-binding protein
K10112	1	 msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein
K02012	2	 afuA, fbpA; iron(III) transport system substrate-binding protein
K02011	2	 afuB, fbpB; iron(III) transport system permease protein
K02010	1	 afuC, fbpC; iron(III) transport system ATP-binding protein [EC:3.6.3.30]
K19191	3	 mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19]
K03522	1	 fixB, etfA; electron transfer flavoprotein alpha subunit
K03521	1	 fixA, etfB; electron transfer flavoprotein beta subunit
K00479	1	 gbcA; glycine betaine catabolism A
K01114	1	 plc; phospholipase C [EC:3.1.4.3]
K06158	1	 ABCF3; ATP-binding cassette, subfamily F, member 3
K02406	3	 fliC; flagellin
K02337	1	 dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K07304	1	 msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
K14347	1	 SLC10A7, P7; solute carrier family 10 (sodium/bile acid cotransporter), member 7
K03317	1	 TC.CNT; concentrative nucleoside transporter, CNT family
K07636	1	 phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
K00658	1	 DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K00382	3	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K06142	2	 hlpA, ompH; outer membrane protein
K07277	2	 SAM50, TOB55, bamA; outer membrane protein insertion porin family
K00537	2	 ARSC1, arsC; arsenate reductase [EC:1.20.4.1]
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K01673	1	 cynT, can; carbonic anhydrase [EC:4.2.1.1]
K00208	1	 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K01755	1	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]
K03070	1	 secA; preprotein translocase subunit SecA
K00997	1	 acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7]
K03474	1	 pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]
K01950	1	 E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
K21619	1	 uxaE; tagaturonate epimerase [EC:5.1.2.7]
K01681	1	 ACO, acnA; aconitate hydratase [EC:4.2.1.3]
K13821	1	 putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]
K00639	1	 kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K09458	1	 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K02078	1	 acpP; acyl carrier protein
K00059	3	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K02316	1	 dnaG; DNA primase [EC:2.7.7.-]
K01322	1	 PREP; prolyl oligopeptidase [EC:3.4.21.26]
K01874	1	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K02358	1	 tuf, TUFM; elongation factor Tu
K15738	1	 uup; ABC transport system ATP-binding/permease protein
K02837	1	 prfC; peptide chain release factor 3
K03926	1	 cutA; periplasmic divalent cation tolerance protein
K03307	7	 TC.SSS; solute:Na+ symporter, SSS family
K16053	1	 ybdG, mscM; miniconductance mechanosensitive channel
K14274	1	 xylC; xylonolactonase [EC:3.1.1.-]
K05939	1	 aas; acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:2.3.1.40 6.2.1.20]
K00104	2	 glcD; glycolate oxidase [EC:1.1.3.15]
K02431	1	 fucU, FUOM; L-fucose mutarotase [EC:5.1.3.29]
K10439	2	 rbsB; ribose transport system substrate-binding protein
K10441	2	 rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
K01392	1	 THOP1; thimet oligopeptidase [EC:3.4.24.15]
K03701	3	 uvrA; excinuclease ABC subunit A
K10440	1	 rbsC; ribose transport system permease protein
K02408	1	 fliE; flagellar hook-basal body complex protein FliE
K02388	1	 flgC; flagellar basal-body rod protein FlgC
K02387	1	 flgB; flagellar basal-body rod protein FlgB
K00215	2	 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
K00848	1	 rhaB; rhamnulokinase [EC:2.7.1.5]
K06867	3	 K06867; uncharacterized protein
K01735	2	 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
K02564	2	 nagB, GNPDA; glucosamine-6-phosphate deaminase [EC:3.5.99.6]
K18334	1	 fucD; L-fuconate dehydratase [EC:4.2.1.68]
K02945	1	 RP-S1, rpsA; small subunit ribosomal protein S1
K00764	1	 purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K01952	3	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K03545	1	 tig; trigger factor
K02112	2	 ATPF1B, atpD; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]
K02114	2	 ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon
K07107	2	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K09913	1	 ppnP; purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2]
K03741	1	 ARSC2, arsC; arsenate reductase [EC:1.20.4.1]
K06188	1	 aqpZ; aquaporin Z
K07657	1	 phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
K02036	1	 pstB; phosphate transport system ATP-binding protein [EC:3.6.3.27]
K00003	1	 E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
K01733	3	 thrC; threonine synthase [EC:4.2.3.1]
K00384	1	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K01693	1	 hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
K00652	1	 bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]
K04082	1	 hscB, HSCB, HSC20; molecular chaperone HscB
K03665	1	 hflX; GTPase
K02422	1	 fliS; flagellar protein FliS
K03593	1	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K09797	1	 K09797; uncharacterized protein
K03101	1	 lspA; signal peptidase II [EC:3.4.23.36]
K00791	2	 miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]
K00943	1	 tmk, DTYMK; dTMP kinase [EC:2.7.4.9]
K14393	2	 actP; cation/acetate symporter
K06877	1	 K06877; DEAD/DEAH box helicase domain-containing protein
K03559	3	 exbD; biopolymer transport protein ExbD
K03562	1	 tolQ; biopolymer transport protein TolQ
K02347	1	 polX, dpx; DNA polymerase (family X)
K01652	1	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K00185	1	 K00185; prokaryotic molybdopterin-containing oxidoreductase family, membrane subunit
K00184	1	 K00184; prokaryotic molybdopterin-containing oxidoreductase family, iron-sulfur binding subunit
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K02014	1	 TC.FEV.OM; iron complex outermembrane recepter protein
K03310	2	 TC.AGCS; alanine or glycine:cation symporter, AGCS family
K02510	1	 hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]
K13282	1	 cphB; cyanophycinase [EC:3.4.15.6]
K03628	2	 rho; transcription termination factor Rho
K13572	1	 pafB; proteasome accessory factor B
K02519	1	 infB, MTIF2; translation initiation factor IF-2
K02834	1	 rbfA; ribosome-binding factor A
K06881	1	 nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]
K03177	1	 truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]
K11753	1	 ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]
K00014	2	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K01991	1	 ABC-2.OM, wza; polysaccharide biosynthesis/export protein
K11381	2	 bkdA; 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]
K00627	3	 DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K01491	1	 folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
K06178	1	 rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
K03439	1	 trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
K01138	4	 K01138; uncharacterized sulfatase [EC:3.1.6.-]
K06941	1	 rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
K00688	1	 PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]
K22024	1	 pdxA2; 4-phospho-D-threonate 3-dehydrogenase / 4-phospho-D-erythronate 3-dehydrogenase [EC:1.1.1.408 1.1.1.409]
K07214	2	 fes; enterochelin esterase and related enzymes
K01649	2	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K03216	1	 trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]
K06173	1	 truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K01845	2	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K11473	1	 glcF; glycolate oxidase iron-sulfur subunit
K11472	1	 glcE; glycolate oxidase FAD binding subunit
K02653	3	 pilC; type IV pilus assembly protein PilC
K02652	4	 pilB; type IV pilus assembly protein PilB
K08963	1	 mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
K22025	1	 denD; D-erythronate 2-dehydrogenase [EC:1.1.1.410]
K00105	1	 E1.1.3.21; alpha-glycerophosphate oxidase [EC:1.1.3.21]
K07391	1	 comM; magnesium chelatase family protein
K14534	1	 abfD; 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]
K01126	1	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
K02039	1	 phoU; phosphate transport system protein
K08714	1	 VGSC; voltage-gated sodium channel
K07091	1	 lptF; lipopolysaccharide export system permease protein
K01749	1	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K02492	1	 hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
K21624	1	 c3lhypd; cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]
K07246	1	 ttuC, dmlA; tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]
K00333	2	 nuoD; NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]
K00332	2	 nuoC; NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]
K00331	2	 nuoB; NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]
K00330	2	 nuoA; NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]
K01186	4	 NEU1; sialidase-1 [EC:3.2.1.18]
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K07040	1	 K07040; uncharacterized protein
K03621	1	 plsX; glycerol-3-phosphate acyltransferase PlsX [EC:2.3.1.15]
K00648	1	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K02669	2	 pilT; twitching motility protein PilT
K19689	1	 ampS, pepS, ampT; aminopeptidase [EC:3.4.11.-]
K02108	1	 ATPF0A, atpB; F-type H+-transporting ATPase subunit a
K03529	1	 smc; chromosome segregation protein
K01624	1	 FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
K00380	1	 cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
K01251	1	 E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]
K00789	1	 metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
K00381	1	 cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
K00036	1	 G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
K15580	1	 oppA, mppA; oligopeptide transport system substrate-binding protein
K15581	2	 oppB; oligopeptide transport system permease protein
K02407	1	 fliD; flagellar hook-associated protein 2
K06169	2	 miaE; tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
K03118	1	 tatC; sec-independent protein translocase protein TatC
K03116	1	 tatA; sec-independent protein translocase protein TatA
K03640	2	 pal; peptidoglycan-associated lipoprotein
K03641	1	 tolB; TolB protein
K03832	1	 tonB; periplasmic protein TonB
K00655	2	 plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
K00803	1	 AGPS, agpS; alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26]
K01620	1	 ltaE; threonine aldolase [EC:4.1.2.48]
K02825	1	 pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K13542	1	 cobA-hemD; uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]
K01572	1	 oadB; oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]
K01960	1	 pycB; pyruvate carboxylase subunit B [EC:6.4.1.1]
K00278	1	 nadB; L-aspartate oxidase [EC:1.4.3.16]
K00773	1	 tgt, QTRT1; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
K09810	1	 lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K03527	2	 ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]
K01945	2	 purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]
K01775	1	 alr; alanine racemase [EC:5.1.1.1]
K02115	1	 ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K02111	1	 ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02113	1	 ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K01190	1	 lacZ; beta-galactosidase [EC:3.2.1.23]
K00335	1	 nuoF; NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]
K00336	1	 nuoG; NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]
K00337	1	 nuoH; NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]
K00338	1	 nuoI; NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]
K00339	1	 nuoJ; NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]
K00340	1	 nuoK; NADH-quinone oxidoreductase subunit K [EC:1.6.5.3]
K07171	1	 mazF, ndoA, chpA; mRNA interferase MazF [EC:3.1.-.-]
K07172	1	 mazE, chpAI; antitoxin MazE
K01665	1	 pabB; para-aminobenzoate synthetase component I [EC:2.6.1.85]
K07150	1	 K07150; uncharacterized protein
K06442	1	 tlyA; 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]
K00858	1	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]
K01613	2	 psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]
K07113	1	 fxsA; UPF0716 protein FxsA
K03092	1	 rpoN; RNA polymerase sigma-54 factor
K00163	1	 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K03075	1	 secG; preprotein translocase subunit SecG
K07114	5	 yfbK; Ca-activated chloride channel homolog
K03820	1	 lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
K01934	1	 MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
K07478	1	 ycaJ; putative ATPase
K00031	1	 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K09974	1	 K09974; uncharacterized protein
K00912	1	 lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
K06936	1	 K06936; uncharacterized protein
K01953	1	 asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
K00254	1	 DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]
K01280	1	 TPP2; tripeptidyl-peptidase II [EC:3.4.14.10]
K09760	1	 rmuC; DNA recombination protein RmuC
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K06013	1	 STE24; STE24 endopeptidase [EC:3.4.24.84]
K02335	1	 polA; DNA polymerase I [EC:2.7.7.7]
K02453	2	 gspD; general secretion pathway protein D
K01113	2	 phoD; alkaline phosphatase D [EC:3.1.3.1]
K01630	1	 garL; 2-dehydro-3-deoxyglucarate aldolase [EC:4.1.2.20]
K07263	1	 pqqL; zinc protease [EC:3.4.24.-]
K07064	3	 K07064; uncharacterized protein
K03182	1	 ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]
K01133	1	 betC; choline-sulfatase [EC:3.1.6.6]
K02888	1	 RP-L21, MRPL21, rplU; large subunit ribosomal protein L21
K02899	1	 RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27
K03979	1	 obgE, cgtA; GTPase [EC:3.6.5.-]
K06942	2	 ychF; ribosome-binding ATPase
K00525	2	 E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
K02879	1	 RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17
K03040	1	 rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
K02986	1	 RP-S4, rpsD; small subunit ribosomal protein S4
K02948	1	 RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K02952	1	 RP-S13, rpsM; small subunit ribosomal protein S13
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K08999	1	 K08999; uncharacterized protein
K22132	1	 tcdA; tRNA threonylcarbamoyladenosine dehydratase
K02456	2	 gspG; general secretion pathway protein G
K00001	1	 E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]
K01714	2	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K01962	1	 accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
K06969	1	 rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]
K07052	2	 K07052; uncharacterized protein
K00817	2	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K00013	1	 hisD; histidinol dehydrogenase [EC:1.1.1.23]
K01687	1	 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
K01869	1	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K04077	1	 groEL, HSPD1; chaperonin GroEL
K04078	1	 groES, HSPE1; chaperonin GroES
K04043	2	 dnaK, HSPA9; molecular chaperone DnaK
K02314	1	 dnaB; replicative DNA helicase [EC:3.6.4.12]
K03555	1	 mutS; DNA mismatch repair protein MutS
K00975	1	 glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
K04096	1	 smf; DNA processing protein
K01666	1	 mhpE; 4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]
K03722	1	 dinG; ATP-dependent DNA helicase DinG [EC:3.6.4.12]
K01591	1	 pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K00046	1	 idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]
K07090	1	 K07090; uncharacterized protein
K00860	1	 cysC; adenylylsulfate kinase [EC:2.7.1.25]
K00957	1	 cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
K00956	1	 cysN; sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]
K03386	1	 PRDX2_4, ahpC; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]
K00134	1	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K03786	1	 aroQ, qutE; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
K01912	2	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K03303	1	 lctP; lactate permease
K02536	1	 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K01579	1	 panD; aspartate 1-decarboxylase [EC:4.1.1.11]
K03424	2	 tatD; TatD DNase family protein [EC:3.1.21.-]
