KO	GeneNumber	Description
K01714	8	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K07152	1	 SCO1_2; protein SCO1/2
K01992	14	 ABC-2.P; ABC-2 type transport system permease protein
K01990	12	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K02301	1	 cyoE; protoheme IX farnesyltransferase [EC:2.5.1.-]
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K02277	1	 coxD, ctaF; cytochrome c oxidase subunit IV [EC:1.9.3.1]
K02274	1	 coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]
K02275	1	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K02636	1	 petC; cytochrome b6-f complex iron-sulfur subunit [EC:1.10.9.1]
K06180	2	 rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
K03101	1	 lspA; signal peptidase II [EC:3.4.23.36]
K01870	1	 IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K00772	1	 mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]
K04074	1	 divIVA; cell division initiation protein
K02221	1	 yggT; YggT family protein
K06997	1	 yggS, PROSC; PLP dependent protein
K01007	1	 pps, ppsA; pyruvate, water dikinase [EC:2.7.9.2]
K02433	3	 gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K17744	1	 GalDH; L-galactose dehydrogenase [EC:1.1.1.316]
K00995	3	 pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K07010	1	 K07010; putative glutamine amidotransferase
K07090	3	 K07090; uncharacterized protein
K02217	2	 ftnA, ftn; ferritin [EC:1.16.3.2]
K03086	7	 rpoD; RNA polymerase primary sigma factor
K00283	1	 gcvPB; glycine dehydrogenase subunit 2 [EC:1.4.4.2]
K00282	1	 gcvPA; glycine dehydrogenase subunit 1 [EC:1.4.4.2]
K18981	4	 udh; uronate dehydrogenase [EC:1.1.1.203]
K00179	1	 iorA; indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]
K03100	2	 lepB; signal peptidase I [EC:3.4.21.89]
K01759	1	 GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]
K00951	2	 relA; GTP pyrophosphokinase [EC:2.7.6.5]
K03555	1	 mutS; DNA mismatch repair protein MutS
K18707	1	 mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]
K02945	2	 RP-S1, rpsA; small subunit ribosomal protein S1
K00655	1	 plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K06024	1	 scpB; segregation and condensation protein B
K05896	1	 scpA; segregation and condensation protein A
K02437	1	 gcvH, GCSH; glycine cleavage system H protein
K01961	1	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K02160	1	 accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
K02356	1	 efp; elongation factor P
K07240	1	 chrA; chromate transporter
K01012	1	 bioB; biotin synthase [EC:2.8.1.6]
K03495	1	 gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme
K03664	1	 smpB; SsrA-binding protein
K01448	1	 amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K02315	1	 dnaC; DNA replication protein DnaC
K02428	1	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K08309	2	 slt; soluble lytic murein transglycosylase [EC:4.2.2.-]
K00064	1	 E1.1.1.122; D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]
K04042	1	 glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
K13954	1	 yiaY; alcohol dehydrogenase [EC:1.1.1.1]
K02014	9	 TC.FEV.OM; iron complex outermembrane recepter protein
K01912	1	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K07107	1	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K07080	1	 K07080; uncharacterized protein
K07404	3	 pgl; 6-phosphogluconolactonase [EC:3.1.1.31]
K01560	2	 E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
K03723	1	 mfd; transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]
K03771	1	 surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]
K09812	1	 ftsE; cell division transport system ATP-binding protein
K09811	1	 ftsX; cell division transport system permease protein
K06881	1	 nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]
K00611	1	 OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K00943	1	 tmk, DTYMK; dTMP kinase [EC:2.7.4.9]
K03797	3	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K06864	1	 larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]
K01462	1	 PDF, def; peptide deformylase [EC:3.5.1.88]
K00763	1	 pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]
K03636	4	 moaD, cysO; sulfur-carrier protein
K03635	1	 MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]
K03113	1	 EIF1, SUI1; translation initiation factor 1
K02004	9	 ABC.CD.P; putative ABC transport system permease protein
K01889	1	 FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
K09386	1	 K09386; uncharacterized protein
K03519	3	 coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]
K03520	1	 coxL, cutL; aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]
K01153	1	 hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
K07043	1	 K07043; uncharacterized protein
K04749	4	 rsbV; anti-sigma B factor antagonist
K03458	1	 TC.NCS2; nucleobase:cation symporter-2, NCS2 family
K02510	7	 hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]
K03787	1	 surE; 5'-nucleotidase [EC:3.1.3.5]
K12436	1	 pks12; polyketide synthase 12
K01867	2	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K01698	1	 hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]
K10026	1	 queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
K01868	1	 TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]
K02520	1	 infC, MTIF3; translation initiation factor IF-3
K09888	2	 zapA; cell division protein ZapA
K09769	1	 K09769; uncharacterized protein
K03601	1	 xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
K03602	1	 xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]
K00858	1	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]
K03631	1	 recN; DNA repair protein RecN (Recombination protein N)
K18285	1	 mqnE; aminodeoxyfutalosine synthase [EC:2.5.1.120]
K11784	1	 mqnC; cyclic dehypoxanthinyl futalosine synthase [EC:1.21.98.1]
K11782	1	 mqnA; chorismate dehydratase [EC:4.2.1.151]
K06015	3	 E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
K01890	1	 FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]
K01434	2	 E3.5.1.11; penicillin amidase [EC:3.5.1.11]
K01848	1	 E5.4.99.2A, mcmA1; methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]
K05606	1	 MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
K03501	1	 gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]
K03650	1	 mnmE, trmE, MSS1; tRNA modification GTPase [EC:3.6.-.-]
K03217	1	 yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase
K02313	1	 dnaA; chromosomal replication initiator protein
K02338	1	 dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]
K03629	1	 recF; DNA replication and repair protein RecF
K02470	1	 gyrB; DNA gyrase subunit B [EC:5.99.1.3]
K02469	1	 gyrA; DNA gyrase subunit A [EC:5.99.1.3]
K00003	1	 E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K02963	1	 RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K15987	1	 hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]
K01056	1	 PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
K02897	1	 RP-L25, rplY; large subunit ribosomal protein L25
K00919	1	 ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
K04771	3	 degP, htrA; serine protease Do [EC:3.4.21.107]
K07031	2	 hddA; D-glycero-alpha-D-manno-heptose-7-phosphate kinase [EC:2.7.1.168]
K04763	1	 xerD; integrase/recombinase XerD
K00567	1	 ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]
K03703	1	 uvrC; excinuclease ABC subunit C
K07095	2	 K07095; uncharacterized protein
K00765	1	 hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
K00013	1	 hisD; histidinol dehydrogenase [EC:1.1.1.23]
K00817	2	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K01693	1	 hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
K03272	1	 gmhC, hldE, waaE, rfaE; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]
K07461	1	 K07461; putative endonuclease
K02472	1	 wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]
K01784	5	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K03658	1	 helD; DNA helicase IV [EC:3.6.4.12]
K03701	3	 uvrA; excinuclease ABC subunit A
K07124	2	 K07124; uncharacterized protein
K01737	1	 queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
K02503	2	 HINT1, hinT, hit; histidine triad (HIT) family protein
K00602	1	 purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
K03177	1	 truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]
K11753	1	 ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]
K02956	1	 RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15
K00962	1	 pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
K01893	1	 NARS, asnS; asparaginyl-tRNA synthetase [EC:6.1.1.22]
K07023	1	 K07023; putative hydrolases of HD superfamily
K00046	3	 idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]
K01686	6	 uxuA; mannonate dehydratase [EC:4.2.1.8]
K03088	12	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K06158	2	 ABCF3; ATP-binding cassette, subfamily F, member 3
K03832	6	 tonB; periplasmic protein TonB
K13628	1	 iscA; iron-sulfur cluster assembly protein
K04564	1	 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
K01918	1	 panC; pantoate--beta-alanine ligase [EC:6.3.2.1]
K00606	1	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K00950	1	 folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
K01633	1	 folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]
K06980	1	 ygfZ; tRNA-modifying protein YgfZ
K06889	2	 K06889; uncharacterized protein
K00721	2	 DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	Man b1- P-Dol
K00067	1	 rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
K06888	2	 K06888; uncharacterized protein
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K12567	1	 TTN; titin [EC:2.7.11.1]
K00340	2	 nuoK; NADH-quinone oxidoreductase subunit K [EC:1.6.5.3]
K00339	2	 nuoJ; NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]
K00337	2	 nuoH; NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]
K00333	1	 nuoD; NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]
K00332	1	 nuoC; NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]
K00331	2	 nuoB; NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]
K00330	2	 nuoA; NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K09013	1	 sufC; Fe-S cluster assembly ATP-binding protein
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K07400	1	 nfuA; Fe/S biogenesis protein NfuA
K18009	2	 budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]
K00813	1	 aspC; aspartate aminotransferase [EC:2.6.1.1]
K02050	2	 ABC.SN.P; NitT/TauT family transport system permease protein
K02049	2	 ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K00034	1	 gdh; glucose 1-dehydrogenase [EC:1.1.1.47]
K01620	1	 ltaE; threonine aldolase [EC:4.1.2.48]
K07159	1	 K07159; uncharacterized protein
K08097	1	 comA; phosphosulfolactate synthase [EC:4.4.1.19]
K03333	1	 choD; cholesterol oxidase [EC:1.1.3.6]
K02032	2	 ABC.PE.A1; peptide/nickel transport system ATP-binding protein
K02031	2	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K02034	4	 ABC.PE.P1; peptide/nickel transport system permease protein
K02033	4	 ABC.PE.P; peptide/nickel transport system permease protein
K01179	1	 E3.2.1.4; endoglucanase [EC:3.2.1.4]
K03147	1	 thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]
K00074	3	 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K03924	2	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K01730	2	 ogl; oligogalacturonide lyase [EC:4.2.2.6]
K01666	1	 mhpE; 4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]
K01696	1	 trpB; tryptophan synthase beta chain [EC:4.2.1.20]
K01695	1	 trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
K04093	1	 pheA1; chorismate mutase [EC:5.4.99.5]
K01626	1	 E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K04517	1	 tyrA2; prephenate dehydrogenase [EC:1.3.1.12]
K00800	2	 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
K00014	1	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K03183	1	 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K01887	1	 RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]
K00891	1	 E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]
K01735	1	 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
K09705	1	 K09705; uncharacterized protein
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K00826	3	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K07391	1	 comM; magnesium chelatase family protein
K01083	1	 E3.1.3.8; 3-phytase [EC:3.1.3.8]
K01652	8	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K01496	1	 hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
K01473	6	 hyuA; N-methylhydantoinase A [EC:3.5.2.14]
K01474	6	 hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K00209	1	 fabV, ter; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]
K00525	1	 E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
K07738	1	 nrdR; transcriptional repressor NrdR
K06143	1	 creD; inner membrane protein
K07042	1	 ybeY, yqfG; probable rRNA maturation factor
K07037	1	 K07037; uncharacterized protein
K06217	1	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins
K01876	2	 aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K01892	1	 HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
K03470	1	 rnhB; ribonuclease HII [EC:3.1.26.4]
K11085	3	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K13574	3	 ybiC; uncharacterized oxidoreductase [EC:1.1.1.-]
K00528	1	 fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K19225	1	 gluP; rhomboid protease GluP [EC:3.4.21.105]
K00973	1	 E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
K00759	1	 APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]
K07447	1	 ruvX; putative holliday junction resolvase [EC:3.1.-.-]
K07082	1	 K07082; UPF0755 protein
K00948	2	 PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
K19244	2	 ala; alanine dehydrogenase [EC:1.4.1.1]
K00477	5	 PHYH; phytanoyl-CoA hydroxylase [EC:1.14.11.18]
K01273	5	 DPEP; membrane dipeptidase [EC:3.4.13.19]
K07267	1	 oprB; porin
K06147	8	 ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K03547	1	 sbcD, mre11; DNA repair protein SbcD/Mre11
K06915	2	 K06915; uncharacterized protein
K01154	2	 hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
K07114	2	 yfbK; Ca-activated chloride channel homolog
K01733	4	 thrC; threonine synthase [EC:4.2.3.1]
K01739	1	 metB; cystathionine gamma-synthase [EC:2.5.1.48]
K02016	3	 ABC.FEV.S; iron complex transport system substrate-binding protein
K02601	1	 nusG; transcriptional antiterminator NusG
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02864	1	 RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10
K02935	1	 RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K02950	1	 RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K02992	1	 RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02355	2	 fusA, GFM, EFG; elongation factor G
K02358	1	 tuf, TUFM; elongation factor Tu
K02946	1	 RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K02906	1	 RP-L3, MRPL3, rplC; large subunit ribosomal protein L3
K02926	1	 RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K02892	1	 RP-L23, MRPL23, rplW; large subunit ribosomal protein L23
K02886	1	 RP-L2, MRPL2, rplB; large subunit ribosomal protein L2
K02965	1	 RP-S19, rpsS; small subunit ribosomal protein S19
K02890	1	 RP-L22, MRPL22, rplV; large subunit ribosomal protein L22
K02982	1	 RP-S3, rpsC; small subunit ribosomal protein S3
K02878	1	 RP-L16, MRPL16, rplP; large subunit ribosomal protein L16
K02904	1	 RP-L29, rpmC; large subunit ribosomal protein L29
K02961	1	 RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17
K02874	1	 RP-L14, MRPL14, rplN; large subunit ribosomal protein L14
K02895	1	 RP-L24, MRPL24, rplX; large subunit ribosomal protein L24
K02931	1	 RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K02994	1	 RP-S8, rpsH; small subunit ribosomal protein S8
K02933	1	 RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K02881	1	 RP-L18, MRPL18, rplR; large subunit ribosomal protein L18
K02988	1	 RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5
K02907	1	 RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30
K02876	1	 RP-L15, MRPL15, rplO; large subunit ribosomal protein L15
K03654	1	 recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K06990	1	 MEMO1; MEMO1 family protein
K01406	1	 prtC; serralysin [EC:3.4.24.40]
K00845	3	 glk; glucokinase [EC:2.7.1.2]
K01247	1	 alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]
K01849	1	 E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]
K07588	1	 argK; LAO/AO transport system kinase [EC:2.7.-.-]
K02377	1	 TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]
K01679	1	 E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]
