KO	GeneNumber	Description
K01596	1	 E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]
K06888	1	 K06888; uncharacterized protein
K13292	1	 lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
K00560	1	 thyA, TYMS; thymidylate synthase [EC:2.1.1.45]
K00287	1	 DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]
K01525	1	 apaH; bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]
K09794	1	 K09794; uncharacterized protein
K00821	1	 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
K03787	1	 surE; 5'-nucleotidase [EC:3.1.3.5]
K00573	2	 E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K06194	1	 nlpD; lipoprotein NlpD
K03087	1	 rpoS; RNA polymerase nonessential primary-like sigma factor
K00939	1	 adk, AK; adenylate kinase [EC:2.7.4.3]
K01876	1	 aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K17225	1	 soxC; sulfane dehydrogenase subunit SoxC
K08738	1	 CYC; cytochrome c
K00384	2	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K06889	1	 K06889; uncharacterized protein
K09948	1	 K09948; uncharacterized protein
K03752	1	 mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]
K02379	1	 fdhD; FdhD protein
K03639	1	 moaA, CNX2; GTP 3',8-cyclase [EC:4.1.99.22]
K19169	1	 dndB; DNA sulfur modification protein DndB
K19170	1	 dndC; DNA sulfur modification protein DndC
K01142	2	 E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K00762	2	 pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
K00930	1	 argB; acetylglutamate kinase [EC:2.7.2.8]
K15778	1	 pmm-pgm; phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]
K01520	1	 dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]
K13038	1	 coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
K03630	2	 radC; DNA repair protein RadC
K10764	1	 metZ; O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]
K03117	1	 tatB; sec-independent protein translocase protein TatB
K01623	1	 ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K08086	2	 fimV; pilus assembly protein FimV
K01673	1	 cynT, can; carbonic anhydrase [EC:4.2.1.1]
K07152	1	 SCO1_2; protein SCO1/2
K01613	2	 psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]
K03821	1	 phbC, phaC; polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-]
K03553	2	 recA; recombination protein RecA
K06926	1	 K06926; uncharacterized protein
K00163	1	 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K00627	2	 DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K00382	2	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K11991	1	 tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
K07316	5	 mod; adenine-specific DNA-methyltransferase [EC:2.1.1.72]
K02033	2	 ABC.PE.P; peptide/nickel transport system permease protein
K02034	2	 ABC.PE.P1; peptide/nickel transport system permease protein
K01207	1	 nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]
K00982	2	 glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
K03316	3	 TC.CPA1; monovalent cation:H+ antiporter, CPA1 family
K11940	1	 hspQ; heat shock protein HspQ
K00833	1	 bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
K09761	2	 rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
K02035	1	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K07501	1	 K07501; 3'-5' exonuclease
K12339	1	 cysM; S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144]
K03789	1	 rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
K21929	2	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K01649	1	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K05982	1	 E3.1.21.7, nfi; deoxyribonuclease V [EC:3.1.21.7]
K02523	1	 ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]
K02666	1	 pilQ; type IV pilus assembly protein PilQ
K02665	1	 pilP; type IV pilus assembly protein PilP
K02664	1	 pilO; type IV pilus assembly protein PilO
K02663	1	 pilN; type IV pilus assembly protein PilN
K02662	1	 pilM; type IV pilus assembly protein PilM
K05366	1	 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
K04066	1	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
K01887	1	 RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]
K12262	2	 cybB; cytochrome b561
K01992	6	 ABC-2.P; ABC-2 type transport system permease protein
K01990	6	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K01153	3	 hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
K01154	3	 hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
K03427	4	 hsdM; type I restriction enzyme M protein [EC:2.1.1.72]
K05801	1	 djlA; DnaJ like chaperone protein
K02454	1	 gspE; general secretion pathway protein E
K01938	1	 fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3]
K00507	1	 SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
K02913	1	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K02902	1	 RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28
K18800	1	 ubiI; 2-polyprenylphenol 6-hydroxylase [EC:1.14.13.240]
K03185	1	 ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]
K01262	1	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K09888	1	 zapA; cell division protein ZapA
K01754	1	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K01807	1	 rpiA; ribose 5-phosphate isomerase A [EC:5.3.1.6]
K01698	1	 hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]
K03926	1	 cutA; periplasmic divalent cation tolerance protein
K04084	1	 dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]
K03786	1	 aroQ, qutE; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
K02160	1	 accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
K01961	1	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K03617	1	 rnfA; electron transport complex protein RnfA
K01874	1	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K03593	1	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K01494	1	 dcd; dCTP deaminase [EC:3.5.4.13]
K02302	1	 cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]
K03086	1	 rpoD; RNA polymerase primary sigma factor
K00265	1	 gltB; glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]
K00266	1	 gltD; glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]
K01599	1	 hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]
K08974	1	 K08974; putative membrane protein
K07712	1	 glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG
K07708	1	 glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
K20466	1	 mmpL11; heme transporter
K12132	1	 prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
K09931	1	 K09931; uncharacterized protein
K05807	1	 bamD; outer membrane protein assembly factor BamD
K01950	1	 E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
K01902	1	 sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K01903	1	 sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
K02668	1	 pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]
K02667	1	 pilR, pehR; two-component system, NtrC family, response regulator PilR
K02650	1	 pilA; type IV pilus assembly protein PilA
K01092	1	 E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
K15396	1	 trmJ; tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200]
K01933	1	 purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K10535	1	 hao; hydroxylamine dehydrogenase [EC:1.7.2.6]
K01679	2	 E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]
K01756	2	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K02031	2	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K02032	2	 ABC.PE.A1; peptide/nickel transport system ATP-binding protein
K03743	1	 pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
K01975	1	thpR; RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]
K01081	1	 E3.1.3.5; 5'-nucleotidase [EC:3.1.3.5]
K00970	1	 pcnB; poly(A) polymerase [EC:2.7.7.19]
K00950	2	 folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
K00606	1	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K01918	1	 panC; pantoate--beta-alanine ligase [EC:6.3.2.1]
K01883	1	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K07397	1	 yhfA; putative redox protein
K03809	1	 wrbA; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
K10763	1	 hda; DnaA-homolog protein
K09938	1	 K09938; uncharacterized protein
K07151	1	 STT3; dolichyl-diphosphooligosaccharide---protein glycosyltransferase [EC:2.4.99.18]	GlcNAc b1- Asn
K01069	1	 gloB, gloC, HAGH; hydroxyacylglutathione hydrolase [EC:3.1.2.6]
K01560	1	 E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
K14393	1	 actP; cation/acetate symporter
K00239	1	 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K00242	1	 sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K00241	1	 sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
K07263	2	 pqqL; zinc protease [EC:3.4.24.-]
K08316	1	 rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K04656	1	 hypF; hydrogenase maturation protein HypF
K04653	1	 hypC; hydrogenase expression/formation protein HypC
K04654	1	 hypD; hydrogenase expression/formation protein HypD
K04655	1	 hypE; hydrogenase expression/formation protein HypE
K07321	1	 cooC; CO dehydrogenase maturation factor
K02014	1	 TC.FEV.OM; iron complex outermembrane recepter protein
K07275	1	 ompW; outer membrane protein
K03520	1	 coxL, cutL; aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]
K03518	1	 coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]
K03519	1	 coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]
K00974	1	 cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]
K00329	1	 E1.6.5.3; NADH dehydrogenase [EC:1.6.5.3]
K00356	1	 E1.6.99.3; NADH dehydrogenase [EC:1.6.99.3]
K08309	1	 slt; soluble lytic murein transglycosylase [EC:4.2.2.-]
K02198	2	 ccmF; cytochrome c-type biogenesis protein CcmF
K02199	1	 ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
K02200	4	 ccmH; cytochrome c-type biogenesis protein CcmH
K01533	1	 copB; Cu2+-exporting ATPase [EC:3.6.3.4]
K09792	1	 K09792; uncharacterized protein
K00404	2	 ccoN; cytochrome c oxidase cbb3-type subunit I [EC:1.9.3.1]
K06915	1	 K06915; uncharacterized protein
K00330	1	 nuoA; NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]
K00331	1	 nuoB; NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]
K00332	1	 nuoC; NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]
K00333	1	 nuoD; NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]
K00334	1	 nuoE; NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]
K00335	1	 nuoF; NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]
K00336	1	 nuoG; NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]
K00337	1	 nuoH; NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]
K00338	1	 nuoI; NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]
K00339	1	 nuoJ; NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]
K00340	1	 nuoK; NADH-quinone oxidoreductase subunit K [EC:1.6.5.3]
K00341	1	 nuoL; NADH-quinone oxidoreductase subunit L [EC:1.6.5.3]
K00342	1	 nuoM; NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]
K00343	1	 nuoN; NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]
K00891	1	 E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]
K01735	1	 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]
K03793	1	 PTR1; pteridine reductase [EC:1.5.1.33]
K01633	1	 folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]
K08591	1	 plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]
K01409	1	 KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
K02970	1	 RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
K09117	1	 K09117; uncharacterized protein
K02316	1	 dnaG; DNA primase [EC:2.7.7.-]
K00958	1	 sat, met3; sulfate adenylyltransferase [EC:2.7.7.4]
K03628	1	 rho; transcription termination factor Rho
K03671	1	 trxA; thioredoxin 1
K03732	1	 rhlB; ATP-dependent RNA helicase RhlB [EC:3.6.4.13]
K06999	1	 K06999; phospholipase/carboxylesterase
K01586	1	 lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
K01915	2	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K07448	1	 mrr; restriction system protein
K00325	1	 pntB; NAD(P) transhydrogenase subunit beta [EC:1.6.1.2]
K00324	1	 pntA; NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]
K01875	1	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K07478	1	 ycaJ; putative ATPase
K03634	1	 lolA; outer membrane lipoprotein carrier protein
K03466	1	 ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
K14652	1	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K01681	1	 ACO, acnA; aconitate hydratase [EC:4.2.1.3]
K00566	1	 mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K05569	1	 mnhE, mrpE; multicomponent Na+:H+ antiporter subunit E
K05570	1	 mnhF, mrpF; multicomponent Na+:H+ antiporter subunit F
K05571	1	 mnhG, mrpG; multicomponent Na+:H+ antiporter subunit G
K05566	2	 mnhB, mrpB; multicomponent Na+:H+ antiporter subunit B
K00799	1	 GST, gst; glutathione S-transferase [EC:2.5.1.18]
K01665	1	 pabB; para-aminobenzoate synthetase component I [EC:2.6.1.85]
K03073	1	 secE; preprotein translocase subunit SecE
K02601	1	 nusG; transcriptional antiterminator NusG
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02864	1	 RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10
K02935	1	 RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K10747	1	 LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]
K03638	1	 moaB; molybdopterin adenylyltransferase [EC:2.7.7.75]
K16291	1	 erfK; L,D-transpeptidase ErfK/SrfK
K05568	2	 mnhD, mrpD; multicomponent Na+:H+ antiporter subunit D
K05567	1	 mnhC, mrpC; multicomponent Na+:H+ antiporter subunit C
K07091	1	 lptF; lipopolysaccharide export system permease protein
K11720	1	 lptG; lipopolysaccharide export system permease protein
K01082	1	 cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]
K03439	1	 trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
K03149	1	 thiG; thiazole synthase [EC:2.8.1.10]
K03154	1	 thiS; sulfur carrier protein
K07221	1	 oprO_P; phosphate-selective porin OprO and OprP
K02040	1	 pstS; phosphate transport system substrate-binding protein
K02037	1	 pstC; phosphate transport system permease protein
K02038	1	 pstA; phosphate transport system permease protein
K02036	1	 pstB; phosphate transport system ATP-binding protein [EC:3.6.3.27]
K02039	1	 phoU; phosphate transport system protein
K01869	1	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K02340	1	 holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K02670	2	 pilU; twitching motility protein PilU
K02669	1	 pilT; twitching motility protein PilT
K06997	1	 yggS, PROSC; PLP dependent protein
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K02221	1	 yggT; YggT family protein
K00641	1	 metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]
K00791	1	 miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]
K03572	1	 mutL; DNA mismatch repair protein MutL
K01011	1	 TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K04075	1	 tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]
K01962	1	 accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
K02337	1	 dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K03470	1	 rnhB; ribonuclease HII [EC:3.1.26.4]
K00748	1	 lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
K01704	1	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K01703	1	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K00344	1	 qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K00931	1	 proB; glutamate 5-kinase [EC:2.7.2.11]
K03979	1	 obgE, cgtA; GTPase [EC:3.6.5.-]
K02899	1	 RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27
K02888	1	 RP-L21, MRPL21, rplU; large subunit ribosomal protein L21
K11444	1	 wspR; two-component system, chemotaxis family, response regulator WspR [EC:2.7.7.65]
K01579	1	 panD; aspartate 1-decarboxylase [EC:4.1.1.11]
K00297	1	 metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
K01251	1	 E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]
K00789	1	 metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
K03269	1	 lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K02963	1	 RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K00240	1	 sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
K09159	1	 cptB; antitoxin CptB
K06980	1	 ygfZ; tRNA-modifying protein YgfZ
K12251	1	 aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]
K03611	1	 dsbB; disulfide bond formation protein DsbB
K03650	2	 mnmE, trmE, MSS1; tRNA modification GTPase [EC:3.6.-.-]
K03655	4	 recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K00721	2	 DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	Man b1- P-Dol
K03599	1	 sspA, mglA; stringent starvation protein A
K00413	1	 CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit
K00412	1	 CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit
K00411	1	 UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.2]
K02194	1	 ccmB; heme exporter protein B
K02195	1	 ccmC; heme exporter protein C
K02196	1	 ccmD; heme exporter protein D
K02197	1	 ccmE; cytochrome c-type biogenesis protein CcmE
K05589	1	 ftsB; cell division protein FtsB
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K01627	1	 kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
K01937	1	 pyrG, CTPS; CTP synthase [EC:6.3.4.2]
K17828	1	 pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]
K00057	1	 gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
K13643	1	 iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
K13628	1	 iscA; iron-sulfur cluster assembly protein
K09014	1	 sufB; Fe-S cluster assembly protein SufB
K09013	1	 sufC; Fe-S cluster assembly ATP-binding protein
K09015	1	 sufD; Fe-S cluster assembly protein SufD
K11717	1	 sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K04488	1	 iscU, nifU; nitrogen fixation protein NifU and related proteins
K05710	1	 hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component
K00940	1	 ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]
K02656	1	 pilF; type IV pilus assembly protein PilF
K15539	1	 rodZ; cytoskeleton protein RodZ
K01892	1	 HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
K20276	1	 bapA; large repetitive protein
K08679	1	 E5.1.3.6; UDP-glucuronate 4-epimerase [EC:5.1.3.6]
K01953	1	 asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
K15724	1	 erpA; iron-sulfur cluster insertion protein
K09001	1	 anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
K04079	1	 HSP90A, htpG; molecular chaperone HtpG
K01866	1	 YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
K04078	1	 groES, HSPE1; chaperonin GroES
K04077	1	 groEL, HSPD1; chaperonin GroEL
K03474	1	 pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]
K03089	1	 rpoH; RNA polymerase sigma-32 factor
K00855	1	 PRK, prkB; phosphoribulokinase [EC:2.7.1.19]
K11085	1	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K03924	2	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K03592	1	 pmbA; PmbA protein
K03657	1	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K03673	1	 dsbA; thiol:disulfide interchange protein DsbA
K07133	1	 K07133; uncharacterized protein
K03305	1	 TC.POT; proton-dependent oligopeptide transporter, POT family
K07114	2	 yfbK; Ca-activated chloride channel homolog
K06872	1	 K06872; uncharacterized protein
K01868	1	 TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]
K02520	1	 infC, MTIF3; translation initiation factor IF-3
K02887	1	 RP-L20, MRPL20, rplT; large subunit ribosomal protein L20
K01889	1	 FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
K01890	1	 FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]
K04764	1	 ihfA, himA; integration host factor subunit alpha
