KO	GeneNumber	Description
K00432	1	 gpx; glutathione peroxidase [EC:1.11.1.9]
K01495	2	 GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]
K07112	2	 K07112; uncharacterized protein
K03321	2	 TC.SULP; sulfate permease, SulP family
K01420	1	 fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
K01669	3	 phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
K19713	1	 tsdA; thiosulfate dehydrogenase [EC:1.8.2.2]
K03741	1	 ARSC2, arsC; arsenate reductase [EC:1.20.4.1]
K00096	1	 araM, egsA; glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261]
K00621	1	 GNPNAT1, GNA1; glucosamine-phosphate N-acetyltransferase [EC:2.3.1.4]
K02909	1	 RP-L31, rpmE; large subunit ribosomal protein L31
K01835	1	 pgm; phosphoglucomutase [EC:5.4.2.2]
K11085	2	 msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K03088	6	 rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K03500	1	 rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]
K01952	1	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K01897	1	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
K07406	1	 melA; alpha-galactosidase [EC:3.2.1.22]
K00691	1	 mapA; maltose phosphorylase [EC:2.4.1.8]
K21572	3	 susD; starch-binding outer membrane protein, SusD/RagB family
K04755	1	 fdx; ferredoxin, 2Fe-2S
K00384	3	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K03593	1	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K07443	1	 ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein
K03439	1	 trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
K07636	2	 phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
K07658	1	 phoB1, phoP; two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP
K01575	1	 alsD, budA, aldC; acetolactate decarboxylase [EC:4.1.1.5]
K06182	1	 rluF; 23S rRNA pseudouridine2604 synthase [EC:5.4.99.21]
K00641	2	 metX; homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]
K16055	1	 TPS; trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12]	Glc a1-a1 Glc
K00010	1	 iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
K00469	1	 MIOX; inositol oxygenase [EC:1.13.99.1]
K03307	4	 TC.SSS; solute:Na+ symporter, SSS family
K03823	1	 pat; phosphinothricin acetyltransferase [EC:2.3.1.183]
K01885	1	 EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K03495	1	 gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme
K02341	1	 holB; DNA polymerase III subunit delta' [EC:2.7.7.7]
K00128	2	 ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
K03558	1	 cvpA; membrane protein required for colicin V production
K00057	1	 gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
K00459	1	 ncd2, npd; nitronate monooxygenase [EC:1.13.12.16]
K01760	2	 metC; cystathionine beta-lyase [EC:4.4.1.8]
K00262	1	 E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
K03584	1	 recO; DNA repair protein RecO (recombination protein O)
K16087	1	 TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR; hemoglobin/transferrin/lactoferrin receptor protein
K01870	1	 IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K03101	1	 lspA; signal peptidase II [EC:3.4.23.36]
K01934	1	 MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
K03703	1	 uvrC; excinuclease ABC subunit C
K01810	1	 GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]
K01266	1	 dmpA, dap; D-aminopeptidase [EC:3.4.11.19]
K07140	1	 K07140; uncharacterized protein
K00645	1	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K03442	1	 mscS; small conductance mechanosensitive channel
K14742	1	 tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
K12340	1	 tolC; outer membrane protein
K02005	1	 ABC.CD.TX; HlyD family secretion protein
K02004	3	 ABC.CD.P; putative ABC transport system permease protein
K02003	2	 ABC.CD.A; putative ABC transport system ATP-binding protein
K08976	1	 K08976; putative membrane protein
K07152	2	 SCO1_2; protein SCO1/2
K02276	2	 coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]
K02301	1	 cyoE; protoheme IX farnesyltransferase [EC:2.5.1.-]
K03832	1	 tonB; periplasmic protein TonB
K02437	1	 gcvH, GCSH; glycine cleavage system H protein
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K00029	1	 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K18979	1	 queG; epoxyqueuosine reductase [EC:1.17.99.6]
K03551	1	 ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]
K02274	1	 coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]
K02275	1	 coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]
K00185	1	 K00185; prokaryotic molybdopterin-containing oxidoreductase family, membrane subunit
K00184	1	 K00184; prokaryotic molybdopterin-containing oxidoreductase family, iron-sulfur binding subunit
K02519	1	 infB, MTIF2; translation initiation factor IF-2
K02600	1	 nusA; N utilization substance protein A
K09748	1	 rimP; ribosome maturation factor RimP
K03671	3	 trxA; thioredoxin 1
K07098	1	 K07098; uncharacterized protein
K06201	1	 cutC; copper homeostasis protein
K01444	1	 AGA, aspG; N4-(beta-N-acetylglucosaminyl)-L-asparaginase [EC:3.5.1.26]
K02335	1	 polA; DNA polymerase I [EC:2.7.7.7]
K02871	1	 RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
K02996	1	 RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K02357	1	 tsf, TSFM; elongation factor Ts
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K07003	2	 K07003; uncharacterized protein
K01893	1	 NARS, asnS; asparaginyl-tRNA synthetase [EC:6.1.1.22]
K03092	1	 rpoN; RNA polymerase sigma-54 factor
K03561	2	 exbB; biopolymer transport protein ExbB
K01424	1	 E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]
K03424	1	 tatD; TatD DNase family protein [EC:3.1.21.-]
K00658	2	 DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K00164	1	 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K01784	1	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K02527	1	 kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]
K00297	1	 metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
K00548	2	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K10764	1	 metZ; O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]
K01740	1	 metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K01159	1	 ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]
K09793	1	 K09793; uncharacterized protein
K02346	1	 dinB; DNA polymerase IV [EC:2.7.7.7]
K02337	2	 dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K00252	1	 GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K15460	1	 yfiC, trmX; tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]
K02860	1	 rimM; 16S rRNA processing protein RimM
K01808	1	 rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]
K02348	1	 elaA; ElaA protein
K03536	1	 rnpA; ribonuclease P protein component [EC:3.1.26.5]
K03596	1	 lepA; GTP-binding protein LepA
K09808	1	 lolC_E; lipoprotein-releasing system permease protein
K02834	1	 rbfA; ribosome-binding factor A
K01463	1	 bshB1; N-acetylglucosamine malate deacetylase 1 [EC:3.5.1.-]
K03270	1	 kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]
K06287	1	 maf; septum formation protein
K12941	3	 abgB; aminobenzoyl-glutamate utilization protein B
K06911	2	 K06911; uncharacterized protein
K00790	1	 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K09158	1	 K09158; uncharacterized protein
K03654	2	 recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K00604	1	 MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]
K03530	2	 hupB; DNA-binding protein HU-beta
K07735	1	 algH; putative transcriptional regulator
K00826	2	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K06217	1	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins
K02338	1	 dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]
K03650	1	 mnmE, trmE, MSS1; tRNA modification GTPase [EC:3.6.-.-]
K01686	1	 uxuA; mannonate dehydratase [EC:4.2.1.8]
K01812	1	 uxaC; glucuronate isomerase [EC:5.3.1.12]
K01779	1	 racD; aspartate racemase [EC:5.1.1.13]
K09760	1	 rmuC; DNA recombination protein RmuC
K00012	1	 UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
K08679	1	 E5.1.3.6; UDP-glucuronate 4-epimerase [EC:5.1.3.6]
K00754	1	 bshA; L-malate glycosyltransferase [EC:2.4.1.-]
K02067	1	 mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
K01448	1	 amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K09022	1	 ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]
K00134	2	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K00850	1	 pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]
K01409	1	 KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
K09761	1	 rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
K08641	1	 vanX; zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]
K01173	1	 ENDOG; endonuclease G, mitochondrial
K21006	1	 pelA; polysaccharide biosynthesis protein PelA
K07045	1	 K07045; uncharacterized protein
K03929	2	 pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]
K01820	1	 rhaA; L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-]
K00101	1	 lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K01685	1	 uxaA; altronate hydrolase [EC:4.2.1.7]
K12373	2	 HEXA_B; hexosaminidase [EC:3.2.1.52]
K01816	2	 hyi, gip; hydroxypyruvate isomerase [EC:5.3.1.22]
K01434	2	 E3.5.1.11; penicillin amidase [EC:3.5.1.11]
K18707	1	 mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]
K06975	1	 K06975; uncharacterized protein
K02914	1	 RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34
K01955	1	 carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K00033	1	 PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]
K02013	1	 ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
K02015	1	 ABC.FEV.P; iron complex transport system permease protein
K02016	1	 ABC.FEV.S; iron complex transport system substrate-binding protein
K01756	1	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K00556	1	 trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]
K01176	1	 AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]
K05592	1	 deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
K02428	2	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K00058	2	 serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
K00783	1	 rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
K07058	1	 K07058; membrane protein
K04066	1	 priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
K02990	1	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
K02963	1	 RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K02939	1	 RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K01892	1	 HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
K00865	1	 glxK, garK; glycerate 2-kinase [EC:2.7.1.165]
K03299	1	 TC.GNTP; gluconate:H+ symporter, GntP family
K00031	1	 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K02884	1	 RP-L19, MRPL19, rplS; large subunit ribosomal protein L19
K00554	1	 trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
K01778	1	 dapF; diaminopimelate epimerase [EC:5.1.1.7]
K00657	1	 speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]
K07082	1	 K07082; UPF0755 protein
K07056	2	 rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]
K01104	1	 E3.1.3.48; protein-tyrosine phosphatase [EC:3.1.3.48]
K02313	1	 dnaA; chromosomal replication initiator protein
K07107	1	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K11752	1	 ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
K03828	1	 yjgM; putative acetyltransferase [EC:2.3.1.-]
K02493	1	 hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K01714	1	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
K05807	1	 bamD; outer membrane protein assembly factor BamD
K13038	1	 coaBC, dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
K03631	1	 recN; DNA repair protein RecN (Recombination protein N)
K00208	1	 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K03534	2	 rhaM; L-rhamnose mutarotase [EC:5.1.3.32]
K01591	1	 pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K02835	1	 prfA, MTRF1, MRF1; peptide chain release factor 1
K01915	1	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K07301	1	 yrbG; cation:H+ antiporter
K05340	1	 glcU; glucose uptake protein
K00852	1	 rbsK, RBKS; ribokinase [EC:2.7.1.15]
K09797	1	 K09797; uncharacterized protein
K00849	1	 galK; galactokinase [EC:2.7.1.6]
K06891	1	 clpS; ATP-dependent Clp protease adaptor protein ClpS
K02687	1	 prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K00796	1	 folP; dihydropteroate synthase [EC:2.5.1.15]
K18890	1	 mdlB, smdB; ATP-binding cassette, subfamily B, multidrug efflux pump
K06173	1	 truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
K07095	1	 K07095; uncharacterized protein
K06136	1	 pqqB; pyrroloquinoline quinone biosynthesis protein B
K02343	2	 dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
K06169	1	 miaE; tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
K00937	1	 ppk; polyphosphate kinase [EC:2.7.4.1]
K00275	1	 pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]
K00784	1	 rnz; ribonuclease Z [EC:3.1.26.11]
K00609	1	 pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
K02825	2	 pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
K02945	1	 RP-S1, rpsA; small subunit ribosomal protein S1
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K01338	1	 lon; ATP-dependent Lon protease [EC:3.4.21.53]
K06016	1	 pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]
K06902	1	 UMF1; MFS transporter, UMF1 family
K01187	1	 malZ; alpha-glucosidase [EC:3.2.1.20]
K00700	1	 GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
K07305	2	 msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
K00382	2	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K03786	1	 aroQ, qutE; 3-dehydroquinate dehydratase II [EC:4.2.1.10]
K04763	1	 xerD; integrase/recombinase XerD
K00819	1	 rocD, OAT; ornithine--oxo-acid transaminase [EC:2.6.1.13]
K03215	1	 rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]
K07444	1	 ypsC; putative N6-adenine-specific DNA methylase [EC:2.1.1.-]
K06214	1	 csgG; curli production assembly/transport component CsgG
K04338	1	 csgF; curli production assembly/transport component CsgF
K10027	1	 crtI; phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]
K15746	1	 crtZ; beta-carotene 3-hydroxylase [EC:1.14.15.24]
K01681	1	 ACO, acnA; aconitate hydratase [EC:4.2.1.3]
K03771	1	 surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]
K14441	1	 rimO; ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]
K03110	1	 ftsY; fused signal recognition particle receptor
K02913	1	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K02902	1	 RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28
K03742	1	 pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]
K02342	2	 dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
K06187	1	 recR; recombination protein RecR
K04079	1	 HSP90A, htpG; molecular chaperone HtpG
K06889	1	 K06889; uncharacterized protein
K01809	1	 manA, MPI; mannose-6-phosphate isomerase [EC:5.3.1.8]
K01737	1	 queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
K01823	1	 idi, IDI; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]
K02837	1	 prfC; peptide chain release factor 3
K03046	1	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K03043	1	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
K02935	1	 RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K02864	1	 RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10
K02863	1	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
K02867	1	 RP-L11, MRPL11, rplK; large subunit ribosomal protein L11
K02601	1	 nusG; transcriptional antiterminator NusG
K03073	1	 secE; preprotein translocase subunit SecE
K02358	1	 tuf, TUFM; elongation factor Tu
K00605	2	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K13256	1	 psiE; protein PsiE
K07116	1	 pvdQ, quiP; acyl-homoserine-lactone acylase [EC:3.5.1.97]
K01433	1	 purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]
K14393	1	 actP; cation/acetate symporter
K01895	1	 ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K00463	1	 IDO, INDO; indoleamine 2,3-dioxygenase [EC:1.13.11.52]
K03782	1	 katG; catalase-peroxidase [EC:1.11.1.21]
K19265	1	 gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
K02429	1	 fucP; MFS transporter, FHS family, L-fucose permease
K18333	1	 K18333; L-fucose dehydrogenase
K01206	3	 FUCA; alpha-L-fucosidase [EC:3.2.1.51]
K07046	1	 K07046; L-fuconolactonase [EC:3.1.1.-]
K15977	1	 K15977; putative oxidoreductase
K01301	1	 NAALAD; N-acetylated-alpha-linked acidic dipeptidase [EC:3.4.17.21]
K06978	1	 K06978; uncharacterized protein
K07090	3	 K07090; uncharacterized protein
K00496	1	 alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]
K00864	1	 glpK, GK; glycerol kinase [EC:2.7.1.30]
K00111	1	 glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
K02440	1	 GLPF; glycerol uptake facilitator protein
K01470	2	 E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]
K03932	1	 lpqC; polyhydroxybutyrate depolymerase
K03294	1	 TC.APA; basic amino acid/polyamine antiporter, APA family
K00499	1	 CMO; choline monooxygenase [EC:1.14.15.7]
K00817	1	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
K01186	1	 NEU1; sialidase-1 [EC:3.2.1.18]
K00504	1	 PAM, PHM; peptidylglycine monooxygenase [EC:1.14.17.3]
K18200	1	 PAL; peptidylamidoglycolate lyase [EC:4.3.2.5]
K11068	1	 hlyIII; hemolysin III
K04091	1	 ssuD; alkanesulfonate monooxygenase [EC:1.14.14.5]
K12972	1	 ghrA; glyoxylate/hydroxypyruvatereductase [EC:1.1.1.79 1.1.1.81]
K00067	2	 rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
K16091	1	 fecA; Fe(3+) dicitrate transport protein
K00973	2	 E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
K01710	2	 E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]
K09807	1	 K09807; uncharacterized protein
