KO	GeneNumber	Description
K02049	17	 ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K02050	19	 ABC.SN.P; NitT/TauT family transport system permease protein
K02051	20	 ABC.SN.S; NitT/TauT family transport system substrate-binding protein
K01674	1	 cah; carbonic anhydrase [EC:4.2.1.1]
K21728	1	 sdpA; (S)-dichlorprop dioxygenase (2-oxoglutarate) [EC:1.14.11.43]
K13503	1	 trpEG; anthranilate synthase [EC:4.1.3.27]
K01912	6	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K01996	16	 livF; branched-chain amino acid transport system ATP-binding protein
K01995	15	 livG; branched-chain amino acid transport system ATP-binding protein
K01998	16	 livM; branched-chain amino acid transport system permease protein
K01997	17	 livH; branched-chain amino acid transport system permease protein
K21801	1	 iaaH; indoleacetamide hydrolase [EC:3.5.1.-]
K07315	2	 rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
K06889	5	 K06889; uncharacterized protein
K07156	1	 copC, pcoC; copper resistance protein C
K07245	1	 pcoD; copper resistance protein D
K00325	1	 pntB; NAD(P) transhydrogenase subunit beta [EC:1.6.1.2]
K00324	2	 pntA; NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]
K15509	2	 hpsN; sulfopropanediol 3-dehydrogenase [EC:1.1.1.308]
K01485	3	 codA; cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]
K02221	1	 yggT; YggT family protein
K01491	1	 folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
K01940	1	 argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]
K06941	1	 rlmN; 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
K12214	1	 icmL, traM, dotI; intracellular multiplication protein IcmL
K00573	3	 E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K07147	2	 msrP; methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]
K18831	1	 higA; HTH-type transcriptional regulator / antitoxin HigA
K19166	1	 higB; mRNA interferase HigB [EC:3.1.-.-]
K03182	9	 ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]
K07246	1	 ttuC, dmlA; tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]
K11209	9	 yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]
K00074	5	 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K07340	1	 ybbJ; inner membrane protein
K01897	15	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
K05549	3	 benA-xylX; benzoate/toluate 1,2-dioxygenase subunit alpha [EC:1.14.12.10 1.14.12.-]
K01432	5	 AFMID; arylformamidase [EC:3.5.1.9]
K03119	15	 tauD; taurine dioxygenase [EC:1.14.11.17]
K06133	1	 LYS5, acpT; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]
K11688	2	 dctP; C4-dicarboxylate-binding protein DctP
K11689	2	 dctQ; C4-dicarboxylate transporter, DctQ subunit
K00549	16	 metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
K06137	3	 pqqC; pyrroloquinoline-quinone synthase [EC:1.3.3.11]
K01465	5	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]
K03526	1	 gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
K01354	1	 ptrB; oligopeptidase B [EC:3.4.21.83]
K01486	1	 ade; adenine deaminase [EC:3.5.4.2]
K00681	4	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K00800	1	 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
K00945	1	 cmk; CMP/dCMP kinase [EC:2.7.4.25]
K02945	1	 RP-S1, rpsA; small subunit ribosomal protein S1
K04773	1	 sppA; protease IV [EC:3.4.21.-]
K05788	1	 ihfB, himD; integration host factor subunit beta
K01817	1	 trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]
K01696	1	 trpB; tryptophan synthase beta chain [EC:4.2.1.20]
K01695	1	 trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
K01963	1	 accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
K11754	1	 folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
K02335	1	 polA; DNA polymerase I [EC:2.7.7.7]
K01455	2	 E3.5.1.49; formamidase [EC:3.5.1.49]
K00450	11	 E1.13.11.4; gentisate 1,2-dioxygenase [EC:1.13.11.4]
K02433	9	 gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K22027	2	 iacA; indole-3-acetate monooxygenase [EC:1.14.13.235]
K20942	4	 graA; resorcinol 4-hydroxylase (FADH2) [EC:1.14.14.27]
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K18028	3	 nicX; 2,5-dihydroxypyridine 5,6-dioxygenase [EC:1.13.11.9]
K16320	6	 andAd; anthranilate 1,2-dioxygenase small subunit [EC:1.14.12.1]
K16319	6	 andAc; anthranilate 1,2-dioxygenase large subunit [EC:1.14.12.1]
K03519	14	 coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]
K03518	15	 coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]
K03520	38	 coxL, cutL; aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]
K01778	1	 dapF; diaminopimelate epimerase [EC:5.1.1.7]
K18707	1	 mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]
K03110	1	 ftsY; fused signal recognition particle receptor
K00826	5	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K03635	1	 MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]
K03636	1	 moaD, cysO; sulfur-carrier protein
K03750	2	 moeA; molybdopterin molybdotransferase [EC:2.10.1.1]
K03753	1	 mobB; molybdopterin-guanine dinucleotide biosynthesis adapter protein
K08744	2	 CRLS; cardiolipin synthase (CMP-forming) [EC:2.7.8.41]
K03703	1	 uvrC; excinuclease ABC subunit C
K01633	1	 folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]
K07301	1	 yrbG; cation:H+ antiporter
K03702	1	 uvrB; excinuclease ABC subunit B
K00812	1	 aspB; aspartate aminotransferase [EC:2.6.1.1]
K02355	2	 fusA, GFM, EFG; elongation factor G
K00873	1	 PK, pyk; pyruvate kinase [EC:2.7.1.40]
K11529	1	 gck, gckA, GLYCTK; glycerate 2-kinase [EC:2.7.1.165]
K06048	2	 gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
K09948	1	 K09948; uncharacterized protein
K01721	3	 nthA; nitrile hydratase subunit alpha [EC:4.2.1.84]
K06987	1	 K06987; uncharacterized protein
K00344	7	 qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]
K00108	5	 betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K16874	13	 hmfF; 2,5-furandicarboxylate decarboxylase 1
K01087	1	 otsB; trehalose 6-phosphate phosphatase [EC:3.1.3.12]
K00222	1	 TM7SF2, ERG24; Delta14-sterol reductase [EC:1.3.1.70]
K02346	1	 dinB; DNA polymerase IV [EC:2.7.7.7]
K01031	1	 pcaI; 3-oxoadipate CoA-transferase, alpha subunit [EC:2.8.3.6]
K01032	1	 pcaJ; 3-oxoadipate CoA-transferase, beta subunit [EC:2.8.3.6]
K07735	2	 algH; putative transcriptional regulator
K06938	1	 K06938; uncharacterized protein
K16901	1	 K16901; anthranilate 3-monooxygenase (FAD) / 4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.8 1.14.14.9]
K07535	1	 badH; 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase [EC:1.1.1.-]
K01999	12	 livK; branched-chain amino acid transport system substrate-binding protein
K03566	2	 gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
K08295	5	 abmG; 2-aminobenzoate-CoA ligase [EC:6.2.1.32]
K22077	2	 GDAP1; ganglioside-induced differentiation-associated protein 1
K07552	5	 bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein
K14274	1	 xylC; xylonolactonase [EC:3.1.1.-]
K01563	1	 dhaA; haloalkane dehalogenase [EC:3.8.1.5]
K07062	7	 fitB; toxin FitB [EC:3.1.-.-]
K00901	1	 dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
K01008	1	 selD, SEPHS; selenide, water dikinase [EC:2.7.9.3]
K06204	2	 dksA; DnaK suppressor protein
K02986	1	 RP-S4, rpsD; small subunit ribosomal protein S4
K07390	1	 grxD, GLRX5; monothiol glutaredoxin
K01952	3	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K09459	1	 E4.1.1.82; phosphonopyruvate decarboxylase [EC:4.1.1.82]
K01023	2	 assT; arylsulfate sulfotransferase [EC:2.8.2.22]
K21395	2	 yiaO; TRAP-type transport system periplasmic protein
K18841	1	 chpB, chpBK; mRNA interferase ChpB [EC:3.1.-.-]
K18842	1	 chpS, chpBI; antitoxin ChpS
K01003	1	 bcpA; oxaloacetate decarboxylase [EC:4.1.1.3]
K18071	1	 mhpco; 2-methyl-3-hydroxypyridine 5-carboxylic acid dioxygenase [EC:1.14.13.242]
K01607	6	 pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
K09987	1	 K09987; uncharacterized protein
K01908	1	 prpE; propionyl-CoA synthetase [EC:6.2.1.17]
K01588	1	 purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
K01589	1	 purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
K18587	1	 COQ9; ubiquinone biosynthesis protein COQ9
K01462	2	 PDF, def; peptide deformylase [EC:3.5.1.88]
K02968	1	 RP-S20, rpsT; small subunit ribosomal protein S20
K01091	4	 gph; phosphoglycolate phosphatase [EC:3.1.3.18]
K12068	1	 traL; conjugal transfer pilus assembly protein TraL
K07075	5	 K07075; uncharacterized protein
K07003	8	 K07003; uncharacterized protein
K03704	6	 cspA; cold shock protein (beta-ribbon, CspA family)
K02030	6	 ABC.PA.S; polar amino acid transport system substrate-binding protein
K12262	4	 cybB; cytochrome b561
K01704	3	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
K01703	3	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K08688	1	 E3.5.3.3; creatinase [EC:3.5.3.3]
K02053	3	 ABC.SP.P; putative spermidine/putrescine transport system permease protein
K02054	3	 ABC.SP.P1; putative spermidine/putrescine transport system permease protein
K02055	3	 ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein
K02052	1	 ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
K19338	1	 nac; LysR family transcriptional regulator, nitrogen assimilation regulatory protein
K02034	5	 ABC.PE.P1; peptide/nickel transport system permease protein
K02033	4	 ABC.PE.P; peptide/nickel transport system permease protein
K02035	7	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K03556	1	 malT; LuxR family transcriptional regulator, maltose regulon positive regulatory protein
K02002	3	 proX; glycine betaine/proline transport system substrate-binding protein
K02000	3	 proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]
K02001	3	 proW; glycine betaine/proline transport system permease protein
K03418	1	 E3.5.1.56; N,N-dimethylformamidase [EC:3.5.1.56]
K07006	2	 K07006; uncharacterized protein
K03379	1	 chnB; cyclohexanone monooxygenase [EC:1.14.13.22]
K00020	6	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K20807	3	 nthB; nitrile hydratase subunit beta [EC:4.2.1.84]
K01426	7	 E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K00428	3	 E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
K01473	17	 hyuA; N-methylhydantoinase A [EC:3.5.2.14]
K01474	16	 hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K05713	4	 mhpB; 2,3-dihydroxyphenylpropionate 1,2-dioxygenase [EC:1.13.11.16]
K00266	2	 gltD; glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]
K00265	2	 gltB; glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]
K17228	1	 sfnG; dimethylsulfone monooxygenase [EC:1.14.14.35]
K15580	1	 oppA, mppA; oligopeptide transport system substrate-binding protein
K07064	5	 K07064; uncharacterized protein
K15581	1	 oppB; oligopeptide transport system permease protein
K15582	1	 oppC; oligopeptide transport system permease protein
K15583	1	 oppD; oligopeptide transport system ATP-binding protein
K10823	1	 oppF; oligopeptide transport system ATP-binding protein
K05837	1	 rodA, mrdB; rod shape determining protein RodA
K05515	1	 mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K03571	1	 mreD; rod shape-determining protein MreD
K03570	1	 mreC; rod shape-determining protein MreC
K03569	1	 mreB; rod shape-determining protein MreB and related proteins
K01649	2	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K01652	14	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K00791	1	 miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]
K04771	2	 degP, htrA; serine protease Do [EC:3.4.21.107]
K09937	1	 K09937; uncharacterized protein
K04087	1	 hflC; membrane protease subunit HflC [EC:3.4.-.-]
K04088	1	 hflK; membrane protease subunit HflK [EC:3.4.-.-]
K03593	2	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K00605	4	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K00315	2	 DMGDH; dimethylglycine dehydrogenase [EC:1.5.8.4]
K00102	1	 LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]
K07746	4	 parD1_3_4; antitoxin ParD1/3/4
K05801	1	 djlA; DnaJ like chaperone protein
K02027	1	 ABC.MS.S; multiple sugar transport system substrate-binding protein
K02025	1	 ABC.MS.P; multiple sugar transport system permease protein
K02026	1	 ABC.MS.P1; multiple sugar transport system permease protein
K10112	1	 msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein
K13583	2	 gcrA; GcrA cell cycle regulator
K01447	1	 xlyAB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K00127	3	 fdoI, fdsG; formate dehydrogenase subunit gamma
K11178	1	 yagS; xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]
K03925	1	 mraZ; MraZ protein
K03438	1	 mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
K03587	1	 ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
K01928	1	 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
K01929	1	 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
K01000	1	 mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
K01925	1	 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
K03588	1	 ftsW, spoVE; cell division protein FtsW
K02563	1	 murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
K01924	1	 murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
K00075	1	 murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]
K01921	1	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K03589	1	 ftsQ; cell division protein FtsQ
K03590	1	 ftsA; cell division protein FtsA
K03531	1	 ftsZ; cell division protein FtsZ
K02535	1	 lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]
K05807	1	 bamD; outer membrane protein assembly factor BamD
K03631	1	 recN; DNA repair protein RecN (Recombination protein N)
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K01262	1	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K02687	1	 prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]
K03657	1	 uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K03281	1	 TC.CIC; chloride channel protein, CIC family
K07107	2	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K00548	1	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K00297	2	 metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
K04754	1	 mlaA, vacJ; phospholipid-binding lipoprotein MlaA
K07323	2	 mlaC; phospholipid transport system substrate-binding protein
K14393	1	 actP; cation/acetate symporter
K01915	7	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K07068	4	 K07068; uncharacterized protein
K00135	1	 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K14974	1	 nicC; 6-hydroxynicotinate 3-monooxygenase [EC:1.14.13.114]
K07093	1	 K07093; uncharacterized protein
K06989	4	 nadX, ASPDH; aspartate dehydrogenase [EC:1.4.1.21]
K21495	4	 fitA; antitoxin FitA
K06033	2	 E4.1.1.76; arylmalonate decarboxylase [EC:4.1.1.76]
K03383	1	 atzD; cyanuric acid amidohydrolase [EC:3.5.2.15]
K01061	10	 E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
K01958	1	 PC, pyc; pyruvate carboxylase [EC:6.4.1.1]
K00666	3	 ACSF2; fatty-acyl-CoA synthase [EC:6.2.1.-]
K06016	6	 pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]
K11473	1	 glcF; glycolate oxidase iron-sulfur subunit
K11472	1	 glcE; glycolate oxidase FAD binding subunit
K00104	1	 glcD; glycolate oxidase [EC:1.1.3.15]
K02919	1	 RP-L36, MRPL36, rpmJ; large subunit ribosomal protein L36
K01953	1	 asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
K07088	2	 K07088; uncharacterized protein
K16846	1	 suyB; (2R)-sulfolactate sulfo-lyase subunit beta [EC:4.4.1.24]
K16845	1	 suyA; (2R)-sulfolactate sulfo-lyase subunit alpha [EC:4.4.1.24]
K02529	2	 lacI, galR; LacI family transcriptional regulator
K00046	1	 idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]
K07807	1	 K07807; uncharacterized protein
K07506	2	 K07506; AraC family transcriptional regulator
K14333	1	 DHBD; 2,3-dihydroxybenzoate decarboxylase [EC:4.1.1.46]
K08234	1	 yaeR; glyoxylase I family protein
K01488	1	 add, ADA; adenosine deaminase [EC:3.5.4.4]
K06861	1	 lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
K09774	1	 lptA; lipopolysaccharide export system protein LptA
K11719	1	 lptC; lipopolysaccharide export system protein LptC
K06041	1	 kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]
K03684	2	 rnd; ribonuclease D [EC:3.1.13.5]
K00329	1	 E1.6.5.3; NADH dehydrogenase [EC:1.6.5.3]
K00356	1	 E1.6.99.3; NADH dehydrogenase [EC:1.6.99.3]
K06153	1	 bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]
K07090	7	 K07090; uncharacterized protein
K01868	1	 TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]
K02520	1	 infC, MTIF3; translation initiation factor IF-3
K02916	1	 RP-L35, MRPL35, rpmI; large subunit ribosomal protein L35
K02887	1	 RP-L20, MRPL20, rplT; large subunit ribosomal protein L20
K01889	1	 FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
K01890	1	 FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]
K03596	1	 lepA; GTP-binding protein LepA
K08602	1	 pepF, pepB; oligoendopeptidase F [EC:3.4.24.-]
K00833	1	 bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
K01012	1	 bioB; biotin synthase [EC:2.8.1.6]
K02970	1	 RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
K06996	1	 K06996; uncharacterized protein
K11753	1	 ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]
K01870	1	 IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K03101	1	 lspA; signal peptidase II [EC:3.4.23.36]
K07263	2	 pqqL; zinc protease [EC:3.4.24.-]
K01810	1	 GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]
K03572	1	 mutL; DNA mismatch repair protein MutL
K00249	2	 ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
K01740	3	 metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
K20034	1	 dmdB; 3-(methylthio)propionyl---CoA ligase [EC:6.2.1.44]
K01894	1	 gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]
K01247	1	 alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]
K06999	1	 K06999; phospholipase/carboxylesterase
K00799	10	 GST, gst; glutathione S-transferase [EC:2.5.1.18]
K06969	1	 rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]
K00606	2	 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K01918	1	 panC; pantoate--beta-alanine ligase [EC:6.3.2.1]
K22209	1	 tarD; D(-)-tartrate dehydratase [EC:4.2.1.81]
K20940	2	 phzS; 5-methylphenazine-1-carboxylate 1-monooxygenase [EC:1.14.13.218]
K07393	2	 ECM4, yqjG; glutathionyl-hydroquinone reductase [EC:1.8.5.7]
K03686	1	 dnaJ; molecular chaperone DnaJ
K04043	1	 dnaK, HSPA9; molecular chaperone DnaK
K00123	2	 fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
K00122	1	 FDH; formate dehydrogenase [EC:1.17.1.9]
K02533	1	 lasT; tRNA/rRNA methyltransferase [EC:2.1.1.-]
K01883	1	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K01916	1	 nadE; NAD+ synthase [EC:6.3.1.5]
K01626	1	 E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K00383	1	 GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]
K01571	1	 oadA; oxaloacetate decarboxylase, alpha subunit [EC:4.1.1.3]
K01754	3	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K17723	1	 preA; dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]
K05337	1	 fer; ferredoxin
K03630	6	 radC; DNA repair protein RadC
K03497	7	 parB, spo0J; chromosome partitioning protein, ParB family
K00274	2	 MAO, aofH; monoamine oxidase [EC:1.4.3.4]
K02031	3	 ABC.PE.A; peptide/nickel transport system ATP-binding protein
K02469	1	 gyrA; DNA gyrase subunit A [EC:5.99.1.3]
K00954	1	 E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K06034	1	 comD; sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79]
K04761	1	 oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
K04749	3	 rsbV; anti-sigma B factor antagonist
K10253	1	 K10253; DOPA 4,5-dioxygenase [EC:1.14.99.-]
K05820	1	 hcaT; MFS transporter, PPP family, 3-phenylpropionic acid transporter
K03800	1	 lplA, lplJ; lipoate---protein ligase [EC:6.3.1.20]
