KO	GeneNumber	Description
K03390	1	 hdrC2; heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]
K00643	1	 E2.3.1.37, ALAS; 5-aminolevulinate synthase [EC:2.3.1.37]
K00249	4	 ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
K01295	2	 cpg; glutamate carboxypeptidase [EC:3.4.17.11]
K03499	1	 trkA, ktrA; trk system potassium uptake protein
K00824	1	 dat; D-alanine transaminase [EC:2.6.1.21]
K01091	2	 gph; phosphoglycolate phosphatase [EC:3.1.3.18]
K03666	1	 hfq; host factor-I protein
K03665	1	 hflX; GTPase
K04765	1	 mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]
K03821	2	 phbC, phaC; polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-]
K03562	1	 tolQ; biopolymer transport protein TolQ
K07107	6	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K03551	1	 ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K01159	1	 ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]
K09769	1	 K09769; uncharacterized protein
K01934	1	 MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
K09888	1	 zapA; cell division protein ZapA
K00134	2	 GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
K02356	1	 efp; elongation factor P
K01092	1	 E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
K02557	1	 motB; chemotaxis protein MotB
K02909	1	 RP-L31, rpmE; large subunit ribosomal protein L31
K01768	4	 E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
K04080	1	 ibpA; molecular chaperone IbpA
K04751	1	 glnB; nitrogen regulatory protein P-II 1
K01915	2	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K10806	1	 yciA; acyl-CoA thioesterase YciA [EC:3.1.2.-]
K02622	1	 parE; topoisomerase IV subunit B [EC:5.99.1.-]
K00145	1	 argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]
K02996	1	 RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9
K02871	1	 RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
K01740	4	 metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
K05603	1	 hutF; formimidoylglutamate deiminase [EC:3.5.3.13]
K02051	1	 ABC.SN.S; NitT/TauT family transport system substrate-binding protein
K07126	3	 K07126; uncharacterized protein
K21071	1	 pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]
K06985	1	 K06985; aspartyl protease family protein
K16168	1	 bpsB, srsB; methyltransferase
K16167	1	 bpsA, srsA, pks11, pks10; alkylresorcinol/alkylpyrone synthase
K02417	1	 fliNY, fliN; flagellar motor switch protein FliN/FliY
K07232	2	 CHAC, chaC; glutathione-specific gamma-glutamylcyclotransferase [EC:4.3.2.7]
K05568	2	 mnhD, mrpD; multicomponent Na+:H+ antiporter subunit D
K01687	3	 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
K01996	2	 livF; branched-chain amino acid transport system ATP-binding protein
K02335	1	 polA; DNA polymerase I [EC:2.7.7.7]
K00681	10	 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K03801	1	 lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]
K01512	1	 acyP; acylphosphatase [EC:3.6.1.7]
K01965	1	 PCCA, pccA; propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]
K07068	1	 K07068; uncharacterized protein
K06912	1	 tfdA; alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase [EC:1.14.11.-]
K01966	1	 PCCB, pccB; propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15]
K02437	2	 gcvH, GCSH; glycine cleavage system H protein
K00605	1	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K01905	1	 acdA; acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13]
K01733	3	 thrC; threonine synthase [EC:4.2.3.1]
K05810	1	 yfiH; polyphenol oxidase [EC:1.10.3.-]
K13292	1	 lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
K03274	1	 gmhD, rfaD; ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]
K09806	1	 K09806; uncharacterized protein
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K02392	1	 flgG; flagellar basal-body rod protein FlgG
K01560	4	 E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]
K05799	1	 pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
K00281	1	 GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K00864	1	 glpK, GK; glycerol kinase [EC:2.7.1.30]
K01576	1	 mdlC; benzoylformate decarboxylase [EC:4.1.1.7]
K21839	1	 caa43; 2-haloacrylate reductase [EC:1.3.1.103]
K07090	7	 K07090; uncharacterized protein
K04069	1	 pflA, pflC, pflE; pyruvate formate lyase activating enzyme [EC:1.97.1.4]
K07027	1	 K07027; glycosyltransferase 2 family protein
K01255	2	 CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]
K02339	1	 holC; DNA polymerase III subunit chi [EC:2.7.7.7]
K01644	5	 citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
K05820	1	 hcaT; MFS transporter, PPP family, 3-phenylpropionic acid transporter
K02204	1	 thrB2; homoserine kinase type II [EC:2.7.1.39]
K03469	1	 rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]
K07336	2	 K07336; PKHD-type hydroxylase [EC:1.14.11.-]
K08344	1	 scsB; suppressor for copper-sensitivity B
K07735	1	 algH; putative transcriptional regulator
K00029	2	 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K01507	1	 ppa; inorganic pyrophosphatase [EC:3.6.1.1]
K08218	1	 ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG
K06207	1	 typA, bipA; GTP-binding protein
K10773	1	 NTH; endonuclease III [EC:4.2.99.18]
K00215	1	 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
K03686	1	 dnaJ; molecular chaperone DnaJ
K04043	1	 dnaK, HSPA9; molecular chaperone DnaK
K03687	1	 GRPE; molecular chaperone GrpE
K03705	1	 hrcA; heat-inducible transcriptional repressor
K00989	2	 rph; ribonuclease PH [EC:2.7.7.56]
K02428	2	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K01895	3	 ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K09780	2	 K09780; uncharacterized protein
K06888	2	 K06888; uncharacterized protein
K00057	1	 gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
K01409	1	 KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
K01749	1	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K01719	1	 hemD, UROS; uroporphyrinogen-III synthase [EC:4.2.1.75]
K02498	1	 hemY; HemY protein
K02050	1	 ABC.SN.P; NitT/TauT family transport system permease protein
K02049	1	 ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K10804	1	 tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]
K06213	1	 mgtE; magnesium transporter
K07454	1	 K07454; putative restriction endonuclease
K03828	2	 yjgM; putative acetyltransferase [EC:2.3.1.-]
K14448	1	 mcd; (2S)-methylsuccinyl-CoA dehydrogenase [EC:1.3.8.12]
K14446	1	 ccr; crotonyl-CoA carboxylase/reductase [EC:1.3.1.85]
K14447	1	 ecm; ethylmalonyl-CoA mutase [EC:5.4.99.63]
K01262	1	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K07393	1	 ECM4, yqjG; glutathionyl-hydroquinone reductase [EC:1.8.5.7]
K15977	1	 K15977; putative oxidoreductase
K20866	1	 yihX; glucose-1-phosphatase [EC:3.1.3.10]
K03638	1	 moaB; molybdopterin adenylyltransferase [EC:2.7.7.75]
K00297	1	 metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
K01070	1	 frmB, ESD, fghA; S-formylglutathione hydrolase [EC:3.1.2.12]
K05818	2	 mhpR; IclR family transcriptional regulator, mhp operon transcriptional activator
K01480	2	 speB; agmatinase [EC:3.5.3.11]
K01273	2	 DPEP; membrane dipeptidase [EC:3.4.13.19]
K00121	1	 frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
K02029	1	 ABC.PA.P; polar amino acid transport system permease protein
K02028	1	 ABC.PA.A; polar amino acid transport system ATP-binding protein [EC:3.6.3.21]
K13609	1	 dpkA, lhpD; delta1-piperideine-2-carboxylate reductase [EC:1.5.1.21]
K02065	2	 mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K01652	5	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K00791	1	 miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]
K01079	1	 serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]
K04771	4	 degP, htrA; serine protease Do [EC:3.4.21.107]
K09937	1	 K09937; uncharacterized protein
K04087	1	 hflC; membrane protease subunit HflC [EC:3.4.-.-]
K04088	1	 hflK; membrane protease subunit HflK [EC:3.4.-.-]
K03593	1	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K00287	1	 DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]
K00560	1	 thyA, TYMS; thymidylate synthase [EC:2.1.1.45]
K01011	2	 TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K00596	1	 E4.1.1.64; 2,2-dialkylglycine decarboxylase (pyruvate) [EC:4.1.1.64]
K00768	1	 E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]
K07313	1	 pphA; serine/threonine protein phosphatase 1 [EC:3.1.3.16]
K08678	2	 UXS1, uxs; UDP-glucuronate decarboxylase [EC:4.1.1.35]
K01469	2	 OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]
K00799	8	 GST, gst; glutathione S-transferase [EC:2.5.1.18]
K01432	3	 AFMID; arylformamidase [EC:3.5.1.9]
K00830	3	 AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]
K03446	2	 emrB; MFS transporter, DHA2 family, multidrug resistance protein
K03543	2	 emrA; membrane fusion protein, multidrug efflux system
K01551	1	 arsA, ASNA1, GET3; arsenite/tail-anchored protein-transporting ATPase [EC:3.6.3.16 3.6.3.-]
K18290	1	 ich-Y; itaconyl-CoA hydratase [EC:4.2.1.56]
K22131	3	 otnI; 2-dehydrotetronate isomerase [EC:5.3.1.35]
K01617	2	 dmpH, xylI, nahK; 2-oxo-3-hexenedioate decarboxylase [EC:4.1.1.77]
K11443	2	 divK; two-component system, cell cycle response regulator DivK
K02913	1	 RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33
K03797	1	 E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K12573	1	 rnr, vacB; ribonuclease R [EC:3.1.-.-]
K03168	1	 topA; DNA topoisomerase I [EC:5.99.1.2]
K03072	1	 secD; preprotein translocase subunit SecD
K03074	1	 secF; preprotein translocase subunit SecF
K02291	1	 crtB; 15-cis-phytoene synthase [EC:2.5.1.32]
K19191	3	 mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19]
K07305	1	 msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
K01845	3	 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
K00919	2	 ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
K00311	1	 ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]
K21929	2	 udg; uracil-DNA glycosylase [EC:3.2.2.27]
K01754	3	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K03310	1	 TC.AGCS; alanine or glycine:cation symporter, AGCS family
K14061	1	 uspF; universal stress protein F
K01908	1	 prpE; propionyl-CoA synthetase [EC:6.2.1.17]
K00008	2	 SORD, gutB; L-iditol 2-dehydrogenase [EC:1.1.1.14]
K00645	1	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K00059	6	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K02078	1	 acpP; acyl carrier protein
K09458	1	 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K07082	1	 K07082; UPF0755 protein
K00942	1	 E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]
K11930	1	 torT; periplasmic protein TorT
K03781	1	 katE, CAT, catB, srpA; catalase [EC:1.11.1.6]
K04761	2	 oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
K00940	1	 ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]
K11175	1	 purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]
K01933	1	 purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K08744	1	 CRLS; cardiolipin synthase (CMP-forming) [EC:2.7.8.41]
K01524	1	 ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
K03684	2	 rnd; ribonuclease D [EC:3.1.13.5]
K06024	1	 scpB; segregation and condensation protein B
K05896	1	 scpA; segregation and condensation protein A
K01207	1	 nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]
K01129	1	 dgt; dGTPase [EC:3.1.5.1]
K01142	2	 E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K00020	1	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K03517	1	 nadA; quinolinate synthase [EC:2.5.1.72]
K01673	1	 cynT, can; carbonic anhydrase [EC:4.2.1.1]
K07340	1	 ybbJ; inner membrane protein
K09760	1	 rmuC; DNA recombination protein RmuC
K02651	1	 flp, pilA; pilus assembly protein Flp/PilA
K07119	1	 K07119; uncharacterized protein
K10125	1	 dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]
K11690	1	 dctM; C4-dicarboxylate transporter, DctM subunit
K03317	1	 TC.CNT; concentrative nucleoside transporter, CNT family
K01462	2	 PDF, def; peptide deformylase [EC:3.5.1.88]
K00604	2	 MTFMT, fmt; methionyl-tRNA formyltransferase [EC:2.1.2.9]
K06173	1	 truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
K00164	1	 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K01902	2	 sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K01903	2	 sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K01958	1	 PC, pyc; pyruvate carboxylase [EC:6.4.1.1]
K09989	1	 K09989; uncharacterized protein
K07588	2	 argK; LAO/AO transport system kinase [EC:2.7.-.-]
K00873	1	 PK, pyk; pyruvate kinase [EC:2.7.1.40]
K07088	4	 K07088; uncharacterized protein
K04090	1	 E1.2.7.8; indolepyruvate ferredoxin oxidoreductase [EC:1.2.7.8]
K08679	1	 E5.1.3.6; UDP-glucuronate 4-epimerase [EC:5.1.3.6]
K01026	1	 pct; propionate CoA-transferase [EC:2.8.3.1]
K01561	1	 dehH; haloacetate dehalogenase [EC:3.8.1.3]
K07171	1	 mazF, ndoA, chpA; mRNA interferase MazF [EC:3.1.-.-]
K02053	1	 ABC.SP.P; putative spermidine/putrescine transport system permease protein
K03327	2	 TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family
K00826	3	 E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]
K17247	1	 msrQ; methionine sulfoxide reductase heme-binding subunit
K07147	1	 msrP; methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]
K01907	1	 AACS, acsA; acetoacetyl-CoA synthetase [EC:6.2.1.16]
K00344	6	 qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]
K07649	1	 tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]
K11209	3	 yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]
K02806	1	 PTS-Ntr-EIIA, ptsN; PTS system, nitrogen regulatory IIA component [EC:2.7.1.-]
K03092	1	 rpoN; RNA polymerase sigma-54 factor
K06861	1	 lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
K09774	1	 lptA; lipopolysaccharide export system protein LptA
K11719	1	 lptC; lipopolysaccharide export system protein LptC
K06041	1	 kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]
K00329	1	 E1.6.5.3; NADH dehydrogenase [EC:1.6.5.3]
K00356	1	 E1.6.99.3; NADH dehydrogenase [EC:1.6.99.3]
K01042	1	 selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]
K10536	1	 aguA; agmatine deiminase [EC:3.5.3.12]
K07222	2	 K07222; putative flavoprotein involved in K+ transport
K15864	1	 nirS; nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]
K19339	2	 nosR; NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator
K03734	1	 apbE; FAD:protein FMN transferase [EC:2.7.1.180]
K06942	1	 ychF; ribosome-binding ATPase
K01056	1	 PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
K02897	1	 RP-L25, rplY; large subunit ribosomal protein L25
K00948	1	 PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
K00769	1	 gpt; xanthine phosphoribosyltransferase [EC:2.4.2.22]
K07483	1	 K07483; transposase
K01912	2	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K02034	7	 ABC.PE.P1; peptide/nickel transport system permease protein
K01474	4	 hyuB; N-methylhydantoinase B [EC:3.5.2.14]
K01473	4	 hyuA; N-methylhydantoinase A [EC:3.5.2.14]
K07390	1	 grxD, GLRX5; monothiol glutaredoxin
K02986	1	 RP-S4, rpsD; small subunit ribosomal protein S4
K03100	2	 lepB; signal peptidase I [EC:3.4.21.89]
K03738	2	 aor; aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]
K09181	1	 yfiQ; acetyltransferase
K03977	1	 engA, der; GTPase
K01951	3	 guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
K05595	1	 marC; multiple antibiotic resistance protein
K19055	2	 prdX, proX; Ala-tRNA(Pro) deacylase [EC:3.1.1.-]
K05834	1	 rhtB; homoserine/homoserine lactone efflux protein
K14358	1	 SCRN; secernin
K10674	2	 ectD; ectoine hydroxylase [EC:1.14.11.55]
K01953	5	 asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
K02052	1	 ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
K02055	1	 ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein
K06871	1	 K06871; uncharacterized protein
K07746	1	 parD1_3_4; antitoxin ParD1/3/4
K02035	5	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K01610	1	 E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]
K07226	1	 hugZ, hutZ; heme iron utilization protein
K14981	1	 chvI; two-component system, OmpR family, response regulator ChvI
K14980	1	 chvG; two-component system, OmpR family, sensor histidine kinase ChvG [EC:2.7.13.3]
K06958	1	 rapZ; RNase adapter protein RapZ
K02793	1	 PTS-Man-EIIA, manX; PTS system, mannose-specific IIA component [EC:2.7.1.191]
K11189	1	 PTS-HPR; phosphocarrier protein
K08483	1	 PTS-EI.PTSI, ptsI; phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]
K00537	1	 ARSC1, arsC; arsenate reductase [EC:1.20.4.1]
K03565	1	 recX; regulatory protein
K01992	3	 ABC-2.P; ABC-2 type transport system permease protein
K03782	1	 katG; catalase-peroxidase [EC:1.11.1.21]
K00822	1	 E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]
K00375	2	 K00375; GntR family transcriptional regulator / MocR family aminotransferase
K02956	1	 RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15
K03177	1	 truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]
K02834	1	 rbfA; ribosome-binding factor A
K02519	1	 infB, MTIF2; translation initiation factor IF-2
K07742	1	 ylxR; uncharacterized protein
K02600	1	 nusA; N utilization substance protein A
K09748	1	 rimP; ribosome maturation factor RimP
K03439	1	 trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
K00789	1	 metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
K03820	1	 lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
K07042	1	 ybeY, yqfG; probable rRNA maturation factor
K06217	1	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins
K06168	1	 miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
K03711	1	 fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator
K14742	1	 tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
K09019	1	 rutE; 3-hydroxypropanoate dehydrogenase [EC:1.1.1.-]
K03796	1	 bax; Bax protein
K01867	1	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K03980	1	 murJ, mviN; putative peptidoglycan lipid II flippase
K00990	1	 glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]
K06048	1	 gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
K09024	1	 rutF; flavin reductase [EC:1.5.1.-]
K19058	1	 merC; mercuric ion transport protein
K08365	1	 merR; MerR family transcriptional regulator, mercuric resistance operon regulatory protein
K06938	1	 K06938; uncharacterized protein
K00548	2	 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K01759	1	 GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]
K02193	1	 ccmA; heme exporter protein A [EC:3.6.3.41]
K02194	1	 ccmB; heme exporter protein B
K02195	1	 ccmC; heme exporter protein C
K02196	1	 ccmD; heme exporter protein D
K02197	1	 ccmE; cytochrome c-type biogenesis protein CcmE
K02198	1	 ccmF; cytochrome c-type biogenesis protein CcmF
K02199	1	 ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
K02200	2	 ccmH; cytochrome c-type biogenesis protein CcmH
K00927	1	 PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]
K00868	1	 pdxK, pdxY; pyridoxine kinase [EC:2.7.1.35]
K14449	1	 mch, mcd; 2-methylfumaryl-CoA hydratase [EC:4.2.1.148]
K00241	1	 sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
K00242	1	 sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K00239	2	 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K00240	2	 sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
K07734	1	 paiB; transcriptional regulator
K03588	1	 ftsW, spoVE; cell division protein FtsW
K02563	1	 murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
K01924	1	 murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
K00075	1	 murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]
K01921	2	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]
K03589	1	 ftsQ; cell division protein FtsQ
K05838	1	 ybbN; putative thioredoxin
K07157	1	 K07157; uncharacterized protein
K09791	1	 K09791; uncharacterized protein
K03185	1	 ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]
K04752	2	 glnK; nitrogen regulatory protein P-II 2
K03320	2	 amt, AMT, MEP; ammonium transporter, Amt family
K03466	1	 ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
K02341	1	 holB; DNA polymerase III subunit delta' [EC:2.7.7.7]
K01874	1	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
