KO	GeneNumber	Description
K03695	1	 clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
K09458	2	 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K01295	1	 cpg; glutamate carboxypeptidase [EC:3.4.17.11]
K08151	1	 tetA; MFS transporter, DHA1 family, tetracycline resistance protein
K03704	1	 cspA; cold shock protein (beta-ribbon, CspA family)
K03783	2	 punA, PNP; purine-nucleoside phosphorylase [EC:2.4.2.1]
K15726	2	 czcA; cobalt-zinc-cadmium resistance protein CzcA
K15727	2	 czcB; membrane fusion protein, cobalt-zinc-cadmium efflux system
K11741	1	 sugE; quaternary ammonium compound-resistance protein SugE
K03527	1	 ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]
K15738	1	 uup; ABC transport system ATP-binding/permease protein
K11785	1	 mqnD; 1,4-dihydroxy-6-naphthoate synthase [EC:1.14.-.-]
K11783	1	 mqnB; futalosine hydrolase [EC:3.2.2.26]
K01737	2	 queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
K01495	1	 GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]
K00645	1	 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K01761	1	 E4.4.1.11; methionine-gamma-lyase [EC:4.4.1.11]
K00648	5	 fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
K03550	1	 ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
K07137	1	 K07137; uncharacterized protein
K01081	1	 E3.1.3.5; 5'-nucleotidase [EC:3.1.3.5]
K02313	1	 dnaA; chromosomal replication initiator protein
K21572	10	 susD; starch-binding outer membrane protein, SusD/RagB family
K08676	2	 tri; tricorn protease [EC:3.4.21.-]
K00003	1	 E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
K01760	1	 metC; cystathionine beta-lyase [EC:4.4.1.8]
K03701	2	 uvrA; excinuclease ABC subunit A
K02348	1	 elaA; ElaA protein
K07478	1	 ycaJ; putative ATPase
K01876	1	 aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K01902	1	 sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K02356	1	 efp; elongation factor P
K02160	1	 accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
K01961	1	 accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K01259	3	 pip; proline iminopeptidase [EC:3.4.11.5]
K01915	1	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K01952	3	 purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K03274	1	 gmhD, rfaD; ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]
K00286	1	 proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K01061	2	 E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
K01937	1	 pyrG, CTPS; CTP synthase [EC:6.3.4.2]
K03217	1	 yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase
K08097	1	 comA; phosphosulfolactate synthase [EC:4.4.1.19]
K00014	1	 aroE; shikimate dehydrogenase [EC:1.1.1.25]
K02428	2	 rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K02950	1	 RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K02992	1	 RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02014	3	 TC.FEV.OM; iron complex outermembrane recepter protein
K00162	1	 PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
K01923	1	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K07146	1	 K07146; UPF0176 protein
K01434	2	 E3.5.1.11; penicillin amidase [EC:3.5.1.11]
K00428	3	 E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
K00652	1	 bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]
K06169	1	 miaE; tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
K01640	1	 E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
K03218	1	 rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
K03685	1	 rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]
K02078	2	 acpP; acyl carrier protein
K16211	2	 malY, malT; maltose/moltooligosaccharide transporter
K00847	1	 E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K05341	1	 E2.4.1.4; amylosucrase [EC:2.4.1.4]
K16091	3	 fecA; Fe(3+) dicitrate transport protein
K22078	1	 PGGHG, ATHL1; protein-glucosylgalactosylhydroxylysine glucosidase [EC:3.2.1.107]
K02529	1	 lacI, galR; LacI family transcriptional regulator
K09931	1	 K09931; uncharacterized protein
K03307	1	 TC.SSS; solute:Na+ symporter, SSS family
K03650	1	 mnmE, trmE, MSS1; tRNA modification GTPase [EC:3.6.-.-]
K03561	2	 exbB; biopolymer transport protein ExbB
K00568	1	 ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]
K01880	1	 GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]
K01262	2	 pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
K06886	2	 glbN; hemoglobin
K07560	1	 dtd, DTD; D-aminoacyl-tRNA deacylase [EC:3.1.1.96]
K15034	1	 yaeJ; ribosome-associated protein
K08968	1	 msrC; L-methionine (R)-S-oxide reductase [EC:1.8.4.14]
K11927	1	 rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]
K03545	1	 tig; trigger factor
K01358	2	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
K03544	1	 clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K00174	1	 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K01273	1	 DPEP; membrane dipeptidase [EC:3.4.13.19]
K06015	1	 E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
K02835	1	 prfA, MTRF1, MRF1; peptide chain release factor 1
K01784	2	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
K03306	1	 TC.PIT; inorganic phosphate transporter, PiT family
K07220	1	 K07220; uncharacterized protein
K07658	2	 phoB1, phoP; two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP
K10773	1	 NTH; endonuclease III [EC:4.2.99.18]
K01689	1	 ENO, eno; enolase [EC:4.2.1.11]
K18816	1	 aac6-I, aacA7; aminoglycoside 6'-N-acetyltransferase I [EC:2.3.1.82]
K02341	1	 holB; DNA polymerase III subunit delta' [EC:2.7.7.7]
K07746	1	 parD1_3_4; antitoxin ParD1/3/4
K08602	1	 pepF, pepB; oligoendopeptidase F [EC:3.4.24.-]
K03572	1	 mutL; DNA mismatch repair protein MutL
K08981	1	 K08981; putative membrane protein
K09167	1	 K09167; uncharacterized protein
K07259	3	 dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
K03574	1	 mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
K01972	1	 E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K02613	1	 paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
K02609	1	 paaA; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149]
K02610	1	 paaB; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB
K02611	1	 paaC; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC [EC:1.14.13.149]
K02612	1	 paaD; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD
K15866	1	 paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
K02614	1	 paaI; acyl-CoA thioesterase [EC:3.1.2.-]
K02617	1	 paaY; phenylacetic acid degradation protein
K03979	1	 obgE, cgtA; GTPase [EC:3.6.5.-]
K06207	1	 typA, bipA; GTP-binding protein
K02259	1	 COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K03470	1	 rnhB; ribonuclease HII [EC:3.1.26.4]
K00175	1	 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K01448	1	 amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K03718	1	 asnC; Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA
K02335	3	 polA; DNA polymerase I [EC:2.7.7.7]
K03090	1	 sigB; RNA polymerase sigma-B factor
K04077	3	 groEL, HSPD1; chaperonin GroEL
K06218	1	 relE, stbE; mRNA interferase RelE/StbE
K18918	1	 relB; RHH-type transcriptional regulator, rel operon repressor / antitoxin RelB
K03439	1	 trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
K07443	1	 ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein
K08976	1	 K08976; putative membrane protein
K07152	2	 SCO1_2; protein SCO1/2
