KO	GeneNumber	Description
K01703	1	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
K06167	1	 phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]
K00766	1	 trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
K06204	1	 dksA; DnaK suppressor protein
K13954	1	 yiaY; alcohol dehydrogenase [EC:1.1.1.1]
K03495	1	 gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme
K05794	1	 terC; tellurite resistance protein TerC
K02400	1	 flhA; flagellar biosynthesis protein FlhA
K02405	1	 fliA; RNA polymerase sigma factor for flagellar operon FliA
K02398	1	 flgM; negative regulator of flagellin synthesis FlgM
K03711	2	 fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator
K06888	1	 K06888; uncharacterized protein
K16922	1	 yydH; putative peptide zinc metalloprotease protein
K07140	1	 K07140; uncharacterized protein
K05939	2	 aas; acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:2.3.1.40 6.2.1.20]
K03116	2	 tatA; sec-independent protein translocase protein TatA
K01251	3	 E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]
K06156	1	 gntU; Gnt-I system low-affinity gluconate transporter
K00046	1	 idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]
K01126	2	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
K00016	1	 LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]
K04028	2	 eutN; ethanolamine utilization protein EutN
K04021	1	 eutE; aldehyde dehydrogenase
K00925	1	 ackA; acetate kinase [EC:2.7.2.1]
K05592	2	 deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
K02065	1	 mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
K02066	1	 mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein
K03696	1	 clpC; ATP-dependent Clp protease ATP-binding subunit ClpC
K00788	1	 thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
K05873	1	 E4.6.1.1B, cyaB; adenylate cyclase, class 2 [EC:4.6.1.1]
K01579	1	 panD; aspartate 1-decarboxylase [EC:4.1.1.11]
K07404	1	 pgl; 6-phosphogluconolactonase [EC:3.1.1.31]
K00748	1	 lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
K07250	1	 gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22]
K01138	3	 K01138; uncharacterized sulfatase [EC:3.1.6.-]
K03292	3	 TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family
K07001	3	 K07001; NTE family protein
K03593	1	 mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K00343	2	 nuoN; NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]
K00342	2	 nuoM; NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]
K00341	2	 nuoL; NADH-quinone oxidoreductase subunit L [EC:1.6.5.3]
K00338	2	 nuoI; NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]
K00337	2	 nuoH; NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]
K00336	1	 nuoG; NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]
K00335	1	 nuoF; NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]
K00334	1	 nuoE; NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]
K00333	2	 nuoD; NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]
K00332	3	 nuoC; NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]
K00331	2	 nuoB; NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]
K00330	1	 nuoA; NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]
K01438	1	 argE; acetylornithine deacetylase [EC:3.5.1.16]
K05970	3	 SIAE; sialate O-acetylesterase [EC:3.1.1.53]
K01130	9	 E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]
K00031	1	 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K00507	2	 SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
K01206	8	 FUCA; alpha-L-fucosidase [EC:3.2.1.51]
K06177	2	 rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]
K01185	2	 E3.2.1.17; lysozyme [EC:3.2.1.17]
K07726	1	 K07726; putative transcriptional regulator
K06919	2	 K06919; putative DNA primase/helicase
K04075	1	 tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]
K06147	3	 ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K01754	2	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]
K03768	1	 PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]
K12132	6	 prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]
K02843	2	 waaF, rfaF; heptosyltransferase II [EC:2.4.-.-]
K06997	1	 yggS, PROSC; PLP dependent protein
K00978	1	 rfbF; glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]
K01709	1	 rfbG; CDP-glucose 4,6-dehydratase [EC:4.2.1.45]
K12452	1	 ascC, ddhC, rfbH; CDP-4-dehydro-6-deoxyglucose reductase, E1 [EC:1.17.1.1]
K01711	3	 gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]
K11783	1	 mqnB; futalosine hydrolase [EC:3.2.2.26]
K11785	1	 mqnD; 1,4-dihydroxy-6-naphthoate synthase [EC:1.14.-.-]
K06131	1	 clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]
K00135	1	 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K01496	1	 hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
K18299	1	 mexF; multidrug efflux pump
K00887	1	 dgkA; undecaprenol kinase [EC:2.7.1.66]
K03386	1	 PRDX2_4, ahpC; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]
K00965	1	 galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]
K03281	1	 TC.CIC; chloride channel protein, CIC family
K01785	2	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]
K05520	2	 pfpI; protease I [EC:3.5.1.124]
K07301	1	 yrbG; cation:H+ antiporter
K15977	2	 K15977; putative oxidoreductase
K10536	1	 aguA; agmatine deiminase [EC:3.5.3.12]
K00600	1	 glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]
K01586	1	 lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
K04096	1	 smf; DNA processing protein
K02836	1	 prfB; peptide chain release factor 2
K02518	1	 infA; translation initiation factor IF-1
K06959	1	 tex; protein Tex
K03166	1	 top6A; DNA topoisomerase VI subunit A [EC:5.99.1.3]
K07478	1	 ycaJ; putative ATPase
K03182	1	 ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]
K02888	1	 RP-L21, MRPL21, rplU; large subunit ribosomal protein L21
K08300	1	 rne; ribonuclease E [EC:3.1.26.12]
K08483	1	 PTS-EI.PTSI, ptsI; phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]
K11189	1	 PTS-HPR; phosphocarrier protein
K02768	1	 PTS-Fru-EIIA, fruB; PTS system, fructose-specific IIA component [EC:2.7.1.202]
K05808	1	 yhbH; putative sigma-54 modulation protein
K07003	5	 K07003; uncharacterized protein
K03924	3	 moxR; MoxR-like ATPase [EC:3.6.3.-]
K06889	1	 K06889; uncharacterized protein
K00697	1	 otsA; trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]	Glc a1-a1 Glc
K07300	2	 chaA, CAX; Ca2+:H+ antiporter
K10716	1	 kch, trkA, mthK, pch; voltage-gated potassium channel
K03284	1	 corA; magnesium transporter
K03407	2	 cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
K03408	2	 cheW; purine-binding chemotaxis protein CheW
K03412	2	 cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
K00575	2	 cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
K07315	1	 rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
K04749	2	 rsbV; anti-sigma B factor antagonist
K06076	1	 fadL; long-chain fatty acid transport protein
K03698	1	 cbf, cbf1; 3'-5' exoribonuclease [EC:3.1.-.-]
K01881	1	 PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K01768	4	 E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
K00059	3	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K01915	2	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K01868	1	 TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]
K00789	2	 metK; S-adenosylmethionine synthetase [EC:2.5.1.6]
K00973	1	 E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
K02335	3	 polA; DNA polymerase I [EC:2.7.7.7]
K00859	1	 coaE; dephospho-CoA kinase [EC:2.7.1.24]
K03628	2	 rho; transcription termination factor Rho
K00794	1	 ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
K03625	1	 nusB; N utilization substance protein B
K03110	1	 ftsY; fused signal recognition particle receptor
K03118	1	 tatC; sec-independent protein translocase protein TatC
K07221	2	 oprO_P; phosphate-selective porin OprO and OprP
K01772	1	 hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9]
K03563	3	 csrA; carbon storage regulator
K00340	1	 nuoK; NADH-quinone oxidoreductase subunit K [EC:1.6.5.3]
K03424	1	 tatD; TatD DNase family protein [EC:3.1.21.-]
K13626	1	 fliW; flagellar assembly factor FliW
K11720	1	 lptG; lipopolysaccharide export system permease protein
K03595	1	 era, ERAL1; GTPase
K00147	1	 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K00796	1	 folP; dihydropteroate synthase [EC:2.5.1.15]
K03584	1	 recO; DNA repair protein RecO (recombination protein O)
K07042	1	 ybeY, yqfG; probable rRNA maturation factor
K07037	1	 K07037; uncharacterized protein
K06217	1	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins
K00981	2	 E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
K00806	1	 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]
K01939	1	 purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]
K06180	3	 rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
K01926	2	 rex; redox-sensing transcriptional repressor
K09166	1	 K09166; uncharacterized protein
K00108	3	 betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K09697	1	 natA; sodium transport system ATP-binding protein [EC:3.6.3.7]
K01990	8	 ABC-2.A; ABC-2 type transport system ATP-binding protein
K01992	8	 ABC-2.P; ABC-2 type transport system permease protein
K02838	1	 frr, MRRF, RRF; ribosome recycling factor
K09903	1	 pyrH; uridylate kinase [EC:2.7.4.22]
K02357	1	 tsf, TSFM; elongation factor Ts
K02967	1	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K01653	1	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K00053	1	 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
K06969	2	 rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]
K13292	1	 lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
K01918	1	 panC; pantoate--beta-alanine ligase [EC:6.3.2.1]
K00297	1	 metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
K09458	4	 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K02078	2	 acpP; acyl carrier protein
K08678	1	 UXS1, uxs; UDP-glucuronate decarboxylase [EC:4.1.1.35]
K01816	2	 hyi, gip; hydroxypyruvate isomerase [EC:5.3.1.22]
K11529	1	 gck, gckA, GLYCTK; glycerate 2-kinase [EC:2.7.1.165]
K14652	1	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K02035	2	 ABC.PE.S; peptide/nickel transport system substrate-binding protein
K02033	2	 ABC.PE.P; peptide/nickel transport system permease protein
K02034	2	 ABC.PE.P1; peptide/nickel transport system permease protein
K00428	1	 E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
K05349	3	 bglX; beta-glucosidase [EC:3.2.1.21]
K01258	2	 pepT; tripeptide aminopeptidase [EC:3.4.11.4]
K00018	1	 hprA; glycerate dehydrogenase [EC:1.1.1.29]
K06996	1	 K06996; uncharacterized protein
K01442	1	 E3.5.1.24; choloylglycine hydrolase [EC:3.5.1.24]
K00278	1	 nadB; L-aspartate oxidase [EC:1.4.3.16]
K00363	1	 nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]
K02517	1	 lpxL, htrB; Kdo2-lipid IVA lauroyltransferase [EC:2.3.1.241]
K00995	1	 pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K01053	3	 E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
K03294	1	 TC.APA; basic amino acid/polyamine antiporter, APA family
K00281	1	 GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K02217	1	 ftnA, ftn; ferritin [EC:1.16.3.2]
K21108	1	 BVES; blood vessel epicardial substance
K03646	1	 tolA; colicin import membrane protein
K20851	1	 agaA; alpha-agarase [EC:3.2.1.158]
K02933	1	 RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K02994	1	 RP-S8, rpsH; small subunit ribosomal protein S8
K02931	2	 RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K02895	1	 RP-L24, MRPL24, rplX; large subunit ribosomal protein L24
K02874	1	 RP-L14, MRPL14, rplN; large subunit ribosomal protein L14
K02961	1	 RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17
K02904	1	 RP-L29, rpmC; large subunit ribosomal protein L29
K02878	1	 RP-L16, MRPL16, rplP; large subunit ribosomal protein L16
K02982	1	 RP-S3, rpsC; small subunit ribosomal protein S3
K02890	1	 RP-L22, MRPL22, rplV; large subunit ribosomal protein L22
K02965	1	 RP-S19, rpsS; small subunit ribosomal protein S19
K02886	1	 RP-L2, MRPL2, rplB; large subunit ribosomal protein L2
K02892	1	 RP-L23, MRPL23, rplW; large subunit ribosomal protein L23
K02926	1	 RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K02906	1	 RP-L3, MRPL3, rplC; large subunit ribosomal protein L3
K02946	1	 RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K02355	2	 fusA, GFM, EFG; elongation factor G
K06200	1	 cstA; carbon starvation protein
K01887	1	 RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]
K09710	1	 ybeB; ribosome-associated protein
K03525	1	 coaX; type III pantothenate kinase [EC:2.7.1.33]
K03979	1	 obgE, cgtA; GTPase [EC:3.6.5.-]
K01758	1	 CTH; cystathionine gamma-lyase [EC:4.4.1.1]
K01739	2	 metB; cystathionine gamma-synthase [EC:2.5.1.48]
K09778	1	 K09778; uncharacterized protein
K02313	2	 dnaA; chromosomal replication initiator protein
K00858	1	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]
K01662	1	 dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]
K13789	1	 GGPS; geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]
K07164	1	 K07164; uncharacterized protein
K03086	7	 rpoD; RNA polymerase primary sigma factor
K07090	5	 K07090; uncharacterized protein
K19339	1	 nosR; NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator
K03734	3	 apbE; FAD:protein FMN transferase [EC:2.7.1.180]
K00874	1	 kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]
K00058	2	 serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
K03579	1	 hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]
K21619	2	 uxaE; tagaturonate epimerase [EC:5.1.2.7]
K02431	1	 fucU, FUOM; L-fucose mutarotase [EC:5.1.3.29]
K07046	1	 K07046; L-fuconolactonase [EC:3.1.1.-]
K00001	1	 E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]
K05845	1	 opuC; osmoprotectant transport system substrate-binding protein
K05846	1	 opuBD; osmoprotectant transport system permease protein
K05847	1	 opuA; osmoprotectant transport system ATP-binding protein
K01885	2	 EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K04564	1	 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
K03406	2	 mcp; methyl-accepting chemotaxis protein
K01151	1	 nfo; deoxyribonuclease IV [EC:3.1.21.2]
K00382	3	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K03411	1	 cheD; chemotaxis protein CheD [EC:3.5.1.44]
K07107	1	 ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
K08884	2	 K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]
K06133	1	 LYS5, acpT; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]
K00658	1	 DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K00164	1	 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K00627	2	 DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
K00163	1	 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K00677	1	 lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
K13488	1	 wspB; chemotaxis-related protein WspB
K13486	2	 wspC; chemotaxis protein methyltransferase WspC
K13489	1	 wspD; chemotaxis-related protein WspD
K13490	1	 wspE; two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE
K01299	1	 E3.4.17.19; carboxypeptidase Taq [EC:3.4.17.19]
K01463	2	 bshB1; N-acetylglucosamine malate deacetylase 1 [EC:3.5.1.-]
K01749	1	 hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]
K03216	1	 trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]
K00764	1	 purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K00931	1	 proB; glutamate 5-kinase [EC:2.7.2.11]
K03699	1	 tlyC; putative hemolysin
K03439	1	 trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
K02372	3	 fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
K00912	1	 lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
K01356	1	 lexA; repressor LexA [EC:3.4.21.88]
K12257	2	 secDF; SecD/SecF fusion protein
K03210	1	 yajC; preprotein translocase subunit YajC
K00773	1	 tgt, QTRT1; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
K01507	1	 ppa; inorganic pyrophosphatase [EC:3.6.1.1]
K15987	1	 hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]
K00012	1	 UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
K02469	1	 gyrA; DNA gyrase subunit A [EC:5.99.1.3]
K20534	1	 gtrB, csbB; polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]
K00432	1	 gpx; glutathione peroxidase [EC:1.11.1.9]
K01610	1	 E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]
K01950	1	 E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
K01585	1	 speA; arginine decarboxylase [EC:4.1.1.19]
K02879	1	 RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17
K03040	4	 rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
K02948	1	 RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K02952	1	 RP-S13, rpsM; small subunit ribosomal protein S13
K01265	1	 map; methionyl aminopeptidase [EC:3.4.11.18]
K00939	1	 adk, AK; adenylate kinase [EC:2.7.4.3]
K03076	1	 secY; preprotein translocase subunit SecY
K02876	1	 RP-L15, MRPL15, rplO; large subunit ribosomal protein L15
K02988	1	 RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5
K03932	3	 lpqC; polyhydroxybutyrate depolymerase
K01219	1	 E3.2.1.81; beta-agarase [EC:3.2.1.81]
K15738	1	 uup; ABC transport system ATP-binding/permease protein
K03695	1	 clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
K04043	1	 dnaK, HSPA9; molecular chaperone DnaK
K14170	1	 pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]
K01803	1	 TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]
K01874	3	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K06173	1	 truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
K00133	1	 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
K00573	1	 E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K01649	2	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K04752	1	 glnK; nitrogen regulatory protein P-II 2
K01669	3	 phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
K21071	2	 pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]
K01895	1	 ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K08303	1	 K08303; putative protease [EC:3.4.-.-]
K00384	2	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K01956	1	 carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
K17758	1	 nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]
K17759	1	 AIBP, nnrE; NAD(P)H-hydrate epimerase [EC:5.1.99.6]
K03282	1	 mscL; large conductance mechanosensitive channel
K02004	2	 ABC.CD.P; putative ABC transport system permease protein
K02003	2	 ABC.CD.A; putative ABC transport system ATP-binding protein
K00101	1	 lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K01791	1	 wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]
K19068	1	 wbjC; UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase [EC:1.1.1.367]
K17716	1	 capD; UDP-glucose 4-epimerase [EC:5.1.3.2]
K14155	1	 patB, malY; cystathione beta-lyase [EC:4.4.1.8]
K02654	2	 pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
K03561	1	 exbB; biopolymer transport protein ExbB
K00831	1	 serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]
K03800	2	 lplA, lplJ; lipoate---protein ligase [EC:6.3.1.20]
K02437	1	 gcvH, GCSH; glycine cleavage system H protein
K00605	1	 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K03596	2	 lepA; GTP-binding protein LepA
K02426	1	 sufE; cysteine desulfuration protein SufE
K01011	1	 TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K03527	1	 ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]
K02291	1	 crtB; 15-cis-phytoene synthase [EC:2.5.1.32]
K03307	3	 TC.SSS; solute:Na+ symporter, SSS family
K01243	1	 mtnN, mtn, pfs; adenosylhomocysteine nucleosidase [EC:3.2.2.9]
K01951	1	 guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
K06137	1	 pqqC; pyrroloquinoline-quinone synthase [EC:1.3.3.11]
K06139	1	 pqqE; pyrroloquinoline quinone biosynthesis protein E
K03465	2	 thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]
K07160	1	 K07160; UPF0271 protein
K00632	2	 fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
K01782	2	 fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
