#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
bin497_00336         -            199 TIGR00064            TIGR00064    279    0.0039   12.3   0.0   1   1   1.1e-05    0.0057   11.8   0.0    70   124    16    70     2    88 0.81 Adenylyl-sulfate kinase
bin497_00900         -            293 TIGR00083            TIGR00083    290   1.1e-70  234.2   0.0   1   1   1.2e-73   1.2e-70  234.1   0.0     2   286     3   290     2   293 0.93 Riboflavin biosynthesis protein RibF
bin497_00889         -            195 TIGR00084            TIGR00084    192   4.6e-48  159.1   1.0   1   1   9.8e-51   5.1e-48  159.0   1.0     2   189     2   194     1   195 0.94 Holliday junction ATP-dependent DNA helicase RuvA
bin497_00868         -            219 TIGR00084            TIGR00084    192   0.00061   15.2   0.0   1   1   2.1e-06    0.0011   14.4   0.0   101   136    19    53     4    80 0.78 Recombination protein RecR
bin497_00026         -            229 TIGR00088            TIGR00088    233   1.1e-79  262.9   0.0   1   1   2.3e-82   1.2e-79  262.8   0.0     1   223     1   225     1   229 0.99 tRNA (guanine-N(1)-)-methyltransferase
bin497_00001         -            398 TIGR00088            TIGR00088    233   0.00074   14.7   0.1   1   2      0.11        56   -1.3   0.0    11    39    57    85    55   100 0.72 ATP-dependent Clp protease ATP-binding subunit ClpX
bin497_00001         -            398 TIGR00088            TIGR00088    233   0.00074   14.7   0.1   2   2   6.7e-06    0.0035   12.5   0.0    75   128   205   259   194   263 0.75 ATP-dependent Clp protease ATP-binding subunit ClpX
bin497_00777         -            153 TIGR00090            TIGR00090     99   2.3e-29   97.4   0.7   1   2   3.3e-32   3.4e-29   96.9   0.3     2    99     6   105     5   105 0.95 Ribosomal silencing factor RsfS
bin497_00777         -            153 TIGR00090            TIGR00090     99   2.3e-29   97.4   0.7   2   2       0.3   3.1e+02   -2.4   0.0    38    45   123   130   109   146 0.48 Ribosomal silencing factor RsfS
bin497_00752         -            366 TIGR00092            TIGR00092    368  3.6e-146  482.9   0.3   1   1  1.2e-148    4e-146  482.7   0.3     1   368     1   366     1   366 0.98 Ribosome-binding ATPase YchF
bin497_00029         -            332 TIGR00092            TIGR00092    368   5.9e-17   57.7   1.5   1   1   2.2e-17   7.5e-15   50.8   1.4     5   106   165   249   162   301 0.81 GTPase Obg
bin497_00741         -            435 TIGR00092            TIGR00092    368     1e-06   24.0   4.1   1   4   2.9e-06   0.00099   14.2   0.0     6    25     5    24     1    34 0.84 GTPase Der
bin497_00741         -            435 TIGR00092            TIGR00092    368     1e-06   24.0   4.1   2   4       0.5   1.7e+02   -3.1   0.0   222   274    69   120    57   144 0.60 GTPase Der
bin497_00741         -            435 TIGR00092            TIGR00092    368     1e-06   24.0   4.1   3   4    0.0001     0.035    9.1   0.0     5    26   178   199   175   214 0.81 GTPase Der
bin497_00741         -            435 TIGR00092            TIGR00092    368     1e-06   24.0   4.1   4   4     0.062        22   -0.1   0.3   162   246   246   333   226   366 0.57 GTPase Der
bin497_00517         -            398 TIGR00095            TIGR00095    194   1.8e-05   20.4   0.0   1   1   5.3e-08   2.7e-05   19.8   0.0    48   154   220   325   215   332 0.76 Ribosomal RNA large subunit methyltransferase I
bin497_00405         -            353 TIGR00095            TIGR00095    194   7.1e-05   18.4   0.0   1   1   2.1e-07   0.00011   17.8   0.0    55   135   155   234   122   276 0.83 Ribosomal RNA large subunit methyltransferase K/L
bin497_00003         -            437 TIGR00115            TIGR00115    410   1.8e-57  190.9  24.9   1   1     5e-60   2.6e-57  190.4  24.9     2   409    12   418    11   419 0.90 Trigger factor
bin497_00544         -            233 TIGR00115            TIGR00115    410   1.3e-06   23.4   0.3   1   2     0.024        13    0.4   0.3    50    79    74   103    63   125 0.51 FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
bin497_00544         -            233 TIGR00115            TIGR00115    410   1.3e-06   23.4   0.3   2   2   1.5e-08   7.8e-06   20.8   0.0   148   219   143   215   131   232 0.86 FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
bin497_00766         -            277 TIGR00116            TIGR00116    293     7e-67  221.5   8.1   1   1   7.5e-70   7.7e-67  221.4   8.1     2   272     1   275     1   277 0.95 Elongation factor Ts
bin497_01042         -            147 TIGR00158            TIGR00158    148   1.5e-36  122.0   6.6   1   1   1.6e-39   1.6e-36  121.9   6.6     1   148     1   147     1   147 0.97 50S ribosomal protein L9
bin497_01040         -            122 TIGR00166            TIGR00166     95   1.1e-22   76.0   0.1   1   1   1.4e-25   1.5e-22   75.6   0.1     2    94     3    95     2    96 0.97 30S ribosomal protein S6
bin497_00054         -            178 TIGR00168            TIGR00168    165     1e-54  180.5   1.2   1   1   1.2e-57   1.2e-54  180.3   1.2     1   165    14   177    14   177 0.99 Translation initiation factor IF-3
bin497_00616         -            270 TIGR00186            TIGR00186    240   2.5e-41  137.6   0.0   1   1   5.9e-44   3.1e-41  137.3   0.0    19   240    52   265    34   265 0.88 23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
bin497_00100         -            249 TIGR00186            TIGR00186    240   2.6e-21   72.1   0.0   1   2      0.13        68   -1.3   0.0     4    30    27    51    26    76 0.72 Putative TrmH family tRNA/rRNA methyltransferase
bin497_00100         -            249 TIGR00186            TIGR00186    240   2.6e-21   72.1   0.0   2   2   1.3e-23   6.8e-21   70.7   0.0    91   238    94   247    71   249 0.88 Putative TrmH family tRNA/rRNA methyltransferase
bin497_00537         -            598 TIGR00194            TIGR00194    574  1.5e-155  515.0   0.1   1   1  3.5e-158  1.8e-155  514.7   0.1     3   574     5   576     3   576 0.95 UvrABC system protein C
bin497_00160         -            156 TIGR00194            TIGR00194    574   0.00086   13.9   0.2   1   1   1.8e-06   0.00094   13.8   0.2   171   234     3    66     1    93 0.87 Transcription elongation factor GreA
bin497_00389         -            540 TIGR00337            TIGR00337    526  5.6e-233  770.1   0.1   1   1  6.2e-236  6.4e-233  769.9   0.1     2   526     2   529     1   529 0.99 CTP synthase
bin497_00773         -            480 TIGR00362            TIGR00362    437  2.5e-132  437.9   0.0   1   1  5.5e-135  2.9e-132  437.7   0.0     1   437    18   476    18   476 0.95 Chromosomal replication initiator protein DnaA
bin497_00759         -            347 TIGR00362            TIGR00362    437   1.5e-05   20.1   0.8   1   3   7.4e-05     0.038    8.9   0.2   124   161    41    78    31    84 0.87 Holliday junction ATP-dependent DNA helicase RuvB
bin497_00759         -            347 TIGR00362            TIGR00362    437   1.5e-05   20.1   0.8   2   3      0.23   1.2e+02   -2.7   0.0   197   213   102   118    97   125 0.85 Holliday junction ATP-dependent DNA helicase RuvB
bin497_00759         -            347 TIGR00362            TIGR00362    437   1.5e-05   20.1   0.8   3   3   6.6e-05     0.034    9.0   0.0   256   343   172   258   165   276 0.85 Holliday junction ATP-dependent DNA helicase RuvB
bin497_00001         -            398 TIGR00382            TIGR00382    414  6.2e-167  551.6   1.2   1   1  2.6e-169  6.8e-167  551.5   1.2    13   401     2   386     1   398 0.95 ATP-dependent Clp protease ATP-binding subunit ClpX
bin497_00320         -            745 TIGR00382            TIGR00382    414   1.9e-08   29.6   6.3   1   4   0.00049      0.13    7.1   0.1   117   192    56   138    46   148 0.66 Chaperone protein ClpB
bin497_00320         -            745 TIGR00382            TIGR00382    414   1.9e-08   29.6   6.3   2   4      0.33        85   -2.2   0.4    32    89   286   346   271   378 0.60 Chaperone protein ClpB
bin497_00320         -            745 TIGR00382            TIGR00382    414   1.9e-08   29.6   6.3   3   4   2.3e-05    0.0061   11.5   0.0    71   141   416   477   393   486 0.81 Chaperone protein ClpB
bin497_00320         -            745 TIGR00382            TIGR00382    414   1.9e-08   29.6   6.3   4   4   1.5e-05    0.0038   12.1   0.1   281   382   603   702   558   729 0.80 Chaperone protein ClpB
bin497_00778         -            664 TIGR00382            TIGR00382    414   1.8e-07   26.4   0.0   1   1   1.3e-09   3.4e-07   25.5   0.0   121   198   237   308   230   333 0.80 ATP-dependent zinc metalloprotease FtsH 3
bin497_00103         -            440 TIGR00382            TIGR00382    414    0.0031   12.4   0.0   1   1     2e-05    0.0053   11.7   0.0   120   199    53   128    41   135 0.80 Replication-associated recombination protein A
bin497_00907         -           1148 TIGR00392            TIGR00392    861  1.7e-290  962.0   0.0   1   1  1.1e-292  2.2e-290  961.6   0.0     5   858     8   936     4   939 0.95 Isoleucine--tRNA ligase
bin497_00523         -            884 TIGR00392            TIGR00392    861  7.1e-105  347.8   2.5   1   2   2.5e-39   5.1e-37  123.3   1.1     3   247     4   239     2   257 0.92 Valine--tRNA ligase
bin497_00523         -            884 TIGR00392            TIGR00392    861  7.1e-105  347.8   2.5   2   2   1.4e-69   2.8e-67  223.4   0.0   310   844   257   761   241   767 0.87 Valine--tRNA ligase
bin497_00590         -            921 TIGR00392            TIGR00392    861   1.8e-41  138.1   7.7   1   4     3e-19   6.2e-17   56.9   0.8     4   165     1   144     1   156 0.89 Leucine--tRNA ligase
bin497_00590         -            921 TIGR00392            TIGR00392    861   1.8e-41  138.1   7.7   2   4   3.5e-08   7.2e-06   20.3   0.0   170   364   206   428   173   467 0.80 Leucine--tRNA ligase
bin497_00590         -            921 TIGR00392            TIGR00392    861   1.8e-41  138.1   7.7   3   4   9.8e-06     0.002   12.2   0.0   461   485   473   497   447   505 0.85 Leucine--tRNA ligase
bin497_00590         -            921 TIGR00392            TIGR00392    861   1.8e-41  138.1   7.7   4   4   6.3e-14   1.3e-11   39.3   0.1   610   791   694   839   681   892 0.71 Leucine--tRNA ligase
bin497_00556         -            728 TIGR00392            TIGR00392    861   1.1e-19   66.0   8.9   1   3   5.4e-12   1.1e-09   32.9   0.1    45   131    15    85    13   146 0.67 Methionine--tRNA ligase
bin497_00556         -            728 TIGR00392            TIGR00392    861   1.1e-19   66.0   8.9   2   3     0.022       4.5    1.1   1.9   448   482   217   252   188   295 0.64 Methionine--tRNA ligase
bin497_00556         -            728 TIGR00392            TIGR00392    861   1.1e-19   66.0   8.9   3   3     3e-12   6.3e-10   33.7   0.1   605   789   327   510   325   548 0.84 Methionine--tRNA ligase
bin497_01015         -            521 TIGR00392            TIGR00392    861   1.2e-06   22.8   0.3   1   2    0.0095         2    2.3   0.2    45    79    32    66    24    69 0.92 Cysteine--tRNA ligase
bin497_01015         -            521 TIGR00392            TIGR00392    861   1.2e-06   22.8   0.3   2   2   1.3e-07   2.7e-05   18.4   0.0   605   666   276   345   269   362 0.91 Cysteine--tRNA ligase
bin497_00590         -            921 TIGR00396            TIGR00396    843  7.1e-282  933.3   0.7   1   2   6.9e-70   1.2e-67  224.6   2.1     1   142     3   145     3   153 0.98 Leucine--tRNA ligase
bin497_00590         -            921 TIGR00396            TIGR00396    843  7.1e-282  933.3   0.7   2   2  3.5e-215  6.1e-213  705.2   0.0   140   843   200   921   157   921 0.92 Leucine--tRNA ligase
bin497_00523         -            884 TIGR00396            TIGR00396    843   3.8e-53  176.6  11.1   1   7   4.2e-24   7.3e-22   73.1   0.1     1   174     7   195     7   202 0.82 Valine--tRNA ligase
bin497_00523         -            884 TIGR00396            TIGR00396    843   3.8e-53  176.6  11.1   2   7     0.031       5.4    0.8   0.0   236   261   207   237   193   240 0.72 Valine--tRNA ligase
bin497_00523         -            884 TIGR00396            TIGR00396    843   3.8e-53  176.6  11.1   3   7   1.5e-09   2.5e-07   25.0   0.0   303   371   246   315   237   343 0.77 Valine--tRNA ligase
bin497_00523         -            884 TIGR00396            TIGR00396    843   3.8e-53  176.6  11.1   4   7   0.00021     0.036    8.0   0.0   166   221   340   398   333   401 0.83 Valine--tRNA ligase
bin497_00523         -            884 TIGR00396            TIGR00396    843   3.8e-53  176.6  11.1   5   7   1.7e-05    0.0029   11.6   3.0   410   441   400   431   388   535 0.89 Valine--tRNA ligase
bin497_00523         -            884 TIGR00396            TIGR00396    843   3.8e-53  176.6  11.1   6   7   2.8e-19   4.9e-17   57.2   0.0   604   762   539   712   530   755 0.80 Valine--tRNA ligase
bin497_00523         -            884 TIGR00396            TIGR00396    843   3.8e-53  176.6  11.1   7   7      0.24        41   -2.1   0.1   729   808   791   878   740   882 0.50 Valine--tRNA ligase
bin497_00907         -           1148 TIGR00396            TIGR00396    843   7.5e-26   86.3   8.0   1   5   1.5e-10   2.5e-08   28.4   0.0     9   172    17   198     9   211 0.69 Isoleucine--tRNA ligase
bin497_00907         -           1148 TIGR00396            TIGR00396    843   7.5e-26   86.3   8.0   2   5      0.32        55   -2.6   0.0   307   362   329   385   324   394 0.82 Isoleucine--tRNA ligase
bin497_00907         -           1148 TIGR00396            TIGR00396    843   7.5e-26   86.3   8.0   3   5    0.0014      0.25    5.2   0.0   124   210   411   501   399   506 0.72 Isoleucine--tRNA ligase
bin497_00907         -           1148 TIGR00396            TIGR00396    843   7.5e-26   86.3   8.0   4   5   1.9e-07   3.2e-05   18.1   0.4   411   436   517   542   512   551 0.91 Isoleucine--tRNA ligase
bin497_00907         -           1148 TIGR00396            TIGR00396    843   7.5e-26   86.3   8.0   5   5     1e-12   1.8e-10   35.5   0.0   598   781   682   892   665   943 0.68 Isoleucine--tRNA ligase
bin497_00556         -            728 TIGR00396            TIGR00396    843   3.8e-20   67.5   4.5   1   4   1.1e-20   1.9e-18   61.8   0.0    25   179     2   152     1   157 0.93 Methionine--tRNA ligase
bin497_00556         -            728 TIGR00396            TIGR00396    843   3.8e-20   67.5   4.5   2   4    0.0077       1.3    2.8   0.3   155   221   160   226   154   230 0.90 Methionine--tRNA ligase
bin497_00556         -            728 TIGR00396            TIGR00396    843   3.8e-20   67.5   4.5   3   4      0.29        50   -2.4   0.2   404   428   223   247   209   252 0.81 Methionine--tRNA ligase
bin497_00556         -            728 TIGR00396            TIGR00396    843   3.8e-20   67.5   4.5   4   4    0.0076       1.3    2.8   0.1   600   759   328   511   318   532 0.63 Methionine--tRNA ligase
bin497_00427         -            596 TIGR00396            TIGR00396    843   0.00033   14.7   0.0   1   1   3.2e-06   0.00056   14.0   0.0    33    71   116   156   111   158 0.87 Arginine--tRNA ligase
bin497_00914         -            557 TIGR00396            TIGR00396    843      0.02    8.8   2.3   1   1    0.0013      0.23    5.3   2.3    90   150    73   129     5   135 0.90 Glutamine--tRNA ligase
bin497_00556         -            728 TIGR00398            TIGR00398    530  1.3e-167  554.6   0.1   1   1    1e-169  1.7e-167  554.2   0.1     2   518     9   527     8   533 0.96 Methionine--tRNA ligase
bin497_00907         -           1148 TIGR00398            TIGR00398    530   1.1e-22   76.4   2.3   1   3   3.1e-06   0.00054   14.7   0.4    10    59    50    99    48   216 0.64 Isoleucine--tRNA ligase
bin497_00907         -           1148 TIGR00398            TIGR00398    530   1.1e-22   76.4   2.3   2   3   2.4e-05    0.0041   11.7   0.1   182   241   478   533   462   539 0.82 Isoleucine--tRNA ligase
bin497_00907         -           1148 TIGR00398            TIGR00398    530   1.1e-22   76.4   2.3   3   3   2.3e-15     4e-13   44.8   0.0   305   499   666   866   659   876 0.85 Isoleucine--tRNA ligase
bin497_00590         -            921 TIGR00398            TIGR00398    530   1.4e-22   75.9   2.4   1   5   1.7e-17   2.9e-15   51.8   0.1     7   110    39   145    33   155 0.90 Leucine--tRNA ligase
bin497_00590         -            921 TIGR00398            TIGR00398    530   1.4e-22   75.9   2.4   2   5         1   1.7e+02   -3.5   0.0   220   241   468   488   457   491 0.84 Leucine--tRNA ligase
bin497_00590         -            921 TIGR00398            TIGR00398    530   1.4e-22   75.9   2.4   3   5     0.029       5.1    1.5   0.0   366   407   607   647   600   667 0.77 Leucine--tRNA ligase
bin497_00590         -            921 TIGR00398            TIGR00398    530   1.4e-22   75.9   2.4   4   5   1.8e-06   0.00031   15.4   0.0   326   353   694   721   682   731 0.91 Leucine--tRNA ligase
bin497_00590         -            921 TIGR00398            TIGR00398    530   1.4e-22   75.9   2.4   5   5     0.013       2.3    2.7   0.1   387   448   742   803   740   813 0.83 Leucine--tRNA ligase
bin497_00523         -            884 TIGR00398            TIGR00398    530   1.6e-19   65.9   0.1   1   3   3.6e-07   6.2e-05   17.8   0.0     8    56    43    91    36   198 0.64 Valine--tRNA ligase
bin497_00523         -            884 TIGR00398            TIGR00398    530   1.6e-19   65.9   0.1   2   3   1.4e-06   0.00025   15.8   0.0   153   242   336   418   315   427 0.76 Valine--tRNA ligase
bin497_00523         -            884 TIGR00398            TIGR00398    530   1.6e-19   65.9   0.1   3   3     4e-10   6.9e-08   27.5   0.0   312   506   524   713   505   727 0.80 Valine--tRNA ligase
bin497_01015         -            521 TIGR00398            TIGR00398    530   1.5e-12   42.9   0.3   1   2   9.4e-10   1.6e-07   26.3   0.1    12   126    36   159    27   197 0.82 Cysteine--tRNA ligase
bin497_01015         -            521 TIGR00398            TIGR00398    530   1.5e-12   42.9   0.3   2   2     3e-06   0.00051   14.7   0.0   316   372   271   334   259   338 0.75 Cysteine--tRNA ligase
bin497_00427         -            596 TIGR00398            TIGR00398    530   4.2e-06   21.6   0.1   1   2   1.4e-05    0.0024   12.5   0.0    10    53   125   168   120   205 0.86 Arginine--tRNA ligase
bin497_00427         -            596 TIGR00398            TIGR00398    530   4.2e-06   21.6   0.1   2   2   0.00094      0.16    6.5   0.0   270   346   339   413   323   416 0.73 Arginine--tRNA ligase
bin497_00055         -            654 TIGR00414            TIGR00414    418   1.3e-06   23.6   0.0   1   1   3.9e-09     2e-06   22.9   0.0   137   305   247   414   236   425 0.85 Threonine--tRNA ligase
bin497_00191         -            563 TIGR00414            TIGR00414    418      0.48    5.2   7.8   1   2     0.004       2.1    3.1   3.2     9   111   177   294   168   318 0.55 DNA repair protein RecN
bin497_00191         -            563 TIGR00414            TIGR00414    418      0.48    5.2   7.8   2   2     0.002         1    4.1   0.3    26    72   329   375   305   384 0.73 DNA repair protein RecN
bin497_00084         -            456 TIGR00416            TIGR00416    454  1.5e-169  560.4   0.1   1   1  3.3e-172  1.7e-169  560.2   0.1     2   450     3   446     1   450 0.96 DNA repair protein RadA
bin497_00230         -            539 TIGR00416            TIGR00416    454   3.6e-05   18.6   0.0   1   1   1.2e-07   6.2e-05   17.7   0.0   371   454    77   163    45   163 0.82 Competence protein ComM
bin497_00895         -            527 TIGR00420            TIGR00420    351   1.2e-06   23.5   0.0   1   1   1.8e-09   1.9e-06   22.8   0.0     1    36   214   250   214   283 0.80 GMP synthase [glutamine-hydrolyzing]
bin497_01015         -            521 TIGR00435            TIGR00435    466  1.5e-137  455.3   0.0   1   1  8.7e-140  1.8e-137  455.1   0.0     1   464     4   519     4   521 0.88 Cysteine--tRNA ligase
bin497_00907         -           1148 TIGR00435            TIGR00435    466   2.3e-06   22.8   0.0   1   2   3.3e-08   6.9e-06   21.2   0.0   239   326   662   752   636   825 0.80 Isoleucine--tRNA ligase
bin497_00907         -           1148 TIGR00435            TIGR00435    466   2.3e-06   22.8   0.0   2   2      0.82   1.7e+02   -3.1   0.1   419   444  1061  1086  1052  1092 0.79 Isoleucine--tRNA ligase
bin497_00523         -            884 TIGR00435            TIGR00435    466   2.5e-05   19.4   0.2   1   3      0.26        53   -1.5   0.0    31    64    45    78    37   134 0.74 Valine--tRNA ligase
bin497_00523         -            884 TIGR00435            TIGR00435    466   2.5e-05   19.4   0.2   2   3   2.6e-06   0.00054   15.0   0.0   263   352   538   629   517   662 0.73 Valine--tRNA ligase
bin497_00523         -            884 TIGR00435            TIGR00435    466   2.5e-05   19.4   0.2   3   3     0.096        20   -0.1   0.6   297   450   679   846   674   879 0.50 Valine--tRNA ligase
bin497_00556         -            728 TIGR00435            TIGR00435    466   3.7e-05   18.8   0.2   1   2   8.5e-05     0.018   10.0   0.0    35   144    21   131     8   142 0.81 Methionine--tRNA ligase
bin497_00556         -            728 TIGR00435            TIGR00435    466   3.7e-05   18.8   0.2   2   2   0.00092      0.19    6.6   0.0   256   313   324   384   289   509 0.63 Methionine--tRNA ligase
bin497_00590         -            921 TIGR00435            TIGR00435    466   0.00027   16.0   0.0   1   2     0.021       4.4    2.1   0.0    35    60    47    72    19    77 0.91 Leucine--tRNA ligase
bin497_00590         -            921 TIGR00435            TIGR00435    466   0.00027   16.0   0.0   2   2   3.3e-05    0.0068   11.4   0.0   264   396   694   823   686   839 0.71 Leucine--tRNA ligase
bin497_00741         -            435 TIGR00436            TIGR00436    270   8.5e-48  158.9   0.2   1   2   1.5e-25   3.2e-23   78.3   0.0     3   165     4   164     2   172 0.86 GTPase Der
bin497_00741         -            435 TIGR00436            TIGR00436    270   8.5e-48  158.9   0.2   2   2   1.8e-25   3.7e-23   78.1   0.8     2   161   177   345   176   356 0.82 GTPase Der
bin497_00029         -            332 TIGR00436            TIGR00436    270   8.4e-12   40.9   0.0   1   1     5e-14     1e-11   40.6   0.0     3   164   165   329   163   332 0.78 GTPase Obg
bin497_00746         -            213 TIGR00436            TIGR00436    270     2e-11   39.7   0.0   1   1   1.2e-13   2.4e-11   39.4   0.0     3   166    30   202    28   212 0.71 putative GTP-binding protein EngB
bin497_00972         -            840 TIGR00436            TIGR00436    270   4.6e-06   22.1   0.0   1   1   3.8e-08     8e-06   21.3   0.0     1   124   116   238   116   250 0.83 Fe(2+) transporter FeoB
bin497_00752         -            366 TIGR00436            TIGR00436    270   6.7e-05   18.3   2.3   1   3   9.8e-07    0.0002   16.7   0.1     2    23     4    25     3    30 0.86 Ribosome-binding ATPase YchF
bin497_00752         -            366 TIGR00436            TIGR00436    270   6.7e-05   18.3   2.3   2   3      0.27        55   -1.2   0.1    76   164    93   185    70   206 0.59 Ribosome-binding ATPase YchF
bin497_00752         -            366 TIGR00436            TIGR00436    270   6.7e-05   18.3   2.3   3   3     0.085        18    0.5   0.0    96   160   188   254   180   262 0.60 Ribosome-binding ATPase YchF
bin497_00222         -            468 TIGR00442            TIGR00442    406  3.1e-115  381.2   0.0   1   1  1.1e-117  3.7e-115  381.0   0.0     2   403     7   453     6   456 0.89 Histidine--tRNA ligase
bin497_00055         -            654 TIGR00442            TIGR00442    406   1.9e-16   55.9   0.0   1   2   7.6e-11   2.6e-08   29.1   0.0     9   162   275   435   270   464 0.86 Threonine--tRNA ligase
bin497_00055         -            654 TIGR00442            TIGR00442    406   1.9e-16   55.9   0.0   2   2   1.9e-09   6.4e-07   24.5   0.0   321   395   552   626   532   633 0.87 Threonine--tRNA ligase
bin497_00617         -            514 TIGR00442            TIGR00442    406    0.0017   13.3   0.0   1   2   0.00052      0.18    6.6   0.0    14    42   184   212   178   215 0.89 Lysine--tRNA ligase, heat inducible
bin497_00617         -            514 TIGR00442            TIGR00442    406    0.0017   13.3   0.0   2   2    0.0024      0.85    4.4   0.0   297   320   469   492   456   508 0.77 Lysine--tRNA ligase, heat inducible
bin497_00427         -            596 TIGR00456            TIGR00456    569  1.4e-134  445.4   0.1   1   1  3.3e-137  1.7e-134  445.1   0.1     1   569     7   596     7   596 0.91 Arginine--tRNA ligase
bin497_01015         -            521 TIGR00456            TIGR00456    569   0.00086   13.6   2.2   1   2   4.4e-06    0.0023   12.2   1.8   121   162    32    73    20    76 0.92 Cysteine--tRNA ligase
bin497_01015         -            521 TIGR00456            TIGR00456    569   0.00086   13.6   2.2   2   2       0.1        54   -2.2   0.0   266   296   133   163    92   169 0.70 Cysteine--tRNA ligase
bin497_00617         -            514 TIGR00459            TIGR00459    586   2.5e-43  144.2   0.2   1   2   3.5e-32   1.8e-29   98.4   0.1    17   263    54   309    42   355 0.82 Lysine--tRNA ligase, heat inducible
bin497_00617         -            514 TIGR00459            TIGR00459    586   2.5e-43  144.2   0.2   2   2   1.1e-15   5.9e-13   43.9   0.0   466   557   404   499   376   505 0.81 Lysine--tRNA ligase, heat inducible
bin497_01006         -            463 TIGR00459            TIGR00459    586   3.2e-34  114.1   0.0   1   2   1.3e-24   6.5e-22   73.4   0.0     6   260     8   274     4   314 0.86 Asparagine--tRNA ligase
bin497_01006         -            463 TIGR00459            TIGR00459    586   3.2e-34  114.1   0.0   2   2   4.3e-14   2.2e-11   38.6   0.0   501   561   405   461   334   463 0.83 Asparagine--tRNA ligase
bin497_00316         -            344 TIGR00468            TIGR00468    324   8.6e-96  316.8   0.0   1   1   1.3e-96   4.6e-94  311.1   0.0     3   322    38   338    36   340 0.94 Phenylalanine--tRNA ligase alpha subunit
bin497_00617         -            514 TIGR00468            TIGR00468    324   5.3e-06   21.8   0.3   1   2   7.6e-06    0.0026   12.9   0.1   188   234   260   308   255   317 0.73 Lysine--tRNA ligase, heat inducible
